arm,split_seed,extractant,chemotype,mae_all
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.43936037995025906
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.15103159758492146
C_DIRECT_ROW|no_model_linear,262147,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.17492555438232582
C_DIRECT_ROW|no_model_linear,262147,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.4658599757585753
C_DIRECT_ROW|no_model_linear,262147,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.25902377964343687
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.305515537553258
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.19453332776246698
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,0.3970235187593023
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,0.40163699678456716
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.253104446900417
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.22612711599399388
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.2491567239047458
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.11017822774619798
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.3566245298050763
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.4870278741597276
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.6227614945512693
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,1.1387762327165087
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.3880006540618351
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.27277495471727364
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.35899227001399114
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.4167932572023758
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.4780811094357643
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.2780966568483717
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.20580850279102872
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.7434848605639232
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.5893049814986786
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.6833038696883803
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.3402528390336153
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.4062049906279247
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.3468589058266666
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.3278456701897848
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,1.4961870665219934
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,1.1848300603717807
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.45569549463085235
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.3423328778324017
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.7884960492599955
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.2020752866792828
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.1939355530035514
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.39831902062157504
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.42997259370665336
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.24688876227218384
C_DIRECT_ROW|no_model_linear,262147,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.725364934480985
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.7464663559028757
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.453796465335985
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.49744939566616636
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.2921017809327937
C_DIRECT_ROW|no_model_linear,262147,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.1554062640319762
C_DIRECT_ROW|no_model_linear,262147,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.8821579600959533
C_DIRECT_ROW|no_model_linear,262147,CCCCCCOP(=O)(O)OCCCCCC,sc058,0.8116933093218598
C_DIRECT_ROW|no_model_linear,262147,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.21850654581337237
C_DIRECT_ROW|no_model_linear,262147,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,0.5949356950614049
C_DIRECT_ROW|no_model_linear,262147,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.4677129217426901
C_DIRECT_ROW|no_model_linear,262147,CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.22399597267365617
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.059270408807804785
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.5310457082993637
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.10543071704615392
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.2711676915394929
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.22272431971556508
C_DIRECT_ROW|no_model_linear,262147,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,5.784875108386128
C_DIRECT_ROW|no_model_linear,262147,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.14002263422210368
C_DIRECT_ROW|no_model_linear,262147,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,0.9596436770947762
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,0.565593516563624
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,0.17311325701259545
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,0.2619028190706451
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,0.1889947845524337
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,0.16401046083433954
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,0.45207511291153746
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,0.5952088669308921
C_DIRECT_ROW|no_model_linear,262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,sc070,0.32220984198383473
C_DIRECT_ROW|no_model_linear,262147,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1667438260885205
C_DIRECT_ROW|no_model_linear,262147,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,0.27480265549376415
C_DIRECT_ROW|no_model_linear,262147,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,0.3680393053726869
C_DIRECT_ROW|no_model_linear,262147,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.1957602813968843
C_DIRECT_ROW|no_model_linear,262147,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.3282625291477764
C_DIRECT_ROW|no_model_linear,262147,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,0.054230793895051026
C_DIRECT_ROW|no_model_linear,262147,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,sc083,0.05785613106208221
C_DIRECT_ROW|no_model_linear,262147,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,0.6921218329186559
C_DIRECT_ROW|no_model_linear,262147,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,0.38379805632083913
C_DIRECT_ROW|no_model_linear,262147,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.14140671695047421
C_DIRECT_ROW|no_model_linear,262147,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,0.5541105720206132
C_DIRECT_ROW|no_model_linear,262147,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,0.1591664065898114
C_DIRECT_ROW|no_model_linear,262147,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,0.7030911824733197
C_DIRECT_ROW|rescale,104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,0.22770962088156463
C_DIRECT_ROW|rescale,104729,C1COCCOCCOCCOCCOCCO1,sc001,0.44160603943252547
C_DIRECT_ROW|rescale,104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,0.1181408507447301
C_DIRECT_ROW|rescale,104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.09759812097584573
C_DIRECT_ROW|rescale,104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,0.11505863519413685
C_DIRECT_ROW|rescale,104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,0.6643187129868742
C_DIRECT_ROW|rescale,104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,1.04432706974064
C_DIRECT_ROW|rescale,104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.3645990997649454
C_DIRECT_ROW|rescale,104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.0981365256888376
C_DIRECT_ROW|rescale,104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.04958996550481224
C_DIRECT_ROW|rescale,104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.4491707897051994
C_DIRECT_ROW|rescale,104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.3153738895325064
C_DIRECT_ROW|rescale,104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.6138015168687821
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.30028394740289605
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,0.6184579437576887
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,1.0553534423219002
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.24526313153670304
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.41531506540592084
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.12996019393894034
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.23714476997329287
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.253929912651675
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.15805230755064434
C_DIRECT_ROW|rescale,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.5488573817169999
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.33126369537961803
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.25541035418376423
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.7275957631403263
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.5397926528632124
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.7905553720252607
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.5517728557592733
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.16100159046363932
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.16880800476093893
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.5380892476930584
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.10433311303327851
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.5804622248365946
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.45489661024837535
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.3610762244836788
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.20824987956706548
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.29099424884585157
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,1.192125710146161
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,0.9253589870559148
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.3962755746433321
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.3424273445773365
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.2977171827659759
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.143797595248353
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.16976395393660937
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.5815738609247322
C_DIRECT_ROW|rescale,104729,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.23194874784376587
C_DIRECT_ROW|rescale,104729,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.26544876644426657
C_DIRECT_ROW|rescale,104729,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.5052711593040765
C_DIRECT_ROW|rescale,104729,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.2601391199275309
C_DIRECT_ROW|rescale,104729,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.16739487292747504
C_DIRECT_ROW|rescale,104729,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.23547106332151016
C_DIRECT_ROW|rescale,104729,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.27649766326949776
C_DIRECT_ROW|rescale,104729,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.06477158190311108
C_DIRECT_ROW|rescale,104729,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.6569638665494185
C_DIRECT_ROW|rescale,104729,CCCCCCOP(=O)(O)OCCCCCC,sc058,0.9523347319569218
C_DIRECT_ROW|rescale,104729,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.13722676856084484
C_DIRECT_ROW|rescale,104729,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,1.3999741858664174
C_DIRECT_ROW|rescale,104729,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.9608203220306385
C_DIRECT_ROW|rescale,104729,CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.3683250855892767
C_DIRECT_ROW|rescale,104729,CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.18168402913675663
C_DIRECT_ROW|rescale,104729,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.37274704856036084
C_DIRECT_ROW|rescale,104729,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.10440051787656769
C_DIRECT_ROW|rescale,104729,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.434678064365234
C_DIRECT_ROW|rescale,104729,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.1734180072428212
C_DIRECT_ROW|rescale,104729,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,2.6110922990262226
C_DIRECT_ROW|rescale,104729,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.1783881169095652
C_DIRECT_ROW|rescale,104729,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,1.490383025862537
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,0.757255759018715
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,0.17321258078064358
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,0.31225845254737805
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,0.20528035471198472
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,0.3689780846893528
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,0.2578676630314119
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,0.2784006981018506
C_DIRECT_ROW|rescale,104729,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,sc070,0.24779947753387724
C_DIRECT_ROW|rescale,104729,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.14954038000634698
C_DIRECT_ROW|rescale,104729,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,0.9611053904968012
C_DIRECT_ROW|rescale,104729,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,0.4843072941006314
C_DIRECT_ROW|rescale,104729,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.2720525510770864
C_DIRECT_ROW|rescale,104729,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.30605773830772537
