feature,deployment_delta3d_blend_weight,component,interpretation,importance
base__ecfp_625,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.874329491827401e-05
base__ecfp_1614,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.853382705665993e-05
base__ecfp_1096,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.818285449613804e-05
base__ecfp_378,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.7603359656464845e-05
base__cond__diluent__tert_butylbenzene,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.642960802981665e-05
base__ecfp_389,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.441973824168177e-05
delta3d__feat3d__polyhedron__donor_atomic_number_05,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.7375875790096456e-05
base__ecfp_1879,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.7308020416408034e-05
base__ecfp_486,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.715642223475972e-05
base__ecfp_1005,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.0064851283921455e-05
base__ecfp_1088,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.853109425465209e-05
base__ecfp_466,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.710120599213046e-05
base__ecfp_1221,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.3526191602367135e-05
base__ecfp_222,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.984068310429294e-05
base__ecfp_926,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.8067786831734483e-05
base__ecfp_825,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.4697871698610213e-05
base__ecfp_1039,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.4398269980044464e-05
base__ecfp_1855,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.397367141857646e-05
base__ecfp_997,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.3824121904069034e-05
base__ecfp_1787,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.303467335233043e-05
base__ecfp_471,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.2971687426877124e-05
base__ecfp_1575,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.1116438271042775e-05
base__ecfp_96,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.845003943280376e-05
base__ecfp_1800,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.4906793405555008e-05
delta3d__feat3d__polyhedron__donor_atomic_number_03,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.4558181274985244e-05
base__ecfp_116,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.4308600737797217e-05
base__ecfp_1019,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.3747067278634167e-05
base__ecfp_1859,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.1630783449260909e-05
base__ecfp_555,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0932726497162162e-05
base__cond__acid__h2so4,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0046556698658729e-05
base__ecfp_369,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.876133608334979e-06
base__ecfp_1057,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.083887225526218e-06
base__ecfp_881,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.884909501723235e-06
base__ecfp_1666,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.560220554302912e-06
base__ecfp_2,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.317573029734618e-06
base__ecfp_226,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.034560014510255e-06
base__ecfp_1950,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.93673689600826e-06
base__ecfp_897,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.7470535673285835e-06
base__ecfp_860,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.685766444941713e-06
base__ecfp_1923,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.464388498773245e-06
base__ecfp_1009,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.185105588175763e-06
base__ecfp_760,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.391984017432314e-06
base__ecfp_1858,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.3558802630021807e-06
base__NumAliphaticRings,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.7780281583340243e-06
base__ecfp_1189,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.5489458780960735e-06
base__ecfp_1028,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.281862897050228e-06
base__ecfp_1309,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.1086126958306005e-06
base__ecfp_1998,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.5331162971883953e-06
base__ecfp_2009,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.4388830741110466e-06
base__ecfp_841,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.413620372513854e-06
base__ecfp_974,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.3307304174257926e-06
base__ecfp_1495,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0446815367189904e-06
base__ecfp_1377,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.122273733243072e-07
base__ecfp_1480,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.083501105477742e-07
base__ecfp_723,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.057154562291494e-07
base__ecfp_67,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.66381182767679e-07
base__ecfp_855,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.059847927980831e-07
base__ecfp_853,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.4947284517084095e-07
base__ecfp_701,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.9985152076467976e-07
base__ecfp_935,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.232942919519941e-08
base__ecfp_1308,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.2688452309575434e-08
base__ecfp_933,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.4184289984495707e-09
base__ecfp_44,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1458,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1483,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1476,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1457,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1484,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1456,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1455,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1464,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1465,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1453,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1485,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1475,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1474,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1486,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1487,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1452,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1473,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1459,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1472,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1477,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1466,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1478,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1148,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1479,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1467,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1463,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1468,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1469,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1470,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
