design,dropped_chemotype,arm,n_extractants_dropped,n_extractants_left,sign_acc,cell_spearman,cell_top1,cross_spearman,cross_regret
BR,sc001,G13_FULL,1,89,0.76639286568324,0.4785182891316084,0.3004332548308452,0.46906018282496714,1.3892562982679937
BR,sc001,O_BOTH,1,89,0.9718555710279752,0.7654621401687834,0.3613705404368055,0.8838279377917615,0.202840911063111
BR,sc001,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.27519008855809307,0.40458582582076563,0.0,1.7832561353232588
BR,sc001,G14_TIED,1,89,0.8066188505374277,0.5063436502002159,0.29277859690510294,0.4982486821097594,1.3788719565189784
BR,sc032,FLAT,1,89,0.5,0.0,0.03771737630529943,0.0,1.745536218103356
BR,sc032,MEAN_CURVE,1,89,0.5678660216050779,0.24665647960584275,0.13487965180736264,-0.27250941718182076,2.025952488064535
BR,sc032,G14,1,89,0.8120563668875566,0.5067022577231901,0.3436757352420003,0.4005937997047876,1.4274430911908038
BR,sc032,G13_FULL,1,89,0.7684096724059291,0.4811928836134318,0.3076621704934958,0.47288906439050404,1.3342301923082274
BR,sc032,O_BOTH,1,89,0.9733261592632694,0.7693634597327537,0.3613705404368055,0.8839642601242914,0.18438319842349365
BR,sc032,HEAVIER_ALWAYS,1,89,0.6313219893908879,0.267700389502129,0.4166340185918499,0.0,1.745536218103356
BR,sc032,G14_TIED,1,89,0.8113247328903688,0.5128820114373723,0.29277859690510294,0.5002199761021029,1.3406988866266594
BR,sc033,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BR,sc033,MEAN_CURVE,1,89,0.5684457317500055,0.24411528760420023,0.13487965180736264,-0.2726996906387026,2.0590259261319424
BR,sc033,G14,1,89,0.8070563668875567,0.49689703588025225,0.3340371810251328,0.40139690651555526,1.465385496898992
BR,sc033,G13_FULL,1,89,0.7589979077000467,0.4644527841808232,0.2956139777224115,0.46223496231765226,1.4243060852396052
BR,sc033,O_BOTH,1,89,0.9718555710279752,0.7641911220302955,0.3493223476657212,0.8834972801917649,0.202840911063111
BR,sc033,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25339324256427315,0.40458582582076563,0.0,1.7832561353232588
BR,sc033,G14_TIED,1,89,0.8066188505374277,0.5030278983773923,0.2807304041340186,0.49712611517858674,1.3828169175182345
BR,sc055,FLAT,1,89,0.5,0.0,0.039460612988295146,0.0,1.7832561353232588
BR,sc055,MEAN_CURVE,1,89,0.5748594856573656,0.25344034398667403,0.13487965180736264,-0.25126764913634786,2.04241552741652
BR,sc055,G14,1,89,0.8087557132927852,0.5007830360167035,0.3424709159648919,0.3860283636889158,1.4685549022133018
BR,sc055,G13_FULL,1,89,0.7676689316651883,0.4767418232754771,0.3076621704934958,0.4762217920737789,1.3892562982679937
BR,sc055,O_BOTH,1,89,0.9718555710279752,0.7656658916156008,0.3553464440512633,0.8822364605363566,0.19384399758234178
BR,sc055,HEAVIER_ALWAYS,1,89,0.6353524904802125,0.2693803137101025,0.4166340185918499,0.0,1.7832561353232588
BR,sc055,G14_TIED,1,89,0.8082528374655322,0.5062108919385474,0.29277859690510294,0.48705674439308916,1.3818357977648779
BR,sc058,FLAT,1,89,0.5,0.0,0.039457670816678274,0.0,1.7786916502481431
BR,sc058,MEAN_CURVE,1,89,0.5668071980756662,0.24923688390938753,0.13487965180736264,-0.27049016308004736,2.0504867876701836
BR,sc058,G14,1,89,0.8094093080640272,0.5047226009956598,0.34126609668778346,0.40419668050792873,1.4602945716221054
BR,sc058,G13_FULL,1,89,0.7632332018176938,0.47668317903271396,0.3076621704934958,0.48168484356240243,1.3817939906909733
BR,sc058,O_BOTH,1,89,0.9718555710279752,0.7679175791886746,0.3613705404368055,0.8845638911058181,0.19827642598799566
BR,sc058,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.2548950160258105,0.4166340185918499,0.0,1.7786916502481431
BR,sc058,G14_TIED,1,89,0.8089717917138982,0.5110262599485835,0.29036895835088605,0.5026341412559422,1.3728494499624229
BR,sc059,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BR,sc059,MEAN_CURVE,1,89,0.5741040517008371,0.25477372225827216,0.13487965180736264,-0.26799036389371056,2.069453847833877
BR,sc059,G14,1,89,0.8070563668875567,0.4984662767756408,0.33644681957934974,0.382502654892816,1.4825627223866473
BR,sc059,G13_FULL,1,89,0.7603658967561342,0.4713767597863888,0.30043325483084515,0.46077250081382887,1.4060477192088472
BR,sc059,O_BOTH,1,89,0.9718555710279752,0.7656163786935558,0.3613705404368055,0.882379040141118,0.202840911063111
BR,sc059,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.2731771495940116,0.40458582582076563,0.0,1.7832561353232588
BR,sc059,G14_TIED,1,89,0.8066188505374277,0.5044591066932839,0.29277859690510294,0.48435746582401695,1.3809418208748483
BR,sc057,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BR,sc057,MEAN_CURVE,1,89,0.5682254987292609,0.24384419846983194,0.13487965180736264,-0.2777451359583721,2.0641588709397967
BR,sc057,G14,1,89,0.8070563668875567,0.49690317606449624,0.3436757352420003,0.40065660247634194,1.4648590566972206
BR,sc057,G13_FULL,1,89,0.7589979077000467,0.46452911434620525,0.3076621704934958,0.462621554926982,1.3900868238928605
BR,sc057,O_BOTH,1,89,0.9718555710279752,0.7642273874934861,0.3613705404368055,0.8830438144738941,0.202840911063111
BR,sc057,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25353206995065697,0.4166340185918499,0.0,1.7832561353232588
BR,sc057,G14_TIED,1,89,0.8066188505374277,0.5030812412280111,0.29277859690510294,0.49660378045184156,1.3853277389699494
BR,sc021,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7823384491205725
BR,sc021,MEAN_CURVE,1,89,0.5679898606143658,0.24426783280650977,0.13487965180736264,-0.28782696544075115,2.0701292805276
BR,sc021,G14,1,89,0.8070563668875567,0.497071992755052,0.33403718102513286,0.3990469955069268,1.4754793627115181
BR,sc021,G13_FULL,1,89,0.7645706631180034,0.47104523137044174,0.3076621704934958,0.5036863885446476,1.3883386120653074
BR,sc021,O_BOTH,1,89,0.9718555710279752,0.764146221933012,0.3493223476657212,0.8811199345911493,0.20209533198618793
BR,sc021,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.252946059117186,0.40458582582076563,0.0,1.7823384491205725
BR,sc021,G14_TIED,1,89,0.8066188505374277,0.5032936532266987,0.2807304041340186,0.49581033660561624,1.3879748752493426
BR,sc062,FLAT,1,89,0.5,0.0,0.03771737630529943,0.0,1.7832561353232588
BR,sc062,MEAN_CURVE,1,89,0.5705652539119956,0.25009882039758113,0.13487965180736264,-0.27236047098857724,2.0660311125450335
BR,sc062,G14,1,89,0.8092998975051431,0.5024337551414346,0.3436757352420003,0.3998068740385602,1.4650406305354378
BR,sc062,G13_FULL,1,89,0.7618002576105113,0.4696266185531909,0.3028428933850621,0.4693171767908416,1.3892562982679937
BR,sc062,O_BOTH,1,89,0.9721828318299754,0.7659211189410152,0.3493223476657212,0.8840892406432408,0.202840911063111
BR,sc062,HEAVIER_ALWAYS,1,89,0.6297949895142496,0.26494651686873827,0.4166340185918499,0.0,1.7832561353232588
BR,sc062,G14_TIED,1,89,0.8088674685544343,0.5082004279606082,0.29277859690510294,0.4991818456326584,1.3782037181306754
BR,sc060,FLAT,1,89,0.5,0.0,0.03919581754277681,0.0,1.6424949952358183
BR,sc060,MEAN_CURVE,1,89,0.5752609795882713,0.26354060506896637,0.1300603746989289,-0.2602610986091962,1.897404984005222
BR,sc060,G14,1,89,0.8121624093045234,0.5102351702744585,0.340061277410675,0.4043053923292634,1.3240979166097804
BR,sc060,G13_FULL,1,89,0.7685537300289784,0.4831681197454703,0.3016380741079536,0.47967083997359766,1.2484951581805532
BR,sc060,O_BOTH,1,89,0.9720956670663906,0.7644591078047395,0.3553464440512633,0.8804139174638828,0.21344160596815226
BR,sc060,HEAVIER_ALWAYS,1,89,0.637044278306454,0.27491193897850497,0.41060992220630776,0.0,1.6424949952358183
BR,sc060,G14_TIED,1,89,0.8114047649031738,0.5153539003790772,0.28675450051956075,0.5003189308565326,1.24653492692294
BR,sc063,FLAT,1,89,0.5,0.0,0.03925248690483951,0.0,1.7695027672570867
BR,sc063,MEAN_CURVE,1,89,0.5694346490560582,0.2501826779778821,0.1332739416667988,-0.27225973846017465,2.050885522046368
BR,sc063,G14,1,89,0.8125465629659878,0.5025068226822679,0.3395843574415003,0.4008676488780131,1.4509043680284883
BR,sc063,G13_FULL,1,89,0.7613508488765173,0.4704984105091903,0.30399952560666843,0.4698594637744815,1.3755029302018213
BR,sc063,O_BOTH,1,89,0.9718555710279752,0.766666955960425,0.3570685101935102,0.8840320891622577,0.19992255001342213
BR,sc063,HEAVIER_ALWAYS,1,89,0.6293612050771623,0.26145225561349816,0.41167408979908976,0.0,1.7695027672570867
BR,sc063,G14_TIED,1,89,0.8121090466158589,0.5086130078998525,0.28929313741813745,0.49994137089861823,1.3643487568930384
BR,sc070,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BR,sc070,MEAN_CURVE,1,89,0.5683987630035242,0.250360782710329,0.13487965180736264,-0.27787851104527905,2.069643691650236
BR,sc070,G14,1,89,0.8070563668875567,0.5018420500474801,0.33403718102513286,0.4007646917034454,1.4748038362084674
BR,sc070,G13_FULL,1,89,0.7621943560907238,0.4720431432363531,0.3076621704934958,0.4658425244683416,1.4026865404801492
BR,sc070,O_BOTH,1,89,0.9718555710279752,0.7671961955559282,0.3493223476657212,0.8850985668136715,0.202840911063111
BR,sc070,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25648684073270084,0.40458582582076563,0.0,1.7832561353232588
BR,sc070,G14_TIED,1,89,0.8066188505374277,0.5082024880354691,0.2807304041340186,0.4988928565628942,1.375183715403658
BR,sc071,FLAT,1,89,0.5,0.0,0.039108655708627024,0.0,1.7832561353232588
BR,sc071,MEAN_CURVE,1,89,0.5687929378261117,0.24656759224727637,0.13387563574310563,-0.27190832219270444,2.065505835090587
BR,sc071,G14,1,89,0.8077693793652749,0.5053246317743656,0.3406636870492292,0.40308860361744425,1.4639428521853217
BR,sc071,G13_FULL,1,89,0.7597109201777652,0.47399873323847846,0.3044493190878733,0.4712975204170468,1.3892562982679937
BR,sc071,O_BOTH,1,89,0.9718555710279752,0.7690723591035927,0.35835849224403443,0.8836704543234359,0.202840911063111
BR,sc071,HEAVIER_ALWAYS,1,89,0.6261526489274297,0.26346233441448147,0.4136219703990788,0.0,1.7832561353232588
BR,sc071,G14_TIED,1,89,0.8073318630151458,0.5114473428681482,0.2897665487123319,0.5025825957657295,1.3770292543273597
BR,sc075,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7697433242204645
BR,sc075,MEAN_CURVE,1,89,0.57299971144465,0.2537950288205485,0.13487965180736264,-0.2714850568034898,2.056354379701862
BR,sc075,G14,1,89,0.8099975433581449,0.5029389579973457,0.3436757352420003,0.3897960898620913,1.44639219485703
BR,sc075,G13_FULL,1,89,0.7630620788230413,0.4732373482340422,0.3076621704934958,0.46576131728566095,1.3757434871651995
BR,sc075,O_BOTH,1,89,0.9747967474985636,0.7702333680333245,0.3613705404368055,0.8875278106555079,0.18932809996031671
BR,sc075,HEAVIER_ALWAYS,1,89,0.6342631658614761,0.2696303866074424,0.4166340185918499,0.0,1.7697433242204645
BR,sc075,G14_TIED,1,89,0.8095600270080159,0.5090399217079052,0.29277859690510294,0.49239229518695904,1.3642678345886774
BR,sc076,FLAT,1,89,0.5,0.0,0.03908648912019537,0.0,1.7832561353232588
BR,sc076,MEAN_CURVE,1,89,0.5717545664967189,0.251066298622689,0.13137472300122904,-0.27266858581166786,2.0646320171893917
BR,sc076,G14,1,89,0.8081709179711478,0.5018222967891196,0.33578964542819967,0.40114331870197384,1.4647763531363456
BR,sc076,G13_FULL,1,89,0.7615242234895205,0.4707140454890723,0.30087137093161187,0.4714097415003658,1.3892562982679937
BR,sc076,O_BOTH,1,89,0.9718555710279752,0.7693615647098379,0.35260821842147144,0.8840909001352559,0.202840911063111
BR,sc076,HEAVIER_ALWAYS,1,89,0.6265541875333027,0.2586438223736119,0.40787169657651584,0.0,1.7832561353232588
BR,sc076,G14_TIED,1,89,0.8077334016210187,0.5079025812334462,0.2840162748897689,0.4995411986657742,1.3777125238673888
BR,sc077,FLAT,1,89,0.5,0.0,0.03956653116650248,0.0,1.7832561353232588
BR,sc077,MEAN_CURVE,1,89,0.570668160642511,0.25567957508683375,0.13487965180736264,-0.2778128501784672,2.08735676170081
BR,sc077,G14,1,89,0.8087319462101947,0.5083220276748712,0.3407841689769401,0.40226325582697947,1.4193434952944273
BR,sc077,G13_FULL,1,89,0.7612795476287456,0.47226611385858364,0.3057344596501223,0.4664111186018595,1.3892562982679937
BR,sc077,O_BOTH,1,89,0.9722120772668343,0.7680814278356896,0.360165721159697,0.8852355522739611,0.202840911063111
BR,sc077,HEAVIER_ALWAYS,1,89,0.6271152157723495,0.262538498753891,0.41301956076052465,0.0,1.7832561353232588
BR,sc077,G14_TIED,1,89,0.8082944298600656,0.5144328203643547,0.28916413907377764,0.5038307650603195,1.3718288770405795
BR,sc078,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BR,sc078,MEAN_CURVE,1,89,0.5705652539119956,0.25759964563570625,0.13487965180736264,-0.2712926562999355,2.068519249271299
BR,sc078,G14,1,89,0.8092998975051431,0.5109076932079432,0.3436757352420003,0.4111261580253043,1.445154221926476
BR,sc078,G13_FULL,1,89,0.7618002576105113,0.4802269589937092,0.3076621704934958,0.473928786725806,1.3892562982679937
BR,sc078,O_BOTH,1,89,0.9721828318299754,0.7718323013172239,0.3613705404368055,0.8848679174579089,0.202840911063111
BR,sc078,HEAVIER_ALWAYS,1,89,0.6297949895142496,0.2665433009726055,0.4166340185918499,0.0,1.7832561353232588
BR,sc078,G14_TIED,1,89,0.8088674685544343,0.5173170598042462,0.29277859690510294,0.5046749728424891,1.3711153963736948
BR,sc083,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BR,sc083,MEAN_CURVE,1,89,0.5705652539119956,0.2585685805106322,0.13487965180736264,-0.2709417473522913,2.06482710042536
BR,sc083,G14,1,89,0.8092998975051431,0.5129581074583318,0.3436757352420003,0.41022837917466626,1.4504849424981523
BR,sc083,G13_FULL,1,89,0.7618002576105113,0.4814601624321918,0.3076621704934958,0.4793475130572317,1.3892562982679937
BR,sc083,O_BOTH,1,89,0.9721828318299754,0.7707773509891217,0.3613705404368055,0.8847814583216639,0.202840911063111
BR,sc083,HEAVIER_ALWAYS,1,89,0.6297949895142496,0.2678289762944794,0.4166340185918499,0.0,1.7832561353232588
BR,sc083,G14_TIED,1,89,0.8088674685544343,0.5192684631877726,0.29277859690510294,0.5069703330255286,1.3703212481246658
BR,sc084,FLAT,1,89,0.5,0.0,0.039295115834846184,0.0,1.7831271183122694
BR,sc084,MEAN_CURVE,1,89,0.5678660216050779,0.2441202262179068,0.13487965180736264,-0.27160590384260075,2.0646062504927936
BR,sc084,G14,1,89,0.8136446021816741,0.5068188488825732,0.3436757352420003,0.40331708835979646,1.459641903225771
BR,sc084,G13_FULL,1,89,0.7609979077000467,0.46699672294448347,0.3076621704934958,0.47049018340385773,1.3897934325713006
BR,sc084,O_BOTH,1,89,0.9724438063220928,0.7651218628031634,0.3613705404368055,0.8845300253669002,0.20271189405212198
BR,sc084,HEAVIER_ALWAYS,1,89,0.6277925776261819,0.25910245094989043,0.4166340185918499,0.0,1.7831271183122694
BR,sc084,G14_TIED,1,89,0.8132070858315451,0.5111086124225939,0.29277859690510294,0.5022573951313302,1.3760147742862596
BR,sc085,FLAT,1,89,0.5,0.0,0.039295115834846184,0.0,1.7832561353232588
BR,sc085,MEAN_CURVE,1,89,0.5666895510168425,0.24327744623096398,0.13487965180736264,-0.2729146252778768,2.068488625225848
BR,sc085,G14,1,89,0.8096446021816742,0.5010750197070863,0.3436757352420003,0.40128263742249964,1.4643561119611193
BR,sc085,G13_FULL,1,89,0.759939084170635,0.46644014523792654,0.3076621704934958,0.47048709765484154,1.3913368481364368
BR,sc085,O_BOTH,1,89,0.9718555710279752,0.7651482408935215,0.3613705404368055,0.8845354332690917,0.202840911063111
BR,sc085,HEAVIER_ALWAYS,1,89,0.6266161070379467,0.25765165598019224,0.4166340185918499,0.0,1.7832561353232588
BR,sc085,G14_TIED,1,89,0.8096776740668392,0.5077928864645747,0.29277859690510294,0.5008298876800976,1.3772631340485102
BR,sc086,FLAT,1,89,0.5,0.0,0.039460612988295146,0.0,1.7832561353232588
BR,sc086,MEAN_CURVE,1,89,0.5744542568991956,0.2608082082036254,0.13487965180736264,-0.26848616453384616,2.070614572473548
BR,sc086,G14,1,89,0.8076446021816743,0.503939480703022,0.3436757352420003,0.38910462517475636,1.4492320810117656
BR,sc086,G13_FULL,1,89,0.7605273194647526,0.4710199072957635,0.3076621704934958,0.4630586412153219,1.3911970479231914
BR,sc086,O_BOTH,1,89,0.9724438063220928,0.767508228440399,0.3613705404368055,0.884128338494555,0.202840911063111
BR,sc086,HEAVIER_ALWAYS,1,89,0.6366161070379467,0.27240129603981117,0.4166340185918499,0.0,1.7832561353232588
BR,sc086,G14_TIED,1,89,0.8072070858315451,0.5095943784344069,0.29277859690510294,0.49148730042842786,1.3751712692342999
BR,sc092,FLAT,1,89,0.5,0.0,0.03925248690483951,0.0,1.7832561353232588
BR,sc092,MEAN_CURVE,1,89,0.5702189627815486,0.2501826779778821,0.1332739416667988,-0.2723324720405846,2.0656294607254657
BR,sc092,G14,1,89,0.8070563668875567,0.5025068226822679,0.3395843574415003,0.399798330635301,1.4647926799541804
BR,sc092,G13_FULL,1,89,0.7589979077000467,0.4704984105091903,0.30399952560666843,0.4692626988242723,1.389575116660959
BR,sc092,O_BOTH,1,89,0.9718555710279752,0.766666955960425,0.3570685101935102,0.8840797235413135,0.202840911063111
BR,sc092,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.26145225561349816,0.41167408979908976,0.0,1.7832561353232588
BR,sc092,G14_TIED,1,89,0.8066188505374277,0.5086130078998525,0.28929313741813745,0.4992732574237146,1.3782050143562476
BR,sc096,FLAT,1,89,0.5,0.0,0.038520589156705046,0.0,1.7832561353232588
BR,sc096,MEAN_CURVE,1,89,0.5772777863109603,0.2641644334993388,0.12765073614471206,-0.2728552964956412,2.066207733265116
BR,sc096,G14,1,89,0.8073925013413381,0.49975498812531827,0.3340371810251328,0.39877473572119004,1.4654095752692171
BR,sc096,G13_FULL,1,89,0.7626953866916433,0.47188813214000563,0.3004332548308452,0.46877108151029007,1.3892562982679937
BR,sc096,O_BOTH,1,89,0.9718555710279752,0.7654621401687834,0.3613705404368055,0.8838139967210829,0.202840911063111
BR,sc096,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.27519008855809307,0.40458582582076563,0.0,1.7832561353232588
BR,sc096,G14_TIED,1,89,0.8066188505374277,0.5063436502002159,0.29277859690510294,0.49820531313185307,1.3789473947972453
BR,sc097,FLAT,1,89,0.5,0.0,0.038520589156705046,0.0,1.7832561353232588
BR,sc097,MEAN_CURVE,1,89,0.5745326882717445,0.25172193623756445,0.12765073614471206,-0.27243098026366697,2.065898124529105
BR,sc097,G14,1,89,0.8101936217895173,0.5055965361355409,0.3388564581335666,0.3993086730344195,1.4648884929899562
BR,sc097,G13_FULL,1,89,0.7625273194647526,0.4778757188504839,0.3052525319392789,0.46890125775145136,1.3898411234174444
BR,sc097,O_BOTH,1,89,0.9738163553417006,0.7717418042797729,0.3493223476657212,0.8841679198731717,0.202840911063111
BR,sc097,HEAVIER_ALWAYS,1,89,0.6352435580183388,0.26686588264352573,0.40458582582076563,0.0,1.7832561353232588
BR,sc097,G14_TIED,1,89,0.8085796348511529,0.5114550047091607,0.29277859690510294,0.4986293798247411,1.3785001133470745
BQ,sc009,FLAT,23,67,0.5,0.0,0.03648806794298597,0.0,1.7143052752203238
BQ,sc009,MEAN_CURVE,23,67,0.5162957401021246,0.1533191074032321,0.12731667239863959,-0.20150414494074181,1.940876639352244
BQ,sc009,G14,23,67,0.7693317359894573,0.4153830916605452,0.2344376934540869,0.3742586961161001,1.5128499130316204
BQ,sc009,G13_FULL,23,67,0.7239775731089382,0.3927789664074882,0.2150166227215408,0.40195807271925094,1.4304573618544638
BQ,sc009,O_BOTH,23,67,0.966749520531447,0.7440772186022958,0.2784578126791242,0.8744560492860209,0.16894410037217747
BQ,sc009,HEAVIER_ALWAYS,23,67,0.5347831075404783,0.10120543170655624,0.30632666513814055,0.0,1.7143052752203238
BQ,sc009,G14_TIED,23,67,0.7757056439593593,0.41934727215725437,0.12599879628568153,0.45651621165495015,1.3911147968547535
BQ,sc068,FLAT,6,84,0.5,0.0,0.04090221308952473,0.0,1.7685843736492592
BQ,sc068,MEAN_CURVE,6,84,0.5920281894750694,0.286065423695288,0.12006818076438328,-0.3050855194594127,2.10841837142526
BQ,sc068,G14,6,84,0.8006190792451726,0.5113348484878203,0.3455102492444264,0.2995430763643562,1.5700979897669185
BQ,sc068,G13_FULL,6,84,0.7951676144895587,0.5159268705753364,0.32831091552610536,0.4776334107424338,1.3385992922216468
BQ,sc068,O_BOTH,6,84,0.9703516462580399,0.7581186349385189,0.35435132729436525,0.8722032518252177,0.1998760526593543
BQ,sc068,HEAVIER_ALWAYS,6,84,0.6566451808849137,0.3019599141816301,0.4124129562420702,0.0,1.7685843736492592
BQ,sc068,G14_TIED,6,84,0.8059254801122162,0.5179853436956361,0.29646358915346255,0.4653257329392799,1.377144108145219
BQ,sc027,FLAT,6,84,0.5,0.0,0.041086128942508675,0.0,1.7832561353232588
BQ,sc027,MEAN_CURVE,6,84,0.5359011550926007,0.1984494590924089,0.12160751641520873,-0.2701611423240108,2.080916951457898
BQ,sc027,G14,6,84,0.7971902209488367,0.48507610672117407,0.3525039703885858,0.4092777747789782,1.5607256412063273
BQ,sc027,G13_FULL,6,84,0.7644842573006427,0.4634039847326664,0.3422636195713119,0.4925042191570637,1.3545111463416117
BQ,sc027,O_BOTH,6,84,0.9700965442172237,0.7570049497224647,0.37171480584942124,0.877808266169103,0.202840911063111
BQ,sc027,HEAVIER_ALWAYS,6,84,0.6032796137278184,0.2309487651345156,0.4305208146554301,0.0,1.7832561353232588
BQ,sc027,G14_TIED,6,84,0.8022434572589183,0.4878327713989791,0.28744389157850697,0.5204268326524808,1.348074737163981
BQ,sc036,FLAT,4,86,0.5,0.0,0.038923444583414825,0.0,1.7824064448618242
BQ,sc036,MEAN_CURVE,4,86,0.5818396101867868,0.28240984432837746,0.1260673285048285,-0.2669586578933795,2.068314257776908
BQ,sc036,G14,4,86,0.8110826570246964,0.5225249312910576,0.3561913711288711,0.35009117969133896,1.5565307349408528
BQ,sc036,G13_FULL,4,86,0.7733941780063566,0.49835337660188506,0.3417070290820291,0.49877572436141965,1.358991202358387
BQ,sc036,O_BOTH,4,86,0.9789441734279608,0.783944400194848,0.3749219357031857,0.8883547954870965,0.20199122060167624
BQ,sc036,HEAVIER_ALWAYS,4,86,0.644791882422682,0.29302520394360354,0.4322577942890443,0.0,1.7824064448618242
BQ,sc036,G14_TIED,4,86,0.8159532462392327,0.5296163431950041,0.29275779428904436,0.5007472591096266,1.3719028218568692
BQ,sc031,FLAT,3,87,0.5,0.0,0.039532357859158096,0.0,1.7824208307107359
BQ,sc031,MEAN_CURVE,3,87,0.5874893520112273,0.2602976084719411,0.11811446683397901,-0.257122103060846,2.058215821034899
BQ,sc031,G14,3,87,0.8037461682123037,0.5067810466915947,0.3353086547598743,0.350290203517951,1.5621670962375789
BQ,sc031,G13_FULL,3,87,0.7660576891939642,0.4848827067257848,0.3211775893483211,0.49628005426873256,1.3524357492831232
BQ,sc031,O_BOTH,3,87,0.9716076846155686,0.7738741702235775,0.3535823762957909,0.8844101183901278,0.20200560645058804
BQ,sc031,HEAVIER_ALWAYS,3,87,0.6521283712350745,0.2798170594633633,0.4095197993063847,0.0,1.7824208307107359
BQ,sc031,G14_TIED,3,87,0.8086167574268404,0.510415139639308,0.2856173602819944,0.4986667247765685,1.3747856492157078
BQ,sc029,FLAT,3,87,0.5,0.0,0.03944194348882767,0.0,1.7782169625249893
BQ,sc029,MEAN_CURVE,3,87,0.5795974115786897,0.2664607394754324,0.12698007753563306,-0.26819809509466463,2.065804005699273
BQ,sc029,G14,3,87,0.8174020339111239,0.5234925317625441,0.3505593788927122,0.35594602488110494,1.5400891414617248
BQ,sc029,G13_FULL,3,87,0.7793957619820108,0.49695948890024866,0.3374884237847201,0.4993962838731612,1.3501436664612354
BQ,sc029,O_BOTH,3,87,0.9756998295929937,0.7792788636167893,0.37029326983030686,0.8930797758455974,0.1978017382648414
BQ,sc029,HEAVIER_ALWAYS,3,87,0.6426631812827185,0.2809703637335549,0.4269212783101672,0.0,1.7782169625249893
BQ,sc029,G14_TIED,3,87,0.8222726231256605,0.5277916056963325,0.28914350053238935,0.5154801866111766,1.3467911600444846
BQ,sc030,FLAT,3,87,0.5,0.0,0.03973709891755769,0.0,1.7825468238067752
BQ,sc030,MEAN_CURVE,3,87,0.5813533193691706,0.2529645399087559,0.12543154000471074,-0.26442126999536963,2.069611943606733
BQ,sc030,G14,3,87,0.8033158756133366,0.5030884931262947,0.34750377671109384,0.3355816702772717,1.5608710633897531
BQ,sc030,G13_FULL,3,87,0.7762601373482196,0.48337807529538457,0.3333727112995406,0.48681510425555335,1.3525617423791625
BQ,sc030,O_BOTH,3,87,0.9711773920166011,0.7680364661356083,0.36577749824701045,0.8829155382340057,0.20213159954662746
BQ,sc030,HEAVIER_ALWAYS,3,87,0.6525586638340418,0.2804086661254115,0.42171492125760424,0.0,1.7825468238067752
BQ,sc030,G14_TIED,3,87,0.8081864648278729,0.5057588069872171,0.2856173602819944,0.4853804372652405,1.3794542118891926
BQ,sc028,FLAT,2,88,0.5,0.0,0.03991950458776824,0.0,1.777802543858638
BQ,sc028,MEAN_CURVE,2,88,0.5745113886007595,0.250452675485942,0.12543154000471074,-0.26497278855413786,2.0567909738933183
BQ,sc028,G14,2,88,0.8264183172446584,0.5239519042448839,0.34750377671109384,0.38608033939357955,1.5370505292358476
BQ,sc028,G13_FULL,2,88,0.7813164828057454,0.4928891796484288,0.3333727112995406,0.504362880686793,1.347817462431025
BQ,sc028,O_BOTH,2,88,0.972583443472186,0.7666550753197436,0.36577749824701045,0.8845640543105381,0.1904000012630493
BQ,sc028,HEAVIER_ALWAYS,2,88,0.6417415484627362,0.2764794490720329,0.42171492125760424,0.0,1.777802543858638
BQ,sc028,G14_TIED,2,88,0.83123092325426,0.5265412201559008,0.2856173602819944,0.5439208208039167,1.343864495162518
BQ,sc061,FLAT,2,88,0.5,0.0,0.03990795617682958,0.0,1.7515001279472515
BQ,sc061,MEAN_CURVE,2,88,0.5633659926078782,0.23668257373325843,0.12543154000471074,-0.26821127791429045,2.016582751261961
BQ,sc061,G14,2,88,0.8072949897134603,0.49949074929258463,0.34567450841841085,0.3611014289400064,1.5266473868010582
BQ,sc061,G13_FULL,2,88,0.7728357193106629,0.48012562406050874,0.3333727112995406,0.5044077694697597,1.3247348266143424
BQ,sc061,O_BOTH,2,88,0.9730990446917227,0.7626473543256365,0.3650153031250592,0.8846665612138844,0.1951951051934282
BQ,sc061,HEAVIER_ALWAYS,2,88,0.6226182209315381,0.24715854703742415,0.420952726135653,0.0,1.7515001279472515
BQ,sc061,G14_TIED,2,88,0.8121075957230618,0.5030902607376162,0.2848551651600432,0.504102347500778,1.3565367063506382
BQ,sc008,FLAT,2,88,0.5,0.0,0.038427500656739916,0.0,1.7832561353232588
