run_id,run_path,source_file,feature_set,endpoint,comparison,reference,candidate,statistic,pooled_point_delta,pooled_ci95_low,pooled_ci95_high,pooled_p_worse_one_sided,pooled_units_improved,pooled_units_total,pooled_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question,mean_point_delta,min_point_delta,max_point_delta,seeds_positive,n_seeds
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0016314394584495,-0.0025048076122886,0.0047328373953644,0.2429514097180564,49,105,65,5000,0.0006262401037578,29,0.219047619047619,0.0019391153768293,-0.0022423888329857,0.0055052677498849,0.403294722027204,-0.0016775649701674,0.005588685352838,0.0777838416469152,0.0935090071297644,False,derived (not pre-registered): needed to score A4's first clause,0.000207911812939,-0.004024092579532,0.0052057925969096,3,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.172070295847862,0.0580993765454887,0.3486696956281692,0.0001999600079984,68,131,79,5000,0.2733851243681425,46,0.2137404580152671,0.0722372801500941,0.028256918402118,0.315883673293606,0.0196545016726497,0.052837717381776,0.3346050916231592,0.0065172796505839,-0.0367926239052474,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.172070295847862,0.1421139361872379,0.1964742331709095,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.1795093258712593,0.0595456023639725,0.3635576894765125,0.0005998800239952,73,131,79,5000,0.2811177851844049,45,0.2137404580152671,0.0751727517874229,0.0298518733207595,0.3291667784217592,0.0193614077380593,0.0531372531670471,0.3500703309382086,0.0070186167925332,-0.0380123243509314,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.1795093258712593,0.1390802945349497,0.2072677918827811,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.0178757923903822,-0.0016706326146164,0.0427236432805831,0.0411917616476704,65,131,79,5000,0.0326509823526307,50,0.2137404580152671,0.0107777317079449,-0.0035810231888187,0.0393326079695832,0.1012155987471262,-0.0028971727145882,0.0409615411190787,-0.0040106159912038,-0.0293950726642597,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.0178757923903822,0.0112290327805522,0.0266038340582646,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.1755145337733002,0.0598978252487592,0.3542167575972576,0.0001999600079984,70,131,79,5000,0.2775516481102103,47,0.2137404580152671,0.0734672402742337,0.0292524938196578,0.3217765737269428,0.019309521045553,0.0520971917903709,0.3376262551258397,0.0005013256759256,-0.0407956188498415,True,row-budget-matched depth control: help at BASE's row count?,0.1755145337733002,0.1454308692098243,0.2025414630398958,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.1846106878767853,0.0643250268390038,0.3696718806614634,0.0003999200159968,79,131,79,5000,0.2849579222253466,47,0.2137404580152671,0.0754456893216918,0.0344098584362175,0.3348115173173531,0.0166568648342591,0.056854255996258,0.3540473666991665,0.0045119462030658,-0.038528695983369,True,row-budget-matched depth control: help at BASE's row count?,0.1846106878767853,0.1449852839365691,0.2127768686721645,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.0112639519503961,-0.0093850711077352,0.0385074699126343,0.1525694861027794,64,131,79,5000,0.026660266066275,49,0.2137404580152671,0.0117810897791527,-0.0121903961038375,0.0347183000046298,0.3419734611889179,-0.0119906608015871,0.0353228488077633,-0.0205557993711801,-0.0438128764314075,True,row-budget-matched depth control: help at BASE's row count?,0.0112639519503961,-0.0008191177486664,0.0232929007807249,4,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.2367556425702862,0.1245800330041897,0.3987901175170321,0.0001999600079984,81,131,79,5000,0.3357911879610578,55,0.2137404580152671,0.0674009609489655,0.1025706370299469,0.3709406481106256,0.0007413769629381,0.1164065008285678,0.3804250696062807,-0.0100266811002747,-0.0457508386886349,True,A4 information null: is the gain information or just rows/regularisation?,0.2367556425702862,0.1916840619034025,0.298348152798832,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.2307797739294967,0.1120387178869607,0.400636534003951,0.0001999600079984,74,131,79,5000,0.3422055697731325,50,0.2137404580152671,0.072215067570158,0.0870106183334093,0.374548929525584,0.0020141692443782,0.0998908492311862,0.3798038433029143,-0.0280779255381982,-0.0560235974417634,True,A4 information null: is the gain information or just rows/regularisation?,0.2307797739294967,0.1609183878887481,0.2840074882305317,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.0736331746066162,0.0425571632201891,0.1104221327453138,0.0001999600079984,76,131,79,5000,0.072589821340588,50,0.2137404580152671,0.0168388257280593,0.0401096477636784,0.1071567014495541,3.748651052710078e-05,0.0466424819356294,0.1194288328648158,0.0606976540939106,0.0509740818914139,True,A4 information null: is the gain information or just rows/regularisation?,0.0736331746066162,0.0536322265785614,0.0932783937831464,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0646853467224242,-0.1189078251000908,-0.0067073270942611,0.9834033193361328,50,131,79,5000,-0.0624060635929152,29,0.2137404580152671,0.0267422429420328,-0.1179250626970204,-0.011445630747828,0.0178997242803043,-0.1162671411575319,-0.0034104055298331,0.0240659542817362,0.0107225507328602,True,how much of the apparent gain survives destroying the new labels?,-0.0646853467224242,-0.1018739196279225,-0.0330139685535038,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.0512704480582374,-0.1096781871327593,0.0062892896806207,0.9632073585282944,56,131,79,5000,-0.0610877845887275,36,0.2137404580152671,0.0274227255359156,-0.1058649008102424,0.0033240046937676,0.0652874049863177,-0.1072266111092928,0.0079408129214055,0.0125334695080692,0.01010144294395,True,how much of the apparent gain survives destroying the new labels?,-0.0512704480582374,-0.0785188584312522,-0.0218380933537984,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.055757382216234,-0.0881373261881298,-0.0222682161384574,0.9998000399920016,48,131,79,5000,-0.0399388389879572,30,0.2137404580152671,0.0159486522723691,-0.0875087098441769,-0.024006054588291,0.0007823208710996,-0.0929050139361725,-0.0265571718161205,-0.0441309779476149,-0.0477860936144831,True,how much of the apparent gain survives destroying the new labels?,-0.055757382216234,-0.0814423990684426,-0.0415090399228185,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.0034442379254382,-0.0096058093161229,0.0010991336161579,0.9204159168166368,59,131,79,5000,-0.0041665237420678,33,0.2137404580152671,0.0027826982350979,-0.0089841645501705,0.002095688699294,0.2195278766673918,-0.0090141446415303,0.0014978814775405,0.018550113047038,0.0391518062993865,False,derived (not pre-registered): needed to score A4's first clause,-0.0034442379254382,-0.0092384677057578,0.0044675413438813,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.005101362005526,-0.0106187080457275,0.0001649360674437,0.9712057588482303,55,131,79,5000,-0.0038401370409416,36,0.2137404580152671,0.0025654988665524,-0.0102088779040417,6.153892989752517e-06,0.0502699347767749,-0.0110927780263452,-0.0002187421753921,-0.0065172796505838,-0.0361768700911957,False,derived (not pre-registered): needed to score A4's first clause,-0.005101362005526,-0.0072548856322132,-1.0310750976221428e-05,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0066118404399861,0.0020416663608324,0.0104373472599876,0.0005998800239952,79,131,79,5000,0.0059907162863557,45,0.2137404580152671,0.0022792079520376,0.0020742859694596,0.0111493949105125,0.0048325476080789,0.0028377533894787,0.0113636861750098,0.0652185397095437,0.0991095910800262,False,derived (not pre-registered): needed to score A4's first clause,0.0066118404399861,0.0033109332775396,0.0120481505292187,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.4611488431589001,0.1620433031316462,0.8259971446835358,0.0007998400319936,28,42,37,5000,0.5401791383862156,26,0.0952380952380952,0.171281604183242,0.1137736492365589,0.8085240370812412,0.0107000311116469,0.1820620165102122,0.8690170167765805,0.0200543703529506,0.0313622606915622,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.5496023031960698,0.3885947285002997,0.6836040591147239,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.4720986066474069,0.1677389736292452,0.8498642626729896,0.0007998400319936,28,42,37,5000,0.5494947369920511,25,0.0952380952380952,0.1759150385002598,0.1153263723827849,0.8288708409120288,0.0109330188269561,0.185120483863073,0.8878933014939699,0.0220601179411501,0.0306565975686357,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.557281644454757,0.391600995595947,0.6886080715392053,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.0541221266362127,0.0046119908093856,0.1070003325681645,0.016996600679864,27,42,37,5000,0.0689054512906372,26,0.0952380952380952,0.0257293599975467,0.0019405659761218,0.1063036872963035,0.0424726006560317,0.0034384335654605,0.1054546169178756,0.0040106159912039,-0.0162243729045291,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.0748215133478817,0.0515618377202888,0.0892123347413159,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.4720045428021543,0.1703384917772826,0.8403823396898668,0.0003999200159968,28,42,37,5000,0.5512110114779978,26,0.0952380952380952,0.1715742700997294,0.1240357948902937,0.819973290714015,0.009240065985954,0.1920202946403438,0.8802291314435776,0.018550113047038,0.0309801193929007,True,row-budget-matched depth control: help at BASE's row count?,0.5597310173964963,0.424952344581707,0.6768300463386926,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.4848115879926012,0.1799130911906127,0.8598886827044672,0.0007998400319936,28,42,37,5000,0.5621542461096706,24,0.0952380952380952,0.1758733522692323,0.1281238973230496,0.8414992786621529,0.0091114851257248,0.1965225089126708,0.8979298819096978,0.0205557993711801,0.0301758847212025,True,row-budget-matched depth control: help at BASE's row count?,0.5674197804058763,0.4203020726334762,0.6822502074778438,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.052111379655303,0.0014563306680186,0.1049013816732959,0.0221955608878224,26,42,37,5000,0.0660575959928102,25,0.0952380952380952,0.0258593838294478,-0.0003338815582509,0.1045566408688569,0.051399372244859,-0.0004915056668531,0.1026349744180965,-0.0070186167925332,-0.0177544681366031,True,row-budget-matched depth control: help at BASE's row count?,0.0728092149023055,0.0496628130496029,0.0888345984755721,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.5124860211296747,0.2356049847163922,0.8415791233585684,0.0001999600079984,28,42,37,5000,0.5841568052521121,25,0.0952380952380952,0.1532096004445497,0.2017625495754716,0.8232094926838778,0.001933307747598,0.2377440583429644,0.8458605152345359,-0.0040106159912038,0.0084551634821405,True,A4 information null: is the gain information or just rows/regularisation?,0.58781949604425,0.3872722159082863,0.7289553830593765,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.5165052007004702,0.2272402961475276,0.8490233634411471,0.0001999600079984,26,42,37,5000,0.5889318527264102,23,0.0952380952380952,0.1600861790461317,0.1918353813371281,0.8411750200638123,0.0026700169281365,0.2328308791841798,0.8582716807745443,0.0045119462030658,0.0073376906280737,True,A4 information null: is the gain information or just rows/regularisation?,0.5926101736846745,0.4209388173759643,0.7261760506421067,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.0695837558126245,0.0192094019052592,0.1274741259323842,0.002999400119976,27,42,37,5000,0.0821080778317969,24,0.0952380952380952,0.0277997185177051,0.0132033134579216,0.1259641981673275,0.0169896958903567,0.0199732930047348,0.1293163973390453,-0.0025066308995717,0.0129284171809053,True,A4 information null: is the gain information or just rows/regularisation?,0.0900733733564824,0.0269297024180483,0.1237491190552908,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0513371779707745,-0.1870453012862365,0.0972007675448347,0.7746450709858028,13,42,37,5000,-0.0439776668658969,13,0.0952380952380952,0.0708149276964552,-0.1949565080118197,0.0922821520702705,0.4731696246779279,-0.1792146522705931,0.1087286311326996,0.0165445013431747,0.022804359081611,True,how much of the apparent gain survives destroying the new labels?,-0.0382171928481801,-0.1117247866675807,0.0061271799807365,2,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.0444065940530634,-0.1886545851231453,0.1118033652079366,0.7326534693061387,19,42,37,5000,-0.0394371157343591,18,0.0952380952380952,0.074209187683979,-0.1949098024125737,0.1060966143064469,0.5533213375089753,-0.1785804017630523,0.1217453401501234,0.0215586730390874,0.0192645082100441,True,how much of the apparent gain survives destroying the new labels?,-0.0353285292299173,-0.0628974294013767,-0.010626472739986,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.0154616291764118,-0.0542007402557468,0.0258136832355414,0.7918416316736653,18,42,37,5000,-0.0132026265411597,16,0.0952380952380952,0.0203086986861587,-0.0566495791495299,0.0257263207967061,0.4514184365372012,-0.0530772725399911,0.0285107577214131,0.0190515273170453,0.0133396894824126,True,how much of the apparent gain survives destroying the new labels?,-0.0152518600086006,-0.0554759439348015,0.0246321353022404,2,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.0108556996432542,-0.0205725332284754,-0.0007628641468735,0.9822035592881424,17,42,37,5000,-0.0110318730917824,14,0.0952380952380952,0.0049447154633625,-0.0208840474110551,-0.0008273518754533,0.0346639249517703,-0.0206989293998596,-0.0009290590161632,-0.0170458977149891,-0.0039488257599003,False,derived (not pre-registered): needed to score A4's first clause,-0.0101287142004267,-0.0363576160814073,0.006774012776031,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.0127129813451944,-0.0234465689345898,-0.0018084297227519,0.9896020795840832,16,42,37,5000,-0.0126595091176194,15,0.0952380952380952,0.0054916306210391,-0.0238505244633244,-0.0015754382270643,0.0264286454775771,-0.0236847257560277,-0.0019248806835549,-0.0040106159912038,-0.0074540507887195,False,derived (not pre-registered): needed to score A4's first clause,-0.0101381359511193,-0.0287010770375291,0.0081381064491689,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0020107469809096,-0.0019762028886268,0.0064244805972169,0.162367526494701,21,42,37,5000,0.0028478552978269,19,0.0952380952380952,0.0022017793682096,-0.0024546685472388,0.0064761625090582,0.3671936399106292,-0.002232887110201,0.0061866697386013,-0.0305856329942295,-0.0174671480413854,False,derived (not pre-registered): needed to score A4's first clause,0.0020122984455761,-0.002799795184643,0.0081293052232363,3,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.2214465496836175,0.0811026564837276,0.4408698254328493,0.0001999600079984,58,105,65,5000,0.3484548906184628,41,0.219047619047619,0.0911536370726003,0.0393462258047713,0.4035468735624637,0.0179421182387978,0.0703648150072261,0.4212412109390802,-0.0065172796505838,-0.0427916013667768,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.2507075838459678,0.1914358985219764,0.3167838025617317,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.2304629885205381,0.0843569745134431,0.4585256302154541,0.0003999200159968,63,105,65,5000,0.3623941379537872,41,0.219047619047619,0.0961375324539741,0.0384061890443044,0.4225197879967719,0.0194496540175918,0.069531955283608,0.4337828014424851,-0.0145389561870677,-0.0492634379187081,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.2550682631223153,0.1796267837884868,0.335575265809466,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.0227004787341484,0.0002364846035368,0.0514041017680327,0.0241951609678064,51,105,65,5000,0.0383220576885279,40,0.219047619047619,0.012029986744353,-0.0013321825260943,0.0467331399943912,0.063698654102378,-0.000736776295571,0.0496405867119407,-0.0180487034407881,-0.0147321261943441,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.0320578516813005,0.0275366203983031,0.0390721581634976,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.2283132155385915,0.0856527130329137,0.4493561173660722,0.0001999600079984,57,105,65,5000,0.3560375612617006,40,0.219047619047619,0.0927338812744612,0.043055990956624,0.413570440120559,0.0165194646563136,0.0725461389627082,0.4277839557110852,-0.009023984261129,-0.0477933612747798,True,row-budget-matched depth control: help at BASE's row count?,0.2556358208721119,0.1969530527769958,0.322106747798515,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.2350544332226219,0.0866298203639148,0.4646553229401809,0.0001999600079984,60,105,65,5000,0.3658632220048327,40,0.219047619047619,0.0970218405465166,0.0412310252463628,0.4288778411988809,0.0182464319650026,0.0717426799367694,0.4383418098025105,-0.0105280332371783,-0.051707865691596,True,row-budget-matched depth control: help at BASE's row count?,0.2604740350025317,0.1868418497179667,0.3383530183464612,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.0168495343317826,-0.0061703627043258,0.0474019941014432,0.0781843631273745,48,105,65,5000,0.0337896435101297,37,0.219047619047619,0.0129717867866691,-0.0090645888014326,0.0427636574649978,0.1986259368516618,-0.0083441218578021,0.0444882131465979,-0.0280779255381982,-0.0287618164489959,True,row-budget-matched depth control: help at BASE's row count?,0.026714189681834,0.0180847042281104,0.0368811537750362,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.2775713460405785,0.1481808282300268,0.4721201072914235,0.0001999600079984,62,105,65,5000,0.3957531873954401,46,0.219047619047619,0.081921831246647,0.1139136744231419,0.441229017658015,0.0012079384753759,0.1349205918460927,0.4520325967874082,-0.0230630245125278,-0.0484145055554342,True,A4 information null: is the gain information or just rows/regularisation?,0.3204536304499719,0.2298845846475853,0.4215480152324754,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.2823963849385821,0.140017953056383,0.4923052178939928,0.0001999600079984,61,105,65,5000,0.4167695686925002,46,0.219047619047619,0.0908605813246361,0.100881507217812,0.4639112626593521,0.0028090262112255,0.1199937110005366,0.4634218691719322,-0.0320903487872527,-0.0643376754958053,True,A4 information null: is the gain information or just rows/regularisation?,0.3195834220271105,0.2124599140367782,0.4088670617628173,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.0699676590649899,0.0367827096075017,0.1036478688648017,0.0001999600079984,60,105,65,5000,0.0705149354436743,42,0.219047619047619,0.0158420768008211,0.0383194724540112,0.1016158456759686,3.946818136872662e-05,0.0379252964556718,0.1049488764093645,-0.0120321060297489,0.0214061981267219,True,A4 information null: is the gain information or just rows/regularisation?,0.081094052048068,0.0577365587222609,0.1127654100412841,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0561247963569609,-0.1221424405019963,0.0203422237907523,0.9406118776244752,45,105,65,5000,-0.0472982967769772,23,0.219047619047619,0.0330407800663273,-0.122131342497252,0.0098817497833301,0.0942416459172664,-0.1167012026067061,0.0270594568358013,0.0366049457959125,0.0127820496196145,True,how much of the apparent gain survives destroying the new labels?,-0.069746046604004,-0.1272846968210865,-0.0129038861510346,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.0519333964180438,-0.1237635618823851,0.0212898147861835,0.9322135572885424,50,105,65,5000,-0.0543754307387129,30,0.219047619047619,0.0340764578709478,-0.1200089468209439,0.0161421539848563,0.1324287918821835,-0.119978851333483,0.0269129849642025,0.0275764057393917,0.0139296931170579,True,how much of the apparent gain survives destroying the new labels?,-0.0645151589047951,-0.1049234913089943,-0.0309326222075698,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.0472671803308415,-0.0746353140548468,-0.0130111814946965,0.9966006798640272,41,105,65,5000,-0.0321928777551463,25,0.219047619047619,0.0151417190388874,-0.0775162414721738,-0.0170181191895091,0.0026987178079922,-0.076168320924239,-0.0151913903125539,-0.0020053039636734,-0.0311356198828642,True,how much of the apparent gain survives destroying the new labels?,-0.0490362003667674,-0.0852287896429809,-0.0297691115728842,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.0068666658549739,-0.0159691166235479,7.087168845675103e-05,0.9732053589282144,44,105,65,5000,-0.0075826706432378,26,0.219047619047619,0.0041084943314245,-0.0150743268154569,0.0013409951055089,0.0995389660729297,-0.0151250007875602,0.0008253686357104,0.0270748928765653,0.0403775747125035,False,derived (not pre-registered): needed to score A4's first clause,-0.0049282370261441,-0.0172837012846339,0.0049938471737974,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.0045914447020837,-0.0144281735506402,0.0042462231010775,0.8590281943611278,46,105,65,5000,-0.0034690840510455,31,0.219047619047619,0.0044297238054336,-0.0134408353086355,0.0042579459044681,0.3038656506460633,-0.0139298539776257,0.0046137210775654,0.0140375793503109,0.0072059036224593,False,derived (not pre-registered): needed to score A4's first clause,-0.0054057718802164,-0.0145624686830534,0.0019306984168897,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0058509444023658,0.0006022446864326,0.0100838890675988,0.0125974805038992,58,105,65,5000,0.0045324141783981,34,0.219047619047619,0.0025438506466417,0.0007690185294144,0.0109328702753172,0.0247174041414341,0.0015473989268006,0.0113525348274232,0.0833163500932955,0.0944835983588375,False,derived (not pre-registered): needed to score A4's first clause,0.0053436619994665,0.0021910043884613,0.0098827429212662,5,5
