grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.091438799255585,0.1252893767674764,0.9166666666666666,0.6438012079796767,0.08502418381514454,0.11436434708893677,1.0,0.7032127400109486,0.091438799255585,0.1252893767674764,0.9166666666666666,0.6438012079796767,0.11555444353946943,0.15037192949114092,0.9166666666666666,0.48690534652298534,0.091438799255585,0.1252893767674764,0.9166666666666666,0.6438012079796767,0.11992739801469014,0.15607158191734186,0.8333333333333334,0.44727181723825316,0.091438799255585,0.1252893767674764,0.9166666666666666,0.6438012079796767,0.0,0.0
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.153017899391974,0.20141937518544356,0.75,-0.06157047639982194,0.16032397518413308,0.2143104702069656,0.6666666666666666,-0.201802550116567,0.153017899391974,0.20141937518544356,0.75,-0.06157047639982194,0.158405470725267,0.19307830347091517,0.75,0.024531406752230978,0.15672385191547616,0.19347648781142832,0.75,0.020503850823470726,0.1504615448845307,0.19492783307747677,0.75,0.005753541214131186,0.15173972213825235,0.19539483043496914,0.75,0.000983912923254615,-0.0037059525235021706,0.004984129777223817
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.037173322232699285,0.051252149671488355,0.9166666666666666,0.6020979052647905,0.038984328356854496,0.051809256388959966,0.9166666666666666,0.5934005639771794,0.037173322232699285,0.051252149671488355,0.9166666666666666,0.6020979052647905,0.045129241235656196,0.052227217627134684,0.9166666666666666,0.5868137759744316,0.037173322232699285,0.051252149671488355,0.9166666666666666,0.6020979052647905,0.05175278020376667,0.056831294686800315,0.9166666666666666,0.5107541462197119,0.037173322232699285,0.051252149671488355,0.9166666666666666,0.6020979052647905,0.0,0.0
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.09111562696705082,0.1451913634648186,0.75,0.4948237891345788,0.09143834700652122,0.1449625264518414,0.75,0.49641495697058036,0.0911963069769184,0.14511437943072983,0.75,0.49535936082919574,0.1054438618214699,0.15529923205108795,0.75,0.4220371284572023,0.10125321833021284,0.15252975379762226,0.75,0.4424671485933067,0.10975086831309612,0.16496018255203962,0.75,0.34789192073014186,0.09989178809420256,0.15458464728642882,0.75,0.4273437004493992,-0.010056911353294437,0.0013614302360102776
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.11119474106021454,0.1505407317355388,0.8333333333333334,-0.032534752634525654,0.11078791339839751,0.14879563391890968,0.8333333333333334,-0.008734811160051592,0.11109303414476028,0.15007040219938172,0.8333333333333334,-0.026093001433362684,0.11123028081521837,0.14644077526508387,0.8333333333333334,0.022941265955458756,0.11055046258057262,0.1468389243858869,0.8333333333333334,0.017621109595826412,0.10737862374952033,0.1438509325373317,0.8333333333333334,0.057194742335621385,0.10821523965394068,0.14612772365379365,0.8333333333333334,0.027114186730046508,0.0005425715641876605,0.0023352229266319358
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.15194438339922958,0.1815809892877252,0.75,0.39986300659649876,0.1593872755779634,0.19101405471173133,0.75,0.3358895874377851,0.15194438339922958,0.1815809892877252,0.75,0.39986300659649876,0.15998668139178762,0.1921428981433234,0.8333333333333334,0.3280169534015843,0.15712755541639642,0.18853550935517407,0.8333333333333334,0.35301239635325443,0.16289892336761716,0.18917558469022855,0.8333333333333334,0.3486119120552795,0.15507434671786113,0.1833610901820641,0.9166666666666666,0.3880386313617241,-0.005183172017166837,0.002053208698535286
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.1081004623742493,0.15503272126697157,0.5,-19.56482965856044,0.10583436244537442,0.15852458608663217,0.5,-20.501642262193005,0.10583436244537442,0.15852458608663217,0.5,-20.501642262193005,0.11547073070663778,0.16085053562958854,0.5,-21.13723620305929,0.10961174555493196,0.1560695307436365,0.5,-19.840811487947736,0.11668592996212916,0.16598991695118073,0.5,-22.57446205729189,0.1098436432810746,0.15735653019641255,0.5,-20.185948744773917,-0.003777383109557539,-0.00023189772614264081
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.11252234628919416,0.13456051700020763,0.8333333333333334,0.6023626428816566,0.11551950267291951,0.13586192306376027,0.75,0.5946339253058557,0.11252234628919416,0.13456051700020763,0.8333333333333334,0.6023626428816566,0.11798049390582749,0.1482211541859002,0.8333333333333334,0.517527831570523,0.11252234628919416,0.13456051700020763,0.8333333333333334,0.6023626428816566,0.11768709034991133,0.14909969437754458,0.75,0.5117914387634594,0.11252234628919416,0.13456051700020763,0.8333333333333334,0.6023626428816566,0.0,0.0
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.04343655031329167,0.051134614083254024,0.6666666666666666,0.7722858912909903,0.04221605989561907,0.051525941790572655,0.75,0.7687872115989209,0.04343655031329167,0.051134614083254024,0.6666666666666666,0.7722858912909903,0.056488532909544,0.06539790568656177,0.8333333333333334,0.6275331248193088,0.04343655031329167,0.051134614083254024,0.6666666666666666,0.7722858912909903,0.05486172619005137,0.06581846786497267,0.75,0.6227271862122996,0.04343655031329167,0.051134614083254024,0.6666666666666666,0.7722858912909903,0.0,0.0
extractant,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,12,0.14620182103658372,0.23997778313476792,0.75,0.29827707690976535,0.13727195489425142,0.22783753375942506,0.75,0.36748019046256286,0.13727195489425142,0.22783753375942506,0.75,0.36748019046256286,0.20166164847768867,0.26738026125941117,0.75,0.12887139209089915,0.15715954995506246,0.2422328241032524,0.8333333333333334,0.2850271102548786,0.20498473899184066,0.27474026141893376,0.75,0.08025337278551914,0.15782552861125346,0.24423036901128262,0.8333333333333334,0.27318660792719685,-0.01988759506081103,-0.0006659786561910019
extractant,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,12,0.036469155152786197,0.04938955379817507,1.0,0.6011776986629945,0.04040971331783727,0.05458686595522749,1.0,0.5128243750748777,0.036469155152786197,0.04938955379817507,1.0,0.6011776986629945,0.04795101096141773,0.061574208896958284,1.0,0.38012101756178573,0.042797414368229696,0.053989834033619656,1.0,0.5234228510590306,0.044343592520726775,0.06096890859310829,1.0,0.39224845509854533,0.03901216244644123,0.04910484233541929,1.0,0.6057625547099659,-0.006328259215443499,0.0037852519217884684
extractant,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,12,0.10908346523105382,0.17019344353940402,0.8333333333333334,-0.04651454027611157,0.10371864245934294,0.16860735408972843,0.8333333333333334,-0.027099794136923983,0.10371864245934294,0.16860735408972843,0.8333333333333334,-0.027099794136923983,0.10435150444767487,0.14713828815374616,0.8333333333333334,0.2178122431584396,0.10729743095656247,0.16327954156831284,0.8333333333333334,0.03678516993924308,0.10946293204179931,0.15210265296568473,0.8333333333333334,0.16414067106636965,0.10883161317203673,0.16432163828457133,0.8333333333333334,0.0244509098960759,-0.003578788497219529,-0.0015341822154742585
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.11163140639945687,0.1474746306002908,0.18181818181818182,-15.06593874941251,0.12136280643050092,0.1574345761552332,0.2727272727272727,-17.309298767219413,0.12136280643050092,0.1574345761552332,0.2727272727272727,-17.309298767219413,0.10150466273429623,0.12226221157893197,0.18181818181818182,-10.042209120883767,0.10857599612853752,0.14006230405343614,0.18181818181818182,-13.491522167445842,0.10876084263603225,0.13917871708281726,0.18181818181818182,-13.309258546685555,0.11008175177548501,0.14468344371576733,0.18181818181818182,-14.463548016727083,0.012786810301963394,-0.001505755646947493
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.09388333357883126,0.15934197120751928,0.8181818181818182,0.381713867540167,0.09178008855897374,0.15495087121407033,0.8181818181818182,0.4153214252010208,0.09388333357883126,0.15934197120751928,0.8181818181818182,0.381713867540167,0.12544520727096042,0.2030295156805896,0.8181818181818182,-0.003800695147287758,0.11499679819708913,0.19046931422067048,0.8181818181818182,0.11655570387334069,0.13315012511739452,0.21578973624427666,0.7272727272727273,-0.13394163923327773,0.10655295514766557,0.18526723782721485,0.8181818181818182,0.16415376979882157,-0.021113464618257874,0.008443843049423569
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.3803124174848924,0.4786284125505027,0.8,0.0146767064473724,0.3815136531615212,0.47770496391570244,0.8,0.018475134064593446,0.3803124174848924,0.4786284125505027,0.8,0.0146767064473724,0.4218559134370329,0.49139479815978765,0.7,-0.038587061112018484,0.4010841654609627,0.4834198674101224,0.8,-0.00514979411520633,0.4264845438741056,0.49427209176285164,0.7,-0.050785272258296876,0.403398480679499,0.4846817129257546,0.7,-0.010404022132898705,-0.020771747976070287,-0.0023143152185363114
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.2850829584004965,0.44854578782036586,0.75,-0.06276431931619797,0.2866148290129146,0.453322551984469,0.75,-0.08552055070734976,0.28546592605360105,0.4497294176557917,0.75,-0.06838059885663395,0.26642452392687294,0.43147276251833755,0.75,0.01660007583034806,0.26408688309378114,0.4353675825352344,0.75,-0.001233971279380075,0.28463137038070024,0.43680798195611115,0.75,-0.0078700304983228,0.2705903837213388,0.4414298889096831,0.75,-0.02931160920715059,0.021379042959819905,-0.006503500627557668
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2,0.21452817992333664,0.21661796322918134,1.0,-0.02260046982361663,0.2143458478511338,0.21857438603013848,1.0,-0.041155472413552774,0.21452817992333664,0.21661796322918134,1.0,-0.02260046982361663,0.21085038225886685,0.22191361503065324,1.0,-0.07321058732281083,0.21268928109110175,0.21839735848919026,1.0,-0.03946965224956256,0.21115969204930432,0.22248136479612288,1.0,-0.07870907377837533,0.21284393598632045,0.21864762498298027,1.0,-0.04185332098780359,0.0018388988322348976,-0.0001546548952187088
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.11715467099172303,0.12087034415673847,0.5,0.5279062422631482,0.11528119973323298,0.11873559177620263,0.5,0.5444347566486372,0.1166863031771005,0.12033614085774416,0.5,0.5320699888173104,0.22965691292023754,0.2314288785675998,0.5,-0.7307081644854165,0.2015313524381089,0.20358907774246543,0.5,-0.3393611290408307,0.22237527070070118,0.2224919791403636,0.5,-0.5996223338735882,0.1697649708462121,0.1701384360303347,0.5,0.06460808186351197,-0.0848450492610084,0.03176638159189682
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.12204963923336498,0.12272991972734949,0.5,0.4232600757569015,0.12837900775873298,0.12899450357951628,0.5,0.36287957687254146,0.12204963923336498,0.12272991972734949,0.5,0.4232600757569015,0.19420989414677686,0.19855768913477284,0.5,-0.5095674932214289,0.17616983041842388,0.17946239928471105,0.5,-0.2331788142984339,0.18374913232486811,0.1921540980011643,0.5,-0.4137688796821595,0.15289938577911655,0.1567558034706863,0.5,0.05913703777135648,-0.0541201911850589,0.02327044463930733
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.096880800609356,0.09848838851496201,0.5,-0.3044282282060058,0.09976002532302213,0.10055472416335094,0.5,-0.3597375264633458,0.09760060678777253,0.09897648316819402,0.5,-0.317389392720552,0.07789933926913617,0.08261777871987798,0.5,0.08209622911061876,0.08264470460419113,0.08636379911658525,0.5,-0.003029260762939412,0.0903859893726162,0.0926882363756237,0.5,-0.1553122090971062,0.09363339499098611,0.09556683091142461,0.5,-0.22818699588791724,0.014955902183581407,-0.01098869038679498
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,2,0.101114405891247,0.10676064459513834,0.5,-2.2262199449271765,0.10669174249224203,0.11086108093560608,0.5,-2.478802830542407,0.101114405891247,0.10676064459513834,0.5,-2.2262199449271765,0.08035078307907197,0.08873313679485456,0.5,-1.2286571658136274,0.0907325944851595,0.09074840535293274,0.5,-1.331039333106629,0.0518038185624873,0.06767099181603022,0.5,-0.29621391888320714,0.07645911222686715,0.07659978867573891,0.5,-0.6608359624857298,0.010381811406087502,0.01427348225829235
