context,candidate_index,max_features,min_samples_leaf,inner_macro_group_mae,inner_r2,inner_mae,selected,delta3d_weight
outer_1:baseline,1.0,0.7,2.0,0.1636751153770413,-0.05569240875999104,0.1255414387264636,False,
outer_1:baseline,2.0,1.0,4.0,0.1754164372453565,-0.5375503164640469,0.14006676809988783,False,
outer_1:2d_second_unshrunk,0.0,0.35,2.0,0.15826333991629474,0.06158170339583602,0.1171572600711714,True,
outer_1:2d_second_unshrunk,1.0,0.7,2.0,0.16208419729912332,-0.056681627176077276,0.12625432950282578,False,
outer_1:2d_second_unshrunk,2.0,1.0,4.0,0.17424180051964794,-0.4051612077248694,0.13421368397552333,False,
outer_1:delta3d_unshrunk,0.0,0.35,2.0,0.15661476245663405,0.14431597611994307,0.1116380832170621,True,
outer_1:delta3d_unshrunk,1.0,0.7,2.0,0.16296545420326317,0.0843766779506393,0.11691943688145211,False,
outer_1:delta3d_unshrunk,2.0,1.0,4.0,0.16137843313507927,0.1032828808061863,0.11627165193146569,False,
outer_1:2d_ensemble_weight,,,,0.16108028424964613,0.050511945937758096,0.1174278545465467,False,0.0
outer_1:2d_ensemble_weight,,,,0.16041546265847256,0.054426601046313694,0.11704871283061728,False,0.25
outer_1:2d_ensemble_weight,,,,0.15975681539620962,0.05775892211711631,0.11673824744261319,False,0.5
outer_1:2d_ensemble_weight,,,,0.15911305201521786,0.06050890915016638,0.11653951491458527,False,0.75
outer_1:2d_ensemble_weight,,,,0.15851548691474773,0.06267656214546347,0.11642869962997504,True,1.0
outer_1:delta3d_weight,,,,0.16108028424964613,0.050511945937758096,0.1174278545465467,False,0.0
outer_1:delta3d_weight,,,,0.15795820312296527,0.09447423897523188,0.11443914893332609,False,0.25
outer_1:delta3d_weight,,,,0.15647753874235507,0.1250368437959848,0.11260919072548976,True,0.5
outer_1:delta3d_weight,,,,0.15660675416943043,0.14219976040001692,0.11201896257105502,False,0.75
outer_1:delta3d_weight,,,,0.1581340429390463,0.14596298878732827,0.11242793728126618,False,1.0
outer_2:baseline,0.0,0.35,2.0,0.1263459555499536,-0.010938779255117437,0.12531244535046898,True,
outer_2:baseline,1.0,0.7,2.0,0.1307400249021422,-0.0964777819657785,0.1329464478081948,False,
outer_2:baseline,2.0,1.0,4.0,0.12949009534464428,-0.1384374220276059,0.13613795674425433,False,
outer_2:2d_second_unshrunk,0.0,0.35,2.0,0.12733655955935705,-0.015564581790125986,0.12674080636474,True,
outer_2:2d_second_unshrunk,1.0,0.7,2.0,0.13011220218700087,-0.11191650745797888,0.13280468398155,False,
outer_2:2d_second_unshrunk,2.0,1.0,4.0,0.12942062091385892,-0.12690086549530588,0.13478066652346193,False,
outer_2:delta3d_unshrunk,0.0,0.35,2.0,0.13486801086114042,0.12714151173195343,0.11665180943870423,True,
outer_2:delta3d_unshrunk,1.0,0.7,2.0,0.135725384258604,0.09643964492494173,0.11921190010549557,False,
outer_2:delta3d_unshrunk,2.0,1.0,4.0,0.13610911173463863,0.06943941621980554,0.12005336601689057,False,
outer_2:2d_ensemble_weight,,,,0.1274596346636821,-0.019551633263587886,0.12643640416273813,False,0.0
outer_2:2d_ensemble_weight,,,,0.1272848288715567,-0.012157912554613404,0.1258074195926459,False,0.25
outer_2:2d_ensemble_weight,,,,0.12715781198227222,-0.005388829735477163,0.12527222747795302,False,0.5
outer_2:2d_ensemble_weight,,,,0.12708286789511858,0.0007556151938206135,0.12484145422640812,False,0.75
outer_2:2d_ensemble_weight,,,,0.12704598709201648,0.006275422233280592,0.12448944856974946,True,1.0
outer_2:delta3d_weight,,,,0.1274596346636821,-0.019551633263587886,0.12643640416273813,False,0.0
outer_2:delta3d_weight,,,,0.12741491207844788,0.04344081379104281,0.12205247429287663,True,0.25
outer_2:delta3d_weight,,,,0.12891415843831416,0.09030361391412578,0.11888220788446272,False,0.5
outer_2:delta3d_weight,,,,0.1316190045972049,0.12103676710566125,0.1169237396666415,False,0.75
outer_2:delta3d_weight,,,,0.1349381757067159,0.13564027336564943,0.11583082160115163,False,1.0
outer_3:baseline,0.0,0.35,2.0,0.16805425204911698,-0.11238762982134931,0.13714862293968247,True,
outer_3:baseline,1.0,0.7,2.0,0.17695402261401122,-0.3545569126243615,0.14952941313257767,False,
outer_3:baseline,2.0,1.0,4.0,0.18579830994532787,-0.5716225719121486,0.15810419251467805,False,
outer_3:2d_second_unshrunk,0.0,0.35,2.0,0.16793883339192514,-0.15228257092344455,0.1401487974252993,True,
outer_3:2d_second_unshrunk,1.0,0.7,2.0,0.17561925501719416,-0.3365770668435424,0.1458638661904055,False,
outer_3:2d_second_unshrunk,2.0,1.0,4.0,0.18363925027647637,-0.5490880741865709,0.1584352989631675,False,
outer_3:delta3d_unshrunk,0.0,0.35,2.0,0.1590409568275239,0.15837224223624335,0.11888402647152894,True,
outer_3:delta3d_unshrunk,1.0,0.7,2.0,0.16078560424912663,0.10635774278555321,0.12414378296187213,False,
outer_3:delta3d_unshrunk,2.0,1.0,4.0,0.17064041256802565,0.053178226261276995,0.12869950533241112,False,
outer_3:2d_ensemble_weight,,,,0.16882445426033277,-0.10216516020099298,0.1357893430560542,False,0.0
outer_3:2d_ensemble_weight,,,,0.16863887292441898,-0.09632650640752671,0.13543667972446793,False,0.25
outer_3:2d_ensemble_weight,,,,0.16851092335534928,-0.09149758874200242,0.13518031244119633,False,0.5
outer_3:2d_ensemble_weight,,,,0.16849127089813867,-0.08767840720442077,0.13502252769609335,True,0.75
outer_3:2d_ensemble_weight,,,,0.1685340266798199,-0.0848689617947811,0.13494172285688397,False,1.0
outer_3:delta3d_weight,,,,0.16882445426033277,-0.10216516020099298,0.1357893430560542,False,0.0
outer_3:delta3d_weight,,,,0.163127207525065,-0.006309250734288785,0.1287321991253371,False,0.25
outer_3:delta3d_weight,,,,0.1596061123390656,0.06548807568756532,0.1238188767433153,False,0.5
outer_3:delta3d_weight,,,,0.15773486457917194,0.11322681906456977,0.12086152973568909,True,0.75
outer_3:delta3d_weight,,,,0.15863678401432743,0.13690697939672458,0.12027260079902484,False,1.0
outer_4:baseline,0.0,0.35,2.0,0.19246726586822718,-0.2114252579742637,0.14836891945611713,True,
outer_4:baseline,1.0,0.7,2.0,0.20337674593867516,-0.3402022399538578,0.15575883240549832,False,
outer_4:baseline,2.0,1.0,4.0,0.19643383806798143,-0.4365859125442,0.16058586465907218,False,
outer_4:2d_second_unshrunk,0.0,0.35,2.0,0.19131051795025136,-0.19368198463029196,0.14715273475708077,True,
outer_4:2d_second_unshrunk,1.0,0.7,2.0,0.2004353543525574,-0.34303680069694953,0.1580509149412121,False,
outer_4:2d_second_unshrunk,2.0,1.0,4.0,0.19652231218483718,-0.4454970254662163,0.16073307958405345,False,
outer_4:delta3d_unshrunk,0.0,0.35,2.0,0.17507942570743248,0.09446164778296107,0.12528561941928135,False,
outer_4:delta3d_unshrunk,1.0,0.7,2.0,0.17390621204175388,0.07966507976928006,0.12619189855126,False,
outer_4:delta3d_unshrunk,2.0,1.0,4.0,0.1716528124976916,0.08752301926595263,0.1256067914434005,True,
outer_4:2d_ensemble_weight,,,,0.19208993763395843,-0.18228616233988126,0.14604656391822626,False,0.0
outer_4:2d_ensemble_weight,,,,0.19208000289257393,-0.19536249683050166,0.14724704968575936,False,0.25
outer_4:2d_ensemble_weight,,,,0.192076926605383,-0.20938257561024232,0.1484907109118232,True,0.5
outer_4:2d_ensemble_weight,,,,0.19210367017814242,-0.22434639867910344,0.14977723086968728,False,0.75
outer_4:2d_ensemble_weight,,,,0.19215329422120384,-0.24025396603708526,0.15113125540217495,False,1.0
outer_4:delta3d_weight,,,,0.19208993763395843,-0.18228616233988126,0.14604656391822626,False,0.0
outer_4:delta3d_weight,,,,0.18325689820200464,-0.06934378168647193,0.13772888321942847,False,0.25
outer_4:delta3d_weight,,,,0.17608910167789193,0.014460107427855418,0.1306853575241131,False,0.5
outer_4:delta3d_weight,,,,0.17191590797324136,0.06912550500310077,0.126018484281186,False,0.75
outer_4:delta3d_weight,,,,0.17136932115303383,0.09465241103926425,0.12451589428563643,True,1.0
full_data_deployment_model:baseline,0.0,0.35,2.0,0.17012961021157286,-0.12925253925911062,0.13540867727131195,True,
full_data_deployment_model:baseline,1.0,0.7,2.0,0.18312466387722737,-0.32399246287959005,0.14607967277793887,False,
full_data_deployment_model:baseline,2.0,1.0,4.0,0.18505821437074663,-0.6869128262279076,0.16104213656334723,False,
full_data_deployment_model:delta3d,0.0,0.35,2.0,0.1576541792263263,0.11762830090792553,0.12001649691994433,True,
full_data_deployment_model:delta3d,1.0,0.7,2.0,0.16214588918152378,0.08334964162130498,0.12248492559639812,False,
full_data_deployment_model:delta3d,2.0,1.0,4.0,0.1681486780075056,0.03260817925822734,0.12755459311187614,False,
full_data_deployment_model:delta3d_weight,,,,0.16969191256485164,-0.106596603302747,0.133041659454115,False,0.0
full_data_deployment_model:delta3d_weight,,,,0.16463228918289036,-0.027780672597252254,0.1282090863395655,False,0.25
full_data_deployment_model:delta3d_weight,,,,0.16086229042754996,0.03356631107894403,0.12467713961071053,False,0.5
full_data_deployment_model:delta3d_weight,,,,0.15914792663925606,0.07744434772584163,0.12257577118102073,False,0.75
full_data_deployment_model:delta3d_weight,,,,0.1584645354918923,0.10385343734344099,0.12147084176405694,True,1.0
