arm,macro_mae,sign_acc,cell_spearman,cell_top1,cross_spearman,cross_top1,cross_regret,calib_slope,rep,design
G13_PERM,0.6038845907782754,0.5830348577614213,0.21781673815119956,0.2225872408015265,0.06456415816311681,0.0,1.5315912694561167,0.391423171222239,5,B
G14_PERM,0.740959189459905,0.3475649165195708,-0.14617312221980455,0.2912294220329935,-0.08211128213626037,0.011708150372746645,1.7225530288439477,-0.41078242175112334,5,B
G13_PERM,0.6038845907782754,0.5830348577614213,0.21781673815119956,0.2225872408015265,0.06456415816311681,0.0,1.5315912694561167,0.391423171222239,5,B
G14_PERM,0.7223901113718341,0.38004305114144904,-0.08950698422749355,0.2958903166938881,0.04142889388225762,0.012783532096718907,1.7427765732943026,-0.22355293802030618,6,B
G13_PERM,0.571849661831529,0.5819608947911525,0.2062769327868244,0.2656576426219283,0.14656592060561402,0.001098901098901099,1.4703662373757584,0.611974453666484,6,B
G14_PERM,0.7223901113718341,0.38004305114144904,-0.08950698422749355,0.2958903166938881,0.04142889388225762,0.012783532096718907,1.7427765732943026,-0.22355293802030618,6,B
G13_PERM,0.5718496618315287,0.5819608947911525,0.2062769327868244,0.2656576426219283,0.14656592060561402,0.001098901098901099,1.4703662373757584,0.6119744536664838,6,B
G14_PERM,0.7249157740193628,0.3817046112182649,-0.07605096076962445,0.3034236002093145,-0.06870767172321424,0.008867075086616414,1.9195319844199694,-0.2753041549929656,7,B
G13_PERM,0.5813014661844941,0.6124883300840192,0.24839219271088134,0.24789549735978306,0.20428472668149183,0.005494505494505494,1.5449534851652733,0.6374935980622859,7,B
G14_PERM,0.7249157740193628,0.3817046112182649,-0.07605096076962445,0.3034236002093145,-0.06870767172321424,0.008867075086616414,1.9195319844199694,-0.2753041549929656,7,B
G13_PERM,0.5813014661844941,0.6124883300840192,0.24839219271088134,0.24789549735978306,0.20428472668149183,0.005494505494505494,1.5449534851652733,0.637493598062286,7,B
G14_PERM,0.743381105478666,0.34166516675581005,-0.16138609131743178,0.28513815219172367,-0.07323902974949403,0.011287129842074898,1.8464414700400371,-0.380983110513527,8,B
G13_PERM,0.5744619654826255,0.5898125549534268,0.22350941537696883,0.227742994439423,0.15746139696245992,0.013186813186813187,1.5108311761177184,0.6905060193237362,8,B
G14_PERM,0.743381105478666,0.34166516675581005,-0.16138609131743178,0.28513815219172367,-0.07323902974949403,0.011287129842074898,1.8464414700400371,-0.380983110513527,8,B
G13_PERM,0.5744619654826255,0.5898125549534268,0.22350941537696883,0.227742994439423,0.15746139696245992,0.013186813186813187,1.5108311761177184,0.6905060193237359,8,B
G14_PERM,0.6719541452348732,0.46862649869834777,0.03321830234606606,0.3010246103103246,0.13763326202329293,0.008364285490659115,1.8062449637768232,0.1802993610994125,9,B
G13_PERM,0.5842053778946957,0.6214375807462855,0.2828332195922755,0.24851704512418796,0.20812408266479077,0.007692307692307693,1.4187803987312224,0.5987699490902142,9,B
G14_PERM,0.6719541452348732,0.46862649869834777,0.03321830234606606,0.3010246103103246,0.13763326202329293,0.008364285490659115,1.8062449637768232,0.1802993610994125,9,B
G13_PERM,0.5842053778946957,0.6214375807462855,0.2828332195922755,0.24851704512418796,0.20812408266479077,0.007692307692307693,1.4187803987312224,0.5987699490902137,9,B
G14_PERM,0.7141267907948934,0.4049920343480678,-0.05206813670292789,0.34415132816918537,-0.11261875746316559,0.00870477934763649,1.877843730963285,-0.12565570625647193,10,B
G13_PERM,0.5773348236741379,0.5847884940970608,0.2432018633096491,0.25209590673876386,0.2116290690763601,0.029670329670329666,1.4629736067792658,0.6912564165611553,10,B
G14_PERM,0.7141267907948934,0.4049920343480678,-0.05206813670292789,0.34415132816918537,-0.11261875746316559,0.00870477934763649,1.877843730963285,-0.12565570625647193,10,B
G13_PERM,0.5773348236741379,0.5847884940970608,0.2432018633096491,0.25209590673876386,0.2116290690763601,0.029670329670329666,1.4629736067792658,0.6912564165611552,10,B
G14_PERM,0.7032406719460187,0.436013711728349,-0.009186495449044107,0.33185966150251867,-0.16974352120080463,0.004142818878843724,1.8385436057428273,-0.20803204104370498,11,B
G13_PERM,0.6186953161438364,0.5536278025455437,0.16366994734544377,0.24127376261304834,0.03176468454683611,0.004395604395604396,1.707516470683803,0.29726887868977303,11,B
G14_PERM,0.7032406719460187,0.436013711728349,-0.009186495449044107,0.33185966150251867,-0.16974352120080463,0.004142818878843724,1.8385436057428273,-0.20803204104370498,11,B
G13_PERM,0.6186953161438364,0.5536278025455437,0.16366994734544377,0.24127376261304834,0.03176468454683611,0.004395604395604396,1.707516470683803,0.29726887868977303,11,B
G14_PERM,0.6671707294430521,0.47604207837430057,0.03963816595886518,0.30082619761191187,0.14923021636158842,0.007448073904117861,1.7930227139538644,0.22840069118504944,12,B
G13_PERM,0.5836670952623837,0.5996318560366894,0.24680936309719503,0.24733742448028165,0.16120482679304687,0.014285714285714285,1.4700827662348446,0.5998424666627722,12,B
G14_PERM,0.6671707294430521,0.47604207837430057,0.03963816595886518,0.30082619761191187,0.14923021636158842,0.007448073904117861,1.7930227139538644,0.22840069118504944,12,B
G13_PERM,0.5836670952623837,0.5996318560366894,0.24680936309719503,0.24733742448028165,0.16120482679304687,0.014285714285714285,1.4700827662348446,0.5998424666627722,12,B
G14_PERM,0.6874927236873243,0.45668966858822835,0.015228279304492793,0.3013087012194155,0.06220316174515733,0.009188074980889818,1.698066950010162,0.002060538593160034,13,B
G13_PERM,0.5725971370585956,0.5827834677192308,0.20453089147293796,0.2735550659657803,0.2007403328590021,0.01098901098901099,1.399925189274658,0.6509159649601312,13,B
G14_PERM,0.6874927236873243,0.45668966858822835,0.015228279304492793,0.3013087012194155,0.06220316174515733,0.009188074980889818,1.698066950010162,0.002060538593160034,13,B
G13_PERM,0.5725971370585956,0.5827834677192308,0.20453089147293796,0.2735550659657803,0.2007403328590021,0.01098901098901099,1.399925189274658,0.6509159649601312,13,B
G14_PERM,0.733036670257267,0.367476165223965,-0.10639987375085136,0.2958343144950288,-0.05175030444035933,0.007202162916448632,1.9202466610813853,-0.29201361360762335,14,B
G13_PERM,0.5685230583584037,0.6136976973145339,0.2798116500902632,0.27988768176268175,0.2125110719735405,0.0,1.6582857609503225,0.6765069564216495,14,B
G14_PERM,0.733036670257267,0.367476165223965,-0.10639987375085136,0.2958343144950288,-0.05175030444035933,0.007202162916448632,1.9202466610813853,-0.29201361360762335,14,B
G13_PERM,0.5685230583584037,0.6136976973145339,0.2798116500902632,0.27988768176268175,0.2125110719735405,0.0,1.6582857609503225,0.6765069564216495,14,B
G14_PERM,0.7343410630468068,0.3573344604761833,-0.13070328063794812,0.28756870774727916,-0.024834457826368807,0.011898656898656898,1.7929480698636788,-0.4045235117309228,15,B
G13_PERM,0.5737246544422415,0.6189468084618219,0.30296546177951117,0.2508760122152979,0.19912852788266408,0.012087912087912088,1.5556653675919379,0.5913298794476486,15,B
G14_PERM,0.7028599008043093,0.4229853503364246,-0.03601087489900643,0.2789377553663268,0.05797479224431788,0.014610316423503236,1.6649929594083583,-0.06786338100130129,16,B
G13_PERM,0.5599476141006169,0.648610027535257,0.3199811713019429,0.25450610566681997,0.26029890760779134,0.02967032967032967,1.511570263839355,0.829447523851053,16,B
G14_PERM,0.7275617659616909,0.38143606253470785,-0.09084980180467886,0.2961680944716659,-0.0665873286996265,0.005397633502029106,1.8836516977959548,-0.3106907833644122,17,B
G13_PERM,0.5782680767919657,0.5881582660432397,0.21599116452789816,0.24349582956725815,0.147342580106331,0.015384615384615385,1.4145288218484129,0.6067033717551699,17,B
G14_PERM,0.7102934620992144,0.4183651682667164,-0.04193179433951104,0.3148521716378859,-0.12516092961526354,0.004561311704168847,1.8215298447307977,-0.2191255784994443,18,B
G13_PERM,0.5988852506833876,0.5632590471791971,0.17177129928790752,0.252398692577264,0.07299832608369705,0.002197802197802198,1.604555661284325,0.480883397030594,18,B
G14_PERM,0.6999665978707827,0.4320233206217333,-0.038402486865696216,0.29600476904048334,-0.010797566697443814,0.009367846439275011,1.827121257359345,-0.1286482938478527,19,B
G13_PERM,0.5972274622327495,0.609898882172544,0.2431178590373353,0.23419853625210768,0.11931992413233312,0.01208791208791209,1.822268745703339,0.4666318548322379,19,B
