extractant,n_rows,sd_true,sd_pred,span_true,span_pred,sd_ratio,span_ratio,model,split_seed
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],28,0.3733895157778529,0.3765465006902473,1.3010299959999998,1.1282103927571583,1.0084549372143397,0.8671670877887726,GEN10_LEVEL_SHAPE,104729
CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,5,0.21384171420284284,0.14598322700659114,0.6020599913279625,0.32129240831737627,0.6826695509376459,0.533655138931757,GEN10_LEVEL_SHAPE,104729
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,9,0.17125096643029178,0.18691846775354423,0.4771212549999999,0.4471739758733694,1.0914885425165175,0.9372333996593161,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,14,1.0349404177958084,0.9755747165523694,3.03226,2.77766952577154,0.9426385323998896,0.9160393652825087,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,14,1.0762396877981033,0.7705686914005425,3.1443400000000006,2.122918255651432,0.7159824155686563,0.6751554398224847,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,9,0.2594302816645506,0.2582229064417116,0.843652799,0.6991159195411581,0.9953460512971257,0.8286772951738386,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,43,1.014321651459137,0.4633685662275356,3.9301591498186865,1.7345229750782134,0.45682606258178926,0.44133657415838584,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,14,0.945069632611631,0.2082057901064295,3.61145212338534,0.8179220305350632,0.22030735400000948,0.22648009791926885,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,8,1.2493923834071567,0.22302587114426656,3.5510706101310867,0.6547116663515832,0.17850746819511068,0.18437021907807535,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,8,1.4867161034239311,0.24334606482698548,4.698970004336019,0.6853226132163919,0.16368025090099958,0.1458452836651445,GEN10_LEVEL_SHAPE,104729
CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,6,0.20849165702690206,0.11141270478954736,0.4771212547196624,0.2782303007126834,0.5343748828048864,0.5831437982702333,GEN10_LEVEL_SHAPE,104729
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,6,0.589267331916501,0.23666657744008882,1.698970004,0.5410444376276777,0.40162853873193227,0.3184543790378054,GEN10_LEVEL_SHAPE,104729
CCCCCCOP(=O)(O)OCCCCCC,10,0.9912922678413545,0.13324268812389248,2.698970004,0.41205823901950517,0.13441312158526442,0.15267240406852078,GEN10_LEVEL_SHAPE,104729
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,14,0.2430226222549781,0.13323430419528412,0.795880017,0.3898209520064857,0.5482382790499865,0.489798642609324,GEN10_LEVEL_SHAPE,104729
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,28,1.4775528404047733,0.1296952962375517,5.069668097,0.5476256697825664,0.08777709513388493,0.10802002405376922,GEN10_LEVEL_SHAPE,104729
CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,3,1.8255857926338817,0.17186130156479232,3.5862657241447304,0.32783900941685096,0.09414035881427285,0.0914151472964362,GEN10_LEVEL_SHAPE,104729
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,230,1.174428028947022,0.5133826167885209,5.896115373516763,1.7342587844546955,0.4371341658533249,0.2941358292010981,GEN10_LEVEL_SHAPE,104729
CCCCN(C)C(=O)CC(=O)N(C)CCCC,9,0.2455138946069023,0.05645683750618734,0.8239087410000006,0.1821176553665906,0.22995373682040124,0.22104105261166357,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,4,0.03977601775074018,0.06160281186824553,0.09133013599999984,0.14089396476474464,1.5487425678026598,1.5426886560723494,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,9,0.28384895339392285,0.19908945700268646,0.7861201800000001,0.5031793988294263,0.7013922532467189,0.6400794835586414,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,5,0.06244669427180393,0.07076479872695413,0.1760912589999999,0.1884202094809243,1.1332032792471771,1.0700145512669905,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,6,0.5936091780205364,0.2621332355906728,1.508529718971353,0.7173251958779698,0.4415922888267811,0.4755128035310466,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,240,0.9051996195691139,0.4627254654021299,4.364474991369507,1.6985641761070527,0.5111861023786034,0.3891794956932652,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,6,0.5405439376700586,0.28572613006985387,1.3286343963366423,0.7741604153713995,0.5285900186050326,0.5826737720368688,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,14,0.15002223558208128,0.5062146470335672,0.5740312680000006,1.3462933575283669,3.3742641220447838,2.3453310517718444,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,6,0.6218231936865568,0.13506592720926253,1.2304489213782739,0.31456070738533937,0.21720953573395554,0.2556471072630854,GEN10_LEVEL_SHAPE,104729
CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,3,2.020303322463684,0.08695697733965621,4.0,0.17357770109654974,0.04304154548120796,0.043394425274137435,GEN10_LEVEL_SHAPE,104729
CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,1.3482675822247363,0.18249512033522342,3.1326255652745916,0.5000879517924418,0.1353552683022265,0.15963859751894938,GEN10_LEVEL_SHAPE,104729
CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,6,0.7500574573219447,0.25124970902493665,1.95767568527771,0.5407592152201959,0.33497394975848305,0.27622512721941755,GEN10_LEVEL_SHAPE,104729
CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,6,0.0,0.5014530951354498,0.0,1.2449438447123646,,,GEN10_LEVEL_SHAPE,104729
CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,6,1.2922106260801718,0.04595229017687432,3.350248018334163,0.1272023208109031,0.03556099079317069,0.03796803105763843,GEN10_LEVEL_SHAPE,104729
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,61,1.5635057229778784,1.2038279173538782,5.763602251407131,3.3266457478435982,0.7699542762536539,0.5771817003908325,GEN10_LEVEL_SHAPE,104729
CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,14,1.5147277760130768,0.5434907890535442,4.6989700039999995,1.4813899010359899,0.3588042667865174,0.3152584289269683,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,3,0.5713891116901503,0.03084802181129697,1.0579919470000005,0.05356608807406693,0.05398776627025589,0.05062995822034069,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,14,0.1055377842076138,0.06326551299381933,0.316269962,0.18869061277219598,0.5994584164223449,0.5966125002164954,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,14,0.20523734132532728,0.09714052193960157,0.7900504740000001,0.2856961952673207,0.4733082260387572,0.3616176493393518,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,14,0.13069770923384016,0.09067365812580011,0.477121255,0.26664056795147484,0.6937662385770641,0.5588528390995174,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,14,0.23576635089534967,0.09379589291977962,0.698970004,0.38177673025717695,0.39783409533879194,0.5461990186594288,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,14,0.3560437320664883,0.10793076387831675,1.051152522,0.3306077555576603,0.3031390645522206,0.3145193001379302,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,14,0.2616753912692675,0.11284300813862866,0.837272702,0.33429987408649664,0.4312327865118646,0.39927239152542754,GEN10_LEVEL_SHAPE,104729
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,14,0.3315684657546758,0.20076107108721783,1.204119982,0.6670443684216663,0.6054890371744789,0.5539683573008477,GEN10_LEVEL_SHAPE,104729
CCN(CC)C(=O)COCC(=O)N(CC)CC,84,1.4280582792798997,1.0120986103196634,4.414657666345228,3.481986833838209,0.7087236039344386,0.7887331469397602,GEN10_LEVEL_SHAPE,104729
CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,7,0.7070153787829596,0.17148649113573058,1.5496088998411641,0.3940725616778382,0.2425498741355861,0.25430452917392954,GEN10_LEVEL_SHAPE,104729
CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,3,0.25569207089247176,0.11966108435384747,0.47712125399999994,0.2121992005287437,0.46798903046222934,0.44474899986061767,GEN10_LEVEL_SHAPE,104729
CCOP(=S)(COCP(=S)(OCC)OCC)OCC,6,0.0,0.9182998182357758,0.0,2.089662645542601,,,GEN10_LEVEL_SHAPE,104729
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,14,0.8820314023923685,0.11514769621236122,2.795880017,0.36942631969613604,0.130548295559593,0.1321323938974081,GEN10_LEVEL_SHAPE,104729
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,14,0.3396211140296656,0.1422802044330799,1.5118833610000053,0.5030455477548414,0.4189380417044738,0.3327277491976047,GEN10_LEVEL_SHAPE,104729
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,78,1.6522143216422098,0.7958104129749832,5.589800070732781,2.801671070661831,0.4816629432094449,0.5012113197627394,GEN10_LEVEL_SHAPE,104729
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,140,1.517642595495969,0.3487792427794583,5.556302501,1.0222604987147044,0.2298164560052273,0.1839821533350141,GEN10_LEVEL_SHAPE,104729
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,14,0.036411868612090906,0.5253246762831655,0.11999999999999977,1.4907338301090687,14.427292427083142,12.422781917575596,GEN10_LEVEL_SHAPE,104729
Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,16,0.5351042657673172,0.3084819505964678,1.8492146062090895,1.1081773378906536,0.5764894252041097,0.5992691892924367,GEN10_LEVEL_SHAPE,104729
Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,6,0.0,0.053284617626842105,0.0,0.1275395245230624,,,GEN10_LEVEL_SHAPE,104729
Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,6,0.0,0.15579174893140432,0.0,0.45894379512001615,,,GEN10_LEVEL_SHAPE,104729
