regime,arm,macro_mae,macro_mae_sd,pooled_mae,pooled_r2,within_lig_r2,within_lig_r2_shape,dispersion,within_0_5,within_1_0,n_rows,n_groups
unseen_conditions,MC_lig2d_ext_SHUF,1.0648671069180367,0.0241217958631463,0.7907213500277291,0.5806223816872476,0.20834580693753768,0.4612714323458945,0.7459894260110689,0.4354845318582258,0.7148535136242573,4881,74
unseen_conditions,NULL_metal_mean,1.3197552472990632,0.004025473018495301,1.277496128845864,0.04534548450642073,-0.8020900904465943,0.06288958635356681,0.22752258612902665,0.2611759885269412,0.45736529399713177,4881,74
unseen_conditions,A_metal,1.3206057209980653,0.010608271166641715,1.356443078758835,-0.030470861353922095,-0.9452077139966757,0.04658233957537108,0.21426731489779857,0.23241139110837944,0.4300758041384962,4881,74
unseen_conditions,NULL_global_mean,1.3409696999028675,0.0038351660841178734,1.3119658462409864,-0.002847144999113649,-0.893062749827549,-0.001140570290699472,0.017112259964694683,0.260561360376972,0.44781807006760915,4881,74
unseen_conditions,MC_cond_SHUF,1.437874125222371,0.022842746499442918,1.4518918455182617,-0.21121010150372924,-1.2863870499163468,-0.3328215804974933,0.4958069096032859,0.2222905142388855,0.4127842655193608,4881,74
unseen_ligand,MC_lig2d_ext_massaction,0.8078798489691168,0.036278462450580536,0.9748806141916166,0.4253097553556488,-0.08483600940646227,0.2736173978847266,0.6340902726792642,0.34480639213275965,0.5936898176603155,4881,74
unseen_ligand,MC_lig2d_ext,0.8358155616842726,0.03716349716198452,0.9886504485118554,0.4269820641569456,-0.08167921176912496,0.24832398030997313,0.6009752286556633,0.32087686949395616,0.5796762958410162,4881,74
unseen_ligand,MC_all2d_massaction,0.8456358347744022,0.032196310050797275,0.969611131031289,0.4392971567358758,-0.05843215648447211,0.2748489511107146,0.6394262836472697,0.3407498463429625,0.5844294202007785,4881,74
unseen_ligand,MC_everything_massaction,0.8646358113353415,0.03385258519760385,0.9722251774669501,0.44114119227150866,-0.054951192312342224,0.28085586344396307,0.62937111888028,0.3331284572833436,0.5820118828108993,4881,74
unseen_ligand,MC_ecfp_massaction,0.8747872280937091,0.03983704312707217,0.965870369830298,0.4462041196110052,-0.04539396397572186,0.2873033928770705,0.6506156836578311,0.33693915181315304,0.5857406269207129,4881,74
unseen_ligand,MC_all2d,0.8748221019323988,0.03431985662132979,0.9925263468624618,0.42269612118934186,-0.089769735853793,0.23977964256661127,0.6190018213792381,0.31989346445400535,0.57139930342143,4881,74
unseen_ligand,MC_everything,0.8851707478752564,0.03587237256466709,0.9934338693579965,0.422274176603299,-0.09056623568162062,0.24836064388895623,0.6291576576078768,0.3206719934439664,0.571440278631428,4881,74
unseen_ligand,MC_ecfp,0.9106223053058361,0.03656420196611257,0.9928901334617107,0.4218055563866348,-0.09145084454789383,0.25755262695890185,0.6410898923103402,0.3255480434337226,0.5735300143413234,4881,74
unseen_ligand,MC_massaction,0.9141872866384055,0.03722139471382077,1.1051193212034573,0.2564133750600798,-0.40365971819663093,0.17606558141883585,0.6414902927529642,0.32022126613398894,0.5346855152632657,4881,74
unseen_ligand,MC,0.9588966183912249,0.033187887916356164,1.152303424214955,0.1985665280856821,-0.5128565302415049,0.13851669935884853,0.606660556068249,0.30981356279450933,0.5223110018438845,4881,74
unseen_ligand,A_cond,1.0016954807454517,0.0290016299824794,1.209249415315586,0.1287961583445981,-0.6445612358461241,0.07271593628105044,0.5826404131333687,0.29420200778528993,0.4957180905552141,4881,74
unseen_ligand,MC_massaction_SHUF,1.0138169749812813,0.024544590841949866,1.1699761658502266,0.18507663275184075,-0.5383212468565082,0.12765898704250328,0.5620563271286086,0.29276787543536165,0.5124359762343782,4881,74
unseen_ligand,MC_ecfp_SHUF,1.0141727670712906,0.025016148087757983,1.1651370371256733,0.1919499440476956,-0.5253465780377986,0.12456596007411488,0.5662191342438823,0.2953902888752305,0.5135423069043229,4881,74
unseen_ligand,MC_lig2d_ext_SHUF,1.0273626694233406,0.0410633569585639,1.1755648062221973,0.18290670366457273,-0.542417396449553,0.12534693147313178,0.5382236703258553,0.2881376767055931,0.5061257938946937,4881,74
unseen_ligand,A_metal,1.2929371416293882,0.0043105873397588585,1.34835313974882,-0.020859638640215873,-0.9270647220259205,0.06250920260692742,0.19480481035058067,0.23495185412825242,0.43441917639827904,4881,74
unseen_ligand,NULL_metal_mean,1.3248663165486063,0.0148937688793312,1.370868934764521,-0.08751892791584304,-1.0528966776603759,0.05217910030324333,0.27177288043054587,0.23691866420815408,0.4407703339479615,4881,74
unseen_ligand,NULL_global_mean,1.3438307244494134,0.012521586263419125,1.3870090372010162,-0.11938625162166475,-1.1130522494691195,0.0,0.1431528809299056,0.2456054087277197,0.43441917639827904,4881,74
unseen_ligand,NULL_extractant_mean,1.3438307244494134,0.012521586263419125,1.3870090372010162,-0.11938625162166475,-1.1130522494691195,0.0,0.1431528809299056,0.2456054087277197,0.43441917639827904,4881,74
unseen_ligand,NULL_nearest_condition,1.3438307244494134,0.012521586263419125,1.3870090372010162,-0.11938625162166475,-1.1130522494691195,0.0,0.1431528809299056,0.2456054087277197,0.43441917639827904,4881,74
unseen_ligand,MC_cond_SHUF,1.4312586258375526,0.05738618139227363,1.454004629101418,-0.21426635340945857,-1.2921563006597698,-0.18387223805125225,0.4348729314766562,0.22163491087891826,0.4141364474492931,4881,74
unseen_series,MC_lig2d_ext_massaction,0.7939476913528839,0.03270597838992827,0.8555738523232861,0.5150751074384476,0.08461298897828295,0.3261357836937516,0.7243351127451517,0.41307109198934644,0.6767465683261626,4881,74
unseen_series,MC_ecfp_massaction,0.802690582742396,0.033272976365795945,0.832961415292926,0.5349150082325481,0.12206453614663922,0.34661292830657436,0.7397606601446796,0.4292153247285392,0.67900020487605,4881,74
unseen_series,MC_all2d_massaction,0.806689207478159,0.03407898883224838,0.8619522214447531,0.5027891316892336,0.061420897190314384,0.30668345891979326,0.739847323344811,0.4146691251792666,0.6712149149764393,4881,74
unseen_series,MC_everything_massaction,0.8072154296642035,0.02401446263235163,0.8378129184600629,0.5377693068685157,0.12745256208018094,0.344299437423677,0.7419271153655089,0.42532267977873384,0.6717475927064126,4881,74
unseen_series,MC_everything,0.8200474610881721,0.02404888763975189,0.8647829594675667,0.5201579242529151,0.09420776244266175,0.30882158365861184,0.7315619825735719,0.4040155705797992,0.657979922147101,4881,74
unseen_series,MC_lig2d_ext,0.8217837237811478,0.04010990517848171,0.892764401921263,0.49495706597422773,0.04663639894128944,0.2841877874050132,0.6917973526587987,0.37271051014136447,0.654578979717271,4881,74
unseen_series,MC_all2d,0.8365978826948712,0.03991622087134852,0.8978909242226976,0.4875826192670408,0.032715742706109795,0.2751238801178708,0.7038166525268352,0.37525097316123746,0.6498258553575087,4881,74
unseen_series,MC_ecfp,0.839377180188564,0.03213568461401485,0.8818998195844137,0.50154302232835,0.059068631219310296,0.3047142370172197,0.7165852511265218,0.3900839991804958,0.6518746158574062,4881,74
unseen_series,MC_massaction,0.8796399391966692,0.013904689784569659,0.9120014503294179,0.46327978779551476,-0.013160426163198036,0.3439234677285651,0.6739984549244638,0.37910264290104484,0.6348289284982586,4881,74
unseen_series,MC,0.9236174889802239,0.019239108644860677,1.0080134578963964,0.36098208874986193,-0.20626658837555167,0.260010567751721,0.6158738796093692,0.3413234992829338,0.5851259987707437,4881,74
unseen_series,MC_ecfp_SHUF,0.9664667941920939,0.005823301394362517,1.0229141834164215,0.3616429876220687,-0.2050190173547668,0.24425107951270336,0.5758833644941477,0.32804753124359765,0.5723827084613808,4881,74
unseen_series,MC_massaction_SHUF,0.9738182259498519,0.01841788146851346,1.04241288485454,0.3376093593693345,-0.2503870144770942,0.22737297693785016,0.5611790428452356,0.3202622413439869,0.5640647408317967,4881,74
unseen_series,A_cond,0.9885155000949322,0.03704580752426261,1.0622020866042705,0.3070933034808099,-0.3079918139346155,0.1681298760981819,0.5992642457176898,0.3214095472239295,0.5466502765826675,4881,74
unseen_series,MC_lig2d_ext_SHUF,0.9997250327904913,0.027618412603072476,1.0520209268809348,0.3326718311458632,-0.25970752837862604,0.2258915696020103,0.5522188768669182,0.3099774636345011,0.5553370211022332,4881,74
unseen_series,NULL_nearest_condition,1.1947195656791678,0.032240018457008676,1.2164074139179983,0.08391973037336786,-0.7292739406299924,-0.3631047515518621,0.8497126268110516,0.30419995902479,0.5013316943249334,4881,74
unseen_series,NULL_extractant_mean,1.212488275938248,0.027265002136276948,1.1699793209127025,0.23244294601708582,-0.4489084149147298,-0.17253560936648374,0.5592601023907309,0.2533497234173325,0.4901044867854948,4881,74
unseen_series,A_metal,1.2999334649883025,0.00796788311215989,1.355614093349945,-0.02850196296877545,-0.9414910476934377,0.04706465261314128,0.21624420669111727,0.23105920917844705,0.4300348289284982,4881,74
unseen_series,NULL_metal_mean,1.3242250663524562,0.004546208510827356,1.2964580052207073,0.01495085200691162,-0.8594656804020998,0.046375690760671606,0.23904580441677759,0.2540872771972956,0.453759475517312,4881,74
unseen_series,NULL_global_mean,1.3472818016606376,0.00571023600435703,1.3217066975845964,-0.020820061380165587,-0.9269900124980378,-0.008301591347587766,0.04739254570349875,0.2560540872771973,0.4464249129276787,4881,74
unseen_series,MC_cond_SHUF,1.432808882369124,0.04943671214108572,1.4162585159928724,-0.14942407560320006,-1.169754296185692,-0.19905395662377443,0.4394519149872235,0.21946322474902683,0.42261831591886906,4881,74
