regime,comparison,reference,candidate,point_delta_mae,ci95_low,ci95_high,p_worse_one_sided,groups_improved,groups_total,bootstrap_unit,bootstrap_resample_unit,bootstrap_blocks,bootstrap_replicates
unseen_conditions,MC_vs_MC_lig2d_ext_SHUF,MC,MC_lig2d_ext_SHUF,-0.03968182848554401,-0.08567189224464507,0.007114266410549782,0.9506098780243951,27,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_cond_SHUF,MC,MC_cond_SHUF,-0.41268884678987827,-0.5887798391784483,-0.24135605252194547,1.0,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_massaction_SHUF,MC,MC_massaction_SHUF,-0.018653321240369003,-0.05018906613693118,0.013993792906575035,0.8708258348330334,30,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_metal_mean,MC,NULL_metal_mean,-0.2945699688665706,-0.49219731418429025,-0.10462259512143546,0.999000199960008,29,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_global_mean,MC,NULL_global_mean,-0.3157844214703748,-0.5083310425272313,-0.12789981421924043,0.9996000799840032,28,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_extractant_mean,MC,NULL_extractant_mean,-0.026121315682365677,-0.16694513889058296,0.11030543278912268,0.6492701459708058,30,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_nearest_condition,MC,NULL_nearest_condition,0.15702592945956453,0.022743578322899374,0.2846826142082823,0.012997400519896021,49,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_metal,MC_all2d,A_metal,-0.5269658480139665,-0.6953253636902029,-0.36411916954204804,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_cond,MC_all2d,A_cond,-0.2446948790218356,-0.35521098478293117,-0.1326066347731264,1.0,23,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC,MC_all2d,MC,-0.23154540544839397,-0.34215977152297283,-0.12249419075247582,1.0,27,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_ecfp,MC_all2d,MC_ecfp,-0.005524960313413088,-0.09111435970782153,0.07792885670685436,0.5452909418116376,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_lig2d_ext,MC_all2d,MC_lig2d_ext,0.0061303175711165895,-0.019135601931962374,0.03246426940455479,0.3275344931013797,36,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_everything,MC_all2d,MC_everything,0.029732731611509623,-0.010859881369351235,0.07525408722664297,0.07978404319136173,40,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_massaction,MC_all2d,MC_massaction,-0.17300307194314496,-0.28141686984331343,-0.06723626565558549,0.9992001599680064,31,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_ecfp_massaction,MC_all2d,MC_ecfp_massaction,0.05638571942690211,-0.03197691377904558,0.1435446479469102,0.10457908418316336,56,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_lig2d_ext_massaction,MC_all2d,MC_lig2d_ext_massaction,0.06411665945711645,0.02949883795769583,0.09938001897919331,0.0005998800239952009,50,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_all2d_massaction,MC_all2d,MC_all2d_massaction,0.05996034393275326,0.03191564262697112,0.08901233655259906,0.0001999600079984003,52,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_everything_massaction,MC_all2d,MC_everything_massaction,0.054626590436277114,0.011333165559808695,0.1004591496915099,0.008398320335932814,45,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_ecfp_SHUF,MC_all2d,MC_ecfp_SHUF,-0.2594620838529034,-0.3621588554179873,-0.15898486204761644,1.0,21,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_lig2d_ext_SHUF,MC_all2d,MC_lig2d_ext_SHUF,-0.27122723393393794,-0.37369744247198583,-0.17095707468254226,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_cond_SHUF,MC_all2d,MC_cond_SHUF,-0.6442342522382721,-0.8139382536544447,-0.48411373284441467,1.0,13,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_massaction_SHUF,MC_all2d,MC_massaction_SHUF,-0.250198726688763,-0.34893076807544443,-0.1523698022690077,1.0,20,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_NULL_metal_mean,MC_all2d,NULL_metal_mean,-0.5261153743149645,-0.710869318855158,-0.35446761520381,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_NULL_global_mean,MC_all2d,NULL_global_mean,-0.5473298269187687,-0.7385125940167805,-0.3727882429128862,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_NULL_extractant_mean,MC_all2d,NULL_extractant_mean,-0.2576667211307596,-0.36831127891972776,-0.14009255720453048,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_NULL_nearest_condition,MC_all2d,NULL_nearest_condition,-0.07451947598882935,-0.1845124248061387,0.03567654952737516,0.9084183163367326,31,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_A_cond,A_metal,A_cond,0.28227096899213094,0.10201624881802628,0.46270330546092975,0.001799640071985603,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC,A_metal,MC,0.29542044256557265,0.11924129947044905,0.47440782590969216,0.0001999600079984003,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_ecfp,A_metal,MC_ecfp,0.5214408877005535,0.35122105165485795,0.6933481909902915,0.0001999600079984003,56,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_lig2d_ext,A_metal,MC_lig2d_ext,0.5330961655850831,0.36894467162509487,0.70299719347297,0.0001999600079984003,55,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_all2d,A_metal,MC_all2d,0.5269658480139665,0.3641191695420479,0.6953253636902028,0.0001999600079984003,56,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_everything,A_metal,MC_everything,0.5566985796254762,0.39594336448490597,0.7239230864961388,0.0001999600079984003,57,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_massaction,A_metal,MC_massaction,0.3539627760708216,0.1664728711521536,0.545307146984071,0.0001999600079984003,49,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_ecfp_massaction,A_metal,MC_ecfp_massaction,0.5833515674408686,0.4032528449694313,0.7665584081913192,0.0001999600079984003,56,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_lig2d_ext_massaction,A_metal,MC_lig2d_ext_massaction,0.5910825074710828,0.42006718322579567,0.7706626780385545,0.0001999600079984003,55,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_all2d_massaction,A_metal,MC_all2d_massaction,0.5869261919467199,0.41260844844814165,0.7669844290086222,0.0001999600079984003,57,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_everything_massaction,A_metal,MC_everything_massaction,0.5815924384502437,0.41451194643255174,0.7535907436700195,0.0001999600079984003,57,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_ecfp_SHUF,A_metal,MC_ecfp_SHUF,0.2675037641610631,0.11396269243243372,0.4266638184959125,0.0003999200159968006,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_lig2d_ext_SHUF,A_metal,MC_lig2d_ext_SHUF,0.2557386140800286,0.11172642504748483,0.4089036349489365,0.0001999600079984003,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_cond_SHUF,A_metal,MC_cond_SHUF,-0.11726840422430564,-0.1524177708935417,-0.08372047239149427,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_MC_massaction_SHUF,A_metal,MC_massaction_SHUF,0.2767671213252036,0.12363357662118878,0.4356399730501059,0.0001999600079984003,48,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_NULL_metal_mean,A_metal,NULL_metal_mean,0.0008504736990020247,-0.0715120184710383,0.07007828356596925,0.5006998600279944,38,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_NULL_global_mean,A_metal,NULL_global_mean,-0.02036397890480219,-0.0898700110616921,0.04676306318299555,0.7254549090181963,41,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_NULL_extractant_mean,A_metal,NULL_extractant_mean,0.2692991268832069,0.1223140897930144,0.4194379933886472,0.0001999600079984003,48,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,A_metal_vs_NULL_nearest_condition,A_metal,NULL_nearest_condition,0.4524463720251372,0.2817696247199993,0.6236825259353443,0.0001999600079984003,55,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_A_metal,MC_lig2d_ext,A_metal,-0.5330961655850831,-0.7029971934729701,-0.36894467162509487,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_A_cond,MC_lig2d_ext,A_cond,-0.25082519659295216,-0.3641818355549313,-0.13989152385030337,1.0,23,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC,MC_lig2d_ext,MC,-0.23767572301951048,-0.3505066069667857,-0.12836835873173214,1.0,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_ecfp,MC_lig2d_ext,MC_ecfp,-0.011655277884529667,-0.1181731306608508,0.08954909795843621,0.5808838232353529,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_all2d,MC_lig2d_ext,MC_all2d,-0.0061303175711165895,-0.03246426940455481,0.01913560193196233,0.6726654669066187,38,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_everything,MC_lig2d_ext,MC_everything,0.02360241404039303,-0.024318667144814742,0.07564748631090931,0.1807638472305539,44,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_massaction,MC_lig2d_ext,MC_massaction,-0.17913338951426153,-0.28696654117084863,-0.07186742625123879,0.999000199960008,31,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_ecfp_massaction,MC_lig2d_ext,MC_ecfp_massaction,0.05025540185578552,-0.054502333656345506,0.15541138714611444,0.17116576684663068,54,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_lig2d_ext_massaction,MC_lig2d_ext,MC_lig2d_ext_massaction,0.05798634188599987,0.0315227668278765,0.08611245819427973,0.0001999600079984003,50,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_all2d_massaction,MC_lig2d_ext,MC_all2d_massaction,0.05383002636163667,0.017501221408835192,0.09241226307357936,0.003599280143971206,54,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_everything_massaction,MC_lig2d_ext,MC_everything_massaction,0.04849627286516051,-0.0023519568230004773,0.10175094245490944,0.03079384123175365,51,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_ecfp_SHUF,MC_lig2d_ext,MC_ecfp_SHUF,-0.26559240142402,-0.36987650123186777,-0.16418193263327202,1.0,23,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_lig2d_ext_SHUF,MC_lig2d_ext,MC_lig2d_ext_SHUF,-0.2773575515050546,-0.38049434912981156,-0.17623583632074277,1.0,16,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_cond_SHUF,MC_lig2d_ext,MC_cond_SHUF,-0.6503645698093887,-0.8196439030106514,-0.48973001787400416,1.0,14,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_MC_massaction_SHUF,MC_lig2d_ext,MC_massaction_SHUF,-0.2563290442598795,-0.35765544312306563,-0.1576758590629799,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_NULL_metal_mean,MC_lig2d_ext,NULL_metal_mean,-0.5322456918860811,-0.7213787338193567,-0.35652268787727354,1.0,14,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_NULL_global_mean,MC_lig2d_ext,NULL_global_mean,-0.5534601444898853,-0.7455379113582603,-0.3777203105936137,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_NULL_extractant_mean,MC_lig2d_ext,NULL_extractant_mean,-0.2637970387018762,-0.37264866961766535,-0.14814711811097517,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_lig2d_ext_vs_NULL_nearest_condition,MC_lig2d_ext,NULL_nearest_condition,-0.08064979355994593,-0.191040519345577,0.02883050190115402,0.9228154369126175,33,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_A_metal,MC_ecfp,A_metal,-0.38231483632355195,-0.5258788016942727,-0.24108916320799267,1.0,20,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_A_cond,MC_ecfp,A_cond,-0.09107317543961536,-0.195077093727764,0.00950210913767886,0.9628074385122976,35,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC,MC_ecfp,MC,-0.0482743130853886,-0.14340022204690825,0.0455699903794042,0.8462307538492302,36,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_lig2d_ext,MC_ecfp,MC_lig2d_ext,0.07480674362156374,0.0013405061180913743,0.148715461920347,0.023195360927814438,48,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_all2d,MC_ecfp,MC_all2d,0.035800203373437464,-0.01726513124511404,0.08976948955930673,0.08678264347130574,44,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_everything,MC_ecfp,MC_everything,0.02545155743057993,-0.03251629512736354,0.08534643957505177,0.20395920815836832,44,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_massaction,MC_ecfp,MC_massaction,-0.003564981332569244,-0.09518547157543414,0.08361992691191114,0.5298940211957609,37,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_ecfp_massaction,MC_ecfp,MC_ecfp_massaction,0.03583507721212717,0.010851085101152342,0.06371128016703873,0.0015996800639872025,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_lig2d_ext_massaction,MC_ecfp,MC_lig2d_ext_massaction,0.10274245633671937,0.027607800149132278,0.17671280147350474,0.004999000199960008,52,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_all2d_massaction,MC_ecfp,MC_all2d_massaction,0.06498647053143403,0.012673297232917595,0.11864604393369285,0.007398520295940812,51,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_everything_massaction,MC_ecfp,MC_everything_massaction,0.04598649397049483,-0.011137654182605233,0.1050705436621826,0.057588482303539294,49,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_ecfp_SHUF,MC_ecfp,MC_ecfp_SHUF,-0.10355046176545431,-0.18816517005320496,-0.022000606042847808,0.9946010797840432,29,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_lig2d_ext_SHUF,MC_ecfp,MC_lig2d_ext_SHUF,-0.11674036411750435,-0.1957889543223921,-0.039708011071675625,0.9982003599280144,27,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_cond_SHUF,MC_ecfp,MC_cond_SHUF,-0.520636320531716,-0.660067055363922,-0.38459383586913387,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_MC_massaction_SHUF,MC_ecfp,MC_massaction_SHUF,-0.10319466967544492,-0.18773171423524543,-0.02266434104014803,0.99500099980004,30,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_NULL_metal_mean,MC_ecfp,NULL_metal_mean,-0.4142440112427701,-0.570638123172681,-0.2658311119155246,1.0,21,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_NULL_global_mean,MC_ecfp,NULL_global_mean,-0.43320841914357705,-0.5946405293580758,-0.27591668721819024,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_NULL_extractant_mean,MC_ecfp,NULL_extractant_mean,-0.43320841914357705,-0.5946405293580758,-0.27591668721819024,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_ecfp_vs_NULL_nearest_condition,MC_ecfp,NULL_nearest_condition,-0.43320841914357705,-0.5946405293580758,-0.27591668721819024,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_A_metal,MC,A_metal,-0.33404052323816336,-0.5018895688219943,-0.167113927607357,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_A_cond,MC,A_cond,-0.04279886235422679,-0.09070267207653862,0.0021793585516361484,0.9688062387522496,37,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_ecfp,MC,MC_ecfp,0.0482743130853886,-0.04556999037940435,0.14340022204690814,0.15396920615876825,38,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_lig2d_ext,MC,MC_lig2d_ext,0.12308105670695235,0.022752685589485885,0.2291460592849515,0.008798240351929614,43,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_all2d,MC,MC_all2d,0.08407451645882606,-0.011181595344054902,0.18515666702001454,0.042191561687662464,41,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_everything,MC,MC_everything,0.07372587051596849,-0.021771273946520477,0.17521256248779699,0.0687862427514497,41,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_massaction,MC,MC_massaction,0.044709331752819347,0.010908855371046198,0.08287513151939145,0.004799040191961607,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_ecfp_massaction,MC,MC_ecfp_massaction,0.08410939029751575,-0.014784955843573195,0.18828354390155772,0.04819036192761448,45,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_lig2d_ext_massaction,MC,MC_lig2d_ext_massaction,0.15101676942210793,0.04827447917048655,0.25631663067514704,0.0013997200559888023,50,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_all2d_massaction,MC,MC_all2d_massaction,0.11326078361682265,0.01688623087461458,0.2138970901499931,0.010797840431913617,48,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_everything_massaction,MC,MC_everything_massaction,0.0942608070558834,-0.001969025143519425,0.1955060274023631,0.027794441111777646,44,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_ecfp_SHUF,MC,MC_ecfp_SHUF,-0.05527614868006571,-0.09407068456328319,-0.019342350913514928,0.9994001199760048,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_lig2d_ext_SHUF,MC,MC_lig2d_ext_SHUF,-0.06846605103211575,-0.12108291736540305,-0.01882447990132038,0.9968006398720256,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_cond_SHUF,MC,MC_cond_SHUF,-0.4723620074463275,-0.6274809621121673,-0.3141251748492073,1.0,16,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_MC_massaction_SHUF,MC,MC_massaction_SHUF,-0.05492035659005634,-0.09234740190902307,-0.021601407140541314,0.9998000399920016,20,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_NULL_metal_mean,MC,NULL_metal_mean,-0.3659696981573816,-0.534090340738663,-0.19999502481695022,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_NULL_global_mean,MC,NULL_global_mean,-0.3849341060581885,-0.5575096324819627,-0.21194344019230055,1.0,20,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_NULL_extractant_mean,MC,NULL_extractant_mean,-0.3849341060581885,-0.5575096324819627,-0.21194344019230055,1.0,20,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_vs_NULL_nearest_condition,MC,NULL_nearest_condition,-0.3849341060581885,-0.5575096324819627,-0.21194344019230055,1.0,20,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_A_metal,MC_all2d,A_metal,-0.4181150396969895,-0.5579342112419832,-0.27973729702418443,1.0,13,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_A_cond,MC_all2d,A_cond,-0.12687337881305283,-0.2316116360668226,-0.025490932793607528,0.994001199760048,33,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC,MC_all2d,MC,-0.08407451645882606,-0.18515666702001474,0.011181595344054891,0.9580083983203359,33,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_ecfp,MC_all2d,MC_ecfp,-0.035800203373437464,-0.0897694895593068,0.017265131245114005,0.9134173165366927,30,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_lig2d_ext,MC_all2d,MC_lig2d_ext,0.03900654024812627,0.009187254868094758,0.06966696730441124,0.004599080183963208,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_everything,MC_all2d,MC_everything,-0.010348645942857539,-0.03781053605494238,0.019615534694138646,0.7640471905618876,27,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_massaction,MC_all2d,MC_massaction,-0.039365184706006716,-0.1365216912607062,0.05012490183978161,0.8026394721055788,34,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_ecfp_massaction,MC_all2d,MC_ecfp_massaction,3.487383868969785e-05,-0.049403877773828056,0.05217724219917734,0.4875024995001,39,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_lig2d_ext_massaction,MC_all2d,MC_lig2d_ext_massaction,0.06694225296328189,0.03039624934063249,0.10300824180325607,0.0003999200159968006,54,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_all2d_massaction,MC_all2d,MC_all2d_massaction,0.02918626715799656,0.009104123791182642,0.05028585701181,0.003799240151969606,44,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_everything_massaction,MC_all2d,MC_everything_massaction,0.010186290597057349,-0.017198147430058326,0.040332846689122716,0.2485502899420116,36,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_ecfp_SHUF,MC_all2d,MC_ecfp_SHUF,-0.13935066513889174,-0.2260032031210881,-0.06031870790834745,1.0,23,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_lig2d_ext_SHUF,MC_all2d,MC_lig2d_ext_SHUF,-0.1525405674909418,-0.2356919698817352,-0.07755371786328526,1.0,22,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_cond_SHUF,MC_all2d,MC_cond_SHUF,-0.5564365239051536,-0.6917465217663564,-0.4251415399622544,1.0,10,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_MC_massaction_SHUF,MC_all2d,MC_massaction_SHUF,-0.13899487304888242,-0.22844785755237962,-0.05845538961047418,1.0,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_NULL_metal_mean,MC_all2d,NULL_metal_mean,-0.45004421461620764,-0.6011646001098339,-0.3033888638823787,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_NULL_global_mean,MC_all2d,NULL_global_mean,-0.46900862251701464,-0.6260784230767694,-0.31366598605501916,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_NULL_extractant_mean,MC_all2d,NULL_extractant_mean,-0.46900862251701464,-0.6260784230767694,-0.31366598605501916,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,MC_all2d_vs_NULL_nearest_condition,MC_all2d,NULL_nearest_condition,-0.46900862251701464,-0.6260784230767694,-0.31366598605501916,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_A_cond,A_metal,A_cond,0.2912416608839366,0.12437671345552005,0.4590567686251309,0.0001999600079984003,52,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC,A_metal,MC,0.33404052323816336,0.1671139276073565,0.5018895688219943,0.0001999600079984003,55,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC_ecfp,A_metal,MC_ecfp,0.38231483632355195,0.2410891632079923,0.5258788016942726,0.0001999600079984003,54,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC_lig2d_ext,A_metal,MC_lig2d_ext,0.45712157994511565,0.315671565535297,0.6000530983719232,0.0001999600079984003,61,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC_all2d,A_metal,MC_all2d,0.4181150396969895,0.27973729702418443,0.557934211241983,0.0001999600079984003,61,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC_everything,A_metal,MC_everything,0.40776639375413193,0.26939711341437184,0.5463463057476372,0.0001999600079984003,59,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC_massaction,A_metal,MC_massaction,0.37874985499098285,0.2028370637847656,0.5540264712051322,0.0001999600079984003,54,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC_ecfp_massaction,A_metal,MC_ecfp_massaction,0.41814991353567915,0.2668754112121607,0.5697807367489618,0.0001999600079984003,53,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_ligand,A_metal_vs_MC_lig2d_ext_massaction,A_metal,MC_lig2d_ext_massaction,0.48505729266027137,0.33248552396356856,0.6381793614682888,0.0001999600079984003,62,74,ecfp_cluster,ecfp_cluster,74,5000
