cell_id,extractant,extractant_name,chemotype,publication_id,n_metals,hno3_M,intercept,amplitude_linear,curvature_quadratic,r2_quad,r2_linear_only,curve_sd
929b2959e4085af9,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,6,1.99091,0.4435432509806767,-1.3169577186499157,0.14804337023046243,0.991737437010369,0.9799799866114784,0.9033478915795189
4ae2a0e0a04e22fc,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,6,1.9942,0.13207721177982676,-1.0728798082335351,-0.010323133449079203,0.9989372160152361,0.9989056569367081,1.0744671215705381
f76d16dc48d41e27,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,sc009,pub_19783c039b,14,1.0,0.0051222276819840136,-0.8819336950010512,-0.005122227681981784,0.9694887442542797,0.969465127089712,0.8976464272371475
76711e79e2ec01ef,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,11,2.9971,0.23729862549012135,-1.0851400535465927,-0.02979755974762388,0.9905537650195851,0.9900511195862841,1.1057187793366154
b7bc69fc789d9b76,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,7,2.0,-0.0746013891675972,-1.0215357513173928,-0.044922400999397816,0.9782622748669438,0.976677155340556,1.1107289592252818
0abbcf420e23e3c7,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,sc009,pub_19783c039b,14,2.0,0.03582397067402571,-1.0985528640084932,-0.03582397067402332,0.985396739077864,0.9846553308765973,1.120483159335735
652810ec40425074,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,14,3.9942,0.05122282186329949,-1.1415545066284152,-0.05122282186329663,0.9845169049622777,0.9831278690737627,1.1704882878301657
85fadbeefe51dede,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,5,3.0,-0.2587147093269533,0.09650841085422046,2.5803150930701833,0.8433424063650778,0.03027200620743209,0.23933034146484433
4e816bdc993aa716,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,5,3.0,-0.09687366183441634,-0.03145037423932684,0.9368528645608849,0.5625799573560897,0.09869402985074294,0.11504159204928695
e492acad0936b2a0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,5,3.0,-0.19290377858666846,0.02936720631030254,1.9054634533441577,0.752018633540376,0.05326086956521692,0.19064542746246532
9171eebe4dc639c6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,5,3.0,-0.22163786675560698,0.16641546944622787,2.246858988734976,0.9722671417919818,0.0028638243069212255,0.1908590068449158
af971a0b699f29ae,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,sc009,pub_19783c039b,14,3.0,0.04294799717461405,-1.1019680166171504,-0.042947997174611174,0.9904982891519107,0.9894390859904263,1.1238635534430432
8226bcd57b08d4d8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,10,4.9971,0.4273754807778245,-1.1459844642106682,-0.03282753014611295,0.9807253415660026,0.9800654998832636,1.1387701835156192
44012938119033a5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,sc009,pub_19783c039b,14,4.0,0.04783471491819123,-1.149899964296425,-0.04783471491818814,0.9841545877981375,0.9829580965025029,1.177738097901757
4cb2ffb4332ca124,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,11,5.9942,0.3482828146144402,-1.190462041374989,0.009138253766580506,0.9857816883097584,0.9857388001792246,1.0953154090589183
5169c377777d282b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,sc009,pub_19783c039b,14,5.0,0.03968330605701901,-1.1526599877572021,-0.039683306057015866,0.9833570700630268,0.9825335969752099,1.1777237876558102
9f969f90406c97a4,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_4cba27f5f3,14,,0.16952456331994661,-0.9371835160507915,-0.1695245633199437,0.9856472355980435,0.9655265187564731,1.0178205507206994
4abc313a070a9a28,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_b9dfc468cd,8,1.5,0.025183061425287794,-0.2994077364968955,-0.006290548764481707,0.9020016053156514,0.901579872854234,0.2993005753167403
070747aae4dc989c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_f8a621ede4,6,1.5,-0.3094959935694694,1.408546803153715,2.0848757182084503,0.9540960494503553,0.3540452305194284,0.5242871563506151
baac03fd9286c92d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_f8a621ede4,6,1.0,-0.2631031304284844,1.659148555652968,2.2543612071670287,0.8850626728086157,0.2459790839734104,0.5493229374435593
74533b00ce755709,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_f8a621ede4,6,2.5,-0.4343440108997342,0.39183061425447385,1.2714285667616536,0.932459806179957,0.6857593017422767,0.49864332540130574
953982f25eb9e94b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_f8a621ede4,8,2.0,-0.3126830224380248,-0.40635009167284025,0.3275490863562256,0.5633398516819348,0.2037846359020532,0.4581270210627564
d4654555019558c8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_f8a621ede4,6,3.0,-0.20631887037087812,-0.7021193458518049,0.2963248648042094,0.9910952595598261,0.8202501452031183,0.4680538927189715
6bc4387fd909f896,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,MMTODGA,sc009,pub_126bbe7976,14,,0.251133805459688,-0.8554105611572221,-0.2511338054596861,0.9805982994114985,0.93316550673215,0.9820331216355496
f6224659cc3203a0,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,DIBDODGA,sc009,pub_b9dfc468cd,8,1.5,0.032014472229592784,-0.2458145578241953,-0.017905582228136402,0.917197556887478,0.9122765780002058,0.2494021712598011
366305791859fdae,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,D2EHDODGA,sc009,pub_b9dfc468cd,8,1.5,0.04287094880135007,-0.27351487120459483,-0.028068369796738324,0.939910325025767,0.9301824439056214,0.2780645314609933
131a35ee31599805,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,DEDODGA,sc009,pub_126bbe7976,14,,0.3147524237219069,-0.7552764560114249,-0.3147524237219048,0.9740842834056018,0.8900058088440388,0.9244575569385212
5fb4f83d5104f22b,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,DODHtDGA,sc033,pub_126bbe7976,14,,0.16295999726441918,-0.7449008531665898,-0.16295999726441723,0.9832333787788384,0.9548799851014071,0.8242117289115839
3634230792682dfb,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,DPDODGA,sc009,pub_126bbe7976,14,,0.32046132997485827,-0.8227606068958184,-0.3204613299748562,0.9760868010640644,0.900459947204413,0.9924255110281271
1fb1bf5499f79939,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,DODDbDGA,sc009,pub_126bbe7976,13,,0.021796501260474943,-0.9496751593990178,-0.18458617378883035,0.963754630843962,0.9419156602399615,0.8950632118539998
3ebd75679757f580,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,DODDmDGA,sc009,pub_126bbe7976,14,,0.18129564458280256,-1.0387247330670217,-0.1812956445827998,0.9792401466952002,0.960521886598177,1.128534753157876
0ff595d576155f6c,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,2-[1-(dioctylamino)-1-oxopropan-2-yl]oxy-N-N-dioctylpropanamide,sc027,pub_0af6736cb1,14,4.3,0.22338671526229442,-0.23035962350705988,-0.22338671526229373,0.9374862428738802,0.6849244814191339,0.3785592382133061
14adb12855160ba8,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,N-N-N-N-tetraoctylpropanediamide,sc036,pub_1bd76c48d9,9,0.1,-0.08960438952405846,0.08999102420933143,0.08091363296858717,0.36031870867632076,0.3116775805898704,0.23882794228206747
7ef399519f43aa6d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,DMDOaDGA,sc009,pub_126bbe7976,7,,1.1189409058215893,-0.3739907210589337,-0.6894226446101622,0.8923548424547916,0.7356605044063134,1.0735862982630915
37eb96b580471a48,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_126bbe7976,14,,0.1980082370331337,-0.949224920105072,-0.1980082370331313,0.9862321275366193,0.9601293345461435,1.0437586151806064
75aae14ed0f55590,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.00933254,-0.04194014066876063,-0.691907794522337,0.04194014066876239,0.9493593398220721,0.9467189046639441,0.6951082372381269
029b985df55ed873,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.0125893,-0.438529871200271,-0.12417692923737994,0.43852987120027126,0.9397451727670337,0.009950536956042755,0.3873164735065801
d294b06ac73b17a1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.016,-0.41804894604057646,-0.15835388869817368,0.41804894604057663,0.9470651407510844,7.390198970169681e-05,0.3658596023716958
48baeebc441c0964,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.016,-0.15233300259762725,-0.19148312556231467,0.15233300259762783,0.5573544753369291,0.28960783938102963,0.2507219152518229
260b9aefd9095405,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.0199526,-0.28902005326874713,-0.2716965530116667,0.2890200532687478,0.9471353574689786,0.2921555861685736,0.3041405583097674
8f1b939eaa272815,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.0281838,-0.028639447002739616,-0.7107202454958743,0.02863944700274146,0.9581948605232554,0.9570332180511061,0.7156302539241847
e44232cadf8273f0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.0380189,-0.2633992120610295,-0.8903405022808645,0.2633992120610319,0.9729655235965403,0.9008005377827151,0.8350481378632484
2c1daccff16e80f6,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.0562341,0.06567773966805794,-0.8140292219997192,-0.06567773966805601,0.9704094668790915,0.9661094814614878,0.8529921064477856
097373dc643a54b1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_1605e436d7,14,0.107152,0.01582004887856881,-0.7447388353665281,-0.015820048878566695,0.9675272376211778,0.9672156155852012,0.7632275636728166
430134a653758ce5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,6,0.0482422,0.41978090965987674,-0.5868164537323857,0.041735207868626056,0.9890264940845469,0.9876782435098292,0.3499643771167034
aaa0149134925bf9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,5,0.0482735,-1.177906821496771,-2.1765995750530593,-0.9173691370265109,0.971134189903283,0.7923853357977013,0.16973337580065484
b4fc1c58dae55cf7,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,6,0.304695,0.5272942375986249,-0.8701494600112603,0.1493775351358606,0.9895712567335938,0.9773369712091111,0.4158172949714057
fab613e45cd89915,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,6,0.487847,0.7102260672799353,-0.9449915061693492,0.15178084614912513,0.9918126283857684,0.9781291783324075,0.4337280644931488
4c356ac82685bc22,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,5,0.945629,0.9714269160999379,-1.1047854806845572,0.1400669118497908,0.99903548425691,0.991084171756164,0.5528675695485035
d53530d6840d94f0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,6,1.0,-0.832965876809706,-1.5983396248588109,-0.6929119030708792,0.6946911653984618,0.5371560219962497,0.12851059021756545
5c3c61f9e9a49367,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,5,1.0,-0.6088068905630942,-0.9088315670662175,-0.2583431195753185,0.9238378832907899,0.9092398912576958,0.14663125585140024
ef9024103123aa88,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,5,1.0,-0.9988803537923723,-1.8118343851452607,-0.7467696394385934,0.9771655841398167,0.8228924918625417,0.14872580136819827
c06060f01ef3c33c,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_37086f6378,5,1.0,-0.6640700005288828,-1.0385213206182065,-0.34404031284864933,0.9732261578971915,0.9286835704172417,0.12751649593751826
c41d53a5c2625ad2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_457a2adba4,7,1.0,-0.0046321877452889125,0.05381524768020284,-0.03611866039146953,0.00402047023239005,0.0007498178255941346,0.1959377713042768
55bd7b92214b4418,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_4cba27f5f3,14,,-0.022467500229034754,-0.0547848832922849,0.022467500229034883,0.9351935998347995,0.799488944638257,0.051941882750565195
27dac1aeb58ec2cb,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_4cba27f5f3,14,,-0.03437366724101018,-0.6219975328135842,0.03437366724101176,0.9579910102769156,0.9557842173090495,0.6231683364149724
a9cb3ebbf14bf055,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_4cba27f5f3,14,,0.16247137619448035,-0.9264531387064654,-0.16247137619447782,0.9851588114061356,0.9661616405951171,1.003905193608989
62607940a098ba04,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_4cba27f5f3,14,,0.1631700664956727,-0.8966991007081567,-0.16317006649567056,0.9867908280793948,0.966425436734003,0.973765573070945
f8b348637519af6d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,8,1.0,-0.6062755186672326,-1.4305685559463481,-0.6241172810449583,0.9965427206102452,0.8481175977782038,0.25810157201009704
cd3067ece810d420,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,6,1.0,0.36556169503034,-0.2924824269678854,-0.05443874892925296,0.9554937722172471,0.9519230068816479,0.23351728125322055
f863fb3745a236ed,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,6,1.0,1.0600009807749717,-1.3542724193634845,0.22291922271116305,0.9759816100580389,0.964710838260935,0.5382229800012726
354fe634113a078e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,8,1.0,-0.7343474707664466,-1.6721152523843705,-0.6952728573153546,0.9947688567939568,0.8744699837909718,0.3193762713784023
bd881878983afa89,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,6,1.0,1.3523778081344233,-1.9623190426253283,0.46081118628148543,0.9925113280246239,0.9570136788121533,0.6269238054909845
cb88f30f510766d7,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,8,1.0,-0.48471720688809744,-1.1060094016978497,-0.46123099949904056,0.9964341775582112,0.874424663187647,0.21037774215044877
f05d823b963a6c6e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,6,1.0,0.00611822290752598,0.4387300893461468,-0.3346298010105793,0.9344751458473335,0.6167381861889034,0.1521676354389816
bad44c25ba1e0e47,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,8,1.0,-0.5720850915368205,-1.3981516149835749,-0.6372059985522207,0.9782804715241271,0.8009161549782988,0.24105984946685347
0e9aecd4edb08739,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,6,1.0,1.062284341621897,-1.5828977937260513,0.39318917020216726,0.984953854208041,0.9418160125823801,0.48524814765522345
fadca46ff2b140c2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,8,1.0,-0.6375732951905604,-1.4614368772695068,-0.6133305646729369,0.9961681943434957,0.8708415129619956,0.2760266332540815
33dd4fb571535d39,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_5a68dc5665,6,1.0,0.2763529521209823,0.07317589492028494,-0.262529604543357,0.9474539929393049,0.8829548676109065,0.26496768811896876
1ae066ee87478b63,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_af0c74798c,8,0.5,-0.7795556959197835,-1.806104981927863,-0.7691428178771897,0.973629418188359,0.8431745450775319,0.339277442754279
2ff88a5f6fb6d0e9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_af0c74798c,6,0.5,1.2378927461097542,-1.7754819924084195,0.40621646670318623,0.9973142316356537,0.9647547029352523,0.5770454408917336
01ee039385fc7c75,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_af0c74798c,8,1.0,-0.40115694939716784,-1.0578406124410418,-0.5242935539145741,0.8767974672158799,0.6405599040456703,0.1718613391340465
60987e3ba2606ed9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_af0c74798c,6,1.0,1.1771917864392216,-1.346215175725389,0.12887255782149443,0.9955400458302082,0.99279516718452,0.6305077349503505
13a35b2f0047182d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,-0.09914785481924948,-0.577030183548337,0.04707813367296143,0.9136948158181184,0.9084391655919326,0.5739193851259763
1ebc2c5cdec573d0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,-0.09205888294462287,-0.6769224157130384,0.030071502025453056,0.9386683328560051,0.9371055451535857,0.6722797222426182
481ba480489b2751,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.010021464579353849,-0.8133209419638567,-0.0889937485475294,0.9387002673798153,0.9302883387454556,0.8575443581881231
32de9d815d2846a5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.24409319799435705,-0.5417646368049122,-0.30554373485167485,0.9828230992331816,0.8342525680756017,0.7005706333084071
af1d270486f91d93,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.08619719600755339,-0.9532728334412692,-0.18153259515332898,0.9863850746870322,0.9615036734901691,1.0170963196062357
969dd6704f8fe61e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,9,,-0.06196564894896445,-0.8252642743376644,-0.14628160942943458,0.9763808497770317,0.9586329965317237,0.8053467651256084
6cee88301287bd45,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,5,,0.6251973851735653,-0.5248873707351878,-0.37105693145293717,0.9024614412747309,0.8507037581483214,0.9501758485786527
08c04f254321daed,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,9,,0.24888003600383685,-0.8706140136092355,-0.050673058164925955,0.9607231175607492,0.9579577872013539,0.9125642435086234
6488e219e288487a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,10,,0.16566839038946993,-1.0075285938377987,-0.38457894847941365,0.9939980166911395,0.8892541896917725,0.9367408394347998
084576c4c03d3466,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.1837705942198669,-0.9649363897165623,-0.2838686518686572,0.989012238418789,0.9351826638679607,1.0813140477670962
0656e632ce1a7169,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.4267818035171878,-0.5918442470037171,-0.3821151573298086,0.9819186116960977,0.8197672726004634,0.8234821356962945
b0cdf84d11493940,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,14,,0.34898236374526675,-0.7634128558067873,-0.3489823637452647,0.9873631849609995,0.88889513633794,0.9471442344113353
64c611b30ca8ba77,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,14,,0.3032942512169521,-0.39251714966759865,-0.30329425121695125,0.9390051272088339,0.7443608409444623,0.5854686628602941
be97fe183683ad4a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.0672518151120755,-0.4888796440319682,-0.11700262107725395,0.9392804564655086,0.9035648382302751,0.547156280142836
c0e9076f69d33056,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.11146825223233066,-0.4826701804900716,-0.16226644447730215,0.9317843753556045,0.8683035739379225,0.5691836328547377
ab8854b327c314cc,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.15967626564958115,-0.43398677865010565,-0.20756590851424933,0.8889774017709426,0.7831975022515,0.5640262714009123
e0e5be665a068d70,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.18694071988348437,-0.37855288377751695,-0.23048911084976617,0.8435168896759723,0.7017704664006099,0.5410522925349581
8277f2b9e9f965fa,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,-0.04968384912245005,-0.6659583701454843,-0.012822828795002184,0.9246156806787555,0.9243394620247279,0.6818710073850103
258319f8cf1775bd,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.05681156322676131,-0.7755856305479105,-0.13388048505877403,0.9387058568798915,0.9189242915454686,0.841263086978426
7bcc49d3346d5a47,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b0b3296ec5,13,,0.14576474642799947,-0.7146913376544237,-0.22026319411224216,0.9548746811934523,0.8986314984635297,0.8208274504768042
5df28757679cae26,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b9dfc468cd,8,1.5,0.04203823330165428,-0.26752260847420145,-0.027573123776915787,0.9586627239566116,0.9486584323994772,0.26935828237286796
f8ed87d3cf7f4281,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_b9dfc468cd,8,1.5,0.04203823330165428,-0.26752260847420145,-0.027573123776915787,0.9586627239566116,0.9486584323994772,0.26935828237286796
0a152227108b8080,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_d68ed8c8cf,8,1.0,-0.40278184698101216,-1.0638705095018532,-0.5281632609847489,0.8709009623206089,0.6343430100938188,0.17301253230965996
dea5592aab4c6cf0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,pub_d68ed8c8cf,6,1.0,1.1736222649083727,-1.3382326783597627,0.12554765282129288,0.9955912479462002,0.9929783173285613,0.6295586617812001
