extractant,series,a,b,abs_a,n_metals,chemotype,S8,S14,S3,naive_slope,slope_n_ligs_vs_r,range_n_ligs,mean_n_ligs,steppos_n_ligs,slope_n_NO3_vs_r,range_n_NO3,mean_n_NO3,steppos_n_NO3,slope_n_H2O_vs_r,range_n_H2O,mean_n_H2O,steppos_n_H2O,slope_n_fill_vs_r,range_n_fill,mean_n_fill,steppos_n_fill,slope_coreCN_vs_r,range_coreCN,mean_coreCN,steppos_coreCN,n_compositions,is_nitrate
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water,0.2811611168792546,-0.2219101300475188,0.2811611168792546,14.0,sc055,True,False,True,-826.8770110804016,0.4159463217128038,1.0,2.4615384615384617,1.7799263657094058,0.0,0.0,0.0,,-0.8318926434256078,2.0,1.0769230769230769,,-0.8318926434256078,2.0,1.0769230769230769,,0.4159463217128031,1.0,8.461538461538462,1.7799263657094058,2.0,0.0
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC||nitrate,0.0847260190546904,0.007507944947351539,0.0847260190546904,9.0,sc031,True,False,True,1121.8309360181256,0.0,0.0,4.0,,0.0,0.0,0.0,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,8.666666666666666,,2.0,1.0
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water,-0.8569266354753365,-0.20916645452008065,0.8569266354753365,14.0,sc057,True,True,True,-696.2271191503462,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water,-0.9088900787833218,-0.18632234614240195,0.9088900787833218,14.0,sc009,True,True,True,-723.4202570614584,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC||nitrate,0.09450184366406067,0.07059332345030415,0.09450184366406067,9.0,sc036,True,False,True,1122.263350189061,0.0,0.0,4.0,,0.0,0.0,0.0,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,8.666666666666666,,2.0,1.0
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||nitrate,-0.22956325896989577,-0.06888889022977193,0.22956325896989577,8.0,sc009,False,False,True,-307.3836901917887,0.37121058439262283,1.0,2.7142857142857144,,-0.37121058439262267,1.0,0.2857142857142857,-1.5718383558052151,0.0,0.0,0.0,,-0.7424211687852453,2.0,0.5714285714285714,-1.5718383558052151,0.37121058439262233,1.0,8.714285714285714,,2.0,1.0
CCCCCCOP(=O)(O)OCCCCCC,CCCCCCOP(=O)(O)OCCCCCC||nitrate,-0.6727596782605673,-0.13556048833794881,0.6727596782605673,10.0,sc058,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate,0.23276708074116695,-0.06903078882046128,0.23276708074116695,14.0,sc059,True,True,True,772.9500952860444,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||nitrate,0.9141468586952404,0.2796385176780678,0.9141468586952404,14.0,sc060,True,True,True,838.0679785275802,-8.018673741467212e-17,0.0,1.0,,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,-3.2074694965868848e-16,0.0,4.0,,-6.4149389931737695e-16,0.0,8.0,,1.0,1.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||nitrate,-0.6836791670144733,-0.0055817475540192105,0.6836791670144733,12.9375,sc061,True,False,True,840.0978977325065,-1.7932106761033573e-16,0.0,1.0,,-3.5864213522067147e-16,0.0,2.0,,0.0,0.0,0.0,,-7.172842704413429e-16,0.0,4.0,,-1.4345685408826859e-15,0.0,8.0,,1.0,1.0
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC||nitrate,0.10803147995248544,0.09085568699785203,0.10803147995248544,9.0,sc036,True,False,True,1122.1354291918813,0.0,0.0,4.0,,0.0,0.0,0.0,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,8.666666666666666,,2.0,1.0
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC||nitrate,0.04815178807087685,0.020942722618112,0.04815178807087685,5.0,sc036,False,False,True,2700.962514594427,0.0,0.0,4.0,,0.0,0.0,0.0,,0.3194971037212861,1.0,0.3333333333333333,0.11178281523778794,0.3194971037212861,1.0,0.3333333333333333,0.11178281523778794,0.31949710372128676,1.0,8.333333333333334,0.11178281523778794,2.0,1.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||nitrate,-0.4749290822009562,-0.12004942670096741,0.4749290822009562,7.8,sc009,True,False,True,-6.544985253873539,0.40479113927816834,1.0,2.6,,-0.40479113927816784,1.0,0.4,-1.5420296050751374,0.0,0.0,0.0,,-0.8095822785563357,2.0,0.8,-1.5420296050751374,0.4047911392781686,1.0,8.6,,2.0,1.0
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate,0.09671049187916156,-0.007156034837850184,0.09671049187916156,14.0,sc029,True,True,True,772.6144800773541,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate,0.01737381896998138,-0.12316736083100942,0.01737381896998138,7.0,sc009,True,False,True,158.40181708714064,0.41825641120433665,1.0,2.5384615384615383,,-0.41825641120433676,1.0,0.46153846153846156,-1.8024467131016344,0.0,0.0,0.0,,-0.8365128224086735,2.0,0.9230769230769231,-1.8024467131016344,0.41825641120433593,1.0,8.538461538461538,,2.0,1.0
CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC||nitrate,-1.1402076412697881,-0.4569091689987956,1.1402076412697881,14.0,sc061,True,False,True,1121.6449981385915,0.024624370790326266,2.0,2.8461538461538463,,-0.012312185395163365,1.0,0.07692307692307693,-0.1605086577773384,0.0,0.0,0.0,,-0.02462437079032673,2.0,0.15384615384615385,-0.1605086577773384,-7.012588429351018e-16,0.0,9.0,,2.0,1.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate,0.09121649837900109,-0.05574079364471141,0.09121649837900109,14.0,sc068,True,True,True,772.6041820074893,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate,-0.1649673920867853,0.04711814360556551,0.1649673920867853,14.0,sc069,True,True,True,772.406605787847,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate,-0.050458278756047345,-0.037260424753369915,0.050458278756047345,14.0,sc069,True,True,True,772.8469437929623,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate,0.22356360041157794,-0.039472726890211106,0.22356360041157794,14.0,sc068,True,True,True,772.4491833434757,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1||nitrate,-0.33120046212908366,0.2068169051811004,0.33120046212908366,14.0,sc068,True,False,True,-56.78862353690352,0.4316032720472122,1.0,2.5833333333333335,,-0.43160327204721216,1.0,0.4166666666666667,-1.5639767072610185,0.0,0.0,0.0,,-0.8632065440944243,2.0,0.8333333333333334,-1.5639767072610185,0.43160327204721155,1.0,8.583333333333334,,2.0,1.0
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1||nitrate,-0.13312663901329763,0.2504519856963187,0.13312663901329763,14.0,sc068,False,False,True,-27.337084344986952,3.6252481248174067e-16,0.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4500992499269627e-15,0.0,9.0,,1.0,1.0
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C||nitrate,-0.29319801230815806,0.03944119440434355,0.29319801230815806,14.0,sc070,False,False,True,-27.882958692239633,3.6252481248174067e-16,0.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4500992499269627e-15,0.0,9.0,,1.0,1.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC||nitrate,0.01940773275716319,-0.060086286364075724,0.01940773275716319,7.0,sc071,True,True,True,318.533724400933,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate,0.7983757096683257,0.03807480069795167,0.7983757096683257,14.0,sc068,True,True,True,771.8915681937609,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate,0.1533720048308666,-0.04141192116807001,0.1533720048308666,14.0,sc075,True,True,True,772.4648781560163,-3.2074694965868848e-16,0.0,4.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate,-0.062445406491785004,0.06716189105022351,0.062445406491785004,7.090909090909091,sc076,True,True,True,180.57367185293745,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1||nitrate,-0.197326731817497,0.09426062174168622,0.197326731817497,14.0,sc077,True,False,True,183.7294000929747,0.2620919310794379,1.0,2.875,,-0.26209193107943735,1.0,0.125,-1.3438505480235277,0.0,0.0,0.0,,-0.5241838621588747,2.0,0.25,-1.3438505480235277,0.2620919310794382,1.0,8.875,,2.0,1.0
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC||water,-0.0008875966165786524,0.012944830603059758,0.0008875966165786524,14.0,sc078,True,False,True,1139.7229703812618,-0.09781989869209425,1.0,1.0769230769230769,-1.3872533993612761,0.0,0.0,0.0,,0.32023890387938647,1.0,1.5384615384615385,,0.32023890387938647,1.0,1.5384615384615385,,0.41805880257148,1.0,8.461538461538462,1.6939395847572605,3.0,0.0
O=C(COCC(=O)N1CCCCC1)N1CCCCC1,O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water,0.004449311540707109,0.013481088261819521,0.004449311540707109,14.0,sc083,True,True,True,193.83045093240713,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O||nitrate,0.054562441955313026,-0.3165374136678865,0.054562441955313026,8.0,sc084,False,False,True,1786.4553294938441,0.0,0.0,1.0,,0.30954586889507374,1.0,0.75,,0.0,0.0,0.0,,0.6190917377901475,2.0,1.5,,0.0,0.0,8.0,,2.0,1.0
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O||nitrate,0.025094939337285523,-0.3347753189843246,0.025094939337285523,8.0,sc085,False,False,True,1486.062975702533,0.0,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,2.0,,0.0,0.0,8.0,,1.0,1.0
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate,0.08628104423457818,0.026469369331320915,0.08628104423457818,14.0,sc086,True,True,True,771.8908227259077,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2||nitrate,0.06254564584497657,0.13651673151397167,0.06254564584497657,5.0,sc096,False,False,True,1014.8544557691587,0.0,0.0,1.0,,0.0,0.0,1.0,,0.3318520472733944,1.0,0.75,,0.3318520472733944,1.0,2.75,,0.3318520472733944,1.0,8.75,,2.0,1.0
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2||nitrate,0.09925470936310045,-0.015369319454164736,0.09925470936310045,5.0,sc097,False,False,True,921.3413330712003,8.382997668770527e-17,0.0,1.0,,8.382997668770527e-17,0.0,1.0,,0.3376790469450408,1.0,0.8,,0.33767904694504125,1.0,2.8,,0.33767904694504225,1.0,8.8,,2.0,1.0
