arm,k,mae,offset,shape_mae,spearman,sign_accuracy,within_0_5,within_1_0,n_ligands,worst_quartile_mae,hard_mae,n_hard
SLOPE_L_s1_K1@MEDOID,2,0.6076063713626273,0.4200441474588574,0.45919223533044995,0.45198178432816805,0.69619139215669,0.600520646570887,0.8023798010979658,143,0.8572845173414145,0.5102638698758564,23
CURVE_SPLINE_GP@CENTRAL,2,0.6084434299596914,0.4193963469459533,0.458138408680254,0.4443491107833452,0.6953083921088311,0.6004408946876657,0.803562393346711,143,0.8727863912129297,0.5369240106654665,23
NO_MODEL@ORACLE[OFFSET_K1],2,0.6104597035089729,0.31718857221016444,0.5658756496902655,,0.5,0.6150364196013295,0.78468891711531,143,0.9189461224505796,0.39386549224447703,23
SLOPE_L_s05_K1@MEDOID,2,0.6105821302511529,0.4227670596041612,0.46154853048288547,0.4504453061899189,0.6958685664054416,0.6003000383861149,0.7989647805008014,143,0.8644543994056666,0.5103477442516191,23
OFFSET_K3@CENTRAL,2,0.6111923639170663,0.41254831302785516,0.46605659819698264,0.45279149802760615,0.7006795358201156,0.5990740718345385,0.7966684997882968,143,0.9074949231518286,0.4973672928320938,23
OFFSET_K2@MIN_ENSEMBLE_SD,2,0.6117350162273801,0.411215975481198,0.45818124482550554,0.47107029868680567,0.7075812512341147,0.5948787361366666,0.7978169801138659,143,0.9114211386923632,0.4821708111558113,23
CURVE_SPLINE_AMP@RANDOM,2,0.6126245706583882,0.42536265103631266,0.4559444279735827,0.4448729012837504,0.6945778306246476,0.5956256794716736,0.80649508050584,143,0.904303804004287,0.5234901446562176,23
SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,2,0.6140116455987408,0.39361743320914516,0.45919223533044995,0.45198178432816805,0.69619139215669,0.5833986864247642,0.8009481202124106,143,0.8751397447394547,0.48935602817549295,23
OFFSET_K3@MEDIAN_PREDICTION,2,0.6142893043303659,0.43121969632108437,0.45888154833826006,0.4749810908890431,0.7105224306579637,0.6052949750723594,0.7971602751183043,143,0.9324862848671885,0.5047783755714373,23
OFFSET_K2@CENTRAL,2,0.6157095234584662,0.41443594185275107,0.4692010541376585,0.4435924128242932,0.696113033118878,0.5955151078977653,0.7944991729541875,143,0.9078502098935344,0.5028956473408066,23
CURVE_SPLINE_AMP@CENTRAL,2,0.6166641035065613,0.4193497164653575,0.4641735190209217,0.42038822082765837,0.6847135582562405,0.5925590167972953,0.7982583513598484,143,0.8834907286266231,0.5465309424284629,23
OFFSET_K3@MEDOID,2,0.6174107974547157,0.4284870875859745,0.466808920873647,0.4473485109489663,0.6981672754949594,0.5978075794745238,0.7936616289024997,143,0.8866258185024363,0.501868938552312,23
OFFSET_K2@MAX_ENSEMBLE_SD,2,0.6175805009071503,0.42627825332179514,0.45913756207071565,0.4672227246599642,0.7074187069736732,0.5937669197702493,0.7950722622939767,143,0.9279899747353242,0.4827930413632991,23
NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,0.6178749916954337,0.39844748333981506,0.5085616950644498,0.44251646491522373,0.6114094443352185,0.6144423328492417,0.8029261752256056,143,0.9185372344191275,0.4224924967144165,23
NEAREST_OBSERVED@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.6181655487726039,0.396839313860899,0.5149924465668794,0.44009096315784685,0.6162810249996611,0.6198506967023786,0.7979207148994688,143,0.9246081485757527,0.4155907335594738,23
OFFSET_K1@CENTRAL,2,0.6187871697614935,0.41588589611174226,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5935416145906017,0.7930038803830215,143,0.9108744600506145,0.509857340370059,23
OFFSET_K2@D_OPTIMAL,2,0.6197517140830312,0.4307430815276357,0.44068827113020864,0.5229203845350291,0.7295935409414079,0.5986179997889002,0.7948656541735294,143,0.9345653852559799,0.47214034774870367,23
MASSACTION_K1@CENTRAL,2,0.6202551639726953,0.42571774421755726,0.46577085287275893,0.38455434423766865,0.6650500813952812,0.5890279677282684,0.7960783590750904,143,0.9123104819753487,0.5493527698452162,23
CNPRES_shrinkage@RANDOM,2,0.6208426520794922,0.408992879830289,0.47061534284907663,0.427724306468491,0.6816452381974368,0.585128670140811,0.792832278090161,143,0.9009199171244756,0.5006074534440277,23
CURVE_SPLINE_K1@CENTRAL,2,0.6213267017551929,0.42122889195369095,0.4679114824543023,0.41601040359931213,0.6833697983100356,0.5882552876799184,0.7963928465354329,143,0.8821787789462581,0.5535664954084217,23
OFFSET_K2@MEDOID,2,0.6218482447344944,0.4306156007774942,0.4702703362998654,0.437042567402759,0.6934529637835954,0.5944928305590808,0.792560546812086,143,0.9002824039173772,0.5067261471802634,23
OFFSET_K1@MAX_CONDITION_COVERAGE,2,0.6231130677966353,0.41122145486686346,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5799176762756244,0.7897692420466506,143,0.9165830996219206,0.5044339108667775,23
OFFSET_K1@CENTRAL_THEN_SPREAD,2,0.6234941062004374,0.40645830280231865,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5819339207298508,0.789161394194615,143,0.8962994769653221,0.48750848194747065,23
NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,2,0.6235147715120164,0.42076281996296017,0.5099379225157123,0.4914180445585475,0.6346279823138192,0.6169700090282791,0.7919792530782367,143,0.9169286852911815,0.41443769088049387,23
OFFSET_K1@MEDOID,2,0.62384938344272,0.4316354376925446,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5930367217985001,0.791651345691107,143,0.9002824039173772,0.5129005757899069,23
OFFSET_K2@RANDOM,2,0.6252193995990294,0.4339742976559103,0.4594219549618619,0.46505797548969663,0.7066465206328659,0.5911719934975903,0.7961542996838986,143,0.9594663594047699,0.486406032721556,23
SLOPE_L_s1_K1@RANDOM,2,0.6264330400806221,0.43435236165249297,0.45919223533044995,0.45198178432816805,0.69619139215669,0.5853271490714838,0.7982489634727344,143,0.9401759205511329,0.5056586436464108,23
PHYS_map@RANDOM,2,0.626460929441928,0.43127033669278847,0.48148001490045006,0.4492895109877446,0.6906322320854612,0.6123851305778314,0.7987931967547914,143,0.927080690023188,0.47590723141934554,23
CNPRES_conditions_only@RANDOM,2,0.6266507342629576,0.42282085221807486,0.47082496419402764,0.45866743577952235,0.6995337392615899,0.5931331328400444,0.7938267018950396,143,0.9157391013354292,0.5248127430230383,23
OFFSET_K2@MEDIAN_PREDICTION,2,0.6268036358867416,0.4382144725690019,0.46657520819064857,0.45806284180734436,0.7019902727648207,0.5944360437784504,0.7903393151157649,143,0.954662646717142,0.5149094859092446,23
OFFSET_K1@MAX_PREDICTIVE_VARIANCE,2,0.6268570367655445,0.40210824519043703,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5756988587187821,0.7931539119402791,143,0.917992723906166,0.48961909908419815,23
MASSACTION_POOLED_K1@CENTRAL,2,0.6271670228866646,0.4249887285764767,0.47365315787207435,0.3920272649199222,0.6700925559801038,0.5891288908035103,0.7945812111745765,143,0.8980117244569155,0.5419696309956887,23
SLOPE_L_s05_K1@RANDOM,2,0.627941775655715,0.43424541490549884,0.46154853048288547,0.4504453061899189,0.6958685664054416,0.5858479935534943,0.7961072329776356,143,0.9518658320592843,0.506158465144155,23
OFFSET_K1@MIN_ENSEMBLE_SD,2,0.6281493274023955,0.4179102191984334,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5796965524382038,0.7898763048748552,143,0.9201194936193418,0.5041837820987775,23
CNPRES_absolute_x@RANDOM,2,0.6286159494807363,0.4218432465361465,0.4731578705053013,0.4277256936941988,0.6814293999384421,0.5842930566046004,0.7900426524687808,143,0.9162396562381969,0.5208532383554948,23
OFFSET_K3@MID_ACID,2,0.6286413577980967,0.4670959793640682,0.45523023336796326,0.47670356137131764,0.7119681452183987,0.5971862216005963,0.7910866381488596,143,0.9017336343423226,0.5131351409567714,23
CNPRES_ligand_recovered@RANDOM,2,0.6295164651347762,0.42359154688843004,0.47234190835905776,0.42650578411700824,0.68272298068492,0.5833560834233817,0.7896323959606691,143,0.9162396562381969,0.5191507937442256,23
SLOPE_LH_s05_K3@RANDOM,2,0.6314749047707259,0.44500152757832107,0.4638881324445035,0.4455810236470448,0.697369412546564,0.5886824353383526,0.7976746060409107,143,0.8948926133032771,0.5907252726464204,23
CURVE_SPLINE_K1@RANDOM,2,0.6318004253546218,0.43510021782098734,0.4679114824543023,0.41601040359931213,0.6833697983100356,0.5831823417812438,0.7999683187916528,143,0.9346711459974097,0.542637884411515,23
SLOPE_L_s1_K1@D_OPTIMAL,2,0.632288768928412,0.4213524075427103,0.45919223533044995,0.45198178432816805,0.69619139215669,0.5667758049607752,0.790716021211008,143,0.911700008202251,0.5074595537203286,23
OFFSET_K1@MAX_ENSEMBLE_SD,2,0.6330841709344763,0.4314164743055623,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5799010740880665,0.787216529961693,143,0.9548527573467933,0.5057552409002354,23
OFFSET_K1@MEDIAN_PREDICTION,2,0.6332872684667951,0.4410346772680385,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5879745711425792,0.7874743497478127,143,0.9596313585597845,0.5258002643118993,23
OFFSET_K2@MID_ACID,2,0.6343128733125966,0.46915157436859306,0.460143489495713,0.461612108997109,0.7051717747294981,0.5923185439521474,0.7886552147652233,143,0.9141115060574165,0.5206223625005301,23
MASSACTION_K1@RANDOM,2,0.6346628226518612,0.44097239349868517,0.46577085287275893,0.38455434423766865,0.6650500813952812,0.5791377450091226,0.7952356762245817,143,0.9333743502111016,0.5437795296895255,23
MASSACTION_WITH_METAL_K1@CENTRAL,2,0.6358209689595928,0.43699464370413893,0.47971200679009096,0.3719305721581274,0.6617001331682907,0.5778358139691977,0.7863657681489008,143,0.909534098806343,0.5340697041505681,23
OFFSET_K1@FARTHEST_FROM_EXISTING,2,0.6364930463938071,0.4083180911497833,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5663263951241427,0.7867037195917205,143,0.9119867542632556,0.5157883407022924,23
OFFSET_K1@RANDOM,2,0.6398054726822178,0.440545721653665,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5778601755479746,0.7905518383050288,143,0.9765708488534826,0.5101942186086846,23
OFFSET_K3@MAX_MODEL_DISAGREEMENT,2,0.6470162213422667,0.48812837920420665,0.4565488671085421,0.47450240824667,0.7097075125710393,0.5895637472416538,0.7840412003724092,143,0.9560221615743356,0.5589080820926929,23
MASSACTION_POOLED_K1@RANDOM,2,0.6471466930702134,0.44905548772617226,0.47365315787207435,0.3920272649199222,0.6700925559801038,0.5756132645466263,0.7878434462722077,143,0.9919727697247394,0.5343287853292497,23
NEAREST_OBSERVED@MAX_CONDITION_COVERAGE,2,0.6481720270568071,0.4447624672355555,0.5209456760894225,0.4386211112050663,0.61036538417676,0.6034923334356909,0.7870352878777376,143,1.0216173299326199,0.45283029285856957,23
CURVE_SPLINE_W1_K1@CENTRAL,2,0.6486356422163474,0.43994954923267243,0.48895916762601394,0.40850681558775237,0.681216509869857,0.573452770828622,0.7865888672272237,143,0.9127796923637888,0.5804814046538698,23
OFFSET_K1@MID_ACID,2,0.6495588744503608,0.4771969589063026,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5797031094444017,0.7824854278241886,143,0.9319168286073836,0.5393517526922896,23
OFFSET_K1@D_OPTIMAL,2,0.6499782989123141,0.4342514599279557,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5622750928123911,0.7799598279067997,143,0.9345653852559799,0.510993028271264,23
MASSACTION_WITH_METAL_K1@RANDOM,2,0.6511199749614948,0.4512440553375025,0.47971200679009096,0.3719305721581274,0.6617001331682907,0.5654289212589324,0.7837211742446387,143,0.9360365958720116,0.53069559448084,23
PHYS_map_metalcat@RANDOM,2,0.651437027799995,0.43840817369456625,0.49914880364735575,0.3963796978289229,0.663323657593872,0.5832251431602987,0.7899104121133057,143,0.9423525886337657,0.5028957106156428,23
SLOPE_LH_s1_K3@MAX_PREDICTIVE_VARIANCE,2,0.6515965683787674,0.4384764756455071,0.4831388063020799,0.4956196948479713,0.7175090269184816,0.5984100862546078,0.7936996625958174,143,0.8849248129754615,0.6703884079578746,23
CNPRES_ligand@RANDOM,2,0.6520380018638098,0.4433879136314211,0.4812810481139784,0.4199123299026093,0.679114772489407,0.574700743174607,0.7814187108339646,143,0.9297137617525874,0.535909858241001,23
SLOPE_LHM_s05_K3@RANDOM,2,0.6556731011709527,0.46140338020816796,0.481180676859441,0.3666855077261611,0.6463119861420822,0.5628082884880802,0.7885990910535771,143,0.9110725823650082,0.619170566286248,23
CURVE_SPLINE_W1_K1@RANDOM,2,0.6582184943236054,0.45070881056670425,0.48895916762601405,0.40850681558775237,0.681216509869857,0.5686076405995035,0.7904655610954292,143,0.9218766796762987,0.5677719544209232,23
CNPRES_attentive@RANDOM,2,0.6593743336400758,0.451610410832272,0.48260654937546854,0.4141548546253541,0.6764157942219383,0.5706826639542665,0.7818376824485576,143,0.9485177944087704,0.5352886725962006,23
OFFSET_K2@MAX_MODEL_DISAGREEMENT,2,0.663719912264278,0.49771012730784364,0.4666015692677301,0.4619559273267533,0.703136189722717,0.5796262918897093,0.7747390025066613,143,0.9721510658499086,0.5699905597556001,23
NEAREST_OBSERVED@MIN_ENSEMBLE_SD,2,0.6650032093929256,0.46272080813003535,0.5199215842361479,0.41815444950904296,0.6062667356443361,0.5936946062283907,0.7752913590937418,143,1.0407592400469938,0.45352652434667207,23
SLOPE_LH_s05_K3@MEDOID,2,0.6653276326814923,0.4718080287054299,0.49321319531243807,0.39470481937081464,0.6747684181244187,0.5704441993536493,0.7781212933372285,143,0.9300426609184764,0.6458431364091821,23
SLOPE_LH_s1_K3@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.6669994678679098,0.43797987707236985,0.5152225271174048,0.46042769438579534,0.7036477650770252,0.5935985011936711,0.7898364920552141,143,0.8477213127457566,0.6835408640504947,23
NEAREST_OBSERVED@FARTHEST_FROM_EXISTING,2,0.6676886155476922,0.4547202830083314,0.5316731080906327,0.473304838707424,0.6295785038512466,0.6051835822774685,0.7784476954602544,143,0.9895442042109472,0.4388485849394517,23
PHYS_map@CENTRAL,2,0.6685614266668205,0.44230812875194997,0.5164465498074533,0.40333576501376944,0.6685936094228005,0.5778218453330402,0.7767595576171934,143,0.9868764490929313,0.5268482365945725,23
SLOPE_LH_s1_K3@D_OPTIMAL,2,0.6689848683183538,0.46692232970556774,0.48148818856416187,0.5045287696568096,0.7207353021847467,0.5881526324542174,0.7907866675393423,143,0.8814032866334605,0.6663883588634666,23
OFFSET_K1@MAX_MODEL_DISAGREEMENT,2,0.6699591323399418,0.500582123642037,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5728341226597508,0.7731593599012445,143,0.9781273461599553,0.5755547733740566,23
NEAREST_OBSERVED@RANDOM,2,0.6719450572324007,0.47549627879229545,0.5172248212849271,0.4180653228144937,0.6068336353244165,0.5968705147621906,0.7761434875749245,143,1.045743188703524,0.43913126669628394,23
SLOPE_LH_s1_K3@CENTRAL_THEN_SPREAD,2,0.6741253786189555,0.45285356049644526,0.5097400136138267,0.46488593232251335,0.704042854435829,0.5945785357960466,0.7875339031215095,143,0.8746108401773574,0.7004299405118629,23
SLOPE_LH_s05_K1@MEDOID,2,0.6747395022905336,0.4774925758379527,0.49986969045992874,0.38838793790428977,0.6702034382527562,0.566121547382932,0.775838708771816,143,0.9530023570050946,0.6678487003598514,23
NEAREST_OBSERVED@MAX_ENSEMBLE_SD,2,0.6786540142542947,0.4764450223031535,0.5302837827884855,0.4114041585373907,0.6023573523094637,0.5917815466985448,0.7707651963691606,143,1.0497206907652465,0.4464818625595076,23
NEAREST_OBSERVED@D_OPTIMAL,2,0.6825644627491755,0.4700901342857168,0.5411969098106086,0.4759713822141564,0.6330807295839374,0.6027197105899954,0.773848917545882,143,1.0209786426977696,0.43701065625260876,23
SLOPE_LH_s05_K1@RANDOM,2,0.6830374397178587,0.4739021570177315,0.49986969045992874,0.38838793790428977,0.6702034382527562,0.5570807299177853,0.7745224999785709,143,0.9794475066705228,0.6577544824836464,23
NEAREST_OBSERVED@MID_ACID,2,0.6917195372173784,0.5077582507045209,0.521427645291004,0.4187023154879231,0.5957114550955717,0.5784070707742054,0.7585187181652765,143,0.9753931764253987,0.47667764912926,23
SLOPE_LHM_s05_K3@MEDOID,2,0.6917597125048524,0.4875201380420471,0.5134428373002535,0.30875741658657524,0.6184271645000423,0.5380656097690435,0.7698982444053949,143,0.9248863494577312,0.6735744150866726,23
PHYS_map_metalcat@CENTRAL,2,0.6918115579576578,0.45227450289802884,0.5334068141998553,0.35211448503509046,0.6410146268392044,0.5543281016303444,0.7628450589602758,143,1.0391015078695967,0.5549725285657808,23
NEAREST_OBSERVED@MEDIAN_PREDICTION,2,0.6927385043465475,0.4883195071027304,0.5353523103846485,0.3657370719473684,0.5933200386344882,0.5855740796079977,0.759456251496223,143,1.1045025264638535,0.46339708377110883,23
NEAREST_OBSERVED@CENTRAL,2,0.6934242213120548,0.4776812188040455,0.5356514010070924,0.3657836627793846,0.5945818059409219,0.586570565879005,0.7607597650728833,143,0.9925129724359052,0.4607320952872853,23
SLOPE_LHM_s1_K3@MAX_PREDICTIVE_VARIANCE,2,0.6940599706410917,0.4596918642589901,0.5175604600800889,0.3931148749846451,0.6520755564339197,0.5499013940294133,0.7825979024070719,143,0.8763235391076627,0.7176530288417527,23
NEAREST_OBSERVED@MEDOID,2,0.6981585258122832,0.49127731404988945,0.5359715238546036,0.35090533377815036,0.5874802370187738,0.5798459188530941,0.7576031743027162,143,1.0087890357236926,0.47988075606177444,23
SLOPE_LHM_s05_K1@MEDOID,2,0.7022769974976129,0.49386032672057617,0.5209963599456265,0.3038067696113623,0.6146384772507184,0.5329773135098442,0.7665689805563541,143,0.9372586521193917,0.6966185528590774,23
SLOPE_LHM_s1_K3@D_OPTIMAL,2,0.7052637026434123,0.48248108389310357,0.5119011656709085,0.3977856536807468,0.6551404704795315,0.5475558168832514,0.7829994214277829,143,0.8814032866334605,0.7078056303010424,23
SLOPE_LHM_s05_K1@RANDOM,2,0.7122240839624525,0.4932864184817462,0.5209963599456265,0.3038067696113623,0.6146384772507184,0.5251075077140037,0.7618810778676822,143,0.9825225171769725,0.6900892255677682,23
NO_MODEL@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.7127475264742306,0.44595356343804354,0.5658756496902655,,0.5,0.5414485123290774,0.7414157658659479,143,1.0895135810205558,0.46700624230868437,23
SLOPE_LH_s1_K3@RANDOM,2,0.7250387166331516,0.5119777426763528,0.5309931098059887,0.4356928424120281,0.6931719026197988,0.5643994436849792,0.7720211866999956,143,0.9456093405590926,0.7691023577149375,23
SLOPE_LHM_s1_K3@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.7256829606564158,0.4734666953788853,0.5601238765126464,0.3301917631279561,0.62317411263268,0.5296331663388968,0.7649733179636721,143,0.8758105841164362,0.7473023628052295,23
NO_MODEL@CENTRAL_THEN_SPREAD,2,0.7281122188801588,0.4679173017566456,0.5658756496902655,,0.5,0.5330818481523303,0.7345984802941452,143,1.1122441397819225,0.4695883558222372,23
NO_MODEL@CENTRAL,2,0.7290041084193523,0.47833067578165683,0.5658756496902655,,0.5,0.5452161743986129,0.7397727680444153,143,1.1013209498933714,0.4946290722593615,23
SLOPE_LHM_s1_K3@CENTRAL_THEN_SPREAD,2,0.7305784928004163,0.485909491482678,0.5538864828894622,0.3337088139692592,0.6241242056474733,0.5345978693108271,0.7646995552555939,143,0.859719393993279,0.763350248157352,23
NO_MODEL@MAX_CONDITION_COVERAGE,2,0.7309257607895308,0.48493062513993435,0.5658756496902655,,0.5,0.5353256351453495,0.736352486696768,143,1.0997793203543196,0.48717052709002434,23
NO_MODEL@MEDOID,2,0.7318114593322019,0.4961961580735121,0.5658756496902655,,0.5,0.5502001848138388,0.7365988645529141,143,1.0517242408014202,0.5029878332106226,23
NO_MODEL@MAX_PREDICTIVE_VARIANCE,2,0.7327125050146073,0.4517408008698218,0.5658756496902655,,0.5,0.5225122315256234,0.7287659756156685,143,1.120553712719305,0.47461295651894964,23
NO_MODEL@MEDIAN_PREDICTION,2,0.7414057354649902,0.5066205241250139,0.5658756496902655,,0.5,0.5455496800033155,0.7329955181610976,143,1.16348066864227,0.506935495747154,23
NO_MODEL@FARTHEST_FROM_EXISTING,2,0.7427232126514062,0.4515428502489551,0.5658756496902655,,0.5,0.5115400034234047,0.7194767065674816,143,1.1220709515516927,0.4984930540330776,23
NO_MODEL@MIN_ENSEMBLE_SD,2,0.7446885113030067,0.49055905298584934,0.5658756496902655,,0.5,0.5313004855590093,0.7257043898576242,143,1.1544189056814038,0.49754258091569165,23
SLOPE_LH_s1_K1@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.7523952806987217,0.48498316625429727,0.580301075400013,0.3899394305966124,0.6708705835795268,0.5550578958935233,0.7579637582319916,143,0.922078714095975,0.812410055051186,23
NEAREST_OBSERVED@MAX_MODEL_DISAGREEMENT,2,0.7527671126919611,0.5893104444127011,0.5339805064018042,0.3932727047161473,0.593082174429786,0.5684914793097267,0.7389032138665838,143,1.1705211810293652,0.5462477592137125,23
NO_MODEL@MAX_ENSEMBLE_SD,2,0.7536945934441621,0.5135315895959683,0.5658756496902655,,0.5,0.5317944734651249,0.7259265576580582,143,1.160912301809727,0.49922796062688685,23
NO_MODEL@RANDOM,2,0.7538060274474901,0.5116581994103008,0.5658756496902655,,0.5,0.5295059532466708,0.7281424393324823,143,1.1569487904294329,0.5038744483421107,23
NO_MODEL@D_OPTIMAL,2,0.7561055897239792,0.47715926463568026,0.5658756496902655,,0.5,0.5045647996929541,0.7120077999565213,143,1.127275685315888,0.49704049467715705,23
NO_MODEL@MID_ACID,2,0.7626863657686013,0.5484366617491631,0.5658756496902655,,0.5,0.529139834368199,0.7190161508922025,143,1.1696266754499145,0.5366238954104532,23
SLOPE_LH_s1_K3@MEDOID,2,0.7751715975789204,0.560872281965148,0.5707216588628035,0.3955452455596449,0.6750954863444857,0.5508103094707898,0.7578912680687763,143,0.9752495030647874,0.8532557048700568,23
SLOPE_LH_s1_K1@CENTRAL_THEN_SPREAD,2,0.7785672908813794,0.5115811065249952,0.580301075400013,0.3899394305966124,0.6708705835795268,0.546483721406065,0.7474706922168873,143,0.9511251621494403,0.8375020438403717,23
SLOPE_LH_s1_K1@MAX_PREDICTIVE_VARIANCE,2,0.7871766045262203,0.5094782956920042,0.580301075400013,0.3899394305966124,0.6708705835795268,0.5361552890046336,0.7437792726577368,143,0.9606615272105872,0.8500525669968861,23
SLOPE_LH_s1_K1@MEDOID,2,0.7901788956592651,0.5705870591145236,0.580301075400013,0.3899394305966124,0.6708705835795268,0.5474510410567616,0.754939862125086,143,0.9926477063295558,0.8865293740056067,23
SLOPE_LHM_s1_K3@RANDOM,2,0.7936813450390199,0.5582111527820378,0.5800533349627545,0.30906942349003996,0.6147922247718902,0.49535097358901026,0.7408117170617268,143,0.960351008547762,0.8358587940905593,23
SLOPE_LH_s1_K1@RANDOM,2,0.7956551682289297,0.5538890623655297,0.580301075400013,0.3899394305966124,0.6708705835795268,0.5342557011149096,0.748352994225615,143,1.0023605161641285,0.8680292992036563,23
SLOPE_LH_s1_K1@D_OPTIMAL,2,0.8022419756806586,0.5346345094620494,0.580301075400013,0.3899394305966124,0.6708705835795268,0.5223061063295642,0.7381406073165848,143,0.9914896286839974,0.8532234159100361,23
NO_MODEL@MAX_MODEL_DISAGREEMENT,2,0.8028665888857613,0.6115681969956565,0.5658756496902655,,0.5,0.535194246511423,0.7108153626678763,143,1.2124490860041193,0.5705850191536594,23
SLOPE_LHM_s1_K1@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.8275855012055371,0.5299936969115742,0.6397668799356399,0.270604618550127,0.5962402139812053,0.476841769600285,0.7214096202225688,143,0.94863655240563,0.8822293913156318,23
CNP_conditions_only@RANDOM,2,0.8402464509731721,0.6219615040915026,0.5257783857953873,0.34851614681831533,0.659121530623342,0.4331385587303541,0.6730304056890314,143,1.1518204461594297,0.7151223879029464,23
SLOPE_LHM_s1_K3@MEDOID,2,0.8484405855650949,0.6033640862008308,0.6281939374401415,0.27333169857983236,0.5981317487285648,0.473230547904617,0.7223695878638748,143,1.0011808790988888,0.9182587245300328,23
SLOPE_LHM_s1_K1@CENTRAL_THEN_SPREAD,2,0.8527648002769788,0.5577243299321707,0.6397668799356399,0.270604618550127,0.5962402139812053,0.47212249721873545,0.7107183955131825,143,0.9823439894056509,0.9134718877184254,23
SLOPE_LHM_s1_K1@MAX_PREDICTIVE_VARIANCE,2,0.8579042081238958,0.5427176560726494,0.6397668799356399,0.270604618550127,0.5962402139812053,0.45764548177281256,0.7116271348659681,143,0.9638637508174209,0.9196118032599907,23
SLOPE_LHM_s1_K1@MEDOID,2,0.8664885731573593,0.6148349185673174,0.6397668799356399,0.270604618550127,0.5962402139812053,0.46730687953785616,0.7180413851461966,143,1.0201919176626313,0.953648533070856,23
SLOPE_LHM_s1_K1@D_OPTIMAL,2,0.8704204805520186,0.5636321480001418,0.6397668799356399,0.270604618550127,0.5962402139812053,0.4465180826049015,0.7080750738780601,143,1.0053379770810722,0.9183340856727314,23
SLOPE_LHM_s1_K1@RANDOM,2,0.8771252495100309,0.6082111992056453,0.6397668799356399,0.270604618550127,0.5962402139812053,0.45513362679888086,0.7043555663814507,143,1.0475527481466143,0.9440668705220177,23
SLOPE_L_s1@CENTRAL_THEN_SPREAD,2,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@D_OPTIMAL,2,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@MAX_PREDICTIVE_VARIANCE,2,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@MEDOID,2,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@RANDOM,2,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
CURVE_SPLINE_SHAPEONLY@CENTRAL,2,0.9882801068268506,0.8340404699593775,0.4679114824543023,0.41601040359931213,0.6833697983100356,0.38483794748792044,0.6015726130208777,143,1.3495107056568247,0.7764177892929417,23
CURVE_SPLINE_SHAPEONLY@RANDOM,2,0.9882801068268506,0.8340404699593775,0.4679114824543023,0.41601040359931213,0.6833697983100356,0.38483794748792044,0.6015726130208777,143,1.3495107056568247,0.7764177892929417,23
SLOPE_L_s05@MEDOID,2,0.9905555856272148,0.8328355927378928,0.46154853048288547,0.4504453061899189,0.6958685664054416,0.3774524132121577,0.6021015366376518,143,1.3338673253253557,0.7786918870849205,23
SLOPE_L_s05@RANDOM,2,0.9905555856272148,0.8328355927378928,0.46154853048288547,0.4504453061899189,0.6958685664054416,0.3774524132121577,0.6021015366376518,143,1.3338673253253557,0.7786918870849205,23
MASSACTION_SHAPEONLY@CENTRAL,2,0.9930422059979428,0.8343848600488984,0.46577085287275893,0.38455434423766865,0.6650500813952812,0.3766564215021668,0.6011861207891325,143,1.3532630671371024,0.7896975662638109,23
