arm,k,split_seed,mae,offset,shape_mae,spearman,sign_accuracy,within_0_5,within_1_0
CURVE_SPLINE_GP@CENTRAL,2,155921,0.5962367156070482,0.40896301199309093,0.4487048086439381,0.4711809298521648,0.7003248472701238,0.609513742753958,0.8130310565681721
CURVE_SPLINE_GP@CENTRAL,2,196613,0.6184194813207461,0.4298479472814897,0.46317406083624424,0.4665829509186223,0.6877121891139439,0.5957964632484536,0.801390563478629
CURVE_SPLINE_GP@CENTRAL,2,262147,0.6144925021377636,0.43029078730580844,0.45921094619165104,0.3906634321509784,0.6791774875987017,0.5944025271401936,0.7948230828798155
CURVE_SPLINE_GP@CENTRAL,3,104729,0.540339542964687,0.34645456802050556,0.43435350854608634,0.5282679670850426,0.741396246885081,0.6360913720744621,0.832451981447757
CURVE_SPLINE_GP@CENTRAL,3,130363,0.5564857973376991,0.3576486141493173,0.4499584331093007,0.49338235172096356,0.7284733649404035,0.6311339048304124,0.8312715077764283
CURVE_SPLINE_GP@CENTRAL,3,155921,0.538251958582938,0.34847437758280336,0.4333953751637355,0.5444867634884623,0.7458240580870578,0.6455252497767867,0.8370943059441893
CURVE_SPLINE_GP@CENTRAL,3,196613,0.5569725966414768,0.3617925607223388,0.4467388732051465,0.5241529895969631,0.7137865996058986,0.6289928912978121,0.8293620004573005
CURVE_SPLINE_GP@CENTRAL,3,262147,0.5517854707452545,0.36155220692265166,0.4409778526594852,0.47027429380634134,0.7089938118743455,0.631778310337208,0.8255146400952367
CURVE_SPLINE_GP@CENTRAL,5,104729,0.5227900088126081,0.29254111226727114,0.4652890438341706,0.5443359688792268,0.733393951644478,0.6540876894879801,0.8414580622748216
CURVE_SPLINE_GP@CENTRAL,5,130363,0.5380944934227371,0.3056347759758028,0.4799382113673829,0.5276769073439425,0.726053982620934,0.651147431649446,0.8403674024707636
CURVE_SPLINE_GP@CENTRAL,5,155921,0.5228922889051182,0.2990170022955825,0.46668781538702625,0.5619671178430667,0.7397148607766036,0.662867603011038,0.8498300888726407
CURVE_SPLINE_GP@CENTRAL,5,196613,0.5329828128631632,0.3053115897021301,0.4720169977665177,0.5511814897298581,0.7378171614471838,0.656654887108879,0.8457971583257625
CURVE_SPLINE_GP@CENTRAL,5,262147,0.51917180642183,0.29815755447864084,0.46097955692332465,0.5290561545983044,0.7238948695961435,0.6607422617343157,0.8428484402459491
CURVE_SPLINE_GP@RANDOM,1,104729,0.700788996044135,0.5597587397577145,0.45802097013037196,0.4559423146986118,0.7127965961230737,0.5558111011560557,0.7611909767893245
CURVE_SPLINE_GP@RANDOM,1,130363,0.7329674938331541,0.5824065412989958,0.4828082841183226,0.3855064593766395,0.6747132319458606,0.537927947398409,0.7552580950085251
CURVE_SPLINE_GP@RANDOM,1,155921,0.6958210278324967,0.5510385657218843,0.4577840383893443,0.43797318376829136,0.682553618778252,0.5693165107437199,0.772757838292514
CURVE_SPLINE_GP@RANDOM,1,196613,0.7239654642525474,0.5767359089825072,0.4722352866678807,0.44059791935337156,0.6793187366296867,0.5555492924959547,0.7610090762764838
CURVE_SPLINE_GP@RANDOM,1,262147,0.7147627364979247,0.5673482339045989,0.4686850389580755,0.3605439085146516,0.6679019755661204,0.5439930449426426,0.7541334876824277
CURVE_SPLINE_GP@RANDOM,2,104729,0.5774279682923069,0.403012576558233,0.4281692816066332,0.5167158593042919,0.7380372026456083,0.6254384542111046,0.8171826605196121
CURVE_SPLINE_GP@RANDOM,2,130363,0.5945030829195547,0.41634781326991993,0.44770247799999097,0.46606622891349875,0.7077527376341635,0.6107738510546754,0.8170872342462561
CURVE_SPLINE_GP@RANDOM,2,155921,0.5740610640557642,0.4024485833077323,0.4303460612846287,0.5122140260350185,0.7212423886723878,0.6306388129074383,0.8277722540994337
CURVE_SPLINE_GP@RANDOM,2,196613,0.5926106565277447,0.417970346660072,0.4432771330926964,0.5070792457995492,0.7058254023325603,0.6216919162675719,0.8193451136343703
CURVE_SPLINE_GP@RANDOM,2,262147,0.5861626961501538,0.41290411336117716,0.43643170397506414,0.4423886934849587,0.7013325942165942,0.6177342641654542,0.8127290871478839
CURVE_SPLINE_GP@RANDOM,3,104729,0.5213550271048688,0.33403669306515066,0.41296874796729466,0.5784647009104237,0.7615315837458252,0.6572947016579793,0.8438006369500922
CURVE_SPLINE_GP@RANDOM,3,130363,0.534304323162924,0.34329581737793174,0.4290580571539843,0.5386112792526128,0.7474641532597768,0.652399160298,0.8376257818396493
CURVE_SPLINE_GP@RANDOM,3,155921,0.5184385904159393,0.3342506661442601,0.41667838775313215,0.5725950389188253,0.7574159728915587,0.6681912707975753,0.8448557983384157
CURVE_SPLINE_GP@RANDOM,3,196613,0.5355515070860201,0.34866337462640784,0.42801364581053425,0.565520129238913,0.7306439253598126,0.6550886186579022,0.8397888701724233
CURVE_SPLINE_GP@RANDOM,3,262147,0.52695988631349,0.3445246888027294,0.4200446089445683,0.517661645307583,0.7288965187427148,0.6562465576775044,0.8355137058413064
CURVE_SPLINE_GP@RANDOM,5,104729,0.4876602541785559,0.2600140374947386,0.43326767670319993,0.6020592453239245,0.7588692500846964,0.6824743672763042,0.8592903958156872
CURVE_SPLINE_GP@RANDOM,5,130363,0.5041860320998103,0.26960411227918857,0.44843485300842295,0.5831483504047429,0.7497191066723794,0.6804599267654018,0.850743397117868
CURVE_SPLINE_GP@RANDOM,5,155921,0.4889036599417759,0.26278792636534215,0.4369406629104694,0.6047263997063129,0.7599233067117919,0.6920973857178346,0.8602334958264641
CURVE_SPLINE_GP@RANDOM,5,196613,0.4983688385045671,0.26981764033702443,0.4407982673172342,0.6029119127616772,0.7608582567453932,0.6847307296363319,0.8521169520230396
CURVE_SPLINE_GP@RANDOM,5,262147,0.481439556284207,0.2611766659672382,0.4293415173409234,0.5870330396422304,0.7498623818753156,0.6919430559736305,0.8589315967068276
CURVE_SPLINE_K1@CENTRAL,1,104729,0.6378543834470018,0.46401704568665353,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.5843294588581572,0.7855809825713211
CURVE_SPLINE_K1@CENTRAL,1,130363,0.6663021467010665,0.47711571123720775,0.48281318186115163,0.3853430002704686,0.674594218618294,0.5709082775357134,0.7821486794414568
CURVE_SPLINE_K1@CENTRAL,1,155921,0.6397548638970364,0.46176974934213877,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.5904098096180547,0.7919391814478209
CURVE_SPLINE_K1@CENTRAL,1,196613,0.6592312252887481,0.4798538318882109,0.4722400696418804,0.440598275716382,0.6793209255804743,0.5799372383004676,0.7828942659673374
CURVE_SPLINE_K1@CENTRAL,1,262147,0.6612868639608471,0.4823526804094833,0.4686900133710426,0.3606090183716822,0.6679296810440766,0.5698524027311439,0.7722416777045845
CURVE_SPLINE_K1@CENTRAL,2,104729,0.6055050145723124,0.4088156297111375,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.5968828185103603,0.7966491891448401
CURVE_SPLINE_K1@CENTRAL,2,130363,0.6336390872286516,0.42378971139313587,0.48281318186115163,0.3853430002704686,0.674594218618294,0.5825193383471085,0.7961616753416457
CURVE_SPLINE_K1@CENTRAL,2,155921,0.6083414807929418,0.41089762191954715,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.5986613031346697,0.8055559858971308
CURVE_SPLINE_K1@CENTRAL,2,196613,0.6314627439646849,0.4326087810278071,0.4722400696418804,0.440598275716382,0.6793209255804743,0.5802572502258061,0.796045393734166
CURVE_SPLINE_K1@CENTRAL,2,262147,0.6276851822173735,0.4300327157168271,0.4686900133710426,0.3606090183716822,0.6679296810440766,0.5829557281816475,0.7875519885593812
CURVE_SPLINE_K1@CENTRAL,3,104729,0.5879606890632052,0.36577273655929854,0.4653935290971989,0.45563504187782783,0.7113700711851108,0.5996609505968468,0.810224378487563
CURVE_SPLINE_K1@CENTRAL,3,130363,0.6150291918572791,0.3809647075411555,0.4901666377138178,0.3853430002704686,0.6832520267691784,0.5857246556978052,0.8046083048181961
CURVE_SPLINE_K1@CENTRAL,3,155921,0.58823839938603,0.36917759373959064,0.4654257022713269,0.4378666817601999,0.6879546316361138,0.6066891825719304,0.8143116364082482
CURVE_SPLINE_K1@CENTRAL,3,196613,0.6120752392836075,0.3870593525951888,0.4810116146319485,0.440598275716382,0.6773428097126469,0.5789814015399141,0.8097908671233577
CURVE_SPLINE_K1@CENTRAL,3,262147,0.6088298773809872,0.38342814031825734,0.47716459617884066,0.3606090183716822,0.665696537313494,0.5857014355529946,0.7990368190603694
CURVE_SPLINE_K1@CENTRAL,5,104729,0.5967385396446466,0.3235085234212055,0.5180343437937693,0.4542749593352558,0.6994807024121701,0.5894856012365459,0.8085534057434658
CURVE_SPLINE_K1@CENTRAL,5,130363,0.6414594494278418,0.34779585017539705,0.5542483661109822,0.3919042171282807,0.668464583932244,0.5582566689066968,0.7947804385795507
CURVE_SPLINE_K1@CENTRAL,5,155921,0.60369090192499,0.3318821926536348,0.5226561569042396,0.45367829388097286,0.6957612634715525,0.5941502669584825,0.8102973983219762
CURVE_SPLINE_K1@CENTRAL,5,196613,0.6131325152432265,0.33918370751462384,0.528774610711843,0.44732289430523037,0.6962967772317082,0.588288895772739,0.807464727375608
CURVE_SPLINE_K1@CENTRAL,5,262147,0.6085223756347328,0.33509858593248626,0.5250148924582404,0.3931690291862258,0.669758725028141,0.5830690798054194,0.7973234532113286
CURVE_SPLINE_K1@RANDOM,1,104729,0.7008249350453902,0.5598100142615052,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.5558039836436787,0.7611909767893245
CURVE_SPLINE_K1@RANDOM,1,130363,0.7330010612718748,0.5824537819787458,0.48281318186115163,0.3853430002704686,0.674594218618294,0.537927947398409,0.7552466685265105
CURVE_SPLINE_K1@RANDOM,1,155921,0.6958532206023835,0.5510850464674218,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.5693437018179505,0.772757838292514
CURVE_SPLINE_K1@RANDOM,1,196613,0.724001039104118,0.5767854558264017,0.4722400696418804,0.440598275716382,0.6793209255804743,0.5555477259621301,0.7610090762764838
CURVE_SPLINE_K1@RANDOM,1,262147,0.7147949071608362,0.5673929398342857,0.4686900133710426,0.3606090183716822,0.6679296810440766,0.5441815253291427,0.7541307388589241
CURVE_SPLINE_K1@RANDOM,2,104729,0.6207971846618294,0.4243458148746235,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.584940891090117,0.7997695295239866
CURVE_SPLINE_K1@RANDOM,2,130363,0.646981296238458,0.4448025916518241,0.48281318186115163,0.3853430002704686,0.674594218618294,0.5724392801651369,0.7978514675944158
CURVE_SPLINE_K1@RANDOM,2,155921,0.6169835427640019,0.4269310015738387,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.5964514741337498,0.8086651863077986
CURVE_SPLINE_K1@RANDOM,2,196613,0.6392327985009606,0.4439293961508947,0.4722400696418804,0.440598275716382,0.6793209255804743,0.5830167127735647,0.8010286122300859
CURVE_SPLINE_K1@RANDOM,2,262147,0.635007304607859,0.4354922848537556,0.4686900133710427,0.3606090183716822,0.6679296810440766,0.5790633507436508,0.7925267983019771
CURVE_SPLINE_K1@RANDOM,3,104729,0.6001524857584098,0.3699609963503701,0.4653935290971989,0.45563504187782783,0.7113700711851108,0.5909481515491076,0.8089954591458708
CURVE_SPLINE_K1@RANDOM,3,130363,0.6261546630900844,0.3862025001730957,0.4901666377138178,0.3853430002704686,0.6832520267691784,0.5774566900968329,0.8000058935505044
CURVE_SPLINE_K1@RANDOM,3,155921,0.5955769317033267,0.3696909443693491,0.4654257022713269,0.4378666817601999,0.6879546316361138,0.6058986676264252,0.8113517246562699
CURVE_SPLINE_K1@RANDOM,3,196613,0.6199597681824042,0.3887313694449884,0.4810116146319485,0.440598275716382,0.6773428097126469,0.580719932213557,0.8078283335881364
CURVE_SPLINE_K1@RANDOM,3,262147,0.6161886782410185,0.3839090241021309,0.47716459617884066,0.3606090183716822,0.665696537313494,0.5789935050587405,0.7976347277874372
CURVE_SPLINE_K1@RANDOM,5,104729,0.6000941651206304,0.30594404036105377,0.5180343437937693,0.4542749593352558,0.6994807024121701,0.5806121244749345,0.8089446437540319
CURVE_SPLINE_K1@RANDOM,5,130363,0.6436054725846261,0.3279952957515147,0.5542483661109822,0.3919042171282807,0.668464583932244,0.5514676487741245,0.7916373031435741
CURVE_SPLINE_K1@RANDOM,5,155921,0.6035447020533247,0.3080013311036323,0.5226561569042396,0.45367829388097286,0.6957612634715525,0.5918157921746989,0.8095123051881079
CURVE_SPLINE_K1@RANDOM,5,196613,0.6129053719223605,0.3153786767088116,0.528774610711843,0.44732289430523037,0.6962967772317082,0.5876723552529468,0.8016407790117122
CURVE_SPLINE_K1@RANDOM,5,262147,0.6086420576189002,0.3084677248291348,0.5250148924582404,0.3931690291862258,0.669758725028141,0.5746889887503245,0.7978172458657079
CURVE_SPLINE_SHAPEONLY@CENTRAL,1,104729,0.9954240133960108,0.8554984750621816,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.39308335375270936,0.5954907251768146
CURVE_SPLINE_SHAPEONLY@CENTRAL,1,130363,0.9794528816938735,0.8153727385106977,0.48281318186115163,0.3853430002704686,0.674594218618294,0.3901763997472978,0.6178771083981998
CURVE_SPLINE_SHAPEONLY@CENTRAL,1,155921,0.9613812949247287,0.8068898861049979,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.38739389664357976,0.6079091089309869
CURVE_SPLINE_SHAPEONLY@CENTRAL,1,196613,0.9760346998329543,0.8228167513036021,0.4722400696418804,0.440598275716382,0.6793209255804743,0.3975497605379846,0.6112230377394863
CURVE_SPLINE_SHAPEONLY@CENTRAL,1,262147,1.0291076442866862,0.8696244988154083,0.4686900133710426,0.3606090183716822,0.6679296810440766,0.3559863267580306,0.5753630848589011
CURVE_SPLINE_SHAPEONLY@CENTRAL,2,104729,0.9954240133960108,0.8554984750621816,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.39308335375270936,0.5954907251768146
CURVE_SPLINE_SHAPEONLY@CENTRAL,2,130363,0.9794528816938735,0.8153727385106977,0.48281318186115163,0.3853430002704686,0.674594218618294,0.3901763997472978,0.6178771083981998
CURVE_SPLINE_SHAPEONLY@CENTRAL,2,155921,0.9613812949247287,0.8068898861049979,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.38739389664357976,0.6079091089309869
CURVE_SPLINE_SHAPEONLY@CENTRAL,2,196613,0.9760346998329543,0.8228167513036021,0.4722400696418804,0.440598275716382,0.6793209255804743,0.3975497605379846,0.6112230377394863
CURVE_SPLINE_SHAPEONLY@CENTRAL,2,262147,1.0291076442866862,0.8696244988154083,0.4686900133710426,0.3606090183716822,0.6679296810440766,0.3559863267580306,0.5753630848589011
CURVE_SPLINE_SHAPEONLY@CENTRAL,3,104729,0.9919441961232714,0.8490202533965744,0.4653935290971989,0.45563504187782783,0.7113700711851108,0.39436371133312453,0.6011083835734605
CURVE_SPLINE_SHAPEONLY@CENTRAL,3,130363,0.9864606716958138,0.8189103252766935,0.4901666377138178,0.3853430002704686,0.6832520267691784,0.3896087511704542,0.6183197131019706
CURVE_SPLINE_SHAPEONLY@CENTRAL,3,155921,0.9652657049367225,0.8074637659279976,0.4654257022713269,0.4378666817601999,0.6879546316361138,0.3867666230002279,0.6081381136461746
CURVE_SPLINE_SHAPEONLY@CENTRAL,3,196613,0.9837353745345769,0.8274779857896056,0.4810116146319485,0.440598275716382,0.6773428097126469,0.39178296969237,0.610034959976761
CURVE_SPLINE_SHAPEONLY@CENTRAL,3,262147,1.0332966189618333,0.8703959775161708,0.47716459617884066,0.3606090183716822,0.665696537313494,0.3546860337599884,0.573406579534449
CURVE_SPLINE_SHAPEONLY@CENTRAL,5,104729,1.04137104040697,0.8653531507339387,0.5180343437937693,0.4542749593352558,0.6994807024121701,0.35271972646435124,0.570099958813199
CURVE_SPLINE_SHAPEONLY@CENTRAL,5,130363,1.0577315728155592,0.8530542772216096,0.5542483661109822,0.3919042171282807,0.668464583932244,0.34964312735664677,0.5687658120184995
CURVE_SPLINE_SHAPEONLY@CENTRAL,5,155921,1.04581052794461,0.8555495654358959,0.5226561569042397,0.45367829388097286,0.6957612634715525,0.33194550502838066,0.552684088882357
CURVE_SPLINE_SHAPEONLY@CENTRAL,5,196613,1.019559312675341,0.8399919848479688,0.528774610711843,0.44732289430523037,0.6962967772317082,0.3676588572529586,0.5885455101803803
CURVE_SPLINE_SHAPEONLY@CENTRAL,5,262147,1.0969042548283416,0.9161652595718005,0.5250148924582404,0.3931690291862258,0.669758725028141,0.3256502834316335,0.5423594727423184
CURVE_SPLINE_SHAPEONLY@RANDOM,1,104729,0.9954240133960108,0.8554984750621816,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.39308335375270936,0.5954907251768146
CURVE_SPLINE_SHAPEONLY@RANDOM,1,130363,0.9794528816938735,0.8153727385106977,0.48281318186115163,0.3853430002704686,0.674594218618294,0.3901763997472978,0.6178771083981998
CURVE_SPLINE_SHAPEONLY@RANDOM,1,155921,0.9613812949247287,0.8068898861049979,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.38739389664357976,0.6079091089309869
CURVE_SPLINE_SHAPEONLY@RANDOM,1,196613,0.9760346998329543,0.8228167513036021,0.4722400696418804,0.440598275716382,0.6793209255804743,0.3975497605379846,0.6112230377394863
CURVE_SPLINE_SHAPEONLY@RANDOM,1,262147,1.0291076442866862,0.8696244988154083,0.4686900133710426,0.3606090183716822,0.6679296810440766,0.3559863267580306,0.5753630848589011
CURVE_SPLINE_SHAPEONLY@RANDOM,2,104729,0.9954240133960108,0.8554984750621816,0.45802564935200324,0.45563504187782783,0.7126030645389426,0.39308335375270936,0.5954907251768146
CURVE_SPLINE_SHAPEONLY@RANDOM,2,130363,0.9794528816938735,0.8153727385106977,0.48281318186115163,0.3853430002704686,0.674594218618294,0.3901763997472978,0.6178771083981998
CURVE_SPLINE_SHAPEONLY@RANDOM,2,155921,0.9613812949247287,0.8068898861049979,0.4577884980454334,0.4378666817601999,0.6824011017683909,0.38739389664357976,0.6079091089309869
CURVE_SPLINE_SHAPEONLY@RANDOM,2,196613,0.9760346998329543,0.8228167513036021,0.4722400696418804,0.440598275716382,0.6793209255804743,0.3975497605379846,0.6112230377394863
CURVE_SPLINE_SHAPEONLY@RANDOM,2,262147,1.0291076442866862,0.8696244988154083,0.4686900133710426,0.3606090183716822,0.6679296810440766,0.3559863267580306,0.5753630848589011
CURVE_SPLINE_SHAPEONLY@RANDOM,3,104729,0.9919441961232714,0.8490202533965744,0.4653935290971989,0.45563504187782783,0.7113700711851108,0.39436371133312453,0.6011083835734605
CURVE_SPLINE_SHAPEONLY@RANDOM,3,130363,0.9864606716958138,0.8189103252766935,0.4901666377138178,0.3853430002704686,0.6832520267691784,0.3896087511704542,0.6183197131019706
CURVE_SPLINE_SHAPEONLY@RANDOM,3,155921,0.9652657049367225,0.8074637659279976,0.4654257022713269,0.4378666817601999,0.6879546316361138,0.3867666230002279,0.6081381136461746
CURVE_SPLINE_SHAPEONLY@RANDOM,3,196613,0.9837353745345769,0.8274779857896056,0.4810116146319485,0.440598275716382,0.6773428097126469,0.39178296969237,0.610034959976761
CURVE_SPLINE_SHAPEONLY@RANDOM,3,262147,1.0332966189618333,0.8703959775161708,0.47716459617884066,0.3606090183716822,0.665696537313494,0.3546860337599884,0.573406579534449
CURVE_SPLINE_SHAPEONLY@RANDOM,5,104729,1.04137104040697,0.8653531507339387,0.5180343437937693,0.4542749593352558,0.6994807024121701,0.35271972646435124,0.570099958813199
CURVE_SPLINE_SHAPEONLY@RANDOM,5,130363,1.0577315728155592,0.8530542772216096,0.5542483661109822,0.3919042171282807,0.668464583932244,0.34964312735664677,0.5687658120184995
CURVE_SPLINE_SHAPEONLY@RANDOM,5,155921,1.04581052794461,0.8555495654358959,0.5226561569042397,0.45367829388097286,0.6957612634715525,0.33194550502838066,0.552684088882357
CURVE_SPLINE_SHAPEONLY@RANDOM,5,196613,1.019559312675341,0.8399919848479688,0.528774610711843,0.44732289430523037,0.6962967772317082,0.3676588572529586,0.5885455101803803
CURVE_SPLINE_SHAPEONLY@RANDOM,5,262147,1.0969042548283416,0.9161652595718005,0.5250148924582404,0.3931690291862258,0.669758725028141,0.3256502834316335,0.5423594727423184
CURVE_SPLINE_W1_K1@CENTRAL,1,104729,0.6660703092971378,0.4817681543303015,0.47809369433825744,0.447778393887614,0.7104592970514666,0.570044610693537,0.7773127394984248
CURVE_SPLINE_W1_K1@CENTRAL,1,130363,0.7019853251006095,0.5008929544743304,0.5087525870038865,0.38152539740556896,0.6736322161158234,0.555563167542358,0.772315574692762
CURVE_SPLINE_W1_K1@CENTRAL,1,155921,0.6691778129646286,0.48069990916234034,0.47888369465450287,0.43179999828736176,0.6806419981730265,0.5725523735630395,0.7845787813022441
CURVE_SPLINE_W1_K1@CENTRAL,1,196613,0.6835173894916772,0.4964913727301591,0.49018474595867745,0.4287405001844893,0.6744858859823247,0.5687317026190526,0.768548325983294
CURVE_SPLINE_W1_K1@CENTRAL,1,262147,0.6842772274570312,0.4942169882137116,0.4888811161747457,0.35268978817372787,0.6668631520266444,0.563903449701543,0.7646028541684184
CURVE_SPLINE_W1_K1@CENTRAL,2,104729,0.6316222856059016,0.42644520590409024,0.47809369433825744,0.447778393887614,0.7104592970514666,0.583277361387706,0.7928237131235245
CURVE_SPLINE_W1_K1@CENTRAL,2,130363,0.6686635757489301,0.4477907794900764,0.5087525870038865,0.38152539740556896,0.6736322161158234,0.5634344145748132,0.783400359220207
CURVE_SPLINE_W1_K1@CENTRAL,2,155921,0.63617438210943,0.43149844323466413,0.47888369465450287,0.43179999828736176,0.6806419981730265,0.5804799058814206,0.7962368600921818
CURVE_SPLINE_W1_K1@CENTRAL,2,196613,0.6557640698800868,0.4506549327779696,0.49018474595867745,0.4287405001844893,0.6744858859823247,0.5697667875333332,0.7798643394219387
CURVE_SPLINE_W1_K1@CENTRAL,2,262147,0.6509538977373884,0.4433583847565619,0.4888811161747457,0.35268978817372787,0.6668631520266444,0.5703053847658369,0.7806190642782661
CURVE_SPLINE_W1_K1@CENTRAL,3,104729,0.6135766575800777,0.381058068285129,0.4858916036188727,0.447778393887614,0.7091783089031389,0.5848015178679559,0.8067035287424915
CURVE_SPLINE_W1_K1@CENTRAL,3,130363,0.6491683488239512,0.3997813367948409,0.5166618872524684,0.38152539740556896,0.6822684868972495,0.5653963338658691,0.7950320759636916
CURVE_SPLINE_W1_K1@CENTRAL,3,155921,0.6151709356814967,0.3844266207141361,0.48697293880773357,0.43179999828736176,0.6861561451244352,0.5886051032247427,0.8093471083675025
CURVE_SPLINE_W1_K1@CENTRAL,3,196613,0.6362842553340612,0.40096389944694194,0.49934081972696265,0.4287405001844893,0.6723995229593148,0.5607947780716018,0.7976245385268341
CURVE_SPLINE_W1_K1@CENTRAL,3,262147,0.6333757343744203,0.3966380866628971,0.4977883654711944,0.35268978817372787,0.664606130780746,0.5717675032782823,0.7933654579896624
CURVE_SPLINE_W1_K1@CENTRAL,5,104729,0.6149724461087357,0.33557418794006094,0.5343728141630423,0.4494102693005729,0.6980572845535191,0.5871934038276404,0.8063089070865342
CURVE_SPLINE_W1_K1@CENTRAL,5,130363,0.6605268990284072,0.35872453801834275,0.5727280197149768,0.38945954849250874,0.6681153705926857,0.5537356615545329,0.7857316585530473
CURVE_SPLINE_W1_K1@CENTRAL,5,155921,0.6174283988211708,0.3397605586282723,0.5354393438327723,0.4472196866327143,0.6938881156229729,0.590803838266621,0.8044845895818813
CURVE_SPLINE_W1_K1@CENTRAL,5,196613,0.6258311037651786,0.3462532118162362,0.5398524449937998,0.44662511938585175,0.6961995787754587,0.5870261101195408,0.8003872840114755
CURVE_SPLINE_W1_K1@CENTRAL,5,262147,0.6264757749357479,0.345505534578238,0.5409099790109206,0.3913391671834422,0.6698260311128841,0.578666064318525,0.7958127324073315
CURVE_SPLINE_W1_K1@RANDOM,1,104729,0.7244118496986992,0.5683831192383284,0.47809369433825744,0.447778393887614,0.7104592970514666,0.5401490368057518,0.7584509796291315
CURVE_SPLINE_W1_K1@RANDOM,1,130363,0.7716834997909572,0.6070291692599528,0.5087525870038865,0.38152539740556896,0.6736322161158234,0.5194975498123179,0.7458825412006281
CURVE_SPLINE_W1_K1@RANDOM,1,155921,0.7273484949524651,0.5711462604948422,0.47888369465450287,0.43179999828736176,0.6806419981730265,0.5475564529247279,0.764031758789938
CURVE_SPLINE_W1_K1@RANDOM,1,196613,0.7494310851474332,0.5932626348611001,0.49018474595867745,0.4287405001844893,0.6744858859823247,0.5432801299744208,0.7481095198913427
CURVE_SPLINE_W1_K1@RANDOM,1,262147,0.7399033032675079,0.5804928157372727,0.4888811161747457,0.35268978817372787,0.6668631520266444,0.5352978237028322,0.7456782789563298
CURVE_SPLINE_W1_K1@RANDOM,2,104729,0.6434797884215444,0.4359421831135869,0.47809369433825744,0.447778393887614,0.7104592970514666,0.5752461552832113,0.7974937217372127
CURVE_SPLINE_W1_K1@RANDOM,2,130363,0.6818153757244271,0.467342889870126,0.5087525870038865,0.38152539740556896,0.6736322161158234,0.554956804775251,0.7803162075424928
CURVE_SPLINE_W1_K1@RANDOM,2,155921,0.6445408682627306,0.4444672189293395,0.47888369465450287,0.43179999828736176,0.6806419981730265,0.5790489249119862,0.7999457183555625
CURVE_SPLINE_W1_K1@RANDOM,2,196613,0.6634540517323733,0.4586258388971032,0.49018474595867745,0.4287405001844893,0.6744858859823247,0.5680290544235568,0.789626004655036
CURVE_SPLINE_W1_K1@RANDOM,2,262147,0.6578023874769513,0.4471659220233656,0.4888811161747457,0.35268978817372787,0.6668631520266444,0.5657572636035125,0.7849461531868418
CURVE_SPLINE_W1_K1@RANDOM,3,104729,0.6237959659214672,0.38266128898553947,0.4858916036188727,0.447778393887614,0.7091783089031389,0.5773212579117404,0.8067777238097631
CURVE_SPLINE_W1_K1@RANDOM,3,130363,0.6601171447891427,0.4074984914584701,0.5166618872524684,0.38152539740556896,0.6822684868972495,0.5589095412794475,0.7902859721853688
CURVE_SPLINE_W1_K1@RANDOM,3,155921,0.6224784160827568,0.38519257481048835,0.48697293880773357,0.43179999828736176,0.6861561451244352,0.5875393606586061,0.8062520927437434
CURVE_SPLINE_W1_K1@RANDOM,3,196613,0.6438025563073302,0.40236118114455377,0.49934081972696265,0.4287405001844893,0.6723995229593148,0.5650636256975238,0.7959526096925508
CURVE_SPLINE_W1_K1@RANDOM,3,262147,0.6401412726250472,0.39631447870320746,0.4977883654711944,0.35268978817372787,0.664606130780746,0.5661545811240927,0.7918673643986914
CURVE_SPLINE_W1_K1@RANDOM,5,104729,0.6160388662655222,0.31073729325533306,0.5343728141630423,0.4494102693005729,0.6980572845535191,0.5790456666227829,0.8029846093892576
CURVE_SPLINE_W1_K1@RANDOM,5,130363,0.6630485735752422,0.3365415603683043,0.5727280197149768,0.38945954849250874,0.6681153705926857,0.5468403173995112,0.7850131884800018
CURVE_SPLINE_W1_K1@RANDOM,5,155921,0.6173980361875663,0.31358544511254144,0.5354393438327723,0.4472196866327143,0.6938881156229729,0.5905788680260559,0.8032423257838653
CURVE_SPLINE_W1_K1@RANDOM,5,196613,0.6248995594397305,0.32035386356707524,0.5398524449937998,0.44662511938585175,0.6961995787754587,0.5879096766644462,0.7957348125451021
CURVE_SPLINE_W1_K1@RANDOM,5,262147,0.6252541430312357,0.3151076088446335,0.5409099790109206,0.3913391671834422,0.6698260311128841,0.5726714389418002,0.7929622422119372
MASSACTION_K1@CENTRAL,1,104729,0.6468943637223563,0.47083240322708636,0.46561343131390454,0.41702517897576824,0.689714179595186,0.5716092565693516,0.78472153627564
MASSACTION_K1@CENTRAL,1,130363,0.6635626017764842,0.47811660556421576,0.4799302991976331,0.33840625706069877,0.6522116723762689,0.5787824096529688,0.7836014539784522
