comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.9,6,3425,-0.010029766790400019,-0.0003105445259810047,3,0.5,-0.08379642363193378,0.045029184698685464
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.8,20,2075,-0.0074846048544330735,-0.000230992145211259,10,0.5,-0.04740925958688328,0.033938499597485794
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.8,14,4624,-0.04671580208324861,-0.014115802987747103,5,0.35714285714285715,-0.09785549419166924,-0.004333430163778145
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.7,15,1637,-0.009318538908827756,0.001834628684030809,8,0.5333333333333333,-0.07067857385161855,0.0426802594428532
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.7,19,5062,-0.034943960137985564,-0.00764658501172677,7,0.3684210526315789,-0.07024671707206605,-0.0030956990557573253
A2_vs_S4,A2,S4,all,34,6699,-0.0321023144826047,-0.008186032770593432,14,0.4117647058823529,-0.06751181855541098,0.002825685738347322
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.9,28,3274,-0.03637658345413588,-0.008186032770593432,11,0.39285714285714285,-0.0772433642151059,0.003969902792717573
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.9,6,3425,-0.012155725948792509,0.0014223276825931358,3,0.5,-0.07713181229559211,0.037783866406204576
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.8,20,2075,-0.024948032704865224,-0.006022724175658495,9,0.45,-0.0765170717465943,0.023589093760842696
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.8,14,4624,-0.042322717022232524,-0.0185327413710935,5,0.35714285714285715,-0.08941608338653051,0.0014326570806264482
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.7,15,1637,-0.029799707095857338,-0.005042239502319301,7,0.4666666666666667,-0.10295841633054298,0.03199631244974473
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.7,19,5062,-0.03392016241951051,-0.02072720519332706,7,0.3684210526315789,-0.07203560450431767,-0.0026385400310178584
A2_vs_S5,A2,S5,all,34,6699,-0.021663062682706413,0.000653863514766595,17,0.5,-0.059169904436534304,0.01387091466292253
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.9,28,3274,-0.024955226102219143,0.000653863514766595,14,0.5,-0.07076083162716305,0.014672719754285385
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.9,6,3425,-0.006299633391647003,0.0031631581242877113,3,0.5,-0.07655592316751124,0.04742394886202305
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.8,20,2075,-0.011402993196363995,0.01074412852665893,11,0.55,-0.06731455929000056,0.03688879067448723
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.8,14,4624,-0.036320304806052715,-0.013843816225596772,6,0.42857142857142855,-0.08411819740810926,0.011526339107206686
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.7,15,1637,-0.01668408531732674,0.013466854229521652,9,0.6,-0.08384377743122558,0.046414737926757134
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.7,19,5062,-0.025593834286953523,-0.0062018717565259784,8,0.42105263157894735,-0.06287562358469041,0.011984508158337353
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,all,34,6699,-0.027428699015889638,-0.006902471992354345,14,0.4117647058823529,-0.06477913357085244,0.007042924976069784
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.032103340328059546,-0.008500566733682116,11,0.39285714285714285,-0.07755046304379107,0.010065646832473605
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.005613706225763346,0.01575578668874389,3,0.5,-0.07620241986046469,0.05060100864422973
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.016270554812128045,-0.005834077606329771,8,0.4,-0.07598968197144185,0.030350591642752316
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.043368905021263324,-0.009574071397526425,6,0.42857142857142855,-0.09271667760235847,0.0035043746689527758
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.025518595115432717,-0.010806339291592248,6,0.4,-0.09448518564572382,0.04346510704761776
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.028936675779408248,-0.006194794175771984,8,0.42105263157894735,-0.06916979242445104,0.0071499936950363205
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,all,34,6699,-0.029021931401467322,-0.006660191232568065,15,0.4411764705882353,-0.06893102302386438,0.0030712136613994063
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.03269913987451299,-0.006660191232568065,12,0.42857142857142855,-0.07692144646504875,0.0040505938980937755
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.011861625193920837,0.007795314357684463,3,0.5,-0.08753742725172341,0.04478635253651869
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.018482700971887603,-0.0022514267035146918,10,0.5,-0.07496905896895363,0.028376273355718653
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.044077974872295485,-0.017266781343791497,5,0.35714285714285715,-0.09508103311819123,0.00015057520417488914
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.028771244557670588,-0.006181239959583751,7,0.4666666666666667,-0.0956040265609254,0.03492439959210842
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.029219842067622636,-0.007139142505552379,8,0.42105263157894735,-0.06805483412980635,0.006703764268504259
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,all,34,6699,-0.028972101096010696,-0.006773864428787718,14,0.4117647058823529,-0.06524074447387301,0.005722739407631371
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.03208481977830493,-0.006773864428787718,11,0.39285714285714285,-0.07416356407565192,0.006618163322143777
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.014446080578637598,0.008405468086205986,3,0.5,-0.08996189827855001,0.04278733824841204
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.018469933901370913,-0.006773864428787718,8,0.4,-0.06974767127639714,0.028559368801029373
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.04397519708835324,-0.005715711270948928,6,0.42857142857142855,-0.09699089516757024,0.0037458728297549335
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.026063532381704904,-0.007232537932723715,6,0.4,-0.09238291764097495,0.03648091901861912
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.03126833955467317,-0.001999118327842511,8,0.42105263157894735,-0.0708630433130679,0.004691581679116539
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,all,34,6699,-0.017954309480543846,0.0044024003315468185,18,0.5294117647058824,-0.05217186557179571,0.014160117576373706
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.02134602553853093,0.0044024003315468185,15,0.5357142857142857,-0.061168651347932715,0.017322853653436096
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.002126301209937472,0.00861063419259242,3,0.5,-0.06986161901239561,0.05103950341490645
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.0029301198826192447,0.011243940889408804,12,0.6,-0.04683306737088117,0.03811210481492197
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.03941743747757898,-0.013422397946814393,6,0.42857142857142855,-0.09059738058509767,0.008307440257506583
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.007430885203961485,0.010324444272448663,9,0.6,-0.0670702076380836,0.0519657198402429
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.026262276014687808,-0.006931491916592758,9,0.47368421052631576,-0.06434841902999612,0.009652933770000966
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,all,34,6699,-0.026655337298142744,-0.002858875765432395,15,0.4411764705882353,-0.06453809108078358,0.007592886123207449
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.03187119660232114,-0.005102545146477067,11,0.39285714285714285,-0.07543376159711834,0.010777944779625374
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0023146605453102146,0.014146619625606219,4,0.6666666666666666,-0.07852302964843391,0.05377874810886832
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.016918956837588504,-0.0016591067428778083,9,0.45,-0.07468579526953464,0.03531510493739748
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.040564452241791664,-0.0036219448495804357,6,0.42857142857142855,-0.09509928654907383,0.010162008865990049
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.024824482918118396,-0.0030195982212751216,7,0.4666666666666667,-0.09471236386591088,0.04092798247967133
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.02810074865079355,-0.002698153309589668,8,0.42105263157894735,-0.06830009921885623,0.008864598477861045
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,all,34,6699,-0.018662973821204663,-0.001419971102273182,15,0.4411764705882353,-0.05257802603402012,0.01551447027775858
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.022192858829260864,-0.001419971102273182,12,0.42857142857142855,-0.06298011075598756,0.015434464516021684
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.0021901771169423995,0.012295121514310434,3,0.5,-0.07005447613557036,0.05161089633124225
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.005370700749184212,0.013242374614942765,10,0.5,-0.05074938309249014,0.03501469572439833
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.037651935352662445,-0.008288118742750941,5,0.35714285714285715,-0.09830224640588033,0.014345178154279138
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.009479169344915753,0.027580455960848238,8,0.5333333333333333,-0.06579045574922186,0.04357893635945837
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.025913345776169595,-0.0043722631987894445,7,0.3684210526315789,-0.07127765632207554,0.011765491132910212
A2_vs_B0_trivial,A2,B0_trivial,all,34,6699,-0.3198775717081542,-0.25417306903627584,7,0.20588235294117646,-0.4766795881182907,-0.16141048795586507
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.9,28,3274,-0.30767704492995096,-0.26354011030607893,6,0.21428571428571427,-0.479056968753151,-0.14841611715004482
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.9,6,3425,-0.3768133633397692,-0.23443935633748783,1,0.16666666666666666,-0.8313204055029223,0.11320547950538684
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.8,20,2075,-0.24649569952341652,-0.22030225022466363,4,0.2,-0.42376762563898723,-0.07164829549550256
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.8,14,4624,-0.42470881768635066,-0.2839633190296884,3,0.21428571428571427,-0.6996278815226958,-0.15552655924996256
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.7,15,1637,-0.17526017932658283,-0.10058843806205864,4,0.26666666666666666,-0.4105307201897821,0.0510552037995739
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.7,19,5062,-0.43404919727255253,-0.30939864682414825,3,0.15789473684210525,-0.6552569263367705,-0.2250699530242907
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,all,34,6699,-0.13335002594903456,-0.09415381720896854,12,0.35294117647058826,-0.20737440470858876,-0.06215344160139779
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.9,28,3274,-0.12680306714214581,-0.09415381720896854,10,0.35714285714285715,-0.20146353893496588,-0.05749196017766339
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.9,6,3425,-0.163902500381182,-0.13861790066744337,2,0.3333333333333333,-0.3966384756081636,0.06744478076275491
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.8,20,2075,-0.11444332119676011,-0.08380731440933291,7,0.35,-0.20113076775207728,-0.033631891436620896
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.8,14,4624,-0.16035960416656955,-0.1334714154770918,5,0.35714285714285715,-0.28284821614204236,-0.028789785894741533
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.7,15,1637,-0.1123892244099748,-0.053677208203966126,5,0.3333333333333333,-0.21082397059003702,-0.027239957430325673
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.7,19,5062,-0.14989802716408177,-0.1925726171509462,7,0.3684210526315789,-0.2564497286009443,-0.04938663044855009
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,all,34,6699,-0.16293245313260574,-0.12360278077380256,5,0.14705882352941177,-0.22496890803978334,-0.10070724113756477
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.9,28,3274,-0.16641374174289164,-0.13566312565671018,3,0.10714285714285714,-0.22703703298596706,-0.10504923244808309
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.9,6,3425,-0.14668643961793817,-0.09473101795907088,2,0.3333333333333333,-0.34692604043819064,0.044252705996862346
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.8,20,2075,-0.15047342365859723,-0.13566312565671018,2,0.1,-0.21838311563425183,-0.0835968964386093
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.8,14,4624,-0.18073106666690356,-0.10405986878107173,3,0.21428571428571427,-0.28966730670076074,-0.07178219424513366
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.7,15,1637,-0.15124947915245865,-0.1272156112987701,2,0.13333333333333333,-0.24528538241025458,-0.06081374505989435
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.7,19,5062,-0.1721558536432481,-0.11998995024883502,3,0.15789473684210525,-0.2659960707297481,-0.08640910284682522
