outer_fold,inner_fold,arm,search_phase,scope,weighting_scheme,fit_rows_before_swap,fit_groups,mean_weight_before_swap,minimum_weight,maximum_weight,group_counts_sha256,counts_from_fit_subset_only
2,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5875,28,1.0,0.0718320536019954,209.82142857142858,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2954,27,1.0,0.36713895103156846,109.4074074074074,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4412,14,1.0,0.1078886878270651,15.006802721088434,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,5875,28,1.0,0.0718320536019954,209.82142857142858,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2954,27,1.0,0.36713895103156846,109.4074074074074,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4412,14,1.0,0.1078886878270651,15.006802721088434,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5875,28,1.0,0.0718320536019954,209.82142857142858,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
3,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2444,24,1.0,1.0,1.0,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2510,19,1.0,1.0,1.0,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_NONE_RMSE,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2444,24,1.0,1.0,1.0,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2510,19,1.0,1.0,1.0,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_NONE_MAE,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2444,24,1.0,1.0,1.0,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2510,19,1.0,1.0,1.0,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_NONE_HUBER,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2444,24,1.0,0.4951577503669428,11.149298958161673,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2510,19,1.0,0.5487511786506105,2.696309850674314,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2602,23,0.9999999999999998,0.6596259174320608,11.386908824721932,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,inner_training_only,group_sqrt,2444,24,1.0,0.4951577503669428,11.149298958161673,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,inner_training_only,group_sqrt,2510,19,1.0,0.5487511786506105,2.696309850674314,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,inner_training_only,group_sqrt,2602,23,0.9999999999999998,0.6596259174320608,11.386908824721932,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2444,24,1.0,0.4951577503669428,11.149298958161673,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2510,19,1.0,0.5487511786506105,2.696309850674314,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2602,23,0.9999999999999998,0.6596259174320608,11.386908824721932,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2444,24,1.0,0.4951577503669428,11.149298958161673,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2510,19,1.0,0.5487511786506105,2.696309850674314,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2602,23,0.9999999999999998,0.6596259174320608,11.386908824721932,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,2444,24,1.0,0.4951577503669428,11.149298958161673,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,2510,19,1.0,0.5487511786506105,2.696309850674314,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,2602,23,0.9999999999999998,0.6596259174320608,11.386908824721932,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2444,24,1.0,0.20085470085470086,101.83333333333333,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2510,19,0.9999999999999998,0.2605626492266168,6.290726817042606,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,expanded,inner_training_only,group_equal,2444,24,1.0,0.20085470085470086,101.83333333333333,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,expanded,inner_training_only,group_equal,2510,19,0.9999999999999998,0.2605626492266168,6.290726817042606,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,expanded,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_GROUP_EQUAL_RMSE,expanded,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2444,24,1.0,0.20085470085470086,101.83333333333333,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2510,19,0.9999999999999998,0.2605626492266168,6.290726817042606,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2444,24,1.0,0.20085470085470086,101.83333333333333,0fb2a87e7638f6817a62051a0785f4d4b19f280028ec3891a342c0e926851a55,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2510,19,0.9999999999999998,0.2605626492266168,6.290726817042606,b8ab4b00778757d86559125b71ee5e00d86dcb2c9e98eafa294d8c1833b20d03,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,6843fca29cf36db0624cc9fc3e8dbab1d76b7907a1a586419adac3245298c4e2,True
3,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
4,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2774,26,1.0,1.0,1.0,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4316,14,1.0,1.0,1.0,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4300,14,1.0,1.0,1.0,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,0.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,2774,26,1.0,1.0,1.0,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4316,14,1.0,1.0,1.0,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4300,14,1.0,1.0,1.0,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_NONE_RMSE,screening,outer_training_only,none,5695,27,1.0,1.0,1.0,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2774,26,1.0,1.0,1.0,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4316,14,1.0,1.0,1.0,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4300,14,1.0,1.0,1.0,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,0.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2774,26,1.0,1.0,1.0,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4316,14,1.0,1.0,1.0,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4300,14,1.0,1.0,1.0,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_NONE_MAE,expanded,outer_training_only,none,5695,27,1.0,1.0,1.0,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2774,26,1.0,1.0,1.0,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4316,14,1.0,1.0,1.0,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4300,14,1.0,1.0,1.0,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,0.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,2774,26,1.0,1.0,1.0,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4316,14,1.0,1.0,1.0,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4300,14,1.0,1.0,1.0,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_NONE_HUBER,screening,outer_training_only,none,5695,27,1.0,1.0,1.0,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2774,26,1.0000000000000002,0.5057357982113688,11.387481270210396,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4316,14,1.0,0.4544380594506281,5.359580863105297,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4300,14,1.0000000000000004,0.452142580607499,24.436622914235752,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,5695,27,1.0000000000000002,0.35401875524082393,19.133395520421054,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2774,26,1.0000000000000002,0.5057357982113688,11.387481270210396,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4316,14,1.0,0.4544380594506281,5.359580863105297,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4300,14,1.0000000000000004,0.452142580607499,24.436622914235752,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5695,27,1.0000000000000002,0.35401875524082393,19.133395520421054,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2774,26,1.0000000000000002,0.5057357982113688,11.387481270210396,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4316,14,1.0,0.4544380594506281,5.359580863105297,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4300,14,1.0000000000000004,0.452142580607499,24.436622914235752,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,5695,27,1.0000000000000002,0.35401875524082393,19.133395520421054,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2774,26,1.0,0.2104384767106661,106.6923076923077,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4316,14,1.0,0.10554115518168924,14.680272108843537,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4300,14,1.0000000000000002,0.10514989974079328,307.14285714285717,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5695,27,1.0000000000000002,0.07221017662647242,210.92592592592592,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2774,26,1.0,0.2104384767106661,106.6923076923077,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4316,14,1.0,0.10554115518168924,14.680272108843537,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4300,14,1.0000000000000002,0.10514989974079328,307.14285714285717,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,5695,27,1.0000000000000002,0.07221017662647242,210.92592592592592,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
4,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2774,26,1.0,0.2104384767106661,106.6923076923077,e4f7a96ae5766f62e31d56061b4d8b35dacb784dd0071a2922d88f4f104c36d9,True
4,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4316,14,1.0,0.10554115518168924,14.680272108843537,5a380123b92a00b28ee35ead3acf95f73014e55c7b8e486ad1e478e06444613f,True
4,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4300,14,1.0000000000000002,0.10514989974079328,307.14285714285717,ea4e475585fed62de18a95fd48e61d9e1bf6b3e98ec9a19f5b5182d91a1ad60a,True
4,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5695,27,1.0000000000000002,0.07221017662647242,210.92592592592592,54724f0040d1fe40f22d3676be7a8350f9abb79297d8c2d8083380837b9cffec,True
