extractant,extractant_family,arm,n_rows,mae,r2,bias_mean_residual,sign_accuracy,baseline_mae,delta_mae_baseline_minus_candidate,improved_vs_baseline
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_REAL,1,0.723439792576641,,0.723439792576641,0.0,0.6288463425575342,-0.0945934500191068,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_SHUFFLED,1,0.7227974651705097,,0.7227974651705097,0.0,0.6288463425575342,-0.09395112261297545,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_REAL,1,0.723439792576641,,0.723439792576641,0.0,0.6288463425575342,-0.0945934500191068,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_SHUFFLED,1,0.7227974651705097,,0.7227974651705097,0.0,0.6288463425575342,-0.09395112261297545,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_REAL,1,0.7236983939200902,,0.7236983939200902,0.0,0.6288463425575342,-0.09485205136255592,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_SHUFFLED,1,0.7215638811397626,,0.7215638811397626,0.0,0.6288463425575342,-0.09271753858222831,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2,1,1.0008537300995417,,1.0008537300995417,0.0,0.6288463425575342,-0.37200738754200746,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC,1,0.7045636304787226,,0.7045636304787226,1.0,0.6288463425575342,-0.07571728792118837,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_LABEL_SHUFFLED,1,0.8036904760769434,,0.8036904760769434,0.0,0.6288463425575342,-0.1748441335194092,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,1,0.8657470175198145,,0.8657470175198145,0.0,0.6288463425575342,-0.2369006749622803,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_current_champion,140,0.1804091355355138,0.2680597201968351,-0.13689105017663752,0.9571428571428572,0.1804091355355138,0.0,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_NONE_RMSE,140,0.22812362295694152,0.033025177418099516,0.21144609694173858,0.9571428571428572,0.1804091355355138,-0.047714487421427726,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_NONE_MAE,140,0.193759261421427,0.29077154906406566,0.17262056194248196,0.9571428571428572,0.1804091355355138,-0.013350125885913194,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_NONE_HUBER,140,0.19843179621696336,0.23904287838215899,0.1762028949397792,0.9571428571428572,0.1804091355355138,-0.01802266068144956,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,140,0.23004307251594797,0.021826644624979075,0.19872405804536675,0.9571428571428572,0.1804091355355138,-0.04963393698043417,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,140,0.358419258752371,-1.2422527487059174,0.3541415260068583,0.9571428571428572,0.1804091355355138,-0.17801012321685722,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,140,0.2028170710509365,0.19545637226474932,0.1663196025991543,0.9571428571428572,0.1804091355355138,-0.022407935515422694,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,140,0.16496148207223593,0.4389621155665494,0.05114564801110073,0.9357142857142857,0.1804091355355138,0.015447653463277866,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,140,0.23670093853534543,-0.05627972721441021,0.21344169700814417,0.9571428571428572,0.1804091355355138,-0.056291802999831636,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_EQUAL_HUBER,140,0.2368733918714959,-0.1874231730834992,0.2157042403168733,0.9571428571428572,0.1804091355355138,-0.056464256335982094,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H2_E3_RAW_REAL,140,0.22812362295694152,0.033025177418099516,0.21144609694173858,0.9571428571428572,0.1804091355355138,-0.047714487421427726,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H2_E3_RAW_SHUFFLED,140,0.22812362295694152,0.033025177418099516,0.21144609694173858,0.9571428571428572,0.1804091355355138,-0.047714487421427726,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H2_E3_COMPACT_REAL,140,0.22812362295694152,0.033025177418099516,0.21144609694173858,0.9571428571428572,0.1804091355355138,-0.047714487421427726,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H2_E3_COMPACT_SHUFFLED,140,0.22812362295694152,0.033025177418099516,0.21144609694173858,0.9571428571428572,0.1804091355355138,-0.047714487421427726,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H2_E3_STABLE_REAL,140,0.22812362295694152,0.033025177418099516,0.21144609694173858,0.9571428571428572,0.1804091355355138,-0.047714487421427726,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H2_E3_STABLE_SHUFFLED,140,0.22812362295694152,0.033025177418099516,0.21144609694173858,0.9571428571428572,0.1804091355355138,-0.047714487421427726,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H3_A2,140,0.2385944628099149,-0.11784798478857095,-0.22031707698775227,0.9571428571428572,0.1804091355355138,-0.058185327274401094,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H3_A2_ELEC,140,0.17854818794918864,0.363060959227261,-0.15619586577402736,0.9214285714285714,0.1804091355355138,0.0018609475863251568,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H3_A2_LABEL_SHUFFLED,140,0.27533219397274333,-0.46797100568086725,0.25805337185276367,0.9571428571428572,0.1804091355355138,-0.09492305843722953,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,140,0.24552617513933014,-0.1469173763478191,0.21468114353686532,0.9571428571428572,0.1804091355355138,-0.06511703960381635,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_current_champion,298,0.623540526100157,-18.857123286359407,0.6199051194864968,0.785234899328859,0.623540526100157,0.0,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_NONE_RMSE,298,0.6084997769529917,-18.454427684972007,0.6037245785342186,0.785234899328859,0.623540526100157,0.015040749147165244,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_NONE_MAE,298,0.6280262341782544,-19.107965087310728,0.6240468532027403,0.7818791946308725,0.623540526100157,-0.00448570807809745,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_NONE_HUBER,298,0.6404402776942029,-20.280106977538676,0.6360015395991104,0.7785234899328859,0.623540526100157,-0.016899751594045886,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,298,0.574042177611383,-16.247378536365055,0.5694316293431122,0.785234899328859,0.623540526100157,0.04949834848877399,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,298,0.6496444458515004,-20.362046491976148,0.6454608001798053,0.7818791946308725,0.623540526100157,-0.026103919751343407,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,298,0.5789836849531427,-16.29955834036366,0.5734542379118526,0.7785234899328859,0.623540526100157,0.0445568411470143,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,298,0.5174288395847673,-13.137797948977443,0.5113636643799284,0.785234899328859,0.623540526100157,0.10611168651538971,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,298,0.6512677285664831,-20.54789064775662,0.6468879039952531,0.7818791946308725,0.623540526100157,-0.027727202466326095,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H1_CATBOOST_GROUP_EQUAL_HUBER,298,0.5347805737297955,-14.331455289951784,0.5283692229601995,0.7785234899328859,0.623540526100157,0.0887599523703615,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_RAW_REAL,298,0.6406441638553537,-20.295222882630505,0.6361269776930344,0.7818791946308725,0.623540526100157,-0.017103637755196743,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_RAW_SHUFFLED,298,0.6128652544783123,-18.789590709359434,0.6078765622777502,0.7684563758389261,0.623540526100157,0.010675271621844673,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_COMPACT_REAL,298,0.6406441638553537,-20.295222882630505,0.6361269776930344,0.7818791946308725,0.623540526100157,-0.017103637755196743,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_COMPACT_SHUFFLED,298,0.6128652544783123,-18.789590709359434,0.6078765622777502,0.7684563758389261,0.623540526100157,0.010675271621844673,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_STABLE_REAL,298,0.6404402776942029,-20.280106977538676,0.6360015395991104,0.7785234899328859,0.623540526100157,-0.016899751594045886,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_STABLE_SHUFFLED,298,0.6384288726986794,-20.14370072399114,0.6341681863773244,0.7818791946308725,0.623540526100157,-0.01488834659852245,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2,298,0.5595913943880141,-16.09459238187911,0.5466943733081832,0.7516778523489933,0.623540526100157,0.06394913171214289,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2_ELEC,298,0.560586393313422,-15.863755475311937,0.5513733179214927,0.7785234899328859,0.623540526100157,0.062954132786735,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2_LABEL_SHUFFLED,298,0.5214258873592874,-13.802533654607773,0.5115806205198378,0.761744966442953,0.623540526100157,0.10211463874086957,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,298,0.5525640784965896,-14.93618119482699,0.5465365304080543,0.785234899328859,0.623540526100157,0.07097644760356736,True
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_current_champion,2921,0.5047496195248569,0.026417977111831914,-0.3231988957195717,0.8894214310167751,0.5047496195248569,0.0,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_RMSE,2921,0.5314733653484106,-0.0526722325094533,-0.4198244234381033,0.8541595344060253,0.5047496195248569,-0.026723745823553746,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_MAE,2921,0.5069243248381456,0.03871575254615367,-0.3686710878239159,0.9082505991098939,0.5047496195248569,-0.002174705313288783,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_HUBER,2921,0.5269502061290661,-0.047161169244876566,-0.40672838860726884,0.8531324888736734,0.5047496195248569,-0.022200586604209205,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,2921,0.5198801952926062,-0.003871897923319878,-0.37988543862329416,0.8620335501540568,0.5047496195248569,-0.015130575767749344,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,2921,0.5093601890844036,0.040600920221042225,-0.3641907683980703,0.8726463539883601,0.5047496195248569,-0.004610569559546751,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,2921,0.5221691856124584,-0.011695203855364378,-0.38931400164874835,0.8644299897295447,0.5047496195248569,-0.017419566087601535,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,2921,0.5159076621335639,0.025307847100009884,-0.3770844012633565,0.8514207463197535,0.5047496195248569,-0.011158042608707008,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,2921,0.5118203336269656,0.04690320083311439,-0.3698722354015423,0.8688805203697364,0.5047496195248569,-0.007070714102108688,False
