arm,extractant_family,n_extractants,macro_mae,fraction_extractants_improved_vs_A2
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.29396973980615,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.3129816277972864,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.7043569207600112,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.503021431620895,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5314733653484106,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.5041330128235937,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.47962387055836603,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.08774939904336512,0.0
H1_CATBOOST_NONE_RMSE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.4368272749708103,0.0
H1_CATBOOST_NONE_RMSE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.1852807137168819,1.0
H1_CATBOOST_NONE_RMSE,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.19006861256251678,1.0
H1_CATBOOST_NONE_RMSE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.3018560030055084,0.0
H1_CATBOOST_NONE_RMSE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,1,0.2635601349373006,1.0
H1_CATBOOST_NONE_RMSE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,1,0.2984092210334631,1.0
H1_CATBOOST_NONE_RMSE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,1,0.3457386025942748,0.0
H1_CATBOOST_NONE_MAE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,1,0.06450921199194747,1.0
H1_CATBOOST_NONE_MAE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,1,0.2621105438399864,0.0
H1_CATBOOST_NONE_MAE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,1,0.15066982915673305,0.0
H1_CATBOOST_NONE_MAE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1,0.4148535449505114,1.0
H1_CATBOOST_NONE_MAE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1,0.35340718800381804,0.0
H1_CATBOOST_NONE_MAE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1,0.1747896574679375,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1,0.22225011210744774,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1,0.6002072535563279,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.22359071887354293,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.824424487173186,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1,0.193759261421427,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.6280262341782544,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1,0.369231056384,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.16224845181328523,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,1,0.18845272426722373,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,1,0.09580888543821864,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1,0.2245331580293626,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1,0.1293027980517741,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,1,0.1908711099409261,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.3140932463271188,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.3100858811560503,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.6299457962425692,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.5369882199182454,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5069243248381456,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.4954706926241348,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.48702821945664465,1.0
H1_CATBOOST_NONE_MAE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.09008558225245202,0.0
H1_CATBOOST_NONE_MAE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.41806797002723584,1.0
H1_CATBOOST_NONE_MAE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.15379339371501963,1.0
H1_CATBOOST_NONE_MAE,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.20344544825034067,1.0
H1_CATBOOST_NONE_MAE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.31218764278386846,0.0
H1_CATBOOST_NONE_MAE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,1,0.36601025033083834,0.0
H1_CATBOOST_NONE_MAE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,1,0.2562247071285461,1.0
H1_CATBOOST_NONE_MAE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,1,0.38762872246042324,0.0
H1_CATBOOST_NONE_HUBER,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,1,0.07663236662127897,1.0
H1_CATBOOST_NONE_HUBER,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,1,0.24912223208140366,0.0
H1_CATBOOST_NONE_HUBER,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,1,0.15382212683845706,0.0
H1_CATBOOST_NONE_HUBER,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1,0.48749437232800485,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1,0.3369057566386031,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1,0.21078805745014115,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1,0.22948684720355242,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1,0.5822242712076579,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.18479597129874276,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.8737523726509056,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1,0.19843179621696336,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.6404402776942029,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1,0.40654541970424546,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.13838700664540685,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,1,0.1956109675174338,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,1,0.11855845446631619,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1,0.2246069039470316,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1,0.12493504243429936,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,1,0.21043065031140315,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.346923830854663,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.3226945174352459,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.7236983939200902,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.5009582208264869,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5269502061290661,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.5041193904231864,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.4802806338988692,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.09668276863728156,0.0
H1_CATBOOST_NONE_HUBER,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.4279188448790924,0.0
H1_CATBOOST_NONE_HUBER,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.17178514521511157,1.0
H1_CATBOOST_NONE_HUBER,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.22675999289116552,0.0
H1_CATBOOST_NONE_HUBER,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.3011365786291986,0.0
H1_CATBOOST_NONE_HUBER,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,1,0.26873957266437054,1.0
H1_CATBOOST_NONE_HUBER,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,1,0.272281599015625,1.0
H1_CATBOOST_NONE_HUBER,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,1,0.38945787287455813,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,1,0.0999645005579273,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,1,0.1897634549931395,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,1,0.1704989965591669,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1,0.5287157490808627,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1,0.35258755886258825,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1,0.22662606176743788,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1,0.16548086864317268,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1,0.6567320179162749,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.23540916430637357,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.7762042634807876,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1,0.23004307251594797,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.574042177611383,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1,0.46824800010977075,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.15872598956100203,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,1,0.13462604229241,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,1,0.08428114252996613,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1,0.20251271211293392,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1,0.13485200283041085,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,1,0.18990580004916888,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.40780401904572705,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.3769454852466064,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.6876667084910747,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.4849490399073947,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5198801952926062,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.5002397754013439,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.4833603582816191,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.12338858523179821,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.4122429100669624,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.17742318984606414,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.20378059999901577,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.2748009852920577,0.0
