comparison,dropped_chemotype,delta,n_units
P1_M_SELECTED_vs_C_DIRECT_ROW,sc062,0.010965593273236752,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc063,0.010401493307707137,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc068,0.009660193631753458,84
P1_M_SELECTED_vs_C_DIRECT_ROW,sc069,0.012449599046292371,88
P1_M_SELECTED_vs_C_DIRECT_ROW,sc070,0.011654648604101887,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc071,0.01089979304684506,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc075,0.009192744594246193,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc076,0.011898143986073969,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc077,0.011542117574495055,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc078,0.013250131178105553,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc083,0.012396669922594403,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc084,0.011580930891774898,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc085,0.01128899031849178,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc086,0.011962007402558605,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc092,0.013178231068503389,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc096,0.01544096376263435,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc097,0.014076953636756236,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,(none),0.08033918877501926,90
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc000,0.08377898778983156,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc001,0.0816410855380365,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc007,0.07907888548920754,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc008,0.08176457004580548,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc009,0.07657015217299848,67
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc010,0.08062417624294851,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc012,0.08386901978769916,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc015,0.07791463449257591,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc016,0.08013224322261968,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc017,0.08131762159483673,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc018,0.07998715288351928,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc019,0.07954076745492765,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc020,0.08140476345162602,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc021,0.08207727145268867,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc027,0.09023850668117496,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc028,0.08251788017947193,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc029,0.07618456298011848,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc030,0.0726543154952454,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc031,0.0731886053438336,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc032,0.08188515198574445,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc033,0.07832114067496135,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc036,0.07707510359082456,86
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc055,0.07986634487572698,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc057,0.07967075823916249,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc058,0.08020516690234623,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc059,0.07799663251169453,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc060,0.07920885254362295,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc061,0.07273278237254083,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc062,0.07861446376817414,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc063,0.08239696697143098,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc068,0.07003533111938548,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc069,0.08824769801514906,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc070,0.08205386527240889,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc071,0.08122432764775854,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc075,0.07893945850690488,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc076,0.0808286964496096,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc077,0.08075041029809542,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc078,0.08355750267079402,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc083,0.08362496847486685,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc084,0.08155458431173196,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc085,0.0810712092345622,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc086,0.07864462616147398,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc092,0.08303420414394753,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc096,0.08552971199938082,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc097,0.08226105575526392,89
