design,K,cell,chemotype,nats,post_max,collapsed
BP,4,204,sc032,1.2372172170531777,0.43401948587749284,False
BP,6,204,sc032,2.041044596983334,0.385742310727042,False
BP,2,205,sc009,2.3247046565840286,0.8571225929412658,False
BP,4,205,sc009,3.548682849476813,0.8925204541561439,False
BP,6,205,sc009,7.752881418951596,0.525250727700198,False
BP,2,206,sc009,1.957209744221267,0.8059802179721222,False
BP,4,206,sc009,3.2495560894284576,0.5880748396094718,False
BP,6,206,sc009,11.989922198318732,0.9184891262176863,True
BP,2,207,sc009,0.6369965157351043,0.5259481293915242,False
BP,4,207,sc009,3.605570728718688,0.4583983501273103,False
BP,6,207,sc009,8.053753221781278,0.5032110685431337,False
BP,2,208,sc009,0.7347083905752062,0.7803691782176856,False
BP,4,208,sc009,14.57412274195846,0.6769629136579353,False
BP,6,208,sc009,30.86609972730016,0.5590255632211331,False
BP,2,209,sc009,0.685819860352862,0.7718752876205063,False
BP,4,209,sc009,13.270486326900159,0.6721410010693002,False
BP,6,209,sc009,28.00671930440382,0.5901490907256042,False
BP,2,210,sc009,0.34147479906859696,0.7056989418012587,False
BP,4,210,sc009,8.822842426726382,0.6339932850346438,False
BP,6,210,sc009,18.748155167947758,0.43984741686354545,False
BP,2,211,sc009,0.4770715416900444,0.7330558065632027,False
BP,4,211,sc009,10.18533355407393,0.6505659214757658,False
BP,6,211,sc009,21.53004032384562,0.5335315644594537,False
BP,2,212,sc009,0.6642343077428434,0.532734022445423,False
BP,4,212,sc009,3.5060853709873205,0.4661633406982862,False
BP,6,212,sc009,7.873213182302354,0.5176715109858714,False
BP,2,213,sc009,1.0058193786910266,0.6160246710490437,False
BP,4,213,sc009,2.356723301658542,0.5578524621603034,False
BP,6,213,sc009,6.36238314506912,0.6938283678035811,False
BP,2,214,sc009,0.9967615799894184,0.6138799156423215,False
BP,4,214,sc009,2.385104466844655,0.5556500900945206,False
BP,6,214,sc009,6.310145905086305,0.6894851250676233,False
BP,2,215,sc009,0.7037925890328895,0.5425671901835334,False
BP,4,215,sc009,3.3638697832891777,0.47738262980091256,False
BP,6,215,sc009,7.616118819711757,0.5387115455962028,False
BP,2,220,sc009,0.04163960615906584,0.6398585521565942,False
BP,4,220,sc009,8.119181558754253,0.4894839191937605,False
BP,6,220,sc009,11.925664445568607,0.2829142409288659,False
BP,2,221,sc009,0.715285354564439,0.77702208160656,False
BP,4,221,sc009,0.8465108501000477,0.6477313040213476,False
BP,6,221,sc009,1.3606224020482043,0.5402522959321847,False
BP,2,223,sc009,0.7357962388608756,0.7805555710656636,False
BP,4,223,sc009,0.7507851273704671,0.623823086723384,False
BP,6,223,sc009,0.9527099381267758,0.4277639941662382,False
BP,2,231,sc009,0.5927399513694812,0.755072333034397,False
BP,4,231,sc009,0.8603775783798189,0.635583754752178,False
BP,6,231,sc009,1.9320239935932373,0.5046295610635435,False
BP,2,235,sc009,0.03840090420438741,0.6212153031577332,False
BP,4,235,sc009,7.856767718564906,0.4733907962868682,False
BP,6,235,sc009,11.60954302827105,0.30598564539534057,False
BP,2,237,sc009,0.8158880451882607,0.7939658819391759,False
BP,4,237,sc009,0.8471441238879241,0.6677224848603827,False
BP,6,237,sc009,1.3070065396059443,0.5602687415281778,False
BP,2,247,sc009,0.25833090016217297,0.5682659527213048,False
BP,4,247,sc009,7.167931388067705,0.42902326925748424,False
BP,6,247,sc009,10.779724307864765,0.3675418219150044,False
BP,2,248,sc009,0.6667386728814378,0.7684979810939443,False
BP,4,248,sc009,0.7148837089014498,0.6306627942977772,False
BP,6,248,sc009,0.9106939338607339,0.47177473510423473,False
BP,2,250,sc009,0.6966025320858759,0.7737683737319538,False
BP,4,250,sc009,0.7125057543549411,0.6428818281682722,False
BP,6,250,sc009,0.879005714028241,0.5174509475154127,False
BP,2,258,sc009,0.8396048205686457,0.5760292935589795,False
BP,4,258,sc009,6.840979437903755,0.4741464604161093,False
BP,6,258,sc009,10.888300751660875,0.5142390598866384,False
BP,2,262,sc009,0.6990026283608216,0.7741882366100314,False
BP,4,262,sc009,0.7142333721279787,0.6433215955275482,False
BP,6,262,sc009,0.8719808589824175,0.5192743189135356,False
BP,2,272,sc009,0.6652996070744603,0.768241859656357,False
BP,4,272,sc009,0.7113795606947305,0.6303552584376112,False
BP,6,272,sc009,0.9121288714178901,0.4707536223372139,False
BP,2,274,sc009,0.5682820539644623,0.5087919400491507,False
BP,4,274,sc009,4.801509620401721,0.38140473248970247,False
BP,6,274,sc009,7.969640344984072,0.4479102232769738,False
BP,2,276,sc009,0.8435045467963534,0.7984468388208174,False
BP,4,276,sc009,0.9106051876473777,0.6728324041520088,False
BP,6,276,sc009,1.6009112082805883,0.5775838173271393,False
BP,2,287,sc009,1.9567424977790986,0.8059071413465537,False
BP,4,287,sc009,4.957384001418562,0.71970582187496,False
BP,6,287,sc009,8.216112938558444,0.6417993790512848,False
BP,2,301,sc009,3.4534971961176355,0.9488450636550402,True
BP,4,301,sc009,4.200107986869952,0.8800755171112418,False
BP,6,301,sc009,7.14691706314761,0.6717098542926276,False
BP,2,302,sc009,0.7157671250785522,0.7771055414312242,False
BP,4,302,sc009,0.8380189321768088,0.647611161391609,False
BP,6,302,sc009,1.3171629277812813,0.5394152826231338,False
BP,2,303,sc009,0.7158813471757842,0.7771253255021822,False
BP,4,303,sc009,0.8342941698583635,0.6475481153404586,False
BP,6,303,sc009,1.2986271744230806,0.539013259013223,False
BP,2,304,sc009,0.7152936762245319,0.7770235234037974,False
BP,4,304,sc009,0.8085833393565167,0.6469668134160588,False
BP,6,304,sc009,1.178144777594761,0.5357606364149949,False
BP,2,305,sc009,0.7076834943741893,0.7757022195692307,False
BP,4,305,sc009,0.7518323491075778,0.6450177075311946,False
BP,6,305,sc009,0.959501327890478,0.5265518966490748,False
BP,2,311,sc009,1.551192658814113,0.8893681581575262,False
BP,4,311,sc009,18.26963043770824,0.8039021169555085,False
BP,6,311,sc009,25.49387487685426,0.6868431330627358,False
BP,2,312,sc009,0.9870820769670214,0.8205668615969416,False
BP,4,312,sc009,5.703125067682097,0.71524902189753,False
BP,6,312,sc009,10.395957893804745,0.5833521492618646,False
BP,2,313,sc009,0.591560385026832,0.754854120641064,False
BP,4,313,sc009,11.636564645778629,0.6628840020444434,False
BP,6,313,sc009,24.583166212421702,0.5851412501963266,False
BP,2,314,sc009,0.34745267057615403,0.5462816360764975,False
BP,4,314,sc009,4.75335273658974,0.514443511832971,False
BP,6,314,sc009,10.372797618406972,0.4881728795104451,False
BP,2,315,sc009,1.7752724329237881,0.7759400764784606,False
BP,4,315,sc009,2.82965590888669,0.6237935989079934,False
BP,6,315,sc009,10.895760181071276,0.9157111428979109,True
BP,2,316,sc009,1.6383626690724746,0.7512428783171029,False
BP,4,316,sc009,2.639412745912446,0.6360706245140115,False
BP,6,316,sc009,10.077251533964295,0.9003488947136837,True
BP,2,318,sc009,0.5726946054989357,0.7513462580517959,False
BP,4,318,sc009,0.794024096317056,0.6379600978454433,False
BP,6,318,sc009,2.2819247837207026,0.526895674116569,False
BP,2,319,sc009,0.4060188496588208,0.7189237906213947,False
BP,4,319,sc009,9.412732314650029,0.5617088891666976,False
BP,6,319,sc009,13.48396296368427,0.2711030826864762,False
BP,2,321,sc009,2.0269411222876323,0.8166525067754974,False
BP,4,321,sc009,3.9604661917548194,0.7266863524019157,False
BP,6,321,sc009,6.52569026167831,0.6491691600385996,False
BP,2,322,sc009,0.5583464193012442,0.7486560014369945,False
BP,4,322,sc009,1.092414498948961,0.6276410770024803,False
BP,6,322,sc009,3.1513250361131435,0.4418508196496948,False
BP,2,323,sc009,2.5935830637164323,0.8870015266658687,False
BP,4,323,sc009,3.2602374274200376,0.8119019668054268,False
BP,6,323,sc009,5.8997564965130795,0.6725221451929873,False
BP,2,324,sc009,0.5620246265276857,0.7493474971731455,False
BP,4,324,sc009,0.6121049739177176,0.6414846785714591,False
BP,6,324,sc009,1.5705973044905335,0.5612263009160137,False
BP,2,325,sc009,0.958017226273107,0.8162475030705878,False
BP,4,325,sc009,11.859359379585786,0.6670972859545722,False
BP,6,325,sc009,16.540836399938083,0.45679618529028315,False
BP,2,326,sc009,0.5722403096676114,0.7512613745154897,False
BP,4,326,sc009,0.7620836894259275,0.6389468375908066,False
BP,6,326,sc009,2.1501974727521365,0.5356540918469829,False
BP,2,327,sc009,1.273619056799625,0.677107016745105,False
BP,4,327,sc009,5.092381098806296,0.5689816159577872,False
BP,6,327,sc009,8.09491673584396,0.5760838821241497,False
BP,2,328,sc009,0.5715282523428724,0.7511282901806844,False
BP,4,328,sc009,0.8555208380823189,0.6355303963824489,False
BP,6,328,sc009,2.5453794056578003,0.5060410594491812,False
BP,2,329,sc009,0.1950951028984188,0.6744114180549993,False
BP,4,329,sc009,8.642497868281476,0.5201449050317287,False
BP,6,329,sc009,12.556086580861876,0.23853962445591023,False
BP,2,341,sc009,0.5422434594294647,0.7456137887926871,False
BP,4,341,sc009,1.2559026308238401,0.6209307035686192,False
BP,6,341,sc009,3.5388460244075177,0.39066095680131807,False
BP,2,342,sc009,2.0886716558818352,0.8257154605058927,False
BP,4,342,sc009,3.8767263631106044,0.7375286986542586,False
BP,6,342,sc009,6.404783098910392,0.6528360628912737,False
BP,2,343,sc009,0.5532389615092742,0.7476937101006409,False
BP,4,343,sc009,0.5597433253128825,0.641674121576889,False
BP,6,343,sc009,1.3722161294869695,0.5661153903303554,False
BP,2,344,sc009,2.542194602921917,0.8817475385088492,False
BP,4,344,sc009,3.296384102336637,0.8055215684403372,False
BP,6,344,sc009,5.8220553199180225,0.6712874746635538,False
BP,2,345,sc009,0.0834011967238659,0.6105701560541278,False
BP,4,345,sc009,5.98522846521603,0.5669813379269998,False
BP,6,345,sc009,13.072217330985627,0.4610524753443341,False
BP,2,346,sc009,0.44306966337377296,0.5224950553468987,False
BP,4,346,sc009,4.354454261216296,0.4936713078853534,False
BP,6,346,sc009,9.476145496525021,0.47534148146296035,False
BP,2,347,sc009,0.806876663426346,0.568017216576162,False
BP,4,347,sc009,3.005199099144377,0.50611853258925,False
BP,6,347,sc009,6.9730051195745215,0.5933075905694709,False
BP,2,348,sc009,0.6300396884938421,0.524213300481948,False
BP,4,348,sc009,3.631190086993846,0.4564110210130573,False
BP,6,348,sc009,8.100337146104446,0.4995241379690479,False
BP,2,349,sc009,1.6549993977975317,0.7543388882426494,False
BP,4,349,sc009,2.6625484961995034,0.6352515856794193,False
BP,6,349,sc009,10.17647703978836,0.9028040678829087,True
BP,2,350,sc009,0.8974940018321274,0.5901010997701672,False
BP,4,350,sc009,2.2093510755702415,0.5130326815284108,False
BP,6,350,sc009,6.828250243942577,0.8980730826643518,False
BP,2,351,sc009,3.184161164341883,0.9340757077371703,True
BP,4,351,sc009,4.709089312128186,0.8877569196505504,False
BP,6,351,sc009,10.309172015295111,0.6808223375877573,False
BP,2,352,sc009,0.9452159317338484,0.6015925738715174,False
BP,4,352,sc009,2.384390108207518,0.5527564000201782,False
BP,6,352,sc009,6.616620096183275,0.7951149073766194,False
BP,2,354,sc009,1.870675821905768,0.7920892466354813,False
BP,4,354,sc009,5.306301282000622,0.5661413059471899,False
BP,6,354,sc009,12.773339849597132,0.7763152520047163,False
BP,2,355,sc009,3.9538138541130134,0.9683453332209894,True
BP,4,355,sc009,5.747067810793423,0.7637790790693668,False
BP,6,355,sc009,12.621993852974928,0.7555371082067371,False
BP,2,356,sc009,2.084596647613702,0.8251282497647374,False
BP,4,356,sc009,3.7099650401691595,0.5511600200671614,False
BP,6,356,sc009,12.760049819154968,0.9075807518375519,True
BP,2,357,sc009,1.0591833901795025,0.6285666717899943,False
BP,4,357,sc009,2.1915734797997897,0.5704441874432883,False
BP,6,357,sc009,6.670773057381751,0.7188190946335735,False
BP,2,358,sc009,1.6619883785542842,0.7556317249873519,False
BP,4,358,sc009,2.6722661399692225,0.6348526794951871,False
BP,6,358,sc009,10.218180986376474,0.9037873187615355,True
BP,2,359,sc009,0.7427798556089882,0.5522261100660524,False
BP,4,359,sc009,3.2262437805582986,0.4883503070119241,False
BP,6,359,sc009,7.368445293041073,0.5594358783183719,False
BP,2,360,sc009,0.1130871155374727,0.6034888858813192,False
BP,4,360,sc009,5.835511932153138,0.5614618812376707,False
BP,6,360,sc009,12.749504412270792,0.46930902283140613,False
BP,2,361,sc009,0.14808098910912948,0.5950856254078197,False
BP,4,361,sc009,5.6630713775722965,0.5548237613135731,False
BP,6,361,sc009,12.376021916092188,0.4772710159263435,False
BP,2,362,sc009,0.05730032961202125,0.6167580604696652,False
BP,4,362,sc009,6.1196072566303314,0.5717480124097672,False
BP,6,362,sc009,13.360657587835794,0.4526530646871012,False
BP,2,363,sc009,0.06011067785468727,0.6441039303132219,False
BP,4,363,sc009,6.759462962253944,0.5921649156948563,False
BP,6,363,sc009,14.718775755757996,0.4021650050901776,False
BP,2,364,sc009,0.3071677252082738,0.5562466555325032,False
BP,4,364,sc009,4.928134240964809,0.5229361696062075,False
BP,6,364,sc009,10.762085008014711,0.49037011542449666,False
BP,2,365,sc009,0.7621343586780335,0.5570069633613521,False
BP,4,365,sc009,3.158826863889201,0.4937539160172497,False
BP,6,365,sc009,7.247529263244802,0.5696994554461122,False
BP,2,366,sc009,0.8167015984414912,0.5704263674928461,False
BP,4,366,sc009,2.9718695780520847,0.5088067464564906,False
BP,6,366,sc009,6.913635251253941,0.5984619244456342,False
BP,2,368,sc009,0.24509325393024592,0.6852928890784055,False
BP,4,368,sc009,8.549767582552425,0.628164827013806,False
BP,6,368,sc009,18.24848872815919,0.3757595657931058,False
BP,2,369,sc009,0.24509325393024592,0.6852928890784055,False
BP,4,369,sc009,8.549767582552425,0.628164827013806,False
BP,6,369,sc009,18.24848872815919,0.3757595657931058,False
BP,2,374,sc009,0.6538063613470144,0.7661892241073801,False
BP,4,374,sc009,0.6981014731565647,0.6280285948120801,False
BP,6,374,sc009,0.9198009290707388,0.46316362975436376,False
BP,2,375,sc009,0.5533607863133876,0.7477166913915926,False
BP,4,375,sc009,0.5598384276145172,0.6416752248589748,False
BP,6,375,sc009,1.3734387593311204,0.5660784854214725,False
BP,2,376,sc009,2.5390524527465566,0.8814195170331902,False
BP,4,376,sc009,3.3002072979569497,0.8051226611082724,False
BP,6,376,sc009,5.8172914144435826,0.6712067273693028,False
BP,2,377,sc009,0.059516763057540195,0.6439677731655309,False
BP,4,377,sc009,1.406457312675253,0.5723662321017806,False
BP,6,377,sc009,2.77182830203056,0.31049483436593095,False
BP,2,378,sc009,0.7250469910374515,0.7787087961105681,False
BP,4,378,sc009,26.808341055345217,0.8145879922715481,False
BP,6,378,sc009,37.69180554790241,0.5031106017632642,False
BP,2,382,sc028,0.7495351179104609,0.782899811240099,False
BP,4,382,sc028,15.182771143642741,0.6786040031954661,False
BP,6,382,sc028,32.201101806177604,0.5347752528387189,False
BP,2,391,sc009,2.012562305538846,0.8144897394253415,False
BP,4,391,sc009,3.450910032137625,0.573115553410941,False
BP,6,391,sc009,12.324170394539978,0.9151083492658506,True
BP,2,394,sc009,0.22024844525408832,0.6799101922978544,False
BP,4,394,sc009,8.309433651630792,0.6248858636598217,False
BP,6,394,sc009,17.81476744995695,0.35426963713162835,False
BP,2,395,sc009,0.22024844525408832,0.6799101922978544,False
BP,4,395,sc009,8.309433651630792,0.6248858636598217,False
BP,6,395,sc009,17.81476744995695,0.35426963713162835,False
BP,2,400,sc060,0.11766482035253567,0.6571851960423447,False
BP,4,400,sc060,26.370510097086093,0.6489724766196991,False
BP,6,400,sc060,57.36950437414261,0.6868394455796072,False
BP,2,401,sc060,0.7633020786759698,0.7852306352484565,False
BP,4,401,sc060,16.26111498444391,0.6807132017089635,False
BP,6,401,sc060,34.56632820820304,0.47797439840924794,False
BP,2,402,sc061,0.25145778229811405,0.6866638834795336,False
BP,4,402,sc061,8.053503417043812,0.6217152939693396,False
BP,6,402,sc061,17.238229583747614,0.369106815742421,False
BP,2,403,sc061,0.3369704896260356,0.5488784450153517,False
BP,4,403,sc061,4.798429341971876,0.5166686475880558,False
BP,6,403,sc061,10.473402226953667,0.48893991441758305,False
BP,2,404,sc061,0.012296148163174259,0.6273382086893747,False
BP,4,404,sc061,6.357714948813402,0.5797741983940597,False
BP,6,404,sc061,13.868975448025589,0.43569775494310736,False
BP,2,405,sc061,0.030443050370571434,0.6230860262809407,False
BP,4,405,sc061,6.260695585953793,0.5765674157164108,False
BP,6,405,sc061,13.662280869086013,0.44290674944564395,False
BP,2,406,sc061,0.7131890251408548,0.5448983236324236,False
BP,4,406,sc061,3.3304736294949566,0.48003509293993535,False
BP,6,406,sc061,7.555916470433576,0.5437099207851167,False
BP,2,407,sc061,0.43297704109524854,0.5250125108545401,False
BP,4,407,sc061,4.395556545873191,0.49590282966209887,False
BP,6,407,sc061,9.56907166634354,0.4771610640463222,False
BP,2,408,sc061,0.2929793327455302,0.5597460146590814,False
BP,4,408,sc061,4.990706688727807,0.5258887912479635,False
BP,6,408,sc061,10.90093031448614,0.4906487540776599,False
BP,2,409,sc061,1.119722262179817,0.6425873108192611,False
BP,4,409,sc061,2.008336970837412,0.5838386464165425,False
BP,6,409,sc061,7.021895655122862,0.7458061658779277,False
BP,2,410,sc061,0.7469486878634221,0.5532567214828924,False
BP,4,410,sc061,3.2116726123837633,0.4895167172855637,False
BP,6,410,sc061,7.342288216392633,0.561648476682306,False
BP,2,411,sc061,0.6650083936398012,0.5329267095819535,False
BP,4,411,sc061,3.5032769225653966,0.4663835982890556,False
BP,6,411,sc061,7.868124812814062,0.5180829309626109,False
BP,2,412,sc061,1.7879411828747638,0.7781349261329252,False
BP,4,412,sc061,2.8472430457701536,0.6220154486713269,False
BP,6,412,sc061,10.97171767674656,0.9165688403311861,True
BP,2,413,sc061,1.22013349779853,0.6653043133772314,False
BP,4,413,sc061,2.055942147033961,0.6035533568899839,False
BP,6,413,sc061,7.607085199616128,0.7869262718921152,False
BP,2,414,sc061,1.2622582079966214,0.6746181781119671,False
BP,4,414,sc061,2.114887623079949,0.6107409847081628,False
BP,6,414,sc061,7.853575081299554,0.8026983698589559,False
BP,2,415,sc061,2.1387289633003266,0.832802155223199,False
BP,4,415,sc061,3.9024908323222762,0.5330330903881639,False
BP,6,415,sc061,13.088251143162406,0.8995149091888043,False
BP,2,416,sc061,2.232483430276381,0.845452796236407,False
BP,4,416,sc061,4.231737053919977,0.4989687246902648,False
BP,6,416,sc061,13.65794371128197,0.8804783095718947,False
BP,2,417,sc061,1.6384887343846999,0.7512664362803018,False
BP,4,417,sc061,2.639588077179314,0.6360651067752604,False
BP,6,417,sc061,10.078003165364292,0.9003681049803243,True
BP,2,424,sc009,1.4101292492963626,0.8747076508959343,False
BP,4,424,sc009,20.86397230720361,0.7626259196449939,False
BP,6,424,sc009,28.13600817724906,0.6441839637746807,False
BP,2,428,sc009,1.192392143251972,0.6590989632435017,False
BP,4,428,sc009,4.904474884075611,0.649041487528193,False
BP,6,428,sc009,9.507571311066332,0.5318163016492735,False
BP,2,429,sc009,0.9995692320412317,0.6145452040869298,False
BP,4,429,sc009,5.416198473749414,0.5945504612762859,False
BP,6,429,sc009,10.540158591413519,0.5562320429600383,False
BP,2,430,sc009,1.0786700800705837,0.6331047282117456,False
BP,4,430,sc009,3.3171160827342834,0.6418324075580764,False
BP,6,430,sc009,5.853015664607695,0.5932644606057342,False
BP,2,431,sc009,0.7739217154909802,0.559913509344583,False
BP,4,431,sc009,6.060158500929096,0.5272120791210777,False
BP,6,431,sc009,11.811035244148425,0.5715816789279772,False
BP,2,437,sc009,0.3190958724997153,0.553300413870295,False
BP,4,437,sc009,2.2871139625941828,0.36113521104540386,False
BP,6,437,sc009,2.70523654252412,0.3471702848169161,False
BP,2,439,sc009,0.2497974453705693,0.6863065403728579,False
BP,4,439,sc009,0.9867141409248326,0.5528913540901544,False
BP,6,439,sc009,1.2559115139213903,0.34061279698924835,False
BP,2,456,sc009,0.24562525730798446,0.6854076130971559,False
BP,4,456,sc009,8.555006876665567,0.6282337588531673,False
BP,6,456,sc009,18.25793947852668,0.3762211315367766,False
BP,2,459,sc009,1.1005083894298204,0.8366648104608598,False
BP,4,459,sc009,8.28402682811919,0.7715894165005756,False
BP,6,459,sc009,14.967831451497846,0.6698732119618972,False
BP,2,460,sc009,0.38728583189516674,0.7151228885118392,False
BP,4,460,sc009,0.5569322603558765,0.6230645065742206,False
BP,6,460,sc009,1.2249448304345525,0.4932233482064017,False
BP,2,461,sc009,1.8022786062206575,0.7806002792897396,False
BP,4,461,sc009,4.275846201013412,0.6842365318452693,False
BP,6,461,sc009,6.974768416654264,0.6331524569686944,False
BP,2,462,sc009,0.5692808999626204,0.7507079452484311,False
BP,4,462,sc009,0.6961943085753256,0.6404575785877362,False
BP,6,462,sc009,1.8882009955330747,0.549790833704078,False
BP,2,463,sc009,0.00699475837032415,0.6318369423851663,False
BP,4,463,sc009,8.004765678096136,0.4825247981977132,False
BP,6,463,sc009,11.787831355938527,0.2929237655905844,False
BP,2,464,sc009,0.3808213577503925,0.7138041026013467,False
BP,4,464,sc009,0.5747035543918635,0.622136580462013,False
BP,6,464,sc009,1.2526619097689116,0.489349743296049,False
BP,2,465,sc009,0.2663887040173279,0.5662879757289373,False
BP,4,465,sc009,7.143511638586668,0.42739823801955606,False
BP,6,465,sc009,10.750306630007435,0.3697212852627747,False
BP,2,466,sc009,0.529713140775939,0.743229809012527,False
BP,4,466,sc009,0.540568352732979,0.640505481632636,False
BP,6,466,sc009,1.1781597011676759,0.5656605194358633,False
BP,2,467,sc009,0.8972245795278213,0.5900359298388235,False
BP,4,467,sc009,5.75052432167684,0.4792540705754763,False
BP,6,467,sc009,8.957878954461345,0.5151900944990228,False
BP,2,468,sc061,3.2763428341483447,0.9395299880496268,True
BP,4,468,sc061,7.597427677295479,0.8428795125864902,False
BP,6,468,sc061,22.023993665182847,0.6273129405365625,False
BP,2,491,sc076,0.4949081018786349,0.7365316129061242,False
BP,4,491,sc076,0.5107987872276137,0.6371496585523442,False
BP,6,491,sc076,0.9638474368632952,0.553042641787453,False
BP,2,492,sc076,1.5512615207558804,0.8893749334701551,False
BP,4,492,sc076,19.085568962865807,0.8129399596356662,False
BP,6,492,sc076,26.621487125519018,0.6957428035356807,False
BP,2,493,sc076,0.5714322985553321,0.7511103526673103,False
BP,4,493,sc076,0.8577289895736585,0.6354291216931066,False
BP,6,493,sc076,2.555099709165428,0.5051869139944111,False
BP,2,494,sc076,1.244247909287239,0.8553703972469945,False
BP,4,494,sc076,13.645975641036387,0.7220364009520049,False
BP,6,494,sc076,19.089346213127776,0.5595162480952679,False
BP,2,495,sc076,0.5471043068675709,0.7465346632848777,False
BP,4,495,sc076,0.5548793971823343,0.6415297812068887,False
BP,6,495,sc076,1.3145401855391987,0.5672551686905598,False
BP,2,496,sc076,1.5499029155624586,0.8892411934331846,False
BP,4,496,sc076,18.15752670519359,0.8025458647196313,False
BP,6,496,sc076,25.33874641840313,0.6853272173148034,False
BP,2,497,sc076,0.5716910895392373,0.7511587288391037,False
BP,4,497,sc076,0.8515451449132722,0.6357101636864231,False
BP,6,497,sc076,2.5279261739337278,0.5075596896538686,False
BP,2,498,sc076,0.18869111631093016,0.6730036589160842,False
BP,4,498,sc076,8.620084913490388,0.5188716363118856,False
BP,6,498,sc076,12.529086423289113,0.24038227340643886,False
BP,2,499,sc076,0.4879553707701344,0.7351801989828065,False
BP,4,499,sc076,1.6043137179311477,0.6024177245156684,False
BP,6,499,sc076,4.3646956274348,0.46133433220360054,False
BP,2,500,sc076,0.43328642381098126,0.5249353581369588,False
BP,4,500,sc076,6.675811158133539,0.3938538968115529,False
BP,6,500,sc076,10.155017008634411,0.41327224002174556,False
BP,2,501,sc076,0.23186535951430898,0.6824331070631313,False
BP,4,501,sc076,8.420770032339881,0.626433557613571,False
BP,6,501,sc076,18.015741011919296,0.3642985056889471,False
BP,2,1,sc001,0.2324774302058323,0.6049374573735842,False
BP,4,1,sc001,0.11108737997672624,0.34158415045899765,False
BP,6,1,sc001,3.3962901308914897,0.26477295069712814,False
BP,2,39,sc021,2.9606989516148854,0.9408716035748976,True
BP,4,39,sc021,3.2553516220096546,0.6880184451918292,False
BP,6,39,sc021,9.086175065443047,0.6297107760735718,False
BP,2,113,sc030,0.10978305426863533,0.5752701929010379,False
BP,4,113,sc030,0.21154200114577176,0.35962554747125425,False
BP,6,113,sc030,3.6280883615368618,0.2564462264540711,False
BP,2,114,sc030,0.4183878637696088,0.6483949383889885,False
BP,4,114,sc030,0.3051571332294634,0.34515319085249374,False
BP,6,114,sc030,2.309887804779197,0.30544883418162033,False
BP,2,390,sc057,2.5106065449046926,0.9102754632700548,True
BP,4,390,sc057,2.8028283123259845,0.6479440641237665,False
BP,6,390,sc057,8.122387818540545,0.5768079361414251,False
BP,2,471,sc069,2.3150162071599025,0.8929670211294376,False
BP,4,471,sc069,2.6046350400084575,0.6292631378458902,False
BP,6,471,sc069,7.702364731319848,0.5529047187552841,False
BP,2,472,sc069,1.8235798539435297,0.8361663915177693,False
BP,4,472,sc069,2.1024461637428042,0.5786193208995221,False
BP,6,472,sc069,6.643744892568739,0.4910701713236321,False
BP,2,477,sc071,0.29421565315002307,0.6195925598526472,False
BP,4,477,sc071,0.6559737597229178,0.3881502063811089,False
BP,6,477,sc071,2.0515000389974545,0.3422966371311015,False
BP,2,478,sc071,0.8285567640845853,0.7353931903788318,False
BP,4,478,sc071,2.103212301954757,0.5497122449230156,False
BP,6,478,sc071,2.6026030237130513,0.510441692995125,False
BP,2,479,sc071,0.31451328518708455,0.6243649149274128,False
BP,4,479,sc071,0.6922045636501488,0.38872980315733074,False
BP,6,479,sc071,2.109057511956533,0.3423720957308349,False
BP,2,480,sc071,0.43898302841359504,0.6530757312663072,False
BP,4,480,sc071,1.2573040554942598,0.43245979979747073,False
BP,6,480,sc071,3.1751584277886216,0.4246156454924973,False
BP,2,481,sc071,0.10521265740292668,0.5220833490374562,False
BP,4,481,sc071,0.5249546080586296,0.3631697907510887,False
BP,6,481,sc071,0.9045639450431342,0.3213683505949842,False
BP,2,482,sc071,0.39487924635293115,0.6430169549177539,False
BP,4,482,sc071,1.1585518200790883,0.41803472396346214,False
BP,6,482,sc071,3.2782827627330047,0.4118165911227747,False
BP,2,483,sc071,0.6689483452751102,0.7031935442130469,False
BP,4,483,sc071,1.2974016502296954,0.38905625012001843,False
BP,6,483,sc071,3.339223822766351,0.3264913860972856,False
BP,2,484,sc071,0.7189970517591924,0.7135320330510424,False
BP,4,484,sc071,1.8698414179475311,0.5190328366773729,False
BP,6,484,sc071,2.528524107304859,0.49133090054353273,False
BP,2,485,sc071,0.09886890755063116,0.5236659657985288,False
BP,4,485,sc071,0.5251142098107777,0.3637698792084824,False
BP,6,485,sc071,0.9230065573997661,0.31999665090566093,False
BP,2,486,sc071,0.7423073553972558,0.71827294148198,False
BP,4,486,sc071,1.9197755153979579,0.5257332222217398,False
BP,6,486,sc071,2.4752871884226435,0.4957234070848224,False
BP,2,487,sc071,0.5980555305382387,0.6881874580259177,False
BP,4,487,sc071,1.1803324676306266,0.3903923939623385,False
BP,6,487,sc071,3.0832351218429044,0.3320836861817054,False
BP,2,488,sc071,0.5357895277543102,0.674672075325532,False
BP,4,488,sc071,1.4718207302049728,0.46349928052498673,False
BP,6,488,sc071,2.950061069150986,0.45057562177862326,False
BP,2,512,sc078,1.721292976966607,0.8715682494135265,False
BP,4,512,sc078,1.7120637833924146,0.5787961300864666,False
BP,6,512,sc078,2.032626576123721,0.5318070805677272,False
BP,2,513,sc083,1.748498875952128,0.874582936153808,False
BP,4,513,sc083,1.7427407291533026,0.5827659626336118,False
BP,6,513,sc083,2.0603266712370623,0.5342876865776598,False
BP,2,515,sc085,0.5512696410008336,0.6780605702481272,False
