record,arm,job,fold_id,fold_hash,digest,steps,parquet_sha256
B8/V1__copy_exact/s104729/pub_ad5a7268e5.json,B8,fit:B8:V1__copy_exact:s104729,pub_ad5a7268e5,808afe37e2b2f383c2f72263634a10a8e6475699f9985e793d9876dea56fab64,71eb04ac447dd0f2443892c863e24733cfc8298c93fecd534b0fdfa8223abe0b,"intervals,point",27f77fccae9c16647ae61f4c2031f8a18f2eed7e5d3e73b2464a1d4270d1da28
B8/V1__copy_exact/s104729/pub_b0b3296ec5.json,B8,fit:B8:V1__copy_exact:s104729,pub_b0b3296ec5,878b58eecc667ab1589c9f0461c1646a5ebc64bdd68972110e1e15407eb88fb7,d7c5010e140906d9183903918ed26e6f1e9b72f4fd3f6be3e0ce5e673fa726b6,"intervals,point",107e00cc3220247f7ed17b4b6b8dd75171e4190888f306d8f3151b03190caf6d
B8/V1__copy_exact/s104729/pub_b155314682.json,B8,fit:B8:V1__copy_exact:s104729,pub_b155314682,0523f015bb98b462cfaf3a85648dbe7387de2701b5ec958b241b99f9dbbe9b3f,547f7aa82368ea9368706b3c9fed259b24383131a239615fd4db513628aa84b7,"intervals,point",ec79b38dfdf841b215fff87b3b27b611ad85c7bcc149db005d33732afa516bdc
B8/V1__copy_exact/s104729/pub_b4273fb42a.json,B8,fit:B8:V1__copy_exact:s104729,pub_b4273fb42a,5e0a3e060d718e3d99468d773aa251a32640270a36ee79d10db07bb4cccafee9,0e40f4bb8f7051f09c081e3c075b2ecf35d227b906069e0f10f7130ab1b48fab,"intervals,point",f9a7fdba8dd4d276e1dd1c6d208ace7dbe283d3b0229a9ac1a590e2816931c93
B8/V1__copy_exact/s104729/pub_b92b9c1ebe.json,B8,fit:B8:V1__copy_exact:s104729,pub_b92b9c1ebe,96811920799a659f6d062b4fe84acc479a6bedbd7f3192da3729d243996d74c7,6ab014262bb28f9e796b6b0a5a5185788ac64f27d81bd51edee20d7f0fa32dc0,"intervals,point",8bd00db10c9514702997a95dc6f97cae2fe06fd248c4bc9d520d0cb189534aaa
B8/V1__copy_exact/s104729/pub_c929bc0daa.json,B8,fit:B8:V1__copy_exact:s104729,pub_c929bc0daa,5e52aa598909abd621d294ec31a0168e4231697a4c3e62d24f2c3d7796773481,526afa0f4fe152d1b2ea6137de34cf8400ea8b1c2eb5869defd1fe9625961b40,"intervals,point",cfffd6b38ac7ec2d5142846ab29c472608cc2adae0ab6ea73e19bb34cba03bbe
B8/V1__copy_exact/s104729/pub_cdc2243314.json,B8,fit:B8:V1__copy_exact:s104729,pub_cdc2243314,2de83723606f421a0357c3c055dbea81c1bbbdd6a5ba8b82998cc542faac66f1,370aea46327e8d2c8c4e69f5494299c948fc46a93eeac5462d84367a8ee0aa31,"intervals,point",7df10f704c41bfbb8bbf02f8cd22abcd5b4931a4c387550530ccb5efe3e5b8cb
B8/V1__copy_exact/s104729/pub_d3c970567f.json,B8,fit:B8:V1__copy_exact:s104729,pub_d3c970567f,870f3ca1b40c22da9c75349abd19bcb0e529cbedf5e1085bdb760913662603fc,4871770713624ab0ef84171898c1c52cea20bf8677127337af6abd05da1eb1f5,"intervals,point",7385a991295369702f61f39fd374d14fd11a63f6a84c92a4be7bf1968566b668
B8/V1__copy_exact/s104729/pub_e287124c22.json,B8,fit:B8:V1__copy_exact:s104729,pub_e287124c22,9d4f90f1d19e4cbc156a4f60e432d8eaed7b037bce2ce47f76382e7aa7409840,14e709969f69394a6fa963c8bb5cbde7425402b8fcf96dd0333a26d49b1947d8,"intervals,point",d1dc222adf42479aca74c770ec644507bb1881e696c6a746b787e2f9f804d211
B8/V1__copy_exact/s104729/pub_f5d1922154.json,B8,fit:B8:V1__copy_exact:s104729,pub_f5d1922154,67da0b7de80fc34fc2e6500d0da455d0cc6ff4af36f6bc957683f7ffb4700f27,f4d124e5458740789f72b145ee286cca3235f3b1f14a94a8cf0f1fbd472eb84a,"intervals,point",21742ca8ff849592829c5e1f5d9b8cdcdc28a648b98dfb631af7c5ebfb73efca
B8/V1__copy_exact/s104729/REMAINDER.json,B8,fit:B8:V1__copy_exact:s104729,REMAINDER,041d4ad5f2375fa7ec9cadbafe8284c0dbeba2c6045fb82074327e9e09c6872c,e76e1d8f8f8afdc209c7b1dfd9af3b581403605bf6bac855d21f90bb254b6864,"intervals,point",619c5091e30c437e3642d349c357cca96987610ea652393a1d9d13340e1ff3f4
B8/V2__element_exact/s104729/Ce(III).json,B8,fit:B8:V2__element_exact:s104729,Ce(III),baad6d1b1d4bb4b11ce324af64d78d3955812abfccbd13f52b10851fd8cdca65,d7620cf540e1bb57d6b94542c65f2e5bb5d73d435914cf4e6c5198abe3912507,"intervals,point",83a65f7101247326b8a3e04e1873525bd04b88e37cf07ff14758cf856e762747
B8/V2__element_exact/s104729/Cm(III).json,B8,fit:B8:V2__element_exact:s104729,Cm(III),9358db095ee8e72a1ebce252007388f6da0f16111911c7fcd6d3be39741d3fd7,209663d15f83f2dfb86485747672846b3816a47ed6e873e22c5698f08bd77c33,"intervals,point",1c25af31201b69a3af267c6df8828ffeb7dd97b80261b7560a7e583d8f561363
B8/V2__element_exact/s104729/Gd(III).json,B8,fit:B8:V2__element_exact:s104729,Gd(III),780523562fa0b106523cd99cdc1d976ad0702a33a4ebe4243dcc2299ad2f30ea,3e6acb4b84f473120eab8042b5ce31d35667b5f9c10695a52511277e277bb785,"intervals,point",f2c33ec144e976a1dcb9370ba15462f7c04e0b2d63496607f380eda9a32c9ada
B8/V2__element_exact/s104729/Ho(III).json,B8,fit:B8:V2__element_exact:s104729,Ho(III),d9f356117275f99634ba06a2255c00d87d491bb62dd36f11f24e79a0f7992e12,06f392f63e6223a91cabc1f3c7ba2257b7cdf201a96d474834395ebaebec9431,"intervals,point",542ff31ec5ee859337769a1facded49444ab5655e127f6fbeea3042a2c04fc8a
B8/V2__element_exact/s104729/Lu(III).json,B8,fit:B8:V2__element_exact:s104729,Lu(III),54ec02d99a86b385a7d1f74c7c61e70cda613b92ba3d6867e52954babc055379,9c09660582eef9ee1e54282dc616f3d1162dbda1a73da15fde3f83de8b538270,"intervals,point",00d16b7c1c6a8a7f938037129e2f8594d2731191f26c52ce526c7c63113b2d58
B8/V2__element_exact/s104729/Nd(III).json,B8,fit:B8:V2__element_exact:s104729,Nd(III),b032d41b03c434b091ac0f9837ab74679d7dc11cfb093fdbccfcb0b70f894a15,535cc246fad6b0e414c8836c8f39ec6f6af6cb4710f2051d17f35d58c8c2f8d8,"intervals,point",a263f8a3cf39b4482d2e1c22f95ffa3143a97bfdb53e1055567bf93d104f7fc4
B8/V2__element_exact/s104729/Np(IV).json,B8,fit:B8:V2__element_exact:s104729,Np(IV),0160be56aa90f12305666726a8c9bf9c607f4715fed5fa4c13b564500ee70dfc,f14978eff9dc8b135b8032523f69e8efadc16369bc92626be1a09116a9c1a660,"intervals,point",7d01c6c4047391c5e3b1db097cf09478735383b93d5c6546687c347cefc80df9
B8/V2__element_exact/s104729/Pr(III).json,B8,fit:B8:V2__element_exact:s104729,Pr(III),c626ee65758ae45cf22269c99b772c329217cf5d45d8c763e720588cf288108e,c42ea4ce7f870ddf05853bc1467caa66b5e3f586eaf85a96df79f6be35c5312f,"intervals,point",0a271f5cff42ee673f5c57d1cd5332c2ac75da5fa6b0b86b7fd053a86f6f0f4d
B8/V2__element_exact/s104729/Pu(IV).json,B8,fit:B8:V2__element_exact:s104729,Pu(IV),8c64906de59b681828e98bed47cc22b05b281fd04b6dc8f7df3df00a6513e1a8,44d70329f7f58dbf3fc1b4177d38a300e5f94d0493c7dae1d6d054211601a2b2,"intervals,point",5bdf9e671d46aa0090ec5e58969d59083294132ca7a5747a6a01a2506d4f205e
B8/V2__element_exact/s104729/Tb(III).json,B8,fit:B8:V2__element_exact:s104729,Tb(III),9fff6a286aa5d621b98b31d391972daa2f70c4a3e7e02ed22461e7859a2e4a46,41e772cc20aa01b15da17fc53ed716d23bf346a83fe012d2722db988c18b5440,"intervals,point",9d99d67d4a3207ea4725f1880bce920d8cce06ea74c8461ce7161e09e1a901ed
B8/V2__element_exact/s104729/Th(IV).json,B8,fit:B8:V2__element_exact:s104729,Th(IV),31ea7487ab199591ddfaa91a9affd737a7f6c3f59b2e63a6e3ef50236274deac,f520be7f11c6d7349c73fa23f40d304e414634ac68cda47914e6b65e672197be,"intervals,point",52997c3934b42184ff1df7039ef7db16a3995460989f4d9fc54bafb49ac06ddb
B8/V2__element_exact/s104729/U(VI).json,B8,fit:B8:V2__element_exact:s104729,U(VI),b2a1a12f33a5cc6ae170c2c5876d85d8372d18503110eec0249eb6167b0ab1f1,ae820b4be40f90ba88693c4698fccd4924c4447374b79d4eb9221e55d3e59196,"intervals,point",fecd7af8199734fcac8087f46bb7993b76a79dedbd2887955259a9758e93a2ca
B8/V5__primary_batched_max4/s104729/s104729_S_b000.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b000,658e418875ae28d7f99a35c2c06e903ca2ab3e3b4b772e723fed5575e5a2eb78,a885d31dd796df79b4ca0dfc87dbc6a347a92862ad8c41226701e936d00d53f1,"intervals,point",2c5c01eeaf5057a2085787951ab5408d38eaa7f2996907b20bebc25d417c3206
B8/V5__primary_batched_max4/s104729/s104729_S_b001.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b001,3b809c0cc72af2341fcc3686a48663918b9368d028148601a2a24c15c96d6902,021180b63606a9b3572d065ceb4b1020822f60fe44611396fee7dd13b0b97077,"intervals,point",3461b8462ed0c4f583a80d4977f48cbfb098b5c795ef3355ee649e4482dc97f1
B8/V5__primary_batched_max4/s104729/s104729_S_b002.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b002,92ecf220df77355e1ccab81715f77d572a5eafb20b7a5dceb05eb88f350284c7,8a51a510ea8371953613dde457b3530928ad717a7af9c1f402dc172eda24965a,"intervals,point",77088d64c56d59f65c52d936c79fcee070daf694ed4babdbd5bbb739c2aa0162
B8/V5__primary_batched_max4/s104729/s104729_S_b003.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b003,b49af246d8b3de30cff690bb13a59d4858f86b88855268384b459679a03e5222,49927274f187dd843f24ec7a4553250ecade9f47061df8a7ea26067e02ef3431,"intervals,point",035caa9b77800eb98addeca3a305d684ca74bb9f80b53ae8c0d91392fc83a2d2
B8/V5__primary_batched_max4/s104729/s104729_S_b004.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b004,e6f0a113d12a588f93a7f8490b3121f094d821c92df245ad87440b4e1273fcfb,5ac886cda852142e32757dd35b9ba03f026e52c8bf56e705a9595a0aa8ffa0d6,"intervals,point",54a42dabb8a7e87ded589728a579dad6cacaad0d152a906fa32db74042d199a6
B8/V5__primary_batched_max4/s104729/s104729_S_b005.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b005,f72bad6b1fa46ad4a4ab12ecec5d85f0752058e7744994772afda53eccc717b9,761c32b696859bc261fe8ab734077451ec8db79b57f715e8f0e0ba16c5cafe6c,"intervals,point",5dea95ecf942c2f08abb41481187728f68e1f81a21a6d254dd82d31402fe202e
B8/V5__primary_batched_max4/s104729/s104729_S_b006.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b006,45c532abb53b90db169c5a6d48a63c46c866616f08c9df54431472513734898b,71497a71f5ca531c9661e0d965c2e0501c132a529dfe807908603bcb160d0d05,"intervals,point",531cae42d219e66f5c9234080a66ae5c30cdb68bc66be9de83e2deba7966bf8a
B8/V5__primary_batched_max4/s104729/s104729_S_b007.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b007,051e3f74f9db5dfb6211d3e326a6c60a9ab6653f12bb269db6fc4e3ec91788e9,5674ba75708277e31c02697b71492a1a4774eee2bbd4c0cba61e5f3548e0b017,"intervals,point",01ff870aac6f29378cccdbe84d6b1410efeb524530551909a4d4a89338b29eb0
B8/V5__primary_batched_max4/s104729/s104729_S_b008.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b008,eed4352f4ddb5c3f5e0e2cb44b96150d2ada8b9f161cf01db941e8eda72b700c,f2418cf921bf424d984ceae3c0c91ab68f3914ba2de4c4b9f6dc558e96cf3217,"intervals,point",93a9d045a666ae69d93f146a9576908ba7e086dfd47d2eb88fc724e0585cabde
B8/V5__primary_batched_max4/s104729/s104729_S_b009.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b009,7205e73bc77d114ec3b522e989aabb160b266b23c8414bb624f4304b6ca845e8,ae29e854d09f2b1b4c98a9cef598662c293d398564fba1ba22609fe024a0320e,"intervals,point",0abd7c3db81ed0311d68551a4ea9f8de5c4800915f38f53c2a71ca072d0ae975
B8/V5__primary_batched_max4/s104729/s104729_S_b010.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b010,be023e8a6aecd83576e68ebc7e3dc3a3fac9fbf24f2a33ecf2908977bdcfbb59,fd60878dc8f2d1342e1f988e6274ea756ce2c2f823a134b06347ef634311a619,"intervals,point",dd367eb852233431a1a604d43fbc91d4765d6222503b2d5f768357950d6e4481
B8/V5__primary_batched_max4/s104729/s104729_S_b011.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b011,a030163c96894adb61684832d991c4025f813a702c52c359fd7733fdf4ccc3a2,8e90d243fd2cc53584375a36cea85350a9a65a065ed588074ecee92dec280206,"intervals,point",0d06a46d71d65e0e4ceb3df4e71f0ba896ded345140f0b722c9c7811acf388ec
B8/V5__primary_batched_max4/s104729/s104729_S_b012.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b012,2036f1748df105053898bf8bd194adecf47137e6fcc12f58cfe530f29e7abcdf,ebfada26846a35841d543be377a43b2967ac3bf81b4ff19815055c2f8c228548,"intervals,point",c083b0e8c49e226f92c273e7344284512e5fc16fa6c7f328259777605ebcd76c
B8/V5__primary_batched_max4/s104729/s104729_S_b013.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b013,1acb5f9e73a3101321d96aa164d7f79dfc2f47aad547e7909c16d606ec69af37,76ba08edfd0abdf7075dbb5c19a0ca83965f37e3b35c8af631cbf26c830a778f,"intervals,point",f1ad647b0f025756eac704a0eb1e31dc2d3b18ad93522478585f644d8fdadd9c
B8/V5__primary_batched_max4/s104729/s104729_S_b014.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b014,34bbf6598524ef43d30c5d4ce3d9d3c74f30be81f01765f27f4dc4861432b4d6,7cb73eb612abf3285357d3fb8a12b0760ab27c098f1cdb56cdcc7d9251357a5c,"intervals,point",6186ac0ed3f38d1907f10855ec9ee3b3c5fb52945fdb97b70455a177fb48bc8b
B8/V5__primary_batched_max4/s104729/s104729_S_b015.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b015,039c5afff84ab7a28c459c260f18c16a1151db7166459bf18aa232f8f3e71fbb,aaf8134e9d1302790fdca59772b4fbec71a4b25cc188c83c689b9120a1f1edfe,"intervals,point",7dc020d26b581db1fa664cdb3aef89cb40f4f7fec66c8e71a73930eab3731340
B8/V5__primary_batched_max4/s104729/s104729_S_b016.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b016,2ca07d272268de88f0942426a161d8e0d7fd51d64cf8e538b2d898d56c8f11fe,2ac621d8604ae39ee0d94dd21409f7f08e9b8b35e44cccfa5928a2bee14b2196,"intervals,point",ff03d01caee82fed950572aab393252ef169ca3a74642e7b93696ca76c5e7fc9
B8/V5__primary_batched_max4/s104729/s104729_S_b017.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b017,9e396bd46baab0535296fdd55bbed786ff353251958f192bbde28700fd639f7c,bf58f6912776a917bcc04211543a977a9e082c7abe6b2c627e91d824752c91c2,"intervals,point",1c22f3541f168915a498d301c1852af341a700b7df78b45441438da474f070f3
B8/V5__primary_batched_max4/s104729/s104729_S_b018.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b018,052e92798be8bce6f29222c223a932a5d89eb06a6b6a1a4836c87eb97e682fc5,6a92a224b181be9b4a29449e894d436fea12892d201813623dc066953d327a1c,"intervals,point",8f9bf52d17154b5dc1f43a9589ead6521b5d3f5de066804b6f76e8cc8e8c0dca
B8/V5__primary_batched_max4/s104729/s104729_S_b019.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b019,0e4c4aa3f888c1457b000354446ae90bcddc939ed46d59204b966fe3e227bdad,217bc4987dedc142abc527e38aeda03cc736b2e660002c781fa313948b62fc22,"intervals,point",de3401b6b2d4f073edeae5c7234b2d700da6455b2c651607e6c8ea7c5539747b
B8/V5__primary_batched_max4/s104729/s104729_S_b020.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b020,54be46d28a87f58ba603aeb8d2a35423e972e7aa86d56e0226323a5ee81523b3,4c847257712be94ed78946a60898478aaaaeb66b4245e3e7cb9c15b2fdf1fcb8,"intervals,point",86e2f62b3b793eb1df1dbf8456c70a2142a111230b80731e462ce47ada72a3dc
B8/V5__primary_batched_max4/s104729/s104729_S_b021.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b021,b600ca052c4bd9ef93394c26f6639e9143310efdcd88337ea05b06474e293301,8a91470ba57f09a62469f17d158890a6e02921c8ed8f41c0667c0d89e0420906,"intervals,point",2f3a12b673a4ac6f5234ebc854f9e83a39ef67797121647bf18bdf248112b47c
B8/V5__primary_batched_max4/s104729/s104729_S_b022.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b022,ff56ffbac8e138a185a735e7943075f6e51b91c3a97acc353222f7cd4b6076cc,26bd3ce96551d3a07552e0fa4732b053d3ab1f6f316db16f092cc98be5800111,"intervals,point",9f8250dced996dbaaad4cc6115d5e22f24bb2f59947fae76cffd7b6f1441d728
B8/V5__primary_batched_max4/s104729/s104729_S_b023.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b023,cd2ea24705b80017bd1f1bf8ad57f3cd5339dfaafd5a3a4f48f3784c42394c50,5d2564a18f3e20f149820112a770c436cf6f33c20f762f34430d54580381b805,"intervals,point",54931ca20a93e45c64dcc81dcb3edf05e6d4e5c63b8c24768b624d1b7ed94296
B8/V5__primary_batched_max4/s104729/s104729_S_b024.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b024,38d1c8220ca2de4ee0b881262e9fc033dc77c4a00046cf3a065807d7e9238a7d,fe3087f7d0088457c206421a561df960e789db43ab834be1fae992c45e7c7100,"intervals,point",30e8bfff5d6ae23a89787e508e28c6b4d6767926b4be0526db7671e76d569330
B8/V5__primary_batched_max4/s104729/s104729_S_b025.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b025,185072c57084958fa262dde8b511aa6728000d9933e5d0242aae8cc77ec2ea3a,4246d41d996b3de1ed3a00a963b631d451ecf7018972c3d690ef9538ab121d36,"intervals,point",9648b312f25ec636ee4d6e0127f783963bc9736eb2c4a0191a8cefbd5f4e0640
B8/V5__primary_batched_max4/s104729/s104729_S_b026.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b026,cde599e7d91e7d78c1337cd42b5afb36072c2c012084dbb00c81691311cbd7c3,fe39cf0b1ebe5e174b0d5523b79444d6a6b575fcdc63c83908de9c8f8f85d0d5,"intervals,point",6cd8c26226f729647d83e063c48953b3bbb6ca384a43dc23be0c9be65b128ceb
B8/V5__primary_batched_max4/s104729/s104729_S_b027.json,B8,fit:B8:V5__primary_batched_max4:s104729,s104729_S_b027,598ad59fb4f6fc8e19165fbc4e1328125dafc3ed04a816830c9389f7d419ee6f,e7d10977122d05836a13ffb775f446e648d44f23a19362f6ba3fa41ef5a2b031,"intervals,point",2481feb4645d6ab42e1abd4cd281c1c59b85dba64291d23f85dc61851d5175c9
FLAT_CAT/V1__copy_exact/s104729/pub_0884e38fbe.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_0884e38fbe,75e1283a66e4aae41df145956c62cf72e4cf8c5be633c193d77f23a853b500bf,fedd68ba07627396d3779306ecada810c2c0ae99eb9bc4ec882c03d94190541a,"intervals,point",333f1891564415eb40c659dc784b93e400f15ff3a845f70e8cae7a1cff76ea82
FLAT_CAT/V1__copy_exact/s104729/pub_0a8da089ad.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_0a8da089ad,394c1ef3b4c8bf04f83306c6ee7f806982e44a3dbc2a2e86c1694844cd23a8e7,e8eaa1532c2179b036fcaf516d42d1c0cc0e3134b539fd6448dae22d76722a33,"intervals,point",37b73ce8a9d027f719def4e9f1bd573725ac9beeb8ece95e2f28ae1bb616896b
FLAT_CAT/V1__copy_exact/s104729/pub_0af6736cb1.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_0af6736cb1,c4838c4537aa7a380a6c0b8eef1ca110d37bb26d592c8a740556a061215a9b64,ead70c5f4b1006554f623a1b0aba812d4cabd21d5fd7d5249839d279d24ea1b3,"intervals,point",9e5b7f056a5dc4fd7b0a9169ea6be388f0a867018a954881437b483ec6c5c4ca
FLAT_CAT/V1__copy_exact/s104729/pub_0d412f4721.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_0d412f4721,a73b14367dfaf713201be28bef04b85bb258ea067beba7901ce4064d5877c6f9,e54580b20067abacc7dd0878cf1041b089e955cbe5b3108fb9a94f58d2b5bdf2,"intervals,point",11368607bce0b5f2b54f18870928359622c9509b3a4e4776376c98b7bd788793
FLAT_CAT/V1__copy_exact/s104729/pub_0ddbd861aa.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_0ddbd861aa,1400b0748addd69d4e2095c187207c38c1712e9aedaf522dab9365d8fd71c32d,78cdbb6967dac4de92a9aa5adc2889c9529dfe0bb90bce92187d4b03335bd9fe,"intervals,point",29d0a64cdad5111f41de7da1a5221f13b7878992570131c1cc2c0abda7fc6042
FLAT_CAT/V1__copy_exact/s104729/pub_19783c039b.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_19783c039b,97de83a96df591b36c6ac4cb306b66adcd26b9c64948a3264bc2c99ec0cb6280,d964ae74cb383f7f4364a706056a36d5a3019701026162e78e74827cfe98a465,"intervals,point",340a1d9b7e832ad3f4258e1de7c4b840e0dcc20083cde0015f4b5bd9363a7d66
FLAT_CAT/V1__copy_exact/s104729/pub_1bd76c48d9.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_1bd76c48d9,36d593d7aa25ecfe9834ca19eaeb11749e95dc7575e0c9b2d8a81b361496cb95,465b9cf025745dddcea0aa0d25995694aa809f29bc8f9226da8f2845603ddae7,"intervals,point",e58c27bdac74db460db7df0f1143b897fc2efc00a76f2c36717803d6a8c6785e
FLAT_CAT/V1__copy_exact/s104729/pub_22a136e9b9.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_22a136e9b9,b1c8742688cc675c1b3281a792a564ca33747d2fc2a32b8aa80fded09c03743d,65548a78b42e7aab457748af7a4415e83250ebdd31f89f076e4d1a243d019017,"intervals,point",af39e81db628b61331d7f4d77e5d078c1fc9e118ff0397c28484edbe71b8da12
FLAT_CAT/V1__copy_exact/s104729/pub_2319535dff.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_2319535dff,0236050033b1f0a77054b1d5a8dec968a0922bb6f3c791d0706c527a81890127,79e9b797cd8b4a0118509c6fe7589205f163a834dc4a70893523eea672b077b7,"intervals,point",302ad9f14eb9e8ec6612538e5e5af5067f6d9c78869ad35faece9dbca2b31651
FLAT_CAT/V1__copy_exact/s104729/pub_2c76a46f18.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_2c76a46f18,ac5c23a6f4aada351f3cbfcd7c4047023239f71b275fa2d92ec142363d250ba5,21c4ef50b335524d87aac08f29cd467d88b15c715f058b735f1a583b81050016,"intervals,point",5d61316f30180ebacb4d7f129f5d8acc0e6beded3e4607f5eac28975b41bb6bf
FLAT_CAT/V1__copy_exact/s104729/pub_2e9f2dbea9.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_2e9f2dbea9,4763f4bbaf185797dbf09422accfb7325e8a00cbafd2815364d0e2da866fc2fb,c1eca06ad9c36f262952f3dbd05efa8a46c2f9bcb076e66f2d74aa5c31059e0f,"intervals,point",f2344c50645495489e4538e66a6fe10ecaaea62a921737c8d24af4a5c30e1056
FLAT_CAT/V1__copy_exact/s104729/pub_37086f6378.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_37086f6378,36167e3102531293e50ca9d7e1785c77f719574178e385daa3f54571e6b8615c,a29c79b2abbccf8e87cc89ff045729df8740e2fff9f42bf83b8657f2baed5d0f,"intervals,point",badfedaba68a23fa3d5e662216f127c374c3e4516d3e3cacafe26a68943e735e
FLAT_CAT/V1__copy_exact/s104729/pub_3f3b6220e0.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_3f3b6220e0,e4fb4f20fc7c829a594e78d0c87b4d74f9daca04eb1ca3c162415c672b4740b6,5ebb641ac1d83cd3b1f04bba4513fd1705059e58b5a6f25dab8cf441f16c7f42,"intervals,point",a11cee02596a7da166155b34b41c0d9ac2f16799aad03e00108ac4663187e334
FLAT_CAT/V1__copy_exact/s104729/pub_44555064e1.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_44555064e1,cd40e311a7f3ea978ce5774cb729e888edee1eecb91a8fe993e6ad1617be2a52,678da3a619779d209f2befa955776576dc8d08522583880d5f0c23b7534cb7d8,"intervals,point",7d3d7e19f700ac898d075114f9fc0e5cd05e12c785bebdcbd655c53199cc41c7
FLAT_CAT/V1__copy_exact/s104729/pub_45b8fb22e7.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_45b8fb22e7,028b11e06565d2c3cf4305dd8d506d8dfe506e4e026fb4d9c7271e719e251050,54d1f95a4f8d8f020693c7ee344d724a09e42f3d85281e16573302312b1a493e,"intervals,point",a82a1f457bb86827b10b8cdd77df09d3a7251202107438d9f3276c0f7471936c
FLAT_CAT/V1__copy_exact/s104729/pub_4a1871d85d.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_4a1871d85d,0287b789e3480f08cc9cac7de39dd443c714fb8a165b1e2d5467398f41df7cb6,a42117d5d684be8c4bfbbca4f3fbfc52fb1826ba73a28527cc1b07c75f17d3f6,"intervals,point",f0d019a9e17eb66a8e374c97985e96ba438a44d803a1dfa45808a78f96bba852
FLAT_CAT/V1__copy_exact/s104729/pub_4cba27f5f3.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_4cba27f5f3,0949ec6a3619db0dffda1d681d25d31a0d46471c6f0edde284610df921dcce89,c8ae1695691428c440bf83e27ac59790a87bf47591155d30c17775e4285b7788,"intervals,point",919d0cac522862fe9139ebbdc80f475f98c06a16979b186c8f8046b51c37c197
FLAT_CAT/V1__copy_exact/s104729/pub_5472c4b438.json,FLAT_CAT,fit:FLAT_CAT:V1__copy_exact:s104729,pub_5472c4b438,a5bfbc10490a0d7c7acc88d4dc61499b8e2492b4130b478fb1bdf3a9e20dfd48,e043e7d6628cf0481cef184f57baaddf853e5b07fd6a9fb340a7e208fdabbcf5,"intervals,point",afb25b2c77a2cec05872e86f5f4da849268406bdbf9443810b4ac360287293cf
