split_seed,policy,budget,budget_rows,draw,feature_set,n_folds,train_rows_total,train_rows_mean,train_extractants_mean,train_ecfp_clusters_mean,train_superclusters_mean,train_largest_extractant_share_mean,budget_met_all_folds,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_macro_units,n_eff_pooled_rows,hard_own_train_nn0.4__macro_mae,hard_own_train_nn0.4__offset_mae,hard_own_train_nn0.4__shape_mae,hard_own_train_nn0.4__macro_mae_ligand,hard_own_train_nn0.4__n_rows,hard_own_train_nn0.4__n_ligands,hard_own_train_nn0.4__n_ecfp_clusters,hard_own_train_nn0.4__n_superclusters,hard_own_train_nn0.6__macro_mae,hard_own_train_nn0.6__offset_mae,hard_own_train_nn0.6__shape_mae,hard_own_train_nn0.6__macro_mae_ligand,hard_own_train_nn0.6__n_rows,hard_own_train_nn0.6__n_ligands,hard_own_train_nn0.6__n_ecfp_clusters,hard_own_train_nn0.6__n_superclusters,hard_vs_BASEtrain_nn0.4__macro_mae,hard_vs_BASEtrain_nn0.4__offset_mae,hard_vs_BASEtrain_nn0.4__shape_mae,hard_vs_BASEtrain_nn0.4__macro_mae_ligand,hard_vs_BASEtrain_nn0.4__n_rows,hard_vs_BASEtrain_nn0.4__n_ligands,hard_vs_BASEtrain_nn0.4__n_ecfp_clusters,hard_vs_BASEtrain_nn0.4__n_superclusters,hard_vs_BASEtrain_nn0.6__macro_mae,hard_vs_BASEtrain_nn0.6__offset_mae,hard_vs_BASEtrain_nn0.6__shape_mae,hard_vs_BASEtrain_nn0.6__macro_mae_ligand,hard_vs_BASEtrain_nn0.6__n_rows,hard_vs_BASEtrain_nn0.6__n_ligands,hard_vs_BASEtrain_nn0.6__n_ecfp_clusters,hard_vs_BASEtrain_nn0.6__n_superclusters
130363,diversity,2000,2000.0,0,MC_lig2d_ext_massaction,5,9436,1887.2,45.8,43.6,38.8,0.5521986072423397,False,1.2125570684125169,1.034913444809786,0.5558066082305376,0.11225097410331542,1.2052728803787718,1.1479224078434784,0.2373575670121214,0.4254527191370617,1.0870047971181034,2.264070007813418,0.2991820297274929,0.6115804084247416,0.2705792682926829,0.5175304878048781,0.5695930424026462,5248,152,131,79,131,6.256051615740402,1.1056183785417688,1.0313724737608663,0.3750185271950814,1.1056183785417693,580,37,37,33,1.2454908749321203,1.103357197374704,0.4928476749564995,1.2425143696866918,1768,99,98,65,1.1066331997366678,0.9900821580033387,0.4005927122360804,1.1066331997366678,622,37,37,35,1.2549461741568675,1.0879025345550628,0.517551668723199,1.2520259128397384,2162,86,85,57
130363,diversity,2000,2000.0,1,MC_lig2d_ext_massaction,5,9436,1887.2,57.4,55.2,50.4,0.5218986072423398,False,1.1274961784488438,0.915825436845592,0.5473638040992287,0.10309970602141494,1.112258665546512,1.1090735254081026,0.27960774338413796,0.3854861648212118,0.9613747595612175,2.1951665698001825,0.3000151990158465,0.6109267069250489,0.2862042682926829,0.5356326219512195,0.5318055141465765,5248,152,131,79,131,6.256051615740402,1.1671274230609034,1.0933612041466816,0.34529943066551344,1.1671274230609032,471,27,27,26,1.199483399314458,1.0520457393259068,0.49023398860997064,1.2066742618727007,1573,88,86,58,1.2071178492253782,1.100159812138905,0.37577814977662694,1.207117849225378,622,37,37,35,1.2471829819024343,1.0831406163707002,0.5066659926119637,1.2443529902626822,2162,86,85,57
130363,diversity,2000,2000.0,2,MC_lig2d_ext_massaction,5,9436,1887.2,44.6,42.4,37.6,0.5677986072423398,False,1.1802726870046596,1.0149396926616736,0.5427225156879739,0.1228350551745433,1.1758444765883234,1.1348639773332179,0.24774012229148878,0.42446743406750415,0.9914520066159089,2.242933363712992,0.3096296940383448,0.612698347898996,0.2865853658536585,0.5236280487804879,0.5513380255187337,5248,152,131,79,131,6.256051615740402,1.1368746619187626,1.095463155811455,0.3809199510591414,1.1217760784124189,563,32,31,28,1.1921879771365278,1.0939445380344601,0.46580755001880153,1.203627493149512,1646,94,91,61,1.1761595308309953,1.0982136014644253,0.38164282298400726,1.176159530830995,622,37,37,35,1.2604864523352937,1.1244129138410548,0.5056853976281935,1.2575017691788803,2162,86,85,57
130363,diversity,3000,3000.0,0,MC_lig2d_ext_massaction,5,13436,2687.2,74.4,71.2,63.2,0.4162986072423398,False,1.0795110500611884,0.9037538486386846,0.5278252887177359,0.12105775740657077,1.0802432788435075,1.1103889792424602,0.2675836219397504,0.4076766887863434,0.8938718205307876,2.152533337485383,0.3604736630686083,0.6130589566526297,0.2917301829268293,0.5388719512195121,0.5505530254713855,5248,152,131,79,131,6.256051615740402,0.9100178737269283,0.8299820255673463,0.37276121028288933,0.9100178737269282,440,21,21,20,1.1157192360251633,0.9827591085392442,0.48249066827719705,1.115719236025163,1477,79,79,52,1.0257228059939818,0.9154630319641747,0.3792738466666842,1.025722805993982,622,37,37,35,1.1392478489696374,0.9972776694278035,0.49279597582228174,1.13767291701515,2162,86,85,57
130363,diversity,3000,3000.0,1,MC_lig2d_ext_massaction,5,13436,2687.2,75.8,71.8,63.2,0.4162986072423398,False,1.0730919122465121,0.8991996117975429,0.5239365431741236,0.12072814771001705,1.0741677961252798,1.1069572077988559,0.2686931093298416,0.4065555949918932,0.9074677384795169,2.147472483620688,0.35442698037781223,0.6123387859051699,0.2999237804878049,0.5411585365853658,0.5529197870506374,5248,152,131,79,131,6.256051615740402,0.8793594046190092,0.808127408970035,0.3664857775748601,0.8793594046190094,440,21,21,20,1.1120235165249501,0.9775815714116369,0.48198950996539075,1.1120235165249497,1488,79,79,53,1.0065758974600676,0.9022537259555663,0.3726445095779812,1.0065758974600678,622,37,37,35,1.1347239356871912,0.9919506267552396,0.4924034749557325,1.1332016073755231,2162,86,85,57
130363,diversity,3000,3000.0,2,MC_lig2d_ext_massaction,5,13436,2687.2,73.0,70.2,63.2,0.4162986072423398,False,1.0806386260982568,0.9079603392368698,0.5227995544696348,0.12180229942107768,1.0800412023434514,1.1083700459697223,0.2693480189220038,0.40674929339829446,0.8810069867668741,2.1385538888565274,0.34360138949129587,0.6128187252768418,0.29554115853658536,0.5386814024390244,0.5531628984745931,5248,152,131,79,131,6.256051615740402,0.8969777648786355,0.8243256179327522,0.36717969544826023,0.8969777648786357,440,21,21,20,1.1237823185088778,0.9890456739947436,0.4802919685232028,1.1237823185088778,1488,79,79,53,1.0095180127109693,0.9039759052855711,0.3722093588505433,1.0095180127109693,622,37,37,35,1.1400221995984106,0.9980902100392156,0.48980602573988125,1.138438263566845,2162,86,85,57
130363,diversity,all,,0,MC_lig2d_ext_massaction,5,20992,4198.4,121.6,104.8,63.2,0.2630772080997881,True,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349949,0.30323643912783804,0.3866982602068877,0.8567364281873393,2.054867868299564,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,131,6.256051615740402,0.9044891122449072,0.8282467169318384,0.36300633019719913,0.9044891122449075,433,20,20,19,1.157483235268587,0.9864543612305291,0.5056335510367119,1.1574832352685864,1372,69,69,46,1.048877226025137,0.9461698386751136,0.3748563200533818,1.048877226025137,622,37,37,35,1.1352330327787994,0.9725841079510565,0.4849036409502394,1.133704784733508,2162,86,85,57
130363,diversity,all,,1,MC_lig2d_ext_massaction,5,20992,4198.4,121.6,104.8,63.2,0.2630772080997881,True,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349949,0.30323643912783804,0.3866982602068877,0.8567364281873393,2.054867868299564,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,131,6.256051615740402,0.9044891122449072,0.8282467169318384,0.36300633019719913,0.9044891122449075,433,20,20,19,1.157483235268587,0.9864543612305291,0.5056335510367119,1.1574832352685864,1372,69,69,46,1.048877226025137,0.9461698386751136,0.3748563200533818,1.048877226025137,622,37,37,35,1.1352330327787994,0.9725841079510565,0.4849036409502394,1.133704784733508,2162,86,85,57
130363,diversity,all,,2,MC_lig2d_ext_massaction,5,20992,4198.4,121.6,104.8,63.2,0.2630772080997881,True,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349949,0.30323643912783804,0.3866982602068877,0.8567364281873393,2.054867868299564,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,131,6.256051615740402,0.9044891122449072,0.8282467169318384,0.36300633019719913,0.9044891122449075,433,20,20,19,1.157483235268587,0.9864543612305291,0.5056335510367119,1.1574832352685864,1372,69,69,46,1.048877226025137,0.9461698386751136,0.3748563200533818,1.048877226025137,622,37,37,35,1.1352330327787994,0.9725841079510565,0.4849036409502394,1.133704784733508,2162,86,85,57
130363,random,250,250.0,0,MC_lig2d_ext_massaction,5,1250,250.0,12.2,12.0,9.6,0.46319999999999995,True,1.375739108397068,1.2105892124600324,0.5614601258794836,-0.05153066038067533,1.36106081817418,1.2799116350263553,0.0726555864159365,0.4403230579465423,1.1883992260220784,2.501967840157955,0.24879039315630697,0.5940094982984919,0.2526676829268293,0.4634146341463415,0.5382346437047407,5248,152,131,79,131,6.256051615740402,1.5934520198595994,1.4561289027813944,0.5101021530657159,1.603735640259524,1114,58,57,50,1.4262442925252834,1.2935527771062456,0.5459903623164896,1.4302724899607595,2905,126,117,74,1.6637753379189277,1.5561548853499656,0.42089927712746456,1.6637753379189277,622,37,37,35,1.448512846047537,1.3057566065302522,0.5289585189691405,1.4430072180444113,2162,86,85,57
130363,random,250,250.0,1,MC_lig2d_ext_massaction,5,1250,250.0,15.0,15.0,10.6,0.29040000000000005,True,1.320640249599068,1.1164512059994205,0.5910816748876746,0.03405485032867939,1.3131545536374767,1.3110748410161939,0.058697461029937115,0.49349962565365074,1.235107109112084,2.4021254937208196,0.2089066597806723,0.5700130530947977,0.23647103658536586,0.4376905487804878,0.49679184380629093,5248,152,131,79,131,6.256051615740402,1.3668157824893012,1.1911959327426975,0.4562412008710067,1.366815782489301,1335,65,65,50,1.3460750063226428,1.1626556690987633,0.535166292082791,1.3464497418753167,2215,116,109,70,1.5999124002058804,1.4578272090845072,0.4098945584459786,1.5999124002058804,622,37,37,35,1.381446300138225,1.1942185498184683,0.5421967752042164,1.3754677995797298,2162,86,85,57
130363,random,250,250.0,2,MC_lig2d_ext_massaction,5,1250,250.0,15.6,15.4,12.6,0.3848,True,1.335549263349584,1.0932104898588582,0.5978494094517174,-0.06645075031164693,1.3078458624242995,1.234541053097747,0.14661793217754626,0.38318656299149034,1.1269458751018524,2.4281128893704556,0.27988355903204815,0.6011902705769426,0.24142530487804878,0.47503810975609756,0.6328627758280431,5248,152,131,79,131,6.256051615740402,1.3285259394884052,1.147430880815767,0.4582226994809117,1.3250209494716918,1321,59,58,48,1.3385193089875431,1.1777676985284529,0.5269707744951806,1.347335445892065,2383,113,107,70,1.531708660179487,1.4082702615317042,0.39234265703228866,1.5317086601794871,622,37,37,35,1.3624619689305126,1.1775535946063518,0.5454687611619324,1.3629501763923708,2162,86,85,57
130363,random,500,500.0,0,MC_lig2d_ext_massaction,5,2500,500.0,25.0,24.4,18.2,0.344,True,1.2331887705346085,1.0143788279306853,0.5554345379014609,0.08676463932706624,1.2115109845751202,1.1068099376868223,0.29051965518744816,0.3646706987106585,1.051807302738598,2.3745755893420393,0.2567127807799939,0.60072446246267,0.29001524390243905,0.5194359756097561,0.5890612407916092,5248,152,131,79,131,6.256051615740402,1.4087230494439726,1.2452884026845261,0.45650438206805827,1.4003604711372664,808,46,45,42,1.2792254667899088,1.1116323094366687,0.5380684673088013,1.2831961654780084,2800,116,109,69,1.424410767905827,1.2923292745816504,0.39770043820431533,1.4244107679058269,622,37,37,35,1.2988047074809486,1.1247666671903471,0.5117011445960359,1.2945432880191219,2162,86,85,57
130363,random,500,500.0,1,MC_lig2d_ext_massaction,5,2500,500.0,19.6,19.2,12.8,0.34680000000000005,True,1.4001628937992294,1.200427548054396,0.5809717932902623,0.004090254838353569,1.3718642137655168,1.2474729827208337,0.08514737948214335,0.4626894346929277,1.1300853350323474,2.7772015639572727,0.3034061008415383,0.585921185267065,0.2650533536585366,0.4838033536585366,0.5557337932938123,5248,152,131,79,131,6.256051615740402,1.4050794433345606,1.273811645011107,0.4293756306266662,1.4050794433345604,1043,60,60,46,1.4947575594539013,1.3590593037659318,0.5372098983753231,1.5059769145334807,2055,106,103,67,1.6772463605057517,1.5686715571448984,0.3887409701537112,1.6772463605057517,622,37,37,35,1.5217506317789082,1.3747935215424152,0.5213811525478127,1.516491284925645,2162,86,85,57
130363,random,500,500.0,2,MC_lig2d_ext_massaction,5,2500,500.0,28.0,27.0,19.4,0.3652,True,1.327713466398464,1.116711254510743,0.554461481537313,0.08687742117001152,1.3054656730555654,1.163414995188999,0.22015578190335994,0.42206664541687433,1.1252618815644673,2.5198364843234695,0.32303465967584016,0.6234082708679418,0.27153201219512196,0.5158155487804879,0.6305866974649744,5248,152,131,79,131,6.256051615740402,1.3580468924305693,1.223672524369597,0.3924231863539023,1.3495124004237393,860,48,47,40,1.359616482602754,1.2184051680484813,0.4952232578458321,1.3747105634652692,1967,102,100,66,1.3444368005027258,1.2054130481952279,0.3924120006698374,1.344436800502726,622,37,37,35,1.3459450110257316,1.1693587564985426,0.519091646358349,1.3428522970345045,2162,86,85,57
130363,random,1000,1000.0,0,MC_lig2d_ext_massaction,5,5000,1000.0,45.4,42.8,28.6,0.22559999999999997,True,1.2157050599195944,0.9920460126000229,0.5460662583341478,0.020358789535935617,1.1920035950386667,1.132748850094462,0.24197143702148471,0.3621214320909924,1.0297436601237202,2.3715763601630577,0.31396823147739733,0.592731927953616,0.2888719512195122,0.5276295731707317,0.5873430507679834,5248,152,131,79,131,6.256051615740402,1.3186471464971903,1.1944407457642185,0.3898653613702788,1.3186471464971903,670,34,34,32,1.256432281459058,1.120572436513223,0.4954271460707121,1.2749049764058766,1793,100,98,65,1.348100895071611,1.2229588839597385,0.37611136825965,1.348100895071611,622,37,37,35,1.2996407507425893,1.137155775493249,0.5016908590777528,1.2965635627407976,2162,86,85,57
130363,random,1000,1000.0,1,MC_lig2d_ext_massaction,5,5000,1000.0,41.6,39.2,25.4,0.255,True,1.1241434180441214,0.9097880492793039,0.5414283250683524,0.08204283785624578,1.1086628615991638,1.086462811335172,0.3215710834646829,0.3321566607684885,0.9821976949782032,2.0905991737352716,0.371974132774391,0.6224321673475839,0.2846798780487805,0.544016768292683,0.6486230448012319,5248,152,131,79,131,6.256051615740402,1.157555947303571,1.0617605117310422,0.41933714898539065,1.1575559473035713,762,42,42,35,1.2327455813895158,1.1195793417643936,0.4883219378201128,1.2468271348980897,1640,92,90,62,1.1691567045312332,1.074547022349221,0.4114571495656097,1.1691567045312332,622,37,37,35,1.2111421472827197,1.0673214705126253,0.5068252172869279,1.2087975722401922,2162,86,85,57
130363,random,1000,1000.0,2,MC_lig2d_ext_massaction,5,5000,1000.0,43.0,40.2,29.0,0.3194,True,1.22112848102203,1.0403876452237573,0.5411075003564959,0.133820035788493,1.2221294791404231,1.157947405449458,0.23648908157412174,0.4400497840465677,1.020645775129149,2.38591711815674,0.3303701968374366,0.6207678192538906,0.2684832317073171,0.5003810975609756,0.5025545456591828,5248,152,131,79,131,6.256051615740402,1.1910452175457096,1.0687608540029896,0.36897615481641266,1.184638351885106,593,37,36,33,1.2194962472389292,1.0343311304860476,0.49943733798173806,1.2167590816808307,1906,97,96,64,1.26561751881412,1.1258173080205875,0.3893910427393821,1.2656175188141199,622,37,37,35,1.2795072055763497,1.0924659284249478,0.522105449356669,1.2762910974541577,2162,86,85,57
130363,random,2000,2000.0,0,MC_lig2d_ext_massaction,5,9436,1887.2,81.4,72.2,46.2,0.14119860724233985,False,1.1505205493656814,0.9705670115214534,0.5223170197400947,0.1232633849934065,1.131245017065467,1.116731828651715,0.2699276537623937,0.40726608073874265,1.000093580656226,2.200024396837346,0.4156454845541959,0.613393919790983,0.2970655487804878,0.528391768292683,0.504031940933471,5248,152,131,79,131,6.256051615740402,1.2142223656964748,1.1304319944304997,0.4009749846061621,1.214222365696475,548,27,27,26,1.2287109550511952,1.0926193011904242,0.49084024292486894,1.228710955051195,1592,83,83,57,1.199917541915286,1.1057996718372238,0.365126843880947,1.1999175419152863,622,37,37,35,1.2373041638120927,1.0970320237569986,0.48843243190746455,1.2345890421501353,2162,86,85,57
130363,random,2000,2000.0,1,MC_lig2d_ext_massaction,5,9436,1887.2,73.2,66.2,41.6,0.19799860724233984,False,1.07334964867553,0.8666458594766184,0.5336141980930702,0.12189517972900754,1.0573815043475228,1.0948271437905612,0.3014277727965362,0.3795717272719535,0.9170419100966486,2.0465544400883355,0.39908427307092087,0.6138796163415954,0.2976371951219512,0.5348704268292683,0.5205928724560319,5248,152,131,79,131,6.256051615740402,0.9870319737741514,0.8702854446752327,0.423424834482591,0.9870319737741516,500,28,28,26,1.1649224204160216,1.0094936747418686,0.4982663630468759,1.1601588236795188,1525,83,82,56,1.05010504016003,0.9250087253281976,0.3890418627613274,1.05010504016003,622,37,37,35,1.17339192709731,1.0126307405994064,0.5060402539946469,1.171419970978548,2162,86,85,57
130363,random,2000,2000.0,2,MC_lig2d_ext_massaction,5,9436,1887.2,72.2,64.8,41.6,0.2707986072423398,False,1.1318458117197037,0.9282309761695459,0.5370838706519273,0.12283619124146661,1.1177387474098999,1.1237115195175351,0.27412306850170487,0.40354972290772473,0.9408110941955377,2.199507645792263,0.34949500330828803,0.6123513470228581,0.28125,0.5186737804878049,0.5415727079813801,5248,152,131,79,131,6.256051615740402,1.197843612708515,1.1348647946509667,0.3393869761223995,1.197843612708515,477,27,27,26,1.219687391932281,1.0620677882259397,0.5068411126840328,1.219687391932281,1578,83,83,56,1.2072822732331359,1.100582695294546,0.3808530805975103,1.2072822732331356,622,37,37,35,1.2284675448049507,1.0720540791990176,0.5072241016223527,1.2258551745267974,2162,86,85,57
130363,random,3000,3000.0,0,MC_lig2d_ext_massaction,5,13436,2687.2,88.8,78.0,49.4,0.24663194057567317,False,1.1223425067992547,0.949070394034324,0.5198802422869213,0.13085603916013566,1.1110452243421762,1.1162221106394534,0.2776880604141243,0.4060861434400556,0.9990420631702918,2.1382566265431167,0.3988828073078819,0.613925673773119,0.2888719512195122,0.5255335365853658,0.5131199087828934,5248,152,131,79,131,6.256051615740402,1.1912882269586966,1.1252153438479378,0.3823463369613844,1.1912882269586964,464,25,25,24,1.2145567713522272,1.0742954445571424,0.4965019728503822,1.2145567713522274,1580,81,81,55,1.13721042957811,1.0443538904600131,0.3645190653640656,1.13721042957811,622,37,37,35,1.2075655662845204,1.0662347722880015,0.4871366255620317,1.2051962422682323,2162,86,85,57
130363,random,3000,3000.0,1,MC_lig2d_ext_massaction,5,13436,2687.2,86.6,77.2,47.8,0.27969860724233986,False,1.0406434772739945,0.8460817791113255,0.5343046160123454,0.11617972725078718,1.0382875302852914,1.0980544135094634,0.2971464658519969,0.3793372793609847,0.8780149159871278,1.9887685857615196,0.37320488424868187,0.6130704710105105,0.2942073170731707,0.538109756097561,0.528966073819999,5248,152,131,79,131,6.256051615740402,0.7961289425650955,0.711697901798371,0.36362934443103984,0.7961289425650958,439,21,21,20,1.1280534053197724,0.969321808944554,0.5048547214040701,1.1280534053197724,1464,78,78,53,0.9793772173247309,0.860901700526244,0.39444198788138307,0.9793772173247309,622,37,37,35,1.1158683396056082,0.9507129788337783,0.5079534489352516,1.1145652624111682,2162,86,85,57
130363,random,3000,3000.0,2,MC_lig2d_ext_massaction,5,13436,2687.2,97.2,85.0,53.2,0.2245652739090065,False,1.0866460632269859,0.8934070966745802,0.5254356528930001,0.12874552943336448,1.0712153674287936,1.10124243186984,0.2856114056801685,0.3980408197375584,0.8816713263946162,2.1515147413732887,0.4104464770313546,0.6138435031282417,0.30278201219512196,0.5352515243902439,0.5324830225995015,5248,152,131,79,131,6.256051615740402,1.0845443234869983,1.0448076550553747,0.3491327884537503,1.084544323486998,452,24,24,23,1.2228261095220296,1.0792176891628225,0.5133042106829526,1.2228261095220294,1490,74,74,50,1.1351760930195067,1.0440738947563863,0.3769026053436319,1.1351760930195067,622,37,37,35,1.1884970776251917,1.0484554440249274,0.49988219451754373,1.1863494802212216,2162,86,85,57
130363,random,all,,0,MC_lig2d_ext_massaction,5,20992,4198.4,121.6,104.8,63.2,0.2630772080997881,True,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349949,0.30323643912783804,0.3866982602068877,0.8567364281873393,2.054867868299564,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,131,6.256051615740402,0.9044891122449072,0.8282467169318384,0.36300633019719913,0.9044891122449075,433,20,20,19,1.157483235268587,0.9864543612305291,0.5056335510367119,1.1574832352685864,1372,69,69,46,1.048877226025137,0.9461698386751136,0.3748563200533818,1.048877226025137,622,37,37,35,1.1352330327787994,0.9725841079510565,0.4849036409502394,1.133704784733508,2162,86,85,57
130363,random,all,,1,MC_lig2d_ext_massaction,5,20992,4198.4,121.6,104.8,63.2,0.2630772080997881,True,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349949,0.30323643912783804,0.3866982602068877,0.8567364281873393,2.054867868299564,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,131,6.256051615740402,0.9044891122449072,0.8282467169318384,0.36300633019719913,0.9044891122449075,433,20,20,19,1.157483235268587,0.9864543612305291,0.5056335510367119,1.1574832352685864,1372,69,69,46,1.048877226025137,0.9461698386751136,0.3748563200533818,1.048877226025137,622,37,37,35,1.1352330327787994,0.9725841079510565,0.4849036409502394,1.133704784733508,2162,86,85,57
130363,random,all,,2,MC_lig2d_ext_massaction,5,20992,4198.4,121.6,104.8,63.2,0.2630772080997881,True,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349949,0.30323643912783804,0.3866982602068877,0.8567364281873393,2.054867868299564,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,131,6.256051615740402,0.9044891122449072,0.8282467169318384,0.36300633019719913,0.9044891122449075,433,20,20,19,1.157483235268587,0.9864543612305291,0.5056335510367119,1.1574832352685864,1372,69,69,46,1.048877226025137,0.9461698386751136,0.3748563200533818,1.048877226025137,622,37,37,35,1.1352330327787994,0.9725841079510565,0.4849036409502394,1.133704784733508,2162,86,85,57
130363,maxmin,250,250.0,0,MC_lig2d_ext_massaction,5,1250,250.0,18.8,18.8,18.8,0.28959999999999997,True,1.4222021285431956,1.3451473518455712,0.6009158116846443,0.03263531462610725,1.468993338225562,1.7178124957955228,-0.5590550195379065,0.6937434951518218,1.3925139475474169,2.6762848612598766,0.1305558188373217,0.5503156504199077,0.1722560975609756,0.3357469512195122,0.3562093799372913,5248,152,131,79,131,6.256051615740402,1.4298624413350718,1.341362123594334,0.5751135403460211,1.4683149350748759,1744,88,83,50,1.4634868517501989,1.3783330007453758,0.6177949823772189,1.5081847020529449,4943,139,119,70,1.181884405013273,1.073686801393003,0.3920381755259839,1.1818844050132729,622,37,37,35,1.3885254837332877,1.2461698811492417,0.5405210184515303,1.3829152736663939,2162,86,85,57
130363,maxmin,250,250.0,1,MC_lig2d_ext_massaction,5,1250,250.0,18.0,18.0,18.0,0.2840000000000001,True,1.28013680989659,1.168566926360531,0.5804691986183877,0.0702309612067582,1.30249089247158,1.5415024641465904,-0.3113449312799086,0.6500430096602012,1.135538067772813,2.5644435066619216,0.281999347144202,0.5744848109918154,0.21875,0.39615091463414637,0.36471284441791335,5248,152,131,79,131,6.256051615740402,1.3689307481841917,1.242203191572799,0.6210560802963473,1.3879384100215233,4083,103,88,55,1.3267591762552706,1.208800535978506,0.6070394814645528,1.348814588929359,4833,136,116,69,1.0627091125926444,0.9956692369611804,0.3754284381502589,1.0627091125926442,622,37,37,35,1.2889164256762184,1.1597156116636718,0.5226262268159244,1.2853128629618331,2162,86,85,57
130363,maxmin,250,250.0,2,MC_lig2d_ext_massaction,5,1250,250.0,25.2,25.2,25.2,0.1432,True,1.2565594425145477,1.1170644055487824,0.591395018011317,-0.13908631097765167,1.2856009927273937,1.5547220083313766,-0.3684665472137152,0.5891540765847658,1.1014485393965314,2.501373965456073,0.16078069419526256,0.5144499957606228,0.2071265243902439,0.39253048780487804,0.47172734374163594,5248,152,131,79,131,6.256051615740402,1.2530171358309719,1.0934820504629872,0.5659273546315841,1.2695883413951303,1727,76,71,51,1.2914680131925962,1.1435458907840024,0.6063099437668348,1.3187558985458678,5051,139,119,71,1.0844821276972858,1.0032291685008932,0.37977336574056214,1.0844821276972858,622,37,37,35,1.2573943730772892,1.1034272400580238,0.529501967897385,1.2540946335140501,2162,86,85,57
130363,maxmin,500,500.0,0,MC_lig2d_ext_massaction,5,2500,500.0,31.8,31.8,31.8,0.2652,True,1.1350125396324442,0.9676567670475127,0.5572054773988695,0.10122581160022093,1.1356153356203496,1.2293592020569157,0.14791772384906787,0.47937430985140617,1.053667345319048,2.111344248355106,0.32827231116103806,0.6043640463128409,0.2549542682926829,0.4759908536585366,0.42557120928058795,5248,152,131,79,131,6.256051615740402,1.1861031757576677,1.0688341441790203,0.5058100802750615,1.2174346872644886,937,48,47,37,1.1693559141616983,0.9941382292205296,0.5782246285885504,1.1668354701668577,4871,134,114,68,1.0259762902709404,0.9389591125819192,0.3740246160854328,1.0259762902709404,622,37,37,35,1.152936110947589,1.0164576905042662,0.4926185845039233,1.1497699228176257,2162,86,85,57
130363,maxmin,500,500.0,1,MC_lig2d_ext_massaction,5,2500,500.0,31.8,31.8,31.8,0.2596,True,1.1284666529086758,0.9641934343329787,0.5646804605455147,0.0859449550297644,1.136662556599065,1.2640335563494114,0.09884722235548993,0.4993543361717511,1.0010473557962765,2.1507501655388097,0.31659626757996506,0.5975130033737068,0.2498094512195122,0.4634146341463415,0.37747346050400804,5248,152,131,79,131,6.256051615740402,1.251540834820714,1.1161198675062651,0.5077196567307557,1.2539682929316305,982,54,52,40,1.1574424699220556,0.9908134950943664,0.5866028114126358,1.1596984685937095,4779,130,110,65,0.9838875902796779,0.9040422594050664,0.38027280482387715,0.9838875902796781,622,37,37,35,1.1450361871560673,1.0104214445902784,0.49936463209653364,1.14229650217412,2162,86,85,57
130363,maxmin,500,500.0,2,MC_lig2d_ext_massaction,5,2500,500.0,35.4,35.4,35.2,0.26799999999999996,True,1.1568680679763033,0.9880748589764417,0.5655382446604484,0.08091670528686312,1.1598638767921254,1.2156263996331664,0.1551034270235545,0.46308213008660537,1.048576258670913,2.1800119333365724,0.2655444675101792,0.5974784603000641,0.2574314024390244,0.484375,0.43327038217184294,5248,152,131,79,131,6.256051615740402,1.1189127077206802,0.9746238650731992,0.5067632547594288,1.1371575336761452,951,44,40,31,1.2171960126524566,1.0496200681284202,0.5783747266281137,1.2208137048105,2645,117,106,66,1.0995760450026701,1.0212817417907119,0.3750419164588248,1.0995760450026701,622,37,37,35,1.1717375562273016,1.024993430439475,0.5080463753332546,1.1691035795274052,2162,86,85,57
