split_seed,fold,policy,budget,draw,pool_rows,budget_met,selection_sha256,n_rows,n_extractants,n_ecfp_clusters,n_superclusters,largest_extractant_share,target_sd
155921,3,depth,all,1,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,depth,all,2,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,diversity,250,0,4729,True,aec9f4a1ca629ca97d4fcdd17749ab32ae97a9502ab945e128b86bc1625b255a,250,21,21,21,0.176,1.5326465629315114
155921,3,diversity,250,1,4729,True,7a08f233cf4ec6200fe72cbfeb72247d70fcb9de60c42f23446bcd8a4d9662ff,250,8,8,8,0.336,1.5829940989076046
155921,3,diversity,250,2,4729,True,f668a55329b4223890fea61d97b08b5b5a202b35719ea506bf09f74467624494,250,19,19,19,0.232,1.7335967176624687
155921,3,diversity,500,0,4729,True,0ab0e64bd033072f39c9fa72b1a916a73ece7da050fc12562fb4e96dc8cdc68e,500,30,30,30,0.168,1.51840147562011
155921,3,diversity,500,1,4729,True,4efe53e876e4a0ecd56f516a75c36dc43e73ba28e845e3d63ce8909f7c9ba019,500,30,30,30,0.168,1.710403705572477
155921,3,diversity,500,2,4729,True,875739d4ad4adc1edb214ee4a965caaab3034b82d5c6322e9529db92c2d235ff,500,27,27,27,0.206,1.667289668231929
155921,3,diversity,1000,0,4729,True,6a852ffc8e6e7353709546b74b2d37805bb8d6ecedfaa8906231ce6d5494d2da,1000,52,52,52,0.195,1.68342609487475
155921,3,diversity,1000,1,4729,True,90cb8afbaa3ba22128874ed5ffb5a4243fd858b85fac290db407e7a75ca229df,1000,59,59,59,0.103,1.6837389931955564
155921,3,diversity,1000,2,4729,True,cc3813bcaa2dbbe2f3a2920e484affead952d8d75f40c1ccc3c0c90f10f0353f,1000,27,27,27,0.566,1.5396037191794054
155921,3,diversity,2000,0,4729,True,425a6a9156111459c39c64cdbabaf98ea9b6b75df9592595e943fee6d1fa7a86,2000,52,52,52,0.5975,1.578876824313422
155921,3,diversity,2000,1,4729,True,63173d1720d79426188c595e29a9f49e28af4f988fe2f164bf753dc2c8ef90e5,2000,59,59,59,0.5455,1.5687410776731507
155921,3,diversity,2000,2,4729,True,3f9e0045db0183f02797da1004c2747f478d72922d6f0fbb8bca788feacc847a,2000,32,32,32,0.744,1.4903324295184082
155921,3,diversity,3000,0,4729,True,33ca0f426c090c67bfbdaa03e5ab4c64d3e91aaea12b75c607d7bc3d9422e1fa,3000,75,71,63,0.496,1.6088778211942187
155921,3,diversity,3000,1,4729,True,4bc98fa29fb4d0669d343a5a76eb02f61fc14d29b664290b316388434be174fb,3000,74,69,63,0.496,1.6089729702417235
155921,3,diversity,3000,2,4729,True,3f4260088e668e11b7fc6edeeaffd4effbb36e483a7d175d449f3ae09540128b,3000,70,68,63,0.496,1.6118234735985413
155921,3,diversity,all,0,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,diversity,all,1,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,diversity,all,2,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,random,250,0,4729,True,c698884b45ae2f8e423e50b3eb35e0cc5491c09de935a76ff2c89a3f15f34f3d,250,8,8,8,0.724,1.584569646233214
155921,3,random,250,1,4729,True,8972f55eedec24333bf1e8af2bdd007b2b03a2e46d618d6465b890d4ea35cf8c,250,4,4,4,0.96,0.9802485757836482
155921,3,random,250,2,4729,True,2817a77f609f59f7b973e1b01ed790bce979279c54fdfc24fc52dcdb7e8402a5,250,19,18,16,0.14,1.9142960953910788
155921,3,random,500,0,4729,True,c3194ecfad55832a0fdc9536bec89b201d3c5b655be1a4f8386f79dfc6e89a34,500,9,9,9,0.85,1.4430512483414732
155921,3,random,500,1,4729,True,c4e4347772d1b524a58c9d189c23898033b93dd09a006578ea7f1be3c533c757,500,16,15,13,0.48,1.2814471009236374
155921,3,random,500,2,4729,True,5fdb1afe65da6c56a66a9e0cf7ce46f0a50cdb00155674fb7919da7fc3258d38,500,26,24,19,0.206,1.600022734446455
155921,3,random,1000,0,4729,True,841ddbd0d0e5db480406e5037dd1525d87e57790084044e14c692d8a46c9796c,1000,42,39,31,0.425,1.7726229802403906
155921,3,random,1000,1,4729,True,df977766292629871068d9e90833bb6828de76ef1cf45409bb3eeaebacc7e2b1,1000,39,38,28,0.24,1.5008114475372403
155921,3,random,1000,2,4729,True,c0c4ff7c0c0c5348c9b97f0b1a555049c1ae1d8985e17f7420021f52c20ad4c7,1000,50,45,34,0.24,1.449840169307639
155921,3,random,2000,0,4729,True,2ab144c9ae82c1b1979c5d22232ca5bfd5286d636d947b3be629d54ee608324b,2000,89,77,51,0.2125,1.6391003302898768
155921,3,random,2000,1,4729,True,f9466d1110ec34c4f99dc8bf25bfef48c104af1152c1af3a5641ae661578cbee,2000,45,43,30,0.4365,1.4489534626791478
155921,3,random,2000,2,4729,True,0e0d0d2eca80f1ef699abb8844fc202e7286b6c2a621bf890b1d0eb39f530075,2000,106,93,55,0.12,1.4811976255519015
155921,3,random,3000,0,4729,True,c8410e2cb0a71c2f87c7d77909b86053467f48156dc9f2e941853b23e4010b2b,3000,103,89,56,0.189,1.578820397298799
155921,3,random,3000,1,4729,True,f4178b4d28015e01d4e5cf2eee17f61428dabe500eb1ec01ee005a4d84e30a01,3000,66,61,36,0.496,1.4236194261924822
155921,3,random,3000,2,4729,True,5a37718944080bd59114dc4b4079d17695041476a196363420c7e1b89fe3968b,3000,106,93,55,0.36933333333333335,1.4721100994825314
155921,3,random,all,0,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,random,all,1,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,random,all,2,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,maxmin,250,0,4729,True,0ebd13cdf25feb251fdc31abeea60663ffe6785c7ecffc33f60d5f54574a30e4,250,26,26,26,0.112,1.609646804949565
155921,3,maxmin,250,1,4729,True,2bfe9a14655df09bf052153b0a1b7d4d8bf80ee203d5f59e524c770c422d484b,250,22,22,22,0.176,1.6619829342903392
155921,3,maxmin,250,2,4729,True,22de3e37040b007cfc1d5275ebdd259bf44caa3478be65616d58cfa062340231,250,25,25,25,0.112,1.5162914942235333
155921,3,maxmin,500,0,4729,True,247586fec022dd4078b8f56bfd976404e7b518e38912efd012fab84cde0c8ae7,500,43,43,42,0.116,1.6305863119033823
155921,3,maxmin,500,1,4729,True,5937e9e0db2eaaddccfb72d0a6fb475e79da9600a0e5d529982ebe766d5f0d10,500,40,40,39,0.156,1.676069966340578
155921,3,maxmin,500,2,4729,True,31a652d70cd47d97702637c2ae539bfdeccc65589bf56cd1396048bd24f39dc0,500,35,35,35,0.168,1.5973729160128722
155921,3,maxmin,1000,0,4729,True,37fec4d76b895c9612d74e3fcc800d8dcf625e224b41a7eb5a6ca0781d026b09,1000,71,71,59,0.103,1.640492964719229
155921,3,maxmin,1000,1,4729,True,4ff2a30c98dd042a3c25017f74aac6bc72bba5a5f5139efb7a97492c7e76d94a,1000,68,68,59,0.103,1.6190895683122568
155921,3,maxmin,1000,2,4729,True,3e707f99b9ddbb21371441b5d758744c3c2ed943169aeb9e6a2c93215b89cba6,1000,60,60,53,0.184,1.6198995178764333
155921,3,maxmin,2000,0,4729,True,75fe15149bbc15c950024920a5cffb630837527ed4b754b22bb845c523907920,2000,105,105,63,0.12,1.5517480733605884
155921,3,maxmin,2000,1,4729,True,b0b3070c1c6a4915b3177c1eea74eb3a4a4a875d6a2e0cc8b344738f9c545cfa,2000,107,107,63,0.12,1.5465255906879263
155921,3,maxmin,2000,2,4729,True,47166b1f67cfb1b4f00cca077e98bf08f3f3cb7bee11608b5226d3fd7c36920c,2000,105,105,63,0.12,1.5509690905834435
155921,3,maxmin,3000,0,4729,True,e4fd346f3622544d37f3203a9c3c056824f01abb6bee6f745c4deaa9c3aa3d65,3000,118,112,63,0.13466666666666666,1.5693186098549448
155921,3,maxmin,3000,1,4729,True,6cbec4084fc0cbb0efc2ff0d6c40a299a3f1986810585196fdaa0c370531a07b,3000,118,112,63,0.13466666666666666,1.5698632295433919
155921,3,maxmin,3000,2,4729,True,2651df23b0d83cc3b90aeb0c3cdc89402907e3db0d878a934d6cc7ad39501bfa,3000,118,112,63,0.13466666666666666,1.5695442835569648
155921,3,maxmin,all,0,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,maxmin,all,1,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,3,maxmin,all,2,4729,True,8be9fffcadd78e4c9e10c6f583fe7823c63a4b295f9290e3e75177efa6ccf1dd,4729,133,112,63,0.31465426094311694,1.5100767639769237
155921,4,depth,250,0,4878,True,473d131295939e1bbff80d20ab031e11218f7f1afde95e822233ddd0787d0038,250,1,1,1,1.0,1.2992220357663309
155921,4,depth,250,1,4878,True,dec967d3ccd1fb6f363c21d03d561dd764484dada52935551f5cf3f7b9602d91,250,1,1,1,1.0,1.2984083199914664
155921,4,depth,250,2,4878,True,96be51f57a2dc556657a13fbcda8c8ad6a8a89710f56098e609e0c20a355c63c,250,1,1,1,1.0,1.3931752506192192
155921,4,depth,500,0,4878,True,78e88e9610f728a1f35265fb5caf45fca43f62eadf348f48752531bfe6fda8e4,500,1,1,1,1.0,1.3724282559837533
155921,4,depth,500,1,4878,True,b97cbce3c7790caddfd338ccbc2198013fcab24dde8144430d0134c7b4eb57ea,500,1,1,1,1.0,1.4018655084497216
155921,4,depth,500,2,4878,True,6fd9360bb23b88c04e2214be5d163f70d23e386dd6f53a93ab8a06ae940e0c6d,500,1,1,1,1.0,1.4325688915379542
155921,4,depth,1000,0,4878,True,9561a13a19ecd6581236e7e28ef62b759b4c93a1e32d669cbe14d8cea112d615,1000,1,1,1,1.0,1.3758153940147022
155921,4,depth,1000,1,4878,True,399a27cbb2cd06c052b61d9a756ed9ba8118db8d5a15ffa050cc072ec7f56045,1000,1,1,1,1.0,1.3835277472375556
155921,4,depth,1000,2,4878,True,76652aa758fe7017d73c77b2bc62876603497f7fdb543b689060c1a4528581c2,1000,1,1,1,1.0,1.3714106614144819
155921,4,depth,2000,0,4878,True,02870e52e6a1087819f1f69f1e60d475bb62d207334e978f627982413bbeb3e9,2000,3,3,1,0.744,1.3970593494875683
155921,4,depth,2000,1,4878,True,e69f3b5214d0245e24b3e85fd486f4d272a003880ccd06f1eb3d486a86090a35,2000,3,3,1,0.744,1.4012589982695045
155921,4,depth,2000,2,4878,True,e9efafd3d08a5fb72ab862d5bc3ac7034a88dcc76acc11437675d6fcb0a56b89,2000,3,3,1,0.744,1.397411093249838
155921,4,depth,3000,0,4878,True,a027e6ec820f39e73519e102b5a7fe966f4d879bfbae93f4a884ba2a016c71d9,3000,8,6,3,0.496,1.6797231086763116
155921,4,depth,3000,1,4878,True,ccb458a08fcf0ea096f7b61e8f46cf19b9d92bcfe01a1561a87a8b1f84bcdad3,3000,8,6,3,0.496,1.6745566199693662
155921,4,depth,3000,2,4878,True,4116739dd4f52085c1e13dec747843bd9f1410ed5b201335ab5db81a3f73c5ab,3000,8,6,3,0.496,1.6786597594786699
155921,4,depth,all,0,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,depth,all,1,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,depth,all,2,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,diversity,250,0,4878,True,93036c80ddc5c4fe8d5b2791009e5256cfba9fbd80dce61f2f5746efd35c1c3e,250,20,20,20,0.248,1.5022286555316708
155921,4,diversity,250,1,4878,True,1309ec07d15582a098cd9bc547471612ad6348592db420cc71823ce47cefe169,250,17,17,17,0.312,1.6007660755852118
155921,4,diversity,250,2,4878,True,c61acc0fd9d1c8428f7bbe5bdf931e4b862bf292d156459f2ad2a4c534ae0b95,250,9,9,9,0.332,1.593965517128533
155921,4,diversity,500,0,4878,True,d74dd0389b6ce7bcb80e4d268a17eb566e2a39ae04d939eeb4b560579517fb70,500,33,33,33,0.206,1.5220900084182498
155921,4,diversity,500,1,4878,True,2f58a73694f1c0f19e5320fb9d7a4aef47737a8f1bfb3eef1cd84835052b2da8,500,22,22,22,0.206,1.8878166293695509
155921,4,diversity,500,2,4878,True,437e728b32c42bcfe4040fd2008261d114d1c0a6784863a849e7393d8c38fb15,500,16,16,16,0.37,1.5381254374754245
155921,4,diversity,1000,0,4878,True,486b21527c7b12a8e126125d43c28e557bc57dc5d02073077b6fc1ff3dd59d48,1000,33,33,33,0.512,1.5207019495820513
155921,4,diversity,1000,1,4878,True,e120f533d65e860169b03359d46ad70b2364cd8cae2720038661c5c44cdfc8c1,1000,39,39,39,0.23,1.905524785628746
155921,4,diversity,1000,2,4878,True,d2e743acd44adfee4ef9214a7618e79b7adc2126db0dcfcfa2aca28744c64e6c,1000,16,16,16,0.685,1.4665810960151866
155921,4,diversity,2000,0,4878,True,9288d2d4aa6d775d370e3c32eb6d38b377c522cf5618be19a98fb36d338a872f,2000,36,36,36,0.744,1.465855295996438
155921,4,diversity,2000,1,4878,True,02bc65e196689e67bc8c6db1f95b2509b153cf065b2e971553f652a260ebd8a8,2000,49,49,49,0.411,1.80019218503299
155921,4,diversity,2000,2,4878,True,8b6654b61632828c3f69a1beea8903703b6afc5e1c49b89a6c33369a6577ad0b,2000,31,31,31,0.744,1.4538662782850884
155921,4,diversity,3000,0,4878,True,f4310bc4f09b4367564073a529b108d53b1f7a0a948de558d6e7e0d2dae1be66,3000,68,67,64,0.496,1.7336918875722465
155921,4,diversity,3000,1,4878,True,6b3815927d96bbad801681fbcbc96b753bb16c69f957ce8b55583c334d59eaae,3000,72,68,64,0.496,1.74180991880324
155921,4,diversity,3000,2,4878,True,b71eb1a36752b241a0b1439270ca776b77ca0432b6d55c764d9c3224e48fa50a,3000,67,66,64,0.496,1.732618238929799
155921,4,diversity,all,0,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,diversity,all,1,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,diversity,all,2,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,random,250,0,4878,True,ba9565dc80e3e7e8ae66819ecc3f5beb70c61fb97db80fb4f4d4ee48a2716e2b,250,15,14,10,0.18,1.497409541834343
155921,4,random,250,1,4878,True,0f2c9e8a54fa68a86c6966ff551c8703e01d27d31b90e12954d59525cdaf5240,250,17,15,13,0.208,1.6590361582768942
155921,4,random,250,2,4878,True,ff6298f0ad31a7b40211eec1d0919cd32e74e2d72bf7ec59c940b53b41195569,250,11,11,10,0.336,1.5254002261685173
155921,4,random,500,0,4878,True,c496f2a5ed9c8a4c4259b5498a1bff26fdfe2c6f56f781451fcd05c4ec93b0c6,500,20,17,12,0.368,1.415673296344243
155921,4,random,500,1,4878,True,a1d6b2f92b3500da3124a52b2ffd360bd01ade9c8382cabafb1c6bdacb077a1d,500,17,15,13,0.504,1.5388958763896665
155921,4,random,500,2,4878,True,d3fa1974eedb5641a7247c618e08567485bc154d0dbde8ef4bde9c81efdaeda1,500,11,11,10,0.574,1.5365597105147863
155921,4,random,1000,0,4878,True,614aebadb56a4d1f052bb8dd42cb3d29549ecde10ee6b50909127a3e305f8f10,1000,33,29,21,0.23,1.8861418591828176
155921,4,random,1000,1,4878,True,8e22ce2ba0247eeafabbfccd5808362564daf6d066e6718b465dc868954f34e5,1000,17,15,13,0.752,1.5025769324892877
155921,4,random,1000,2,4878,True,4b45629d8313c89c3ee0452bd010c64f5e7e2e41eade90d81f8d3376b71eb045,1000,11,11,10,0.787,1.4673603306099832
155921,4,random,2000,0,4878,True,15ef8cab6f3c51c86f763294e5d6e376edcc93320cf2b0cd70d0ccf32f3f3738,2000,58,51,33,0.2125,1.8788850212478532
155921,4,random,2000,1,4878,True,da7ac47b0393641177b4261ca5702d8d586977c9c42e9ace46d049f363b67641,2000,25,20,16,0.744,1.3988989716834803
155921,4,random,2000,2,4878,True,5bd18fa39b966bbabd202422a525a70a12e9da24cb7a5441d438416cbc2f9e1d,2000,32,31,25,0.744,1.4338161481448564
155921,4,random,3000,0,4878,True,a9e23544273cc259343f510474c39f84c2144a92cc29c2e7ba5ba136486f344d,3000,69,59,39,0.157,1.7330706209041835
155921,4,random,3000,1,4878,True,510ef1d2382170cf19323ae1507aefab223b15a7cdd324e24b64ec320e739260,3000,50,45,32,0.496,1.465454698836071
155921,4,random,3000,2,4878,True,174ec9c54a885ae432ddcda2e0e8a36212ec3caacb1f666ed354500484172aa0,3000,49,46,32,0.496,1.6556479433936844
155921,4,random,all,0,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,random,all,1,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,random,all,2,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,maxmin,250,0,4878,True,bd2c667dc4ce4a986e8c53c2b7ed98b6c50743abc670e10ee77e87851cd77522,250,18,18,18,0.14,1.4513549503627736
155921,4,maxmin,250,1,4878,True,816dc23137411ea6ce1a4ed4d1b0f62257aa55b973f1f65899996b1e52745861,250,22,22,22,0.112,1.6551522628706272
155921,4,maxmin,250,2,4878,True,55c724a109eabf2144ac9df4d6340575f44e356bdb9c8852d686b18149a7d742,250,20,20,20,0.176,1.5844101484993012
155921,4,maxmin,500,0,4878,True,97d7b101c40d54789a239d7b8605b5d8ef691508b0adeb6e85b1b74d8d3bd6ad,500,39,39,39,0.156,1.5768637834375308
155921,4,maxmin,500,1,4878,True,7413419f69bb2495a3fb8d21b6a4a657d11642a0a0ff4b8ae392cbbc70b1936e,500,25,25,25,0.448,1.9113185816344611
155921,4,maxmin,500,2,4878,True,7def8c5c8f1564aff3d993e10b069d51e1d09cd8cc4ec2c9c5e9b4b49715b5eb,500,27,27,27,0.398,1.8893257068627132
155921,4,maxmin,1000,0,4878,True,eb609dca6fa2d65e4045b6c93e959541558339b8c998bc524e3a0310d3d712aa,1000,60,60,55,0.14,1.5938082385315422
155921,4,maxmin,1000,1,4878,True,4c66991ed3c56d881372f3c0b03f3ff710342ae07b3f25061a142aa23fcb92cc,1000,48,48,48,0.23,1.908484080433866
155921,4,maxmin,1000,2,4878,True,3b0cd2af1bfbb2369654c84c4211417e2b63d24b0661864921c12deba042f7bc,1000,52,52,50,0.23,1.8571701826320315
155921,4,maxmin,2000,0,4878,True,d661d21f1b0c51f8425ca43e477170471109a08dcd0f12af0f7dece72c3ef5ba,2000,91,91,64,0.115,1.7621873728491264
155921,4,maxmin,2000,1,4878,True,7a7e632832e3679dbad9313c0c4f84197946c3a9b1a7fde89e67cede58c37b5a,2000,91,91,64,0.115,1.7639260419133094
155921,4,maxmin,2000,2,4878,True,6594d7ce07faee36d2d74e73056d661bed723c5696dfa6bff0d152636fde2343,2000,91,91,64,0.115,1.7630706255782371
155921,4,maxmin,3000,0,4878,True,c32dc6f7dfe287332f9c982d6104d4db54bd1bcec23d4e29991662ced8298e7d,3000,106,100,64,0.08,1.7418047219500485
155921,4,maxmin,3000,1,4878,True,3936150338cdbb096118faebac2ebd376bbaff3c4cdd9c56494164eb0d2e73c0,3000,106,100,64,0.08,1.7333336989076378
155921,4,maxmin,3000,2,4878,True,21d3e35ace4ff2352c4ddcf8a4a9d88ee34365c78b29b3462ba1ab170bca7b26,3000,106,100,64,0.08,1.7326685847025554
155921,4,maxmin,all,0,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,maxmin,all,1,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
155921,4,maxmin,all,2,4878,True,f88c064e3a03f9b2493d42f3cbbdf28bcf675cc03449e6147d24bbb588924c3d,4878,117,100,64,0.3050430504305043,1.645154712517859
196613,0,depth,250,0,1486,True,4de77a78adbcf5e533ec262776cd38594c3560b57c394a9ebaf1a0116f94d753,250,2,2,2,0.92,1.3618046541620143
196613,0,depth,250,1,1486,True,680cb71e1b10bc5e5e4354098ff1ec904009452fe92a191adc9486f186993d96,250,2,2,2,0.92,1.413071002900201
196613,0,depth,250,2,1486,True,3de8795c6d49657b93b309891560d7d4ad595e160a5b0f21d0e0134a95d9de2b,250,2,2,2,0.92,1.359102429471008
196613,0,depth,500,0,1486,True,76278cd5c9e0dcd5f1ff59e1eab85f8eaaa09e8d7880c45045ab1928f1156bf7,500,4,4,4,0.46,1.8735963645371905
196613,0,depth,500,1,1486,True,a196552ce3f1c7151fdb0b3b65c6b58dc8c4db7b20877329b2dcabf720929b99,500,4,4,4,0.46,1.899557026885697
196613,0,depth,500,2,1486,True,4feebcf75f7ab07a91088f3665d62689bef9767a6de45e26ca493429868ed925,500,4,4,4,0.46,1.8589340828818224
196613,0,depth,1000,0,1486,True,1acb60b8027d08f003be4ba8b60f646e1eb97c322b0ffd948c2be561d385fb57,1000,27,26,23,0.23,1.815699142537703
196613,0,depth,1000,1,1486,True,be0df4723cefb880bfc8d7261516c140060cc4f91eb0c069784929556b9a04eb,1000,27,26,21,0.23,1.7857521904084923
196613,0,depth,1000,2,1486,True,64cff3b2aebe342a7cba9c1129b8f772c4ef32021420f4b3f65f20bf14a4c6ad,1000,27,26,23,0.23,1.8136422353664674
196613,0,depth,2000,0,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,2000,1,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,2000,2,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,3000,0,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,3000,1,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,3000,2,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,all,0,1486,True,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,all,1,1486,True,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,depth,all,2,1486,True,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,250,0,1486,True,ce92ed85c0ca69f7e5b5962ccac31fdd4c3cb4944aa9c88cfef83df27f32a087,250,21,21,21,0.208,1.526672203628384
196613,0,diversity,250,1,1486,True,c8c0ac36d3c0352be54925967a7f02fe313e7ad2393053497ea9770bfb5fb838,250,14,14,14,0.312,1.5595147538316758
196613,0,diversity,250,2,1486,True,3e602f1afc3c7225ca5b9ecf5024baa2f915ffa156e2b0b30d7f98a5637fca67,250,18,18,18,0.312,1.6827368603253903
196613,0,diversity,500,0,1486,True,26c68f5382ed8211151075b89bc60f4f258e63c41386423c49cd68802f05ff4c,500,33,33,33,0.156,1.568642399303148
196613,0,diversity,500,1,1486,True,5f1574f063d1df0c7e68fd1ce9637109033cec7078f2a32e2b77d919090d3f57,500,17,17,17,0.46,1.9395868256838469
196613,0,diversity,500,2,1486,True,50aa47971abe812fd3045737b3f14d3cfc9aa7ea851504c0bb984db125022293,500,22,22,22,0.432,1.8497689489274827
196613,0,diversity,1000,0,1486,True,62a1ed519a9e643b3cdbc0d23207020f592805828297bade9544deb2d08d7bb3,1000,45,45,45,0.226,1.830565470785722
196613,0,diversity,1000,1,1486,True,89713d7ebedd84a9a19f218af44166c48fb0e0c5c0345d7970168b2cf05189e1,1000,53,53,53,0.23,1.8419079451067566
196613,0,diversity,1000,2,1486,True,d2eda2d5d8bcd88932866a7d54f993886f1a1852b5e01a91db5642ed01c61861,1000,48,48,48,0.23,1.8120967348108286
196613,0,diversity,2000,0,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,2000,1,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,2000,2,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,3000,0,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,3000,1,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,3000,2,1486,False,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,all,0,1486,True,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,all,1,1486,True,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,diversity,all,2,1486,True,f08f986e434badd37d9d21c129534102a94e907f3d1cf460cd573e0bddc88599,1486,88,81,63,0.15477792732166892,1.7495438522459936
196613,0,random,250,0,1486,True,1bbc2b019512304b9fa4ce25b642f81bac7d89a32e2a6173ecaa4713988a9770,250,18,18,18,0.312,1.4607331587808463
