extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.9104,0.850449,-0.793124,-0.66688,25,s104729_S_b019,19
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.14029,1.319,0.100277,0.967535,14,s104729_S_b019,19
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.12801,-0.10112,1.81112,0.88101,137,s104729_S_b019,19
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.499701,-0.350385,0.605998,-1.01408,9,s104729_S_b019,19
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-1.43867,0.277682,-0.0425511,-0.870551,96,s104729_S_b019,19
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.775183,0.399035,0.0497446,-0.973764,9,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.668562,-0.165208,1.28835,0.963772,424,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.50161,-0.996306,0.808951,1.17836,2,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.663898,-0.481263,0.91115,0.82086,14,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.0689607,-1.09836,0.528056,-0.035095,2,s104729_S_b019,19
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.77015,1.66773,-0.777337,-0.59103,4,s104729_S_b019,19
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.0897604,-0.580018,0.521485,-0.0311412,8,s104729_S_b019,19
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.0567141,-0.503998,0.405005,0.106827,8,s104729_S_b019,19
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.709805,-0.610305,1.19682,0.690884,14,s104729_S_b019,19
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.658787,-0.322683,0.285947,0.746418,14,s104729_S_b019,19
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.627233,-0.666162,1.0168,0.750974,14,s104729_S_b019,19
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.184641,-0.867166,-0.230384,1.09691,14,s104729_S_b019,19
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.439626,-0.99749,0.334709,0.954255,14,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-0.828308,1.06777,-1.18785,-1.73267,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.08207,-0.04451,-0.134361,0.229451,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-1.30568,0.0777282,0.36073,0.180544,64,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-1.37338,0.29977,-2.50304,-1.70759,35,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.281573,0.53476,-0.268658,0.922277,10,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.196193,-0.00571503,0.395882,-0.769825,9,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.863616,0.27693,-1.32796,-0.598561,10,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-0.383569,0.758156,-1.35766,-1.37562,34,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.8761,2.85392,-0.0700063,1.30085,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,2.02439,0.0702714,-1.47812,-0.0930571,25,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.170272,2.40882,-0.934648,0.369785,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2.20696,-0.466571,-2.62243,-1.47457,45,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,1.37376,1.6307,-1.60877,0.0740752,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.434317,0.969613,-0.752184,-0.55361,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,3.37893,3.83484,-1.21649,-1.82226,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.640439,-0.330803,-0.897128,-2.70808,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.951278,-0.911883,-0.493241,-2.33101,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CO,-0.549409,-1.09025,-0.17152,-1.87644,20,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.15764,-0.097123,-0.0127653,0.52955,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.383604,-0.381646,0.409814,0.678645,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.643504,-0.76675,1.96129,0.77068,7,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.314655,-0.931183,0.970262,1.33757,6,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.392352,-0.0410336,0.80204,0.899416,3039,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,0.508333,-1.2682,0.752155,1.39421,94,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,0.778297,0.920637,0.412157,0.429919,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,1.59063,0.654403,0.435055,-0.0380503,8,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,1.72636,0.117193,0.983707,0.68644,10,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,-0.0932171,1.21635,0.308894,-0.336582,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.731793,0.450729,1.00794,0.371332,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,0.484371,-1.10817,0.660869,1.09346,6,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,2.11116,-1.05044,1.27747,0.285464,16,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.983398,-1.15554,1.26444,0.682117,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.487064,-1.26902,1.10627,0.363163,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.333627,-1.48761,0.574966,0.124949,22,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.229401,-1.0517,0.526823,-0.166509,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.533888,-0.740608,0.315433,-0.426367,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.42422,-1.33088,0.610088,0.580334,47,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-0.912633,-4.02157,1.3216,1.1819,71,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.971405,-0.817033,1.12626,0.0286727,6,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.688066,-3.40987,1.13973,0.401753,70,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.530689,-1.03478,0.246063,-0.29725,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.790876,-2.92652,1.64632,1.22768,71,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.332863,-1.06518,0.696883,1.22361,18,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.00438794,-1.62177,0.520342,0.4802,75,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,1.62527,2.19924,0.262358,-0.37309,70,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,-0.639312,-3.99679,0.467036,-0.319155,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,-1.17726,-2.67286,0.11001,-0.92043,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.36112,0.203978,0.666189,0.0441966,16,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-1.26331,0.0920847,-0.322325,-0.444566,32,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.565989,0.482484,0.591727,-0.609944,16,s104729_S_b019,19
