split_seed,extractant,chemotype,n_pairs,n_cells,n_adjacent,n_far,y_abs_mean,arm,mae_all,mae_adjacent,mae_far,sign_acc_strong,n_strong,curve_spearman,n_cells_spearman
104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,28,1,6,15,0.37727662638130105,B3_NN_TANIMOTO,0.2255785694287711,0.09738330421555069,0.3169603218680177,1.0,14,0.9480021893814996,1
104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,28,1,6,15,0.37727662638130105,C_DIRECT_ROW,0.14716576683357482,0.07746549536570858,0.19513516856483157,1.0,14,0.9348659003831418,1
104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,28,1,6,15,0.37727662638130105,M_LOWRANK_K2,0.23890366562317802,0.10199959237844473,0.33704856109174663,1.0,14,0.9436234263820471,1
104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,28,1,6,15,0.37727662638130105,M_PHYSICS_radius+radius_sq,0.08695162683352595,0.0832520178688804,0.07951776889403207,1.0,14,0.918992884510126,1
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,91,1,23,49,0.5660204912857151,B0_ZERO,0.5660204912857151,0.26256325430434824,0.7113043525714294,0.0,66,,0
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,91,1,23,49,0.5660204912857151,B1_MEAN_CURVE,0.37729253036855886,0.2119724762640285,0.44051840911120693,0.8181818181818182,66,0.7929382816891711,1
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,91,1,23,49,0.5660204912857151,B2_PAIRMEAN,0.36430475019731867,0.19933312818292095,0.42676555326480614,0.803030303030303,66,0.7828967538791562,1
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,91,1,23,49,0.5660204912857151,B3_NN_TANIMOTO,0.7508720376457678,0.2512602788922189,1.083336645540611,0.8333333333333334,66,0.8338131129729194,1
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,91,1,23,49,0.5660204912857151,C_DIRECT_ROW,0.7555521693468679,0.22561777148929085,1.1014855058067485,0.8333333333333334,66,0.8274585220193968,1
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,91,1,23,49,0.5660204912857151,M_LOWRANK_K2,0.5463219647910327,0.21843346867773464,0.7580842867131633,0.8181818181818182,66,0.804922817259411,1
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,91,1,23,49,0.5660204912857151,M_PHYSICS_radius+radius_sq,0.9112311587752359,0.33686794068100345,1.3032774049679694,0.7575757575757576,66,0.7651628264938245,1
104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,91,1,23,49,1.5897811784395655,B0_ZERO,1.5897811784395655,0.39128923900000145,2.4028883227551097,0.0,71,,0
104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,91,1,23,49,1.5897811784395655,B1_MEAN_CURVE,1.4578423655929422,0.36064239569372647,2.202822334865927,0.9014084507042254,71,0.8193979933110369,1
104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,91,1,23,49,1.5897811784395655,B2_PAIRMEAN,1.4095813593298665,0.3267555294744386,2.1441045456782515,0.971830985915493,71,0.8992833253702819,1
104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,91,1,23,49,1.5897811784395655,B3_NN_TANIMOTO,1.3395806654052966,0.31838404397149905,2.031117135300041,0.8028169014084507,71,0.844210861602166,1
104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,91,1,23,49,1.5897811784395655,C_DIRECT_ROW,1.2375219509458997,0.2941077969690368,1.881146140444516,1.0,71,0.974629718107979,1
104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,91,1,23,49,1.5897811784395655,M_LOWRANK_K2,1.3462565085499933,0.31959068918587236,2.041493148191691,0.7887323943661971,71,0.8376333811116421,1
104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,91,1,23,49,1.5897811784395655,M_PHYSICS_radius+radius_sq,1.7135294321020904,0.4009483112990609,2.6087519331669666,0.09859154929577464,71,-0.3612358655836917,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,23,49,0.6605436359176023,B0_ZERO,0.6605436359176023,0.18704087315102869,0.9982252485405079,0.0,47,,0
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,23,49,0.6605436359176023,B1_MEAN_CURVE,0.5364965740893838,0.1705947713908366,0.7971597570475552,1.0,47,0.8296862557732123,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,23,49,0.6605436359176023,B2_PAIRMEAN,0.5038765033696662,0.16622186786636756,0.7420918535281905,1.0,47,0.8675266762223283,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,23,49,0.6605436359176023,B3_NN_TANIMOTO,0.7823875080289562,0.24125291224702394,1.172016961403985,0.0425531914893617,47,-0.8080586080586082,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,23,49,0.6605436359176023,C_DIRECT_ROW,0.31873309925369975,0.12482354149291278,0.44709121269187596,1.0,47,0.9350852046504222,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,23,49,0.6605436359176023,M_LOWRANK_K2,0.6787755493340433,0.19449773803177117,1.025871979685638,0.0425531914893617,47,-0.8120879120879122,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,23,49,0.6605436359176023,M_PHYSICS_radius+radius_sq,0.6571721574982039,0.19699294852079546,0.989443145534817,0.3404255319148936,47,-0.537123745819398,1
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1.8249684352973585,B0_ZERO,1.8249684352973585,,,0.0,1,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1.8249684352973585,B1_MEAN_CURVE,2.182205274284762,,,0.0,1,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1.8249684352973585,B2_PAIRMEAN,2.1200672407155325,,,0.0,1,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1.8249684352973585,B3_NN_TANIMOTO,1.9653386139263433,,,0.0,1,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1.8249684352973585,C_DIRECT_ROW,1.9865326340607488,,,0.0,1,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1.8249684352973585,M_LOWRANK_K2,1.9697146339444562,,,0.0,1,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1.8249684352973585,M_PHYSICS_radius+radius_sq,2.053165666404633,,,0.0,1,,0
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,58,129,0.3431918738880579,B0_ZERO,0.3431918738880579,0.10816359988296151,0.49997012761415655,0.0,130,,0
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,58,129,0.3431918738880579,B1_MEAN_CURVE,0.21768641235834726,0.09980638205487342,0.2991866015849952,0.9230769230769231,130,0.6763790229067373,4
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,58,129,0.3431918738880579,B2_PAIRMEAN,0.17563597714454196,0.07880513543361888,0.24329928158989944,0.9692307692307692,130,0.8030307428812224,4
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,58,129,0.3431918738880579,B3_NN_TANIMOTO,0.4697266935597548,0.14926003689985703,0.6768512826045936,0.2692307692307692,130,-0.49584701219893934,4
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,58,129,0.3431918738880579,C_DIRECT_ROW,0.1820415846718084,0.0665533720841562,0.25829489926083865,1.0,130,0.8911637992821492,4
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,58,129,0.3431918738880579,M_LOWRANK_K2,0.2118449781217344,0.07288916845461661,0.3024645930278951,1.0,130,0.9461835845053959,4
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,58,129,0.3431918738880579,M_PHYSICS_radius+radius_sq,0.43624603196836803,0.130686756079692,0.6422539206664037,1.0,130,0.9165680720041682,4
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,7,3,0.1669551351900281,B0_ZERO,0.1669551351900281,0.12685214983236717,0.32358347304767343,0.0,4,,0
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,7,3,0.1669551351900281,B1_MEAN_CURVE,0.0956904659091681,0.07793256103232712,0.059369340356267786,1.0,4,0.6806056974006366,1
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,7,3,0.1669551351900281,B2_PAIRMEAN,0.11253180668302794,0.09862827812718877,0.08909745141577102,1.0,4,0.6787955758649966,1
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,7,3,0.1669551351900281,B3_NN_TANIMOTO,0.13472795748397942,0.11461949313208078,0.25774821054620717,1.0,4,0.5430364606919973,1
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,7,3,0.1669551351900281,C_DIRECT_ROW,0.0577173758902767,0.053227280849401926,0.048533336815849,1.0,4,0.9322125908545954,1
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,7,3,0.1669551351900281,M_LOWRANK_K2,0.12300034149902445,0.10868436355417778,0.20712691813813144,1.0,4,0.5430364606919973,1
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,7,3,0.1669551351900281,M_PHYSICS_radius+radius_sq,0.14320437093466246,0.11170699209190542,0.27675020793513233,1.0,4,0.9159214970338355,1
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,59,64,0.6534342867416089,B0_ZERO,0.6534342867416089,0.3735267767402894,0.9631262953626378,0.0,130,,0
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,59,64,0.6534342867416089,B1_MEAN_CURVE,0.6213686646252893,0.3439380664176874,0.9146218870133955,0.7307692307692307,130,0.46179653679653676,13
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,59,64,0.6534342867416089,B2_PAIRMEAN,0.5586702331983584,0.3315099961583174,0.8029588932111864,0.8461538461538461,130,0.5461954711954712,13
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,59,64,0.6534342867416089,B3_NN_TANIMOTO,0.3064645641925659,0.2538814196850291,0.3421150831466894,0.9076923076923077,130,0.5879703629703629,13
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,59,64,0.6534342867416089,C_DIRECT_ROW,0.5470676324053401,0.32869347167714624,0.7798102427828615,0.9615384615384616,130,0.6803779553779552,13
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,59,64,0.6534342867416089,M_LOWRANK_K2,0.68223376114819,0.38320652034561553,1.012329161796645,0.19230769230769232,130,-0.24086746586746582,13
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,59,64,0.6534342867416089,M_PHYSICS_radius+radius_sq,0.5834450651889495,0.3425768302703597,0.8444770982077309,0.9076923076923077,130,0.6012154512154512,13
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,23,49,1.0311703719666234,B0_ZERO,1.0311703719666234,0.2573835765702243,1.5581159727388607,0.0,75,,0
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,23,49,1.0311703719666234,B1_MEAN_CURVE,0.9032521959179112,0.23913171254243526,1.357050481245908,0.84,75,0.728300684822424,1
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,23,49,1.0311703719666234,B2_PAIRMEAN,0.8641923403546228,0.22575488002152752,1.300202946323603,0.8933333333333333,75,0.8297658862876255,1
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,23,49,1.0311703719666234,B3_NN_TANIMOTO,1.173528540392837,0.2909478781554918,1.7754912663013607,0.02666666666666667,75,-0.9435260391782131,1
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,23,49,1.0311703719666234,C_DIRECT_ROW,0.39101235917950133,0.1406598454347976,0.5639348705485397,1.0,75,0.9539098582576845,1
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,23,49,1.0311703719666234,M_LOWRANK_K2,0.4706253117692349,0.15228320579594473,0.696200156865504,1.0,75,0.9641184902054467,1
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,23,49,1.0311703719666234,M_PHYSICS_radius+radius_sq,0.26131139416927557,0.11919248492306872,0.3619985417950509,1.0,75,0.9706481923873228,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,23,49,0.7532106162744967,B0_ZERO,0.7532106162744967,0.1695004431083154,1.1466385437460058,0.0,62,,0
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,23,49,0.7532106162744967,B1_MEAN_CURVE,0.6227167795271852,0.14105792153389504,0.945573052253053,0.9193548387096774,62,0.7671125975473801,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,23,49,0.7532106162744967,B2_PAIRMEAN,0.5841724505478983,0.12972078114968946,0.8887255173307477,0.967741935483871,62,0.8541965281095717,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,23,49,0.7532106162744967,B3_NN_TANIMOTO,0.14112650368223778,0.07706763469520175,0.18109495983064494,1.0,62,0.9745819397993312,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,23,49,0.7532106162744967,C_DIRECT_ROW,0.6116659525602345,0.13706757926412422,0.9303982967688447,1.0,62,0.9577958273610448,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,23,49,0.7532106162744967,M_LOWRANK_K2,0.8108719868514146,0.18396585760235054,1.2314884556418197,0.06451612903225806,62,-0.5603121516164995,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,23,49,0.7532106162744967,M_PHYSICS_radius+radius_sq,0.7387504209600866,0.1655473928780871,1.1257582661783407,0.9032258064516129,62,0.38592132505175986,1
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,27,18,0.7955269945786231,B0_ZERO,0.7955269945786231,0.34064908186911147,1.3791355890457606,0.0,49,,0
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,27,18,0.7955269945786231,B1_MEAN_CURVE,0.612303723643236,0.2578762348302441,1.0660181360354133,1.0,49,0.9683982683982685,3
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,27,18,0.7955269945786231,B2_PAIRMEAN,0.5793278182139293,0.24962087069864078,0.9936017492998906,1.0,49,0.9277056277056276,3
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,27,18,0.7955269945786231,B3_NN_TANIMOTO,0.6407569152884632,0.2819099296809203,1.1034120892060073,1.0,49,0.9385281385281385,3
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,27,18,0.7955269945786231,C_DIRECT_ROW,0.35484154133986023,0.19382824897624726,0.5866221081853347,1.0,49,0.9575757575757575,3
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,27,18,0.7955269945786231,M_LOWRANK_K2,0.442498464729074,0.21457211165631992,0.7423472469932908,1.0,49,0.9441558441558442,3
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,27,18,0.7955269945786231,M_PHYSICS_radius+radius_sq,0.2540902965339612,0.12752353640662267,0.39406034756967556,1.0,49,0.9666666666666667,3
