extractant,target,cell_mean_of_donor_means,cell_pairpooled,n_donors,n_pairs
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e5a1360bc75a4ef8,0.09805526255635151,0.11256787011234642,68.0,303.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e5fea5a198d61ae9,0.23204373166230874,0.23204373166230874,41.0,41.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e6726c67347a268e,0.08149104534068619,0.08149104534068619,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e83d4c4ecf844dc8,0.08622571591592228,0.10002010470621184,63.0,278.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e9c503b9e624ab1c,0.17252081819297874,0.17252081819297874,39.0,39.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ebc272cce63b19b5,0.12202983772869969,0.12583380169220248,71.0,137.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ed6d5074650c9b8b,0.691162265350857,0.8013389925975798,61.0,174.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ee4424ee933309ba,0.10483545321807416,0.10449400977730641,71.0,137.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ef9024103123aa88,0.10798411187720407,0.12577131951424206,70.0,493.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f05d823b963a6c6e,0.44098750708489326,0.5072179369527672,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f11938d8b12f2f1b,0.22183280112669918,0.22183280112669918,55.0,55.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f3f59bcc6a57bf85,0.293997899005726,0.300807508512959,65.0,165.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f45cda7484a41d88,0.2635893169792263,0.3622056007554653,43.0,79.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f4f56d69fbd053d6,0.43992221355222194,0.45904884233424215,57.0,133.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f547ce1a9dc13fd7,0.6708674452798378,0.6708674452798378,26.0,26.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f646cbd900a6ac93,0.5361133983202809,0.545298331234653,56.0,102.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f863fb3745a236ed,0.36297187260745023,0.39906811887874816,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f8b348637519af6d,0.09999035347071936,0.1382307842634054,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f8ed87d3cf7f4281,0.4382438877717485,0.5286070026605911,110.0,1150.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fab613e45cd89915,0.33439901630275043,0.35644010744782273,80.0,620.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fadca46ff2b140c2,0.1030389272003465,0.14582929441572434,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fc75ac98d4051976,0.049612873533686326,0.049612873533686326,44.0,44.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fe998c00ebf02b5b,0.10665666911165222,0.10665666911165222,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,001f596e6e90825f,0.36377996461110973,0.36377996461110973,1.0,36.0
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,4ab68efc604014ca,0.36377996461110973,0.36377996461110973,1.0,36.0
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,12a3128354fdff0d,0.22012548266666668,0.22012548266666668,1.0,3.0
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,f9634fd0d4f54298,0.22012548266666668,0.22012548266666668,1.0,3.0
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],8af24844744ac7f2,0.27476417182417573,0.27476417182417573,1.0,91.0
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],8dbcbd7ca36dfcac,0.27476417182417573,0.27476417182417573,1.0,91.0
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,224867547c5f97b1,0.1649830562045735,0.1649830562045735,2.0,6.0
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,247f57741141188a,0.08249152810228676,0.015966102213345823,2.0,31.0
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,62e7cdd6fa003391,0.08249152810228676,0.015966102213345823,2.0,31.0
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,737616fbf4da4cc5,0.51188336,0.51188336,1.0,1.0
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,99b606925e9e5da5,0.51188336,0.51188336,1.0,1.0
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,b33dc03c40457417,1.0403976669230772,1.0403976669230772,1.0,91.0
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,da6bc9ba440520e9,1.0403976669230772,1.0403976669230772,1.0,91.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,12e5b227c6778b31,0.2691921322095149,0.27097809162358927,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,1d5bd9571e76b6b9,0.2555839897016732,0.2575971644163822,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,210a7fd223b28532,0.26515901296520794,0.266870572524176,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,326289072f176f80,0.38543857111775887,0.38713217794930455,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,7e60dab22fb414cd,0.3949926294343315,0.3963780798921896,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,85c3345fc4f19f94,0.195174102382021,0.19517410238202104,15.0,990.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,894c0f669179ac88,0.3862262195292924,0.3877779821898572,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,9586db05ac5e234b,0.4116336401513415,0.4140739780550689,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,9d3ad92a7e474a02,0.2633942093545355,0.2651850355758145,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,b602105bc79ff59a,0.38765071555388153,0.38902271167080693,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,c6571910bb94ca86,0.3618019725996555,0.36244221006803323,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,c950dc2982e96b83,0.737101947718646,0.7400317057149071,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,ca1d836f90fd7326,0.35655776696843733,0.3578852113629703,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,cc0aa04a7d4e6736,0.3061090559319355,0.30759904022617457,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,dc13ffb6702915b0,0.2993554562486685,0.30106591100140717,15.0,1158.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,e750e112570d7faa,0.2891244572721668,0.2905846012845699,15.0,1158.0
CCCCN(C)C(=O)CC(=O)N(C)CCCC,7e28c59c22bb78a1,0.10020975350000012,0.1397199807500002,2.0,4.0
CCCCN(C)C(=O)CC(=O)N(C)CCCC,dfd12fd9a63c1bed,0.027306527000000025,0.027306527000000025,2.0,2.0
CCCCN(C)C(=O)CC(=O)N(C)CCCC,f900d30f4f9cb904,0.10632698150000015,0.1427785947500002,2.0,4.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0bfe8db0dedc76b3,0.5909405538626364,0.5909405538626364,10.0,10.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,170f4449e685df34,0.0,0.0,1.0,1.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,191dc47465a7947d,0.23225303596909802,0.23225303596909802,13.0,13.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,25190cd2ec1fac11,0.6035073016131083,0.6035073016131083,3.0,3.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,254bf7e2512ca599,0.7877057257941951,0.7877057257941951,2.0,2.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,294703df92b6533e,0.32033287208367817,0.32033287208367817,6.0,6.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,3bb58e5ef9b428b7,0.9278746460685093,0.8365673537988116,13.0,31.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,43852ce0a368a901,0.7004348693019534,0.568074413500594,13.0,21.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,44ffaf6d189cbdca,0.7466456868424525,0.648211401915524,28.0,87.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,4e73fc9e25c9b546,0.46720957377033173,0.46720957377033173,3.0,3.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,4e8be969a97aed3a,0.31020543362176156,0.2730742569211228,26.0,124.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,51a739465b8fb046,0.17990376640832184,0.2498866570220534,16.0,36.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,55c8024e6aeb8645,0.07285525315117855,0.07285525315117855,5.0,5.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,5c166731d1d5fbd1,0.2512258046583972,0.2512258046583972,13.0,13.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,703f3002cd07af0a,0.5537012057025403,0.5537012057025403,10.0,10.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,704fc6f6bf74b603,0.2560131861328499,0.2560131861328499,6.0,6.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,786daf3e0a82df88,1.7998352553542007,1.7998352553542007,1.0,1.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,80831f6aeb20c04c,0.0,0.0,1.0,1.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,84d57d2109ba58e4,0.24487505687300748,0.24487505687300748,13.0,13.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,858435d031f0b505,0.24471113858510707,0.24471113858510707,13.0,13.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,8ce2ac39e721d1aa,0.23739059980495272,0.24176606209480045,16.0,36.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,a423fa7862a329ed,0.3303376215875567,0.2538761913421257,26.0,124.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,bdb8b0e62f40bcf2,0.48755517216890637,0.33262705536526604,27.0,115.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,bfa7684fc1fda64f,0.5459379087451859,0.5459379087451859,10.0,10.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,c8a6ffeb23a0bcc2,0.6366119687118887,0.60793576067056,11.0,17.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,cdf8056c8a18ea40,0.35857588690027825,0.35857588690027825,13.0,13.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,d9a3a6a909e7df82,0.3463151857425431,0.249057690864593,20.0,93.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,df85bbf19f37e424,0.5368812407809113,0.5368812407809113,10.0,10.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,eb33bd3082722c29,0.24674971428077616,0.24674971428077616,13.0,13.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,ecd9159fe62e40e4,0.28719775735222625,0.28813409084438524,14.0,26.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,f345a56eda1f9ed1,0.46200861628723533,0.46200861628723533,4.0,4.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,fa59d2e1b76c4a24,0.2269607154210087,0.19626107549431027,9.0,17.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,ffb2b8db7dbc8411,0.17826703431581192,0.2522857566532259,9.0,11.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0566ed2ca037d109,0.13501742160278768,0.13501742160278768,3.0,84.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,15dc1799c184fc3a,0.13515143393192197,0.13515143393192194,3.0,84.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,507af5394b70a4dd,0.12577057089252233,0.1257705708925223,3.0,84.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,67e6ec7793b157fe,0.2690900562851779,0.22767906412095754,4.0,51.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,9d9213331ad7dd69,0.3363977485928701,0.280542986425339,4.0,51.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,b5e65446da21df7b,0.5628517823639769,0.5628517823639769,4.0,24.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,c69bbc62cd828d2d,0.24385553470919286,0.1850789096126251,4.0,51.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,dacc5a494d43359d,0.2324577861163222,0.1820991060589336,4.0,51.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,dccc576d9bc9c6e4,0.196797105333691,0.196797105333691,3.0,84.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,05a9d42bc9a52c2f,0.11309546769527468,0.11309546769527469,5.0,75.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,0fa0546f61f02ef1,0.17265188042430077,0.17265188042430077,5.0,75.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,0fa842aec22f7c26,0.15683978509436508,0.1568397850943651,5.0,140.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,22e588a0e0c13f2f,0.10985535197685614,0.10985535197685614,5.0,75.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,406f42dfb5421781,0.10769527483124375,0.10769527483124376,5.0,75.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,61c102ab7cc7f620,0.10278275244524053,0.10278275244524052,5.0,140.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,63f496241ad8d2c6,0.09859209257473484,0.09859209257473484,5.0,75.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,674109bd60361b81,0.09890067502410801,0.09890067502410801,5.0,75.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,7d36bc477a0e0230,0.14072186251549781,0.14072186251549781,5.0,140.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,85ee7a988bff9651,0.16047664967626443,0.1604766496762644,5.0,140.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,ba30679f20d1f8ba,0.15857556137209,0.15857556137209,5.0,140.0
CCN(CC)C(=O)COCC(=O)N(CC)CC,f69839108b2c85f5,0.10393993663038996,0.10393993663038996,5.0,140.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,122d16835afa0b32,0.16710511681522738,0.14952424719583512,5.0,118.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1b71b86063cd1faf,0.30478576644085065,0.2514333715415385,5.0,118.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1fc3aa577dd17d3b,0.2099784146906866,0.21102916966617766,5.0,118.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,37b0cdc532627e1d,0.17319307395651115,0.13279392897921596,5.0,118.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,77a9b05cb0bdbcf2,0.3606917035750754,0.36069170357507535,10.0,60.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,8a2c6f5152aeaf90,0.17456085511152641,0.13441672018008152,5.0,118.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,b1319c6a60fe25e2,0.37501767846786405,0.39142937362820984,5.0,66.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,b5dd8ce73ca20571,0.43350350055414744,0.4198407842277346,5.0,66.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,bab15f498e85e69e,0.48948523605065075,0.5106280037079474,5.0,66.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,d353d5dcb1e2552e,0.28054411950966,0.29481880427345314,5.0,66.0
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,fb63e1a1688b55ca,0.3870044676721371,0.3754412765787116,5.0,66.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,196797dc24f71fda,0.30015502919818293,0.300155029198183,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,575484a7b0e30ce4,0.3969522776315485,0.39695227763154856,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,7054e94bc4c6833f,0.5245712634170906,0.5245712634170905,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,8a78c3b1777b0625,0.3969522776127821,0.39695227761278207,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,9754896d384a387f,0.31406157148624053,0.3140615714862406,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,cd097fce666bd34a,0.4080397007175428,0.40803970071754286,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,ceb21275e22d7bc5,0.6516159468432895,0.6516159468432895,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,e48388064c30fbb4,0.40803970083995306,0.4080397008399531,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,f457e9a3d6532cc8,0.31406157146482044,0.31406157146482044,9.0,819.0
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,fbd013078d5396c3,0.30015502920179554,0.30015502920179554,9.0,819.0
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,8c5403780d088101,0.08675279750549485,0.08675279750549485,1.0,91.0
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,a0d4af2988976e92,0.08675279750549485,0.08675279750549485,1.0,91.0
