extractant,target,cell_mean_of_donor_means,cell_pairpooled,n_donors,n_pairs
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,fc3b90c2ca040eec,0.8388660059970707,0.8388660059970707,120.0,120.0
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6bc4387fd909f896,0.49932441024075974,0.5040549399131485,374.0,7119.0
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,f6224659cc3203a0,0.484684189211288,0.5344385464909055,294.0,2714.0
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,366305791859fdae,0.4775956690068396,0.5188507470588899,294.0,2714.0
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,131a35ee31599805,0.517217280889745,0.5125888435229624,374.0,7119.0
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,3634230792682dfb,0.5485878494785287,0.5392068949502267,374.0,7119.0
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1fb1bf5499f79939,0.36070667365442743,0.4073593457873576,346.0,6066.0
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,3ebd75679757f580,0.5116411495891972,0.5595843875091662,374.0,7119.0
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0ff595d576155f6c,0.17840688654633066,0.20866477319821644,9.0,491.0
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,14adb12855160ba8,0.21782961254444447,0.18089463773170733,3.0,82.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7ef399519f43aa6d,0.9850443610318922,0.9641843345616944,225.0,1830.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,01ee039385fc7c75,0.24666498468922898,0.26337243608492117,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,029b985df55ed873,0.8188305542145499,0.9527856977861076,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,04eecc879c91a669,0.16925228856090263,0.16925228856090263,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0656e632ce1a7169,0.6209495035173701,0.5554852952074439,188.0,3069.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,06bdf21af7ecb9fc,0.18108968704377218,0.18108968704377218,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,07308b2583d8c4cd,0.2862191679584923,0.26371108481598465,61.0,131.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,07f266b8e7152849,0.7203726224433883,0.655815272669671,67.0,127.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,084576c4c03d3466,0.6201471314374687,0.5452163461294389,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,08c04f254321daed,0.506074819618481,0.5489297750187951,187.0,1848.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,0.43087957732307364,0.471237872220458,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0a152227108b8080,0.24704737104470975,0.2638240574204959,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0c8dfe9e52efea32,0.4645800419751754,0.4645800419751754,41.0,41.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0e9aecd4edb08739,0.4504531522392732,0.42427135101433844,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0ecd4ac4bf29bfb9,1.2011903659454422,1.2011903659454422,69.0,69.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0f38fd2187cd586a,0.18489252533271303,0.18489252533271303,75.0,75.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12aa9245de21a311,0.1933416713011977,0.20636520372296432,84.0,174.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,0.4429171791573649,0.5102683416268696,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14c81e86e596e17b,0.44818393783888,0.44818393783888,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,152fe9af83f615b7,0.4956769895413998,0.4956769895413998,73.0,73.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1531b6ddd3ece892,0.6630994027857292,0.6630994027857292,25.0,25.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,15d9f57efc2109b2,0.32397391242607315,0.36194617003788543,97.0,183.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ae066ee87478b63,0.2833515929730401,0.3170515449022992,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1d1d29abd9feee01,0.4509084030667935,0.5584710199921352,46.0,94.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,0.4440674939410282,0.4992451922725563,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22146f154f5452a4,0.4445569593790233,0.4881782220513502,90.0,138.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22e6722fa25f0f33,0.19017059312100817,0.19017059312100817,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2395ee06cb8f62e4,0.1956085045750432,0.21874759248578718,78.0,152.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23c2e4b4e083bf41,0.32714471513213866,0.32714471513213866,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,24bf78605a7f0d14,0.0950795045763564,0.0950795045763564,67.0,67.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,258319f8cf1775bd,0.471971903876754,0.4874896121370905,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,260b9aefd9095405,0.5896220158772203,0.758485386561323,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,27ba9ec8c5c1679d,0.19647147448658436,0.15156886897360614,49.0,115.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,27dac1aeb58ec2cb,0.4279920175879011,0.5074203438883635,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,29a2dce9745c7f69,0.1911880800739232,0.14554850734968308,54.0,231.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,0.45489278837340946,0.46722060714470703,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2e2178a0708ace3c,0.3805494117301899,0.3911297412660913,122.0,356.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2ff88a5f6fb6d0e9,0.4854388460604482,0.4312539151527401,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3069581a1411c359,0.19083224298811396,0.19083224298811396,30.0,30.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32442e4168bf1ab2,0.19127278411939375,0.19127278411939375,45.0,45.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,0.5096756206312234,0.4833264753923104,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,33dd4fb571535d39,0.416892306012569,0.47447008253964973,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,354fe634113a078e,0.2677368803988559,0.3027256710839991,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,37eb96b580471a48,0.5723481605938688,0.5055692911093025,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,38f978381235fa0f,0.2926518041162577,0.2926518041162577,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,39d3ae4f08f0d5ec,0.17753465004775335,0.17753465004775335,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3ab42c60b155d54b,0.16455127528271463,0.16455127528271463,49.0,49.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3f970389a16936b0,0.30119083147099635,0.33649025136983923,97.0,183.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,405c419d213255a8,0.6633933296138517,0.6252420565888327,133.0,415.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,430134a653758ce5,0.45398372335658355,0.4797711811265535,150.0,832.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4348c0181a7fb6a9,0.36318900030152834,0.3316229809991571,63.0,101.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4530a24acedc122d,0.08349474136109751,0.08349474136109751,40.0,40.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,478c3b52611a0cbd,0.158463073532916,0.1113836757476554,63.0,245.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,0.47902830917791667,0.49675649045899894,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,48baeebc441c0964,0.5443956495885041,0.7291246790626041,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,491a11bbcf7316ac,0.40047028049345973,0.40047028049345973,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,497c56cf4bb6611a,1.2195490172142947,1.2195490172142947,38.0,38.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,49d8fec581f11a1b,0.09196141355893667,0.09196141355893667,40.0,40.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4b954c190b025231,0.2501790973516778,0.2501790973516778,41.0,41.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4c356ac82685bc22,0.4969884453719215,0.39154240147467523,125.0,467.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5481e24299d25612,0.12708492829360263,0.12708492829360263,37.0,37.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,55bd7b92214b4418,0.5369428428881665,0.7428036157521716,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,566a8c43ddcbece4,0.3375756722851635,0.3375756722851635,38.0,38.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,590ee18b85260498,0.1864894958825948,0.1864894958825948,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5c3c61f9e9a49367,0.20339309278388373,0.21593284421596792,90.0,422.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5df28757679cae26,0.4722437984948983,0.505247568413666,184.0,1564.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5ecd5d29fae16278,0.35229213962944056,0.35229213962944056,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,0.5351796537146645,0.4578036323898058,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60eaef2e90387f04,0.2002837037591861,0.2002837037591861,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,62607940a098ba04,0.5074007746438652,0.4729492627348325,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6284e51a92450ff1,0.2926237955625521,0.2711451138779498,94.0,182.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,63e05c745b39b25c,0.4265513316014831,0.4265513316014831,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6488e219e288487a,0.5435118813672436,0.4882583659681115,168.0,1830.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,64c611b30ca8ba77,0.5984816060058582,0.5678301403099831,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6514717fd97a63b2,0.2451155475693017,0.2451155475693017,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,69e195a80b7d4973,0.13196234805920345,0.13207485543316158,74.0,144.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6cee88301287bd45,0.9001171268249892,0.7816235130171953,105.0,358.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,75aae14ed0f55590,0.4464396588542324,0.5063819460423694,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,79d8f74457709963,0.5540238011869243,0.5540238011869243,73.0,73.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7a309c8298db1979,0.6669829896269358,0.6669829896269358,44.0,44.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7bb5ec1010ef08b4,1.3117638147114756,1.3117638147114756,38.0,38.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7bcc49d3346d5a47,0.4815832219800218,0.47627908335605007,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7f5406552bbba735,0.5074490961899043,0.4974427698383618,58.0,132.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,80726b41095fe6a4,0.5878720705191879,0.5835514790751343,105.0,229.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8277f2b9e9f965fa,0.4412711594413459,0.4883207208572577,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,89a2a9e8ba87e99e,0.19931832164768254,0.16615732473239564,72.0,122.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8a5480f4c0ec7738,0.16902953689373898,0.16902953689373898,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8af48925d3a43351,0.31042804654347006,0.34054047288843997,46.0,94.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8d45ecdd34fd5e01,0.17714184406054267,0.17714184406054267,49.0,49.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8dcd9e7787055e69,0.12800098477924732,0.12800098477924732,40.0,40.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8f1b939eaa272815,0.4404713660717794,0.4955538370960162,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8fb7e7e0342b2039,0.18136520327926756,0.18136520327926756,63.0,63.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,94001676fbdcec6a,0.16811378774411412,0.16811378774411412,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,94b61f812fd04ae1,0.49429787399913794,0.49429787399913794,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9581b7e59a4fde6b,0.3517687178576408,0.3945291732349058,97.0,183.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,96048bf491b8182c,0.23070153595062257,0.23070153595062257,57.0,57.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,96867429887d5f2b,0.1346883315016043,0.15979900525429755,89.0,277.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,969dd6704f8fe61e,0.4683474873321876,0.4561351383964896,150.0,1579.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,99b0e9e1b01ed092,0.44632445820695915,0.44632445820695915,68.0,68.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9c6851ce5dc22a05,0.4455137257689186,0.4455137257689186,38.0,38.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9f79dc8e188218c9,0.3998872007664055,0.3998872007664055,38.0,38.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9fa143d673f003c5,0.3839348506040633,0.3839348506040633,36.0,36.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a05f6146165f6248,0.10598253932161449,0.10598253932161449,39.0,39.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a5aca35a0cadf96f,0.18813978352719646,0.18813978352719646,63.0,63.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a5f895ea5f21c7c6,0.0880092854681592,0.0880092854681592,40.0,40.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a978e980884d447d,0.34360482869184583,0.34360482869184583,38.0,38.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a9cb3ebbf14bf055,0.5253128852431318,0.48874284628995657,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,aaa0149134925bf9,0.24895080330857347,0.20679359193421692,94.0,448.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ab8854b327c314cc,0.46399399161192756,0.5278714579809096,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ad437829e7500cdc,0.3550946146866325,0.37033445546593624,91.0,185.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,adbb998b58b05ba5,0.22236317404115952,0.22236317404115952,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,af1d270486f91d93,0.537847692159114,0.5006131324959777,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b0550b120cab19f8,0.46745734926817273,0.4021058387239053,67.0,127.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b0cdf84d11493940,0.6078966489205356,0.5153845079240404,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b140586b970b08e2,0.16000788080941997,0.16000788080941997,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b1583a60dbdcf380,0.6132672427635412,0.6132672427635412,36.0,36.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b4fc1c58dae55cf7,0.4629170728271448,0.4727830802285903,150.0,832.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b8ff7dd7bbffc321,0.20184796667120714,0.20184796667120714,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ba23ebfd4dec23af,0.21306651301105792,0.22572496186804816,84.0,274.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,baac592a9be0ecbc,0.4682053535056027,0.4682053535056027,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bad44c25ba1e0e47,0.24172348745115474,0.2698986382872911,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bbf8561763b5fe90,0.3651434707227074,0.3651434707227074,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bc71259110d506f1,0.12479174164181155,0.13004688435027334,81.0,264.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bce6d77fae97e9e6,0.6452667880123795,0.745556355877299,85.0,135.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bd881878983afa89,0.5168770650665419,0.44943315233916376,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,be97fe183683ad4a,0.43625706504141687,0.4878047063570661,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c06060f01ef3c33c,0.20795717688086904,0.18486854553543883,94.0,448.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c093459038ad6cd5,0.21479036835080856,0.21479036835080856,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c0e9076f69d33056,0.4462230705794227,0.4937780318051876,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c1531bb6a4c0d5dd,0.39058296470233517,0.39058296470233517,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c41d53a5c2625ad2,0.610436431023134,0.7267676857741957,151.0,1066.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c45da4f8ae11b5f9,0.21522466607122986,0.21522466607122986,39.0,39.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c65334e8d3752fcf,0.3386118565263663,0.33826930071554817,89.0,159.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,caae8f09ae6fe8a6,0.46560581897689773,0.5787265595001773,46.0,94.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,cb88f30f510766d7,0.2373653728569186,0.26095502986914254,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,cd3067ece810d420,0.3999768270106,0.47120149828645247,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d294b06ac73b17a1,0.7841818164267724,0.9243061798915017,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d39be844f6c19a24,0.2182046742977444,0.2182046742977444,57.0,57.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d4b5d2329ee89d8e,0.3533872812647366,0.31841749794952184,85.0,282.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d52651311f410143,0.5128887049495511,0.5225225562499235,137.0,376.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d53530d6840d94f0,0.19075005002373735,0.20639647710612977,101.0,695.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,da1466fd10c76caa,0.3332018481372795,0.3682947092889574,100.0,315.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,dea5592aab4c6cf0,0.5348776423640837,0.45737847392659353,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,dfe8526ff61dd220,0.32769576668542405,0.32769576668542405,38.0,38.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e0e5be665a068d70,0.4800633814688329,0.5605608083199654,203.0,3354.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e3d66fb2c7ee2b84,0.25611174385788704,0.25611174385788704,41.0,41.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e43827453c7e2411,0.1851177206739632,0.18689704552418573,87.0,288.0
