design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
A,P3_CURV_TOPO_vs_G14,mae_all,G14,P3_CURV_TOPO,-0.010989679044259171,-0.03597319959956786,0.012117536671141125,-0.03335603098232887,0.01517615022399618,0.3196,0.01203523364545016,0.033698654207260446,-0.021268305903223803,90,38,1,5,-0.018642946164319194,-0.006570668274186869,True,0.02,False,False
A,TOPO_CURV_vs_G14,mae_all,G14,TOPO_CURV,-0.0009496551877159819,-0.01893942674399753,0.01522730171003564,-0.019942431384899758,0.014303982847997202,0.907,0.008416272462343447,0.023565562894561652,-0.0023486302037197095,90,37,2,5,-0.0037439970537557817,0.002838372458134802,False,0.02,False,False
A,P3_CURV_1D_vs_G14,mae_all,G14,P3_CURV_1D,-0.0008679540838806931,-0.00506833059371479,0.0036613827502211967,-0.004989185721944002,0.0037601413879781633,0.6732,0.002205873042409899,0.006176444518747717,-0.00018395507926881297,90,41,1,5,-0.001980910053878577,0.0002531454313570013,False,0.02,False,False
A,P3_COMP_ALL_vs_G14,mae_all,G14,P3_COMP_ALL,-0.10799697681042905,-0.17023384216017762,-0.044821946253573504,-0.17389891130563834,-0.04877978004369224,0.0016,0.03134122854825242,0.08775543993510677,-0.10441230824793973,90,32,0,5,-0.11833830723079954,-0.09086032373395556,True,0.02,False,False
A,P3_COMP_TOPO_vs_G14,mae_all,G14,P3_COMP_TOPO,-0.09215153362536778,-0.1826602187583498,-0.03312173883715025,-0.17691561935928088,-0.029860485467498397,0.0012,0.03851710219275625,0.1078478861397175,-0.11399090032586764,90,32,0,5,-0.1191793154053736,-0.0741786151229755,True,0.02,False,False
A,P3_TREE_ALL_vs_G14,mae_all,G14,P3_TREE_ALL,-0.002435862956881799,-0.06277205973003808,0.03774506080451226,-0.05431993612395235,0.043056285618058056,0.8932,0.02621974765299006,0.07341529342837216,-0.021135425892392045,90,45,2,5,-0.02402919748823625,0.007692718115987454,False,0.02,False,False
A,P3_TREE_TOPO_vs_G14,mae_all,G14,P3_TREE_TOPO,0.03022114214397366,-0.022672608282775848,0.06652654412999778,-0.01271797218336366,0.07466108823497566,0.281,0.023422195736839697,0.06558214806315114,0.005572386247856757,90,52,5,5,0.007105066442220537,0.036530222565896296,True,0.02,False,False
A,G14_vs_FLAT,mae_all,FLAT,G14,0.09637231504273605,0.0031664719320443077,0.16244146352710617,0.02484487404772213,0.1836867482893972,0.0408,0.04241942095025292,0.11877437866070815,0.06474622545378367,90,62,5,5,0.04785153325375524,0.10648742511917095,True,0.02,True,True
BP,P3_DIR_ALL_vs_G14,mae_all,G14,P3_DIR_ALL,-0.17173451180454835,-0.23926783497672185,-0.08617989515489813,-0.2631020333563046,-0.10367093267016624,0.0,0.04176059927481976,0.11692967796949531,-0.14805792827860703,90,14,0,5,-0.1797221635163878,-0.12229859104990418,True,0.02,False,False
BP,P3_DIR_PHYS_vs_G14,mae_all,G14,P3_DIR_PHYS,-0.1994349846897364,-0.2798306583713916,-0.09537047631793923,-0.31089646157627215,-0.11784705904406095,0.0,0.05055785313587537,0.14156198878045104,-0.16499931351429412,90,13,0,5,-0.20779278289196296,-0.13838807329831393,True,0.02,False,False
BP,P3_DIR_TOPO_vs_G14,mae_all,G14,P3_DIR_TOPO,-0.06948521398859907,-0.0948541087471106,-0.03290642085609901,-0.10129599681422391,-0.040349179453300424,0.0,0.016161047260339362,0.045250932328950215,-0.05452933306129286,90,9,0,5,-0.07263469879870618,-0.05369169227875047,True,0.02,False,False
BP,P3_MAG_ALL_vs_G14,mae_all,G14,P3_MAG_ALL,-0.06665853888839628,-0.11343349491932692,-0.022930766723111843,-0.12062172233622276,-0.028510493166237886,0.0044,0.02253101155876188,0.06308683236453326,-0.048178084088606986,90,24,0,5,-0.0731890984468272,-0.05196561321548538,True,0.02,False,False
BP,P3_MAG_TOPO_vs_G14,mae_all,G14,P3_MAG_TOPO,-0.10119163655753986,-0.1683968401255571,-0.051475289783457584,-0.16024506728521332,-0.04572264277651662,0.0,0.029945415058217715,0.0838471621630096,-0.1094009792312952,90,23,0,5,-0.1260011852059385,-0.08727975402245776,True,0.02,False,False
BP,TOPO_MAG_vs_G14,mae_all,G14,TOPO_MAG,-0.036923478953754724,-0.0911065392811756,0.0009865473469406918,-0.09647808698603191,-0.0011903479385894672,0.0564,0.023482610564479464,0.0657513095805425,-0.06810689690993173,90,37,0,5,-0.04427710148091865,-0.02652903495414577,True,0.02,False,False
BP,P3_MAG_1D_vs_G14,mae_all,G14,P3_MAG_1D,-0.0247872636440499,-0.04252965991398802,0.0016557625494708088,-0.048599286324430994,-0.004354807732089613,0.069,0.011684175553725203,0.03271569155043057,-0.007974251646194745,90,29,1,5,-0.027741515770848473,-0.012030034011785278,True,0.02,False,False
BP,P3_CURV_ALL_vs_G14,mae_all,G14,P3_CURV_ALL,-0.02833045724711474,-0.055867243910331675,-0.009595631676378056,-0.052418241646609645,-0.007112477776476638,0.0036,0.011782660604387036,0.032991449692283695,-0.03839676927635082,90,31,1,5,-0.03645089132235609,-0.02555445533723272,True,0.02,False,False
BP,P3_CURV_TOPO_vs_G14,mae_all,G14,P3_CURV_TOPO,-0.031525179765181564,-0.06275177643689792,-0.011491820612357326,-0.05936244745811986,-0.009994665860861429,0.001,0.012971801078250552,0.036321043019101544,-0.046615116151778914,90,32,0,5,-0.03970872995247935,-0.02689257175758156,True,0.02,False,False
BP,TOPO_CURV_vs_G14,mae_all,G14,TOPO_CURV,-0.026605716311730514,-0.05600979128852259,-0.006217332379968891,-0.06008030278692927,-0.008042867800085403,0.0106,0.01278033906626556,0.035784949385543566,-0.030988923790694144,90,28,0,5,-0.0313151073077419,-0.01841906858927828,True,0.02,False,False
BP,P3_CURV_1D_vs_G14,mae_all,G14,P3_CURV_1D,-0.0012700942595948192,-0.005939895173203287,0.0045440330648835285,-0.006305142573473405,0.004042026148385681,0.6216,0.002608159856631761,0.00730284759856893,0.001780394600705859,90,40,2,5,-0.0022241771953573197,0.0001683155994584184,False,0.02,False,False
BP,P3_COMP_ALL_vs_G14,mae_all,G14,P3_COMP_ALL,-0.21977665855430983,-0.2721893507936922,-0.14612934339414727,-0.27662920565915217,-0.15321267528859106,0.0,0.032029281505551586,0.08968198821554443,-0.1972613838709759,90,17,0,5,-0.22714588840305583,-0.20110848549737848,True,0.02,False,False
BP,P3_COMP_TOPO_vs_G14,mae_all,G14,P3_COMP_TOPO,-0.19977768581777416,-0.2673778119654487,-0.1472867386326797,-0.2634080883155697,-0.14434470512581274,0.0,0.030554712687901404,0.08555319552612392,-0.2099995073297909,90,14,0,5,-0.21761804203604887,-0.18806171758996318,True,0.02,False,False
BP,P3_TREE_ALL_vs_G14,mae_all,G14,P3_TREE_ALL,-0.13616507834026578,-0.1890811651443832,-0.05553876008442934,-0.19974737048424057,-0.06897923605929439,0.0004,0.0344362770056846,0.09642157561591687,-0.1042302885737545,90,22,0,5,-0.14516474600307117,-0.10519438717877057,True,0.02,False,False
BP,P3_TREE_TOPO_vs_G14,mae_all,G14,P3_TREE_TOPO,-0.07293780197727207,-0.11242491948854642,-0.009648678752063449,-0.11840561788824251,-0.020604602307348268,0.0244,0.026118532028381287,0.0731318896794676,-0.0557666200170921,90,27,0,5,-0.07995196855101938,-0.053481772816015356,True,0.02,False,False
BP,G14_vs_FLAT,mae_all,FLAT,G14,0.08842681146981521,0.0010109793474018833,0.1473098028341974,0.02200084676162658,0.16370863427567794,0.0468,0.038382377541236086,0.10747065711546104,0.06006159823886451,90,59,5,5,0.04681584137203744,0.09857496310399291,True,0.02,True,True
