regime,split_seed,arm,extractant,ecfp_cluster,draw,n_query,form,k,n_free,n_series_free,mae,mae_free,mae_series_free,fit_rejected
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,none_at_k,2,12,12,1.3155940826212464,1.602488109595285,1.602488109595285,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,NULL_kmean,2,12,12,1.4947703825652174,2.3149160483333335,2.3149160483333335,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,offset,2,12,12,1.4787718236622829,2.0853406299848944,2.0853406299848944,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,scale,2,12,12,1.5491083334469253,2.1019829667334924,2.1019829667334924,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,affine,2,12,12,1.5714431475395931,2.227547535313883,2.227547535313883,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,none_at_k,3,0,0,1.3155940826212464,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,NULL_kmean,3,0,0,1.3970562516956522,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,offset,3,0,0,1.4611297063430728,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,scale,3,0,0,1.535724356855153,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,affine,3,0,0,1.5374596767631628,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,none_at_k,5,0,0,1.3155940826212464,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,NULL_kmean,5,0,0,1.4021124263130436,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,offset,5,0,0,1.507234183696806,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,scale,5,0,0,1.6034146752117222,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,10,23,affine,5,0,0,1.5787316471123078,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,none,0,23,23,1.3324935828266928,1.3324935828266928,1.3324935828266928,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,none_at_k,1,13,13,1.3324935828266928,0.9891442403776964,0.9891442403776964,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,NULL_kmean,1,13,13,1.2441622381739132,1.0067684622307695,1.0067684622307695,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,offset,1,13,13,1.3500342018712153,1.03259100447259,1.03259100447259,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,scale,1,13,13,1.3364624758358075,1.0175833300975208,1.0175833300975208,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,affine,1,13,13,1.348249984434963,1.0397299151380675,1.0397299151380675,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,none_at_k,2,13,13,1.3324935828266928,0.9891442403776964,0.9891442403776964,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,NULL_kmean,2,13,13,1.2790613120217393,1.0861542675769233,1.0861542675769233,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,offset,2,13,13,1.3789509651178145,1.104215602668013,1.104215602668013,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,scale,2,13,13,1.3440217012524258,1.0717489347993552,1.0717489347993552,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,affine,2,13,13,1.3694898384028682,1.1118822125549885,1.1118822125549885,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,none_at_k,3,13,13,1.3324935828266928,0.9891442403776964,0.9891442403776964,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,NULL_kmean,3,13,13,1.2275462180289858,0.9656118584871797,0.9656118584871797,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,offset,3,13,13,1.3517246747328024,1.0367781757143688,1.0367781757143688,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,scale,3,13,13,1.33777003707254,1.0269526558113167,1.0269526558113167,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,affine,3,13,13,1.3460263952187275,1.038450490192299,1.038450490192299,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,none_at_k,5,0,0,1.3324935828266928,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,NULL_kmean,5,0,0,1.2228422924347828,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,offset,5,0,0,1.351054588975926,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,scale,5,0,0,1.3434752655222078,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,11,23,affine,5,0,0,1.3118379639532254,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,none,0,23,23,1.377763069605823,1.377763069605823,1.377763069605823,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,none_at_k,1,11,11,1.377763069605823,1.0939308298476598,1.0939308298476598,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,NULL_kmean,1,11,11,1.2279770451304348,1.0464238520909093,1.0464238520909093,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,offset,1,11,11,1.3812711934147277,1.1306066696680246,1.1306066696680246,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,scale,1,11,11,1.3681575413644993,1.1130274883521245,1.1130274883521245,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,affine,1,11,11,1.374455019917447,1.1335830436003091,1.1335830436003091,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,none_at_k,2,0,0,1.377763069605823,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,NULL_kmean,2,0,0,1.2327021704347827,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,offset,2,0,0,1.3748570540256977,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,scale,2,0,0,1.4113133593196636,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,affine,2,0,0,1.400347051394647,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,none_at_k,3,0,0,1.377763069605823,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,NULL_kmean,3,0,0,1.2855903644927538,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,offset,3,0,0,1.406615411391406,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,scale,3,0,0,1.4731216757292165,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,affine,3,0,0,1.4539350369666384,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,none_at_k,5,0,0,1.377763069605823,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,NULL_kmean,5,0,0,1.2590530240869566,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,offset,5,0,0,1.393048252770744,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,scale,5,0,0,1.4461257652368518,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,12,23,affine,5,0,0,1.4133738404456895,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,none,0,23,23,1.320987586590139,1.320987586590139,1.320987586590139,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,none_at_k,1,12,12,1.320987586590139,1.6024881095952848,1.6024881095952848,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,NULL_kmean,1,12,12,1.5337267796956522,2.4654310463333333,2.4654310463333333,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,offset,1,12,12,1.4353265096205003,2.1022690208828476,2.1022690208828476,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,scale,1,12,12,1.4804122585432955,2.0698856724408095,2.0698856724408095,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,affine,1,12,12,1.5525032182956788,2.335347472529637,2.335347472529637,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,none_at_k,2,12,12,1.320987586590139,1.6024881095952848,1.6024881095952848,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,NULL_kmean,2,12,12,1.5337267796956522,2.4654310463333333,2.4654310463333333,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,offset,2,12,12,1.5195610921247629,2.3265056471380086,2.3265056471380086,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,scale,2,12,12,1.6155495745612634,2.3773147795852707,2.3773147795852707,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,affine,2,12,12,1.677722204792181,2.5673920780735267,2.5673920780735267,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,none_at_k,3,12,12,1.320987586590139,1.6024881095952848,1.6024881095952848,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,NULL_kmean,3,12,12,1.3170509133188404,2.0115217676666663,2.0115217676666663,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,offset,3,12,12,1.4027534788913407,1.9952433484870375,1.9952433484870375,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,scale,3,12,12,1.4087773561597385,1.8850813220990579,1.8850813220990579,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,affine,3,12,12,1.4005992051401288,1.9913208154213837,1.9913208154213837,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,none_at_k,5,0,0,1.320987586590139,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,NULL_kmean,5,0,0,1.2931163040695655,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,offset,5,0,0,1.3990495225896356,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,scale,5,0,0,1.4257168632290746,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,13,23,affine,5,0,0,1.3959857180436077,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,none,0,23,23,1.274392158333446,1.274392158333446,1.274392158333446,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,none_at_k,1,11,11,1.274392158333446,0.9799376122573226,0.9799376122573226,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,NULL_kmean,1,11,11,1.2407763242608696,1.1155383390909093,1.1155383390909093,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,offset,1,11,11,1.3125051174899882,1.0889690168954755,1.0889690168954755,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,scale,1,11,11,1.2721207880645813,1.0465841402534741,1.0465841402534741,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,affine,1,11,11,1.3052886674849773,1.1008602527934823,1.1008602527934823,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,none_at_k,2,0,0,1.274392158333446,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,NULL_kmean,2,0,0,1.1354546168913042,,,0
unseen_ligand,155921,MC_ecfp,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,d7634eac70a7fe53,14,23,offset,2,0,0,1.2670850836036975,,,0
