extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.122204,0.334415,1.32671,-1.70877,3.84936,2.84522,-1.79642,1.19553,-2.34445,-4.25225,-1.32788,2.70814,-1.62752,4.53711,1.33237,-0.264914,6,s104729_S_b020,20
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,2.25711,1.54339,-1.31137,0.862024,-1.91074,0.644249,0.433421,-1.02837,-0.506727,2.23329,3.35824,0.0782359,1.60923,-0.281164,1.22455,0.193408,14,s104729_S_b020,20
CCCCCCCCCC(=O)N(C)C,-1.54195,-0.962065,-0.463321,-0.97825,0.0867264,1.06925,-0.0314739,0.73035,-0.608626,0.545516,-0.506365,-2.32761,-0.37035,-0.338745,-0.891299,1.33039,5,s104729_S_b020,20
CCCCCCCCCC(=O)N(CC)CC,-1.51994,-0.82665,-0.3218,-1.01069,0.238994,1.25366,-0.0269033,0.812582,-0.463508,0.242343,-0.627155,-2.39155,-0.413706,-0.437956,-1.07888,1.44726,5,s104729_S_b020,20
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.40468,0.516482,-0.611316,-1.51969,1.03927,1.19567,-0.537751,0.959082,-0.505558,-0.22186,-1.01288,-2.26319,-0.457605,-0.801592,-1.11068,0.679088,63,s104729_S_b020,20
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.98958,0.277525,-1.11749,-0.870371,0.65977,1.37703,-0.128606,1.00729,-0.931287,-0.822605,-1.03538,-2.00857,-0.443164,-0.970362,-1.42514,0.832043,11,s104729_S_b020,20
CCCCCCCCCCCC(=O)N(CC)CC,-1.73946,-0.175813,-0.504743,-1.25639,0.55065,1.57465,-0.772278,1.26842,-0.852088,-0.499232,-0.675513,-2.31913,-0.666978,-0.880321,-1.32097,0.901559,47,s104729_S_b020,20
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.364163,-0.765938,0.0574191,0.419262,0.231983,0.462156,2.22533,0.870712,0.0249508,0.0221539,0.0736038,1.25887,-0.458205,-1.44528,-1.89654,2.17066,12,s104729_S_b020,20
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-0.0688123,-1.07034,0.536208,0.37511,-2.0016,0.463266,-1.49743,-0.296478,-0.269297,0.247846,0.820054,-0.211837,1.09121,0.620786,-0.192435,0.635672,105,s104729_S_b020,20
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.327099,-0.67385,1.0021,0.716435,-0.55349,0.18206,-0.317185,-0.299161,-0.207457,-0.15036,0.778975,0.185503,0.34323,-0.366506,-0.209827,-0.230654,22,s104729_S_b020,20
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.557395,-1.86348,1.04892,1.01944,-0.338706,-0.94149,0.1531,-0.572474,0.133315,1.64125,0.962951,0.0152833,0.753798,-0.916539,0.256199,-0.216752,26,s104729_S_b020,20
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.741543,-1.19409,0.193513,0.542551,-0.814557,-1.19333,-0.324269,-0.522412,0.233018,2.25018,0.838952,0.74662,0.712729,-1.0219,0.715233,-0.193946,26,s104729_S_b020,20
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.58028,-1.54531,0.179086,0.300075,-0.483848,-1.08431,0.632674,-0.641744,0.295509,2.20781,0.564099,0.804086,0.476248,-0.478538,0.783979,-0.517597,22,s104729_S_b020,20
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.424292,-0.499372,1.06886,0.556742,-0.990142,-0.741899,0.913686,-0.95355,0.108554,0.991462,0.705593,-0.0814066,1.04947,-0.0210793,0.624757,-1.23538,13,s104729_S_b020,20
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.249585,-0.295437,0.126702,-0.092759,-0.603372,0.169069,1.03698,-0.369918,-0.159705,0.593397,0.184153,-0.484915,0.399695,-0.0803778,0.111135,-0.914006,14,s104729_S_b020,20
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.642969,-0.27876,1.26199,-0.326291,0.183318,-0.455508,-1.28585,0.223324,0.372911,1.06803,0.426495,-0.506301,0.350823,-0.204547,0.530853,0.899578,39,s104729_S_b020,20
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.359375,0.104169,1.11389,0.468571,-1.14482,-0.669121,-0.217993,-0.400864,-0.253308,1.36952,0.686268,0.188804,0.928314,-0.754886,0.23903,-0.781468,368,s104729_S_b020,20
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.501905,1.65687,-0.365848,0.269401,-2.21236,-1.22064,-2.5313,1.28118,1.42065,-0.751268,1.4452,4.36948,0.424006,-0.790717,-1.30051,-0.0417307,208,s104729_S_b020,20
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-2.9023,-1.68118,0.130116,-1.30502,1.64917,2.92013,-0.887035,2.18183,-3.42071,-0.72557,0.0465895,2.33904,0.468396,-0.776914,-1.76175,-1.95601,6,s104729_S_b020,20
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.99638,-0.137102,-0.543969,-0.938322,0.592537,0.65216,0.489009,1.36099,-0.355986,-0.629111,-1.28841,0.850255,-0.18631,-0.208766,-1.50498,-2.75811,4,s104729_S_b020,20
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,0.507864,3.5101,7.22586,-3.34214,0.583008,16.587,-7.24764,5.87039,-0.851611,-3.70099,0.537697,4.26958,2.39899,3.41041,-3.29602,-0.598244,2,s104729_S_b020,20
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.1592,0.350085,0.54654,-1.29034,0.163443,0.149598,-2.01705,0.512366,1.2251,-1.02873,-0.620352,1.0383,0.138575,0.81472,-0.112483,0.335941,4,s104729_S_b020,20
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.684629,0.354776,2.0035,-2.46235,4.26773,3.27091,-2.27803,1.44181,-2.65857,-4.18761,-1.76245,2.14056,-1.8386,4.64114,1.17117,-0.101473,8,s104729_S_b020,20
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-1.78776,0.463192,-0.238292,-2.31974,0.204196,0.785371,-2.20357,0.645479,0.698694,-1.51481,-1.24449,1.25345,-0.235198,-0.393671,-0.814717,-0.170329,12,s104729_S_b020,20
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.241557,0.574102,2.84826,-1.89188,3.44695,3.34813,-2.59643,0.639859,-2.13621,-4.13838,-1.2898,2.4656,-1.01359,5.28025,2.01275,0.76848,12,s104729_S_b020,20
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,1.81446,-0.371946,-1.33704,-0.313499,-1.15905,-0.337334,0.16036,-0.984469,-0.0923193,-0.557595,-0.222092,1.26955,-0.0143636,-0.446576,1.52206,-0.708398,2,s104729_S_b020,20
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.241603,0.0908003,-0.0874515,-0.454382,-0.416422,-0.000609785,1.24514,0.109504,-0.188785,0.0525271,-0.408648,-0.292599,0.625624,-0.591911,-0.316256,0.927792,82,s104729_S_b020,20
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.848416,0.305032,0.620202,0.801037,-0.381326,-0.835207,0.0241174,-0.527792,0.503053,0.523163,0.616471,0.469099,0.421284,-0.234537,0.395399,1.2534,216,s104729_S_b020,20
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.552594,0.155465,1.05737,0.528023,-0.566988,-0.589102,0.285488,-0.148338,0.0371716,1.27976,0.587484,-0.233495,0.895083,-0.658148,0.0994415,-0.349473,184,s104729_S_b020,20
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.833691,0.320203,-0.803589,-0.870289,0.0668617,0.702763,2.876,0.291965,-1.16016,-0.429008,-0.827813,-0.625174,0.849994,-1.49878,-0.972633,-1.85004,11,s104729_S_b020,20
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.624554,0.288212,-0.332151,-0.870302,-0.280174,0.593739,1.34541,0.276863,-0.961461,-0.294217,-0.735828,-0.891716,1.0299,-0.916259,-0.68428,-0.627568,34,s104729_S_b020,20
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.955898,0.818934,-0.0495346,-0.995029,0.358216,1.08414,0.583333,0.0513551,-0.761573,-0.495053,-0.89989,-1.59327,0.244888,-0.749084,-1.10544,-0.0148763,27,s104729_S_b020,20
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.23281,0.884943,-0.841811,-1.28725,0.0350476,1.27779,1.45938,0.607668,-1.06517,-1.17024,-1.04508,-1.02582,0.363259,-1.11954,-1.22272,-1.43533,25,s104729_S_b020,20
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.888444,0.541246,0.479494,0.773445,1.39249,-0.340534,-0.342421,2.16269,1.01021,0.685315,-0.664079,0.875618,-0.494328,0.719864,-1.02274,-1.05294,14,s104729_S_b020,20
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.24101,-0.558141,0.00239965,0.62613,2.63632,0.0669357,-0.36747,0.113815,1.39929,-1.5709,1.6865,2.46701,2.19046,0.613078,0.262196,-1.28369,127,s104729_S_b020,20
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.376444,-0.771594,0.0446812,0.379896,0.241081,-0.0141035,0.181381,0.494976,0.346285,-0.101707,0.334774,2.33127,0.246845,-1.34157,-1.38533,1.64112,9,s104729_S_b020,20
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.00139273,-0.303341,-0.591459,-0.177143,0.681314,0.561589,1.14165,0.899098,-0.268721,-0.833624,-0.15164,1.65097,-0.601877,-1.69163,-1.73652,0.356887,96,s104729_S_b020,20
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.174397,-0.300793,-0.212114,0.154705,0.653434,0.135926,-0.256559,1.10372,0.0812957,-0.268824,0.336893,2.27049,-0.513472,-1.7277,-1.7665,1.27288,9,s104729_S_b020,20
