extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.08689,0.907964,0.531034,0.424476,-0.0043848,0.142957,-0.342384,-0.294165,-0.141393,-0.898959,-0.0610878,1.25783,0.375183,0.725176,0.14248,-0.770403,82,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.391203,0.110758,-0.704488,-0.452643,0.534395,-0.538255,-0.953282,0.527117,0.502234,0.482218,0.570286,0.762463,-0.282529,-0.314478,0.396585,0.263745,216,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.1129,0.398787,-0.320695,-0.588583,0.947793,-0.708246,-0.262914,-0.051897,0.664833,0.448448,-0.197672,0.447624,0.326129,-0.061707,0.346998,0.274902,184,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.3379,1.78046,1.15794,1.10397,-0.575102,-0.198662,1.19086,-1.35115,-0.760701,-1.28014,1.08388,-0.34071,0.652272,0.599574,0.255156,-1.55781,11,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.596751,1.32117,0.979543,0.789562,-0.409072,-0.183447,-0.367297,-0.892107,-0.436751,-1.05336,0.60287,0.285841,0.410928,0.698061,0.282615,-1.07424,34,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.109195,1.46595,0.949461,0.657601,-0.66578,-0.214349,-1.06889,-0.895482,-0.824954,-0.940973,-0.0671306,0.156257,-0.0868036,1.4166,-0.147669,-1.68201,27,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0872989,1.71233,1.35486,1.02787,-0.864532,0.103309,0.344936,-1.41708,-1.06904,-1.13111,0.41844,-0.277979,-0.154455,0.85518,-0.0812491,-1.80838,25,s104729_S_b013,13
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.489998,1.30354,0.0123232,-0.0825142,0.529683,0.261423,0.725947,-0.686872,-0.899725,-0.0972411,-0.427035,-1.00362,0.317352,-1.10229,-0.381021,1.38487,14,s104729_S_b013,13
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-2.33547,-1.56581,-0.349731,0.371029,-0.0755783,-2.49702,-0.507122,-0.354385,0.864722,2.25644,1.23142,-0.375911,-0.380477,-3.69517,0.890635,1.63347,120,s104729_S_b013,13
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.528088,0.7977,-0.490698,0.703577,-0.527184,0.400937,-1.59352,1.54975,0.269916,-0.517651,0.727056,0.557853,-0.0030556,-1.68588,0.082172,-1.05822,9,s104729_S_b013,13
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.677994,0.950913,0.190521,1.09474,-0.834372,0.865415,-0.760083,0.91128,-0.365596,-0.496478,0.69248,-0.017198,0.310122,-1.94858,0.214476,-1.70174,96,s104729_S_b013,13
