cell_id,ri,A,B,dZ,y,extractant,chemotype,L1_corpus,L2_chemotype,L3_extractant,L4_ext_pub,L5_ext_acid,L7_oracle_amp
f76d16dc48d41e27,128,Gd,Tm,5,-1.026328939,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.347057967453783,-0.43060081269607264,-0.7079986535262178,-0.5871155043050114,,-0.8043786468345756
f76d16dc48d41e27,128,Gd,Yb,6,-1.0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.4265527542954386,-0.48211533573283927,-0.8448725749028687,-0.6433849879198698,-1.2897975860540352,-0.8658940123351151
f76d16dc48d41e27,128,Gd,Lu,7,-1.051152522,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.444136249699382,-0.4970761225829702,-0.892402621396186,-0.8041929798025406,,-0.8964343113657209
f76d16dc48d41e27,128,Tb,Dy,1,0.0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.06190168221264866,-0.043698824491580385,-0.12862070348989113,-0.3665888702711644,,-0.17098569221475046
f76d16dc48d41e27,128,Tb,Ho,2,-0.676693609,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.1780907170168894,-0.1682776318786808,-0.3890356583376916,-0.6957717018901374,,-0.42069310969580276
f76d16dc48d41e27,128,Tb,Er,3,-0.5440680440000001,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.1591559442671071,-0.16119008317862862,-0.18564341552890057,-0.3922453575772872,,-0.4404045389023783
f76d16dc48d41e27,128,Tb,Tm,4,-0.6283889300000001,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.15330520215557375,-0.2154491552998258,-0.4191730232128348,-0.4415819644159793,,-0.43998522512197735
f76d16dc48d41e27,128,Tb,Yb,5,-0.602059991,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.23279998899722937,-0.2669636783365924,-0.5560469445894857,-0.4978514480308377,,-0.5015005906225168
f76d16dc48d41e27,128,Tb,Lu,6,-0.6532125129999999,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.25038348440117275,-0.2819244651867233,-0.6035769910828029,-0.6586594399135085,,-0.5320408896531227
f76d16dc48d41e27,128,Dy,Ho,1,-0.676693609,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.11618903480424073,-0.12457880738710042,-0.2604149548478005,-0.329182831618973,-0.8058867567080321,-0.2497074174810523
f76d16dc48d41e27,128,Dy,Er,2,-0.5440680440000001,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.09725426205445845,-0.11749125868704824,-0.05702271203900944,-0.0256564873061228,0.0,-0.26941884668762783
f76d16dc48d41e27,128,Dy,Tm,3,-0.6283889300000001,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.09140351994292509,-0.17175033080824542,-0.29055231972294365,-0.07499309414481492,,-0.2689995329072269
f76d16dc48d41e27,128,Dy,Yb,4,-0.602059991,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.1708983067845807,-0.22326485384501205,-0.42742624109959454,-0.13126257775967332,-1.5227563915728364,-0.3305148984077664
f76d16dc48d41e27,128,Dy,Lu,5,-0.6532125129999999,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.1884818021885241,-0.23822564069514296,-0.4749562875929118,-0.2920705696423441,,-0.3610551974383722
f76d16dc48d41e27,128,Ho,Er,1,0.1326255649999999,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.01893477274978228,0.007087548700052182,0.20339224280879104,0.3035263443128502,0.8058867567080321,-0.019711429206575537
f76d16dc48d41e27,128,Ho,Tm,2,0.048304678999999906,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.02478551486131564,-0.047171523421145,-0.03013736487514318,0.2541897374741581,,-0.019292115426174594
f76d16dc48d41e27,128,Ho,Yb,3,0.07463361800000001,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.05470927198033998,-0.09868604645791162,-0.16701128625179407,0.19792025385929968,-0.7168696348648043,-0.08080748092671408
f76d16dc48d41e27,128,Ho,Lu,4,0.023481096000000035,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.07229276738428336,-0.11364683330804254,-0.21454133274511134,0.03711226197662887,,-0.11134777995731993
f76d16dc48d41e27,128,Er,Tm,1,-0.08432088599999998,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.005850742111533358,-0.05425907212119718,-0.23352960768393421,-0.04933660683869212,,0.0004193137804009428
f76d16dc48d41e27,128,Er,Yb,2,-0.05799194699999988,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.07364404473012226,-0.1057735951579638,-0.3704035290605851,-0.10560609045355052,-1.5227563915728364,-0.061096051720138544
f76d16dc48d41e27,128,Er,Lu,3,-0.10914446899999986,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.09122754013406564,-0.12073438200809472,-0.41793357555390237,-0.2664140823362213,,-0.09163635075074439
f76d16dc48d41e27,128,Tm,Yb,1,0.026328939000000107,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.07949478684165562,-0.051514523036766624,-0.1368739213766509,-0.056269483614858395,,-0.06151536550053949
f76d16dc48d41e27,128,Tm,Lu,2,-0.02482358299999987,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.097078282245599,-0.06647530988689754,-0.18440396786996816,-0.2170774754975292,,-0.09205566453114533
f76d16dc48d41e27,128,Yb,Lu,1,-0.05115252199999998,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.017583495403943383,-0.014960786850130914,-0.04753004649331727,-0.1608079918826708,,-0.030540299030605844
ca38ba3a8898a577,129,La,Eu,6,-1.4298245614035086,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6847163262908148,-0.8399882733580623,-1.1136625828301037,-1.3314049850606091,-1.457194513275625,-1.7639269302757088
ca38ba3a8898a577,129,La,Gd,7,-1.4999999999999996,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5610207427251069,-0.7149943438891248,-1.0264101150133929,-1.3557945872559372,-1.2845859059016245,-1.655180175914304
ca38ba3a8898a577,129,La,Ho,10,-2.552631578947368,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.9327549977627094,-1.0982787490458823,-1.7044817530829293,-2.197737961326351,-1.8685148766171713,-2.4137524487785256
ca38ba3a8898a577,129,Eu,Gd,1,-0.07017543859649111,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.12369558356570784,0.12499392946893748,0.08725246781671078,-0.02438960219532808,0.1726086073740005,0.10874675436140466
ca38ba3a8898a577,129,Eu,Ho,4,-1.1228070175438596,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.24803867147189468,-0.25829047568781993,-0.5908191702528255,-0.8663329762657419,-0.41132036334154626,-0.6498255185028168
ca38ba3a8898a577,129,Gd,Ho,3,-1.0526315789473686,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3717342550376025,-0.38328440515675744,-0.6780716380695363,-0.8419433740704139,-0.5839289707155467,-0.7585722728642214
b88c40d83066f30e,130,Nd,Gd,4,-1.210526315789474,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.2175060373656256,-0.30029861762780036,-0.4522641703587109,-0.5940249376762043,,-1.2105263157894737
86753032d9fa008d,131,La,Sm,5,-1.5701754385964912,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5652144312623228,-0.6734633520130621,-0.9846111132043532,-1.1886174485991625,,-1.578344737182373
86753032d9fa008d,131,La,Eu,6,-1.7631578947368427,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6834679398410685,-0.8378906304147838,-1.1023414372241531,-1.3165871846306803,,-2.000311027112882
86753032d9fa008d,131,La,Ho,10,-2.824561403508772,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.931662986655535,-1.0965333519318234,-1.6960031918791607,-2.1857112294769645,,-2.7384267745778663
86753032d9fa008d,131,Sm,Eu,1,-0.19298245614035148,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.11825350857874557,-0.16442727840172178,-0.1177303240197999,-0.12796973603151793,,-0.42196628993050944
86753032d9fa008d,131,Sm,Ho,5,-1.2543859649122806,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3664485553932122,-0.42306999991876126,-0.7113920786748074,-0.9970937808778021,,-1.1600820373954936
86753032d9fa008d,131,Eu,Ho,4,-1.0614035087719291,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.2481950468144666,-0.2586427215170395,-0.5936617546550075,-0.8691240448462841,,-0.7381157474649842
658588ea845cbbcd,132,Eu,Tm,6,-1.3166666666666638,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.2236973623277318,-0.30562823744663725,-0.6218809293246179,-0.6102324861982042,,-1.2552482816219108
658588ea845cbbcd,132,Eu,Yb,7,-1.3166666666666638,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3025265345665427,-0.35684313743283763,-0.7532655833188677,-0.6669703491138231,,-1.3644330356140204
658588ea845cbbcd,132,Tm,Yb,1,0.0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.07882917223881092,-0.05121489998620038,-0.1313846539942498,-0.056737862915618886,,-0.10918475399210964
76711e79e2ec01ef,133,La,Ce,1,-0.23888888888888635,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.09574288238418704,-0.04657829310320272,0.17547530363279606,-0.04444212782965673,0.021186951846741464,-0.3717663283485604
76711e79e2ec01ef,133,La,Pr,2,-0.5277777777777777,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.2593582726019003,-0.22053908853106519,-0.21477697081768266,-0.45183802174411447,-0.4570130699772094,-0.7205946464041335
76711e79e2ec01ef,133,La,Nd,3,-0.7333333333333336,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.34186085464937643,-0.41206738676534976,-0.5623172228938719,-0.7424714039656974,-0.7862196184137833,-0.9650416889298318
76711e79e2ec01ef,133,La,Sm,5,-1.5666666666666653,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5652320709109412,-0.6735431815310671,-0.9857481529237361,-1.188770003900459,-0.9431734098137273,-1.7375150613174086
76711e79e2ec01ef,133,La,Gd,7,-1.9444444444444438,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5594085032873417,-0.7123730934197738,-1.012669788794289,-1.3364709157583523,-0.795724063910334,-2.0638125841730437
76711e79e2ec01ef,133,La,Tb,8,-2.266666666666666,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.7531172141099323,-0.9273049325313654,-1.2972232745144023,-1.481083550034201,-1.0203369956982684,-2.505003129121388
76711e79e2ec01ef,133,La,Dy,9,-2.3999999999999986,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.8148054129804543,-0.9707534692993336,-1.4263213680172966,-1.839339086972032,-1.1636463675781727,-2.709958216651697
76711e79e2ec01ef,133,La,Ho,10,-2.8166666666666655,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.9318256829246683,-1.0967249790142293,-1.695775608949091,-2.1863893230820395,-1.145078189784244,-3.0150493999056702
76711e79e2ec01ef,133,La,Er,11,-3.027777777777777,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.9116115620285477,-1.087429506345144,-1.480049703162913,-1.8597637159170437,-1.1661775683210254,-3.033237161468077
76711e79e2ec01ef,133,La,Lu,14,-3.188888888888887,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-1.002141053700714,-1.2071980980813124,-1.8858552817515264,-2.1208861653721236,-1.3203217783003374,-3.1430147558963393
76711e79e2ec01ef,133,Ce,Pr,1,-0.2888888888888913,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.16361539021771326,-0.17396079542786247,-0.3902522744504787,-0.40739589391445774,-0.4782000218239509,-0.34882831805557313
76711e79e2ec01ef,133,Ce,Nd,2,-0.49444444444444724,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.2461179722651894,-0.36548909366214705,-0.7377925265266679,-0.6980292761360407,-0.8074065702605248,-0.5932753605812714
76711e79e2ec01ef,133,Ce,Sm,4,-1.3277777777777788,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.46948918852675414,-0.6269648884278642,-1.161223456556532,-1.1443278760708022,-0.9643603616604688,-1.3657487329688482
76711e79e2ec01ef,133,Ce,Gd,6,-1.7055555555555575,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.4636656209031546,-0.6657948003165711,-1.188145092427085,-1.2920287879286956,-0.8169110157570755,-1.6920462558244833
76711e79e2ec01ef,133,Ce,Tb,7,-2.02777777777778,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6573743317257452,-0.8807266394281626,-1.4726985781471984,-1.4366414222045443,-1.04152394754501,-2.1332368007728277
76711e79e2ec01ef,133,Ce,Dy,8,-2.1611111111111123,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.7190625305962672,-0.924175176196131,-1.6017966716500927,-1.7948969591423753,-1.1848333194249143,-2.338191888303137
76711e79e2ec01ef,133,Ce,Ho,9,-2.5777777777777793,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.8360828005404812,-1.0501466859110264,-1.8712509125818872,-2.1419471952523828,-1.1662651416309855,-2.64328307155711
76711e79e2ec01ef,133,Ce,Er,10,-2.7888888888888905,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.8158686796443606,-1.0408512132419414,-1.6555250067957092,-1.815321588087387,-1.1873645201677667,-2.661470833119517
76711e79e2ec01ef,133,Ce,Lu,13,-2.9500000000000006,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.906398171316527,-1.1606198049781096,-2.0613305853843222,-2.0764440375424664,-1.341508730147079,-2.771248427547779
76711e79e2ec01ef,133,Pr,Nd,1,-0.20555555555555594,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.08250258204747613,-0.19152829823428458,-0.3475402520761892,-0.29063338222158297,-0.3292065484365738,-0.24444704252569827
76711e79e2ec01ef,133,Pr,Sm,3,-1.0388888888888876,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3058737983090409,-0.45300409300000183,-0.7709711821060534,-0.7369319821563446,-0.4861603398365179,-1.0169204149132751
76711e79e2ec01ef,133,Pr,Gd,5,-1.416666666666666,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.30005023068544134,-0.49183400488870865,-0.7978928179766064,-0.8846328940142378,-0.33871099393312454,-1.3432179377689102
76711e79e2ec01ef,133,Pr,Tb,6,-1.7388888888888887,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.493758941508032,-0.7067658440003002,-1.0824463036967196,-1.0292455282900865,-0.563323925721059,-1.7844084827172546
76711e79e2ec01ef,133,Pr,Dy,7,-1.8722222222222211,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5554471403785539,-0.7502143807682684,-1.2115443971996138,-1.3875010652279176,-0.7066332976009634,-1.9893635702475636
76711e79e2ec01ef,133,Pr,Ho,8,-2.288888888888888,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6724674103227679,-0.876185890483164,-1.4809986381314084,-1.734551301337925,-0.6880651198070346,-2.2944547535015367
76711e79e2ec01ef,133,Pr,Er,9,-2.499999999999999,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6522532894266474,-0.8668904178140788,-1.2652727323452304,-1.4079256941729292,-0.7091644983438159,-2.312642515063944
76711e79e2ec01ef,133,Pr,Lu,12,-2.6611111111111097,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.7427827810988137,-0.9866590095502472,-1.6710783109338436,-1.669048143628009,-0.8633087083231279,-2.4224201094922058
76711e79e2ec01ef,133,Nd,Sm,2,-0.8333333333333317,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.22337121626156475,-0.26147579476571725,-0.42343093002986415,-0.4462985999347616,-0.15695379139994406,-0.7724733723875767
76711e79e2ec01ef,133,Nd,Gd,4,-1.2111111111111101,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.21754764863796522,-0.3003057066544241,-0.4503525659004171,-0.5939995117926549,-0.009504445496550717,-1.098770895243212
76711e79e2ec01ef,133,Nd,Tb,5,-1.5333333333333328,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.4112563594605559,-0.5152375457660157,-0.7349060516205305,-0.7386121460685036,-0.2341173772844852,-1.5399614401915562
76711e79e2ec01ef,133,Nd,Dy,6,-1.6666666666666652,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.4729445583310778,-0.5586860825339839,-0.8640041451234246,-1.0968676830063346,-0.37742674916438956,-1.7449165277218652
76711e79e2ec01ef,133,Nd,Ho,7,-2.083333333333332,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5899648282752918,-0.6846575922488793,-1.1334583860552192,-1.443917919116342,-0.35885857137046073,-2.0500077109758386
76711e79e2ec01ef,133,Nd,Er,8,-2.2944444444444434,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5697507073791712,-0.6753621195797943,-0.9177324802690412,-1.1172923119513463,-0.3799579499072421,-2.068195472538245
76711e79e2ec01ef,133,Nd,Lu,11,-2.4555555555555535,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6602801990513376,-0.7951307113159627,-1.3235380588576544,-1.378414761406426,-0.5341021598865541,-2.1779730669665076
76711e79e2ec01ef,133,Sm,Gd,2,-0.37777777777777843,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.005823567623599542,-0.0388299118887068,-0.026921635870552962,-0.1477009118578933,0.14744934590339334,-0.32629752285563524
76711e79e2ec01ef,133,Sm,Tb,3,-0.7000000000000011,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.18788514319899113,-0.2537617510002984,-0.31147512159066626,-0.29231354613374194,-0.07716358588454114,-0.7674880678039795
76711e79e2ec01ef,133,Sm,Dy,4,-0.8333333333333335,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.24957334206951304,-0.29721028776826663,-0.4405732150935605,-0.650569083071573,-0.22047295776444548,-0.9724431553342886
76711e79e2ec01ef,133,Sm,Ho,5,-1.2500000000000004,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3665936120137271,-0.42318179748316215,-0.710027456025355,-0.9976193191815805,-0.20190477997051665,-1.2775343385882616
76711e79e2ec01ef,133,Sm,Er,6,-1.4611111111111117,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3463794911176065,-0.413886324814077,-0.49430155023917705,-0.6709937120165846,-0.22300415850729804,-1.2957221001506685
76711e79e2ec01ef,133,Sm,Lu,9,-1.6222222222222218,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.43690898278977286,-0.5336549165502453,-0.9001071288277903,-0.9321161614716643,-0.37714836848661004,-1.4054996945789306
76711e79e2ec01ef,133,Gd,Tb,1,-0.32222222222222263,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.19370871082259067,-0.21493183911159158,-0.2845534857201133,-0.14461263427584864,-0.22461293178793448,-0.44119054494834425
76711e79e2ec01ef,133,Gd,Dy,2,-0.45555555555555505,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.2553969096931126,-0.2583803758795598,-0.41365157922300755,-0.5028681712136798,-0.36792230366783885,-0.6461456324786534
76711e79e2ec01ef,133,Gd,Ho,3,-0.872222222222222,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3724171796373266,-0.3843518855944553,-0.683105820154802,-0.8499184073236873,-0.34935412587391,-0.9512368157326265
76711e79e2ec01ef,133,Gd,Er,4,-1.0833333333333333,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.35220305874120605,-0.3750564129253702,-0.4673799143686241,-0.5232928001586914,-0.37045350441069136,-0.9694245772950334
76711e79e2ec01ef,133,Gd,Lu,7,-1.2444444444444434,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.4427325504133724,-0.49482500466153856,-0.8731854929572374,-0.7844152496137711,-0.5245977143900034,-1.0792021717232956
76711e79e2ec01ef,133,Tb,Dy,1,-0.13333333333333242,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.061688198870521904,-0.043448536767968254,-0.12909809350289422,-0.3582555369378311,-0.14330937187990433,-0.2049550875303091
76711e79e2ec01ef,133,Tb,Ho,2,-0.5499999999999994,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.17870846881473595,-0.16942004648286377,-0.39855233443468874,-0.7053057730478386,-0.1247411940859755,-0.5100462707842822
76711e79e2ec01ef,133,Tb,Er,3,-0.7611111111111106,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.15849434791861539,-0.16012457381377862,-0.18282642864851076,-0.3786801658828427,-0.1458405726227569,-0.5282340323466891
76711e79e2ec01ef,133,Tb,Lu,6,-0.9222222222222207,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.24902383959078173,-0.27989316554994703,-0.588632007237124,-0.6398026153379224,-0.2999847826020689,-0.6380116267749513
76711e79e2ec01ef,133,Dy,Ho,1,-0.41666666666666696,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.11702026994421405,-0.1259715097148955,-0.26945424093179454,-0.3470502361100075,0.01856817779392883,-0.3050911832539731
76711e79e2ec01ef,133,Dy,Er,2,-0.6277777777777782,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.09680614904809348,-0.11667603704581037,-0.053728335145616535,-0.020424628945011625,-0.0025312007428525685,-0.32327894481638
76711e79e2ec01ef,133,Dy,Lu,5,-0.7888888888888883,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.18733564072025982,-0.23644462878197875,-0.45953391373422986,-0.2815470784000913,-0.15667541072216457,-0.43305653924464216
76711e79e2ec01ef,133,Ho,Er,1,-0.21111111111111125,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.02021412089612057,0.009295472669085147,0.215725905786178,0.3266256071649959,-0.0210993785367814,-0.018187761562406868
76711e79e2ec01ef,133,Ho,Lu,4,-0.37222222222222134,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.07031537077604577,-0.11047311906708324,-0.19007967280243532,0.06550315770991622,-0.1752435885160934,-0.12796535599066905
76711e79e2ec01ef,133,Er,Lu,3,-0.1611111111111101,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.09052949167216634,-0.11976859173616838,-0.4058055785886133,-0.2611224494550797,-0.154144209979312,-0.10977759442826218
b7bc69fc789d9b76,134,La,Nd,3,-0.6333333333333322,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.3420743031121128,-0.4124059050529584,-0.5655430293454846,-0.746819230052654,-0.32458463566272044,-0.9520820899040079
b7bc69fc789d9b76,134,La,Gd,7,-1.8722222222222222,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5595688629704381,-0.7125733220385287,-1.0133856911230943,-1.3396110123767098,-0.7516120285866335,-2.03503504875469
b7bc69fc789d9b76,134,La,Tb,8,-2.2055555555555544,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.7536416495382746,-0.9282820380816418,-1.306123335027366,-1.489397669489625,-1.3557580477538724,-2.4698887975455817
b7bc69fc789d9b76,134,La,Ho,10,-2.844444444444444,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.9318865268516833,-1.096732189133228,-1.6942860590724442,-2.185593676041333,-1.5095968702735982,-2.9703993392705708
b7bc69fc789d9b76,134,La,Yb,13,-2.9222222222222216,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.9858861443476851,-1.1942600361809685,-1.856110278816713,-1.9799250060044242,-2.154997410602665,-3.0646795940953995
b7bc69fc789d9b76,134,La,Lu,14,-3.0833333333333326,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-1.002938367481846,-1.2084279763500627,-1.897224478066959,-2.1334024252796877,-2.310000556753873,-3.098962829844919
b7bc69fc789d9b76,134,Nd,Gd,4,-1.23888888888889,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.21749455985832528,-0.3001674169855703,-0.4478426617776098,-0.5927917823240558,-0.42702739292391306,-1.0829529588506823
b7bc69fc789d9b76,134,Nd,Tb,5,-1.5722222222222222,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.4115673464261619,-0.5158761330286834,-0.7405803056818814,-0.7425784394369709,-1.031173412091152,-1.5178067076415735
b7bc69fc789d9b76,134,Nd,Ho,7,-2.211111111111112,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.5898122237395704,-0.6843262840802695,-1.1287430297269596,-1.4387744459886793,-1.1850122346108778,-2.0183172493665626
b7bc69fc789d9b76,134,Nd,Yb,10,-2.2888888888888896,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6438118412355722,-0.7818541311280102,-1.2905672494712284,-1.23310577595177,-1.8304127749399446,-2.112597504191392
b7bc69fc789d9b76,134,Nd,Lu,11,-2.45,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,-0.6608640643697331,-0.7960220712971042,-1.3316814487214743,-1.3865831952270335,-1.9854159210911522,-2.1468807399409116
