design,split_seed,A,B,dZ,n_candidates,saved,saved_heavy,saved_light,e_random,e_model,n_no_call,n_called_heavy,n_called_light
BP,104729,Pr,Lu,12,48,1.679195804195804,0.40384615384615374,2.954545454545454,3.102272727272727,1.4230769230769231,0,34,14
BP,104729,Nd,Sm,2,78,5.346969696969697,0.6939393939393941,10.0,9.096969696969698,3.75,0,50,28
BP,104729,Nd,Eu,3,80,2.328998032001369,0.8887652947719689,3.769230769230769,4.421836228287841,2.092838196286472,0,49,31
BP,104729,Nd,Gd,4,72,1.46009761663286,0.6260775862068966,2.2941176470588234,3.2876838235294117,1.8275862068965516,0,47,25
BP,104729,Nd,Tb,5,59,2.4468253968253966,0.7222222222222223,4.171428571428571,5.396825396825397,2.95,0,38,21
BP,104729,Nd,Dy,6,71,2.0115259740259743,0.6025974025974024,3.420454545454546,4.301298701298702,2.2897727272727275,0,47,24
BP,104729,Nd,Ho,7,52,1.8618233618233622,0.5014245014245016,3.2222222222222228,3.925925925925926,2.064102564102564,0,37,15
BP,104729,Nd,Er,8,65,1.3428571428571425,0.5523809523809524,2.133333333333333,2.776190476190476,1.4333333333333333,0,43,22
BP,104729,Nd,Tm,9,48,1.6839743589743592,0.46794871794871784,2.9000000000000004,3.3923076923076927,1.7083333333333335,0,33,15
BP,104729,Nd,Yb,10,51,1.5529304029304027,0.4725274725274726,2.633333333333333,3.095238095238095,1.5423076923076922,0,35,16
BP,104729,Nd,Lu,11,56,2.3884803921568625,0.31862745098039214,4.458333333333333,3.958333333333333,1.5698529411764706,0,42,14
BP,104729,Sm,Eu,1,77,2.9501373626373626,1.725274725274725,4.175,6.685714285714285,3.7355769230769234,0,49,28
BP,104729,Sm,Gd,2,72,2.3120782726045883,1.1754385964912282,3.4487179487179485,4.728744939271255,2.4166666666666665,0,47,25
BP,104729,Sm,Tb,3,59,2.0429841897233203,0.8359683794466404,3.25,4.304347826086957,2.2613636363636362,0,38,21
BP,104729,Sm,Dy,4,70,1.5320660522273428,0.5760368663594473,2.4880952380952386,4.103494623655914,2.571428571428571,0,47,23
BP,104729,Sm,Ho,5,52,1.5758974358974358,0.5184615384615383,2.6333333333333333,3.669230769230769,2.0933333333333333,0,37,15
BP,104729,Sm,Er,6,65,1.5025774826059455,0.5218216318785578,2.4833333333333334,3.170588235294118,1.668010752688172,0,43,22
BP,104729,Sm,Tm,7,48,1.6572727272727275,0.41454545454545455,2.9000000000000004,3.43,1.7727272727272727,0,33,15
BP,104729,Sm,Yb,8,51,1.6924838446577577,0.5465838509316769,2.8383838383838387,3.4940711462450595,1.8015873015873014,0,35,16
BP,104729,Sm,Lu,9,56,1.9068214472309297,0.29849137931034475,3.5151515151515147,3.481534090909091,1.5747126436781609,0,42,14
BP,104729,Eu,Gd,1,70,5.016666666666667,2.083333333333334,7.949999999999999,15.975,10.958333333333332,0,46,24
BP,104729,Eu,Tb,2,58,-6.609090909090908,0.7818181818181817,-13.999999999999996,11.174242424242426,17.78333333333333,0,37,21
BP,104729,Eu,Dy,3,69,1.6994147157190636,0.6488294314381271,2.75,5.721153846153847,4.021739130434783,0,46,23
BP,104729,Eu,Ho,4,51,2.0151515151515156,0.6017316017316019,3.428571428571429,4.896103896103896,2.880952380952381,0,36,15
BP,104729,Eu,Er,5,68,1.5287037037037035,0.7074074074074073,2.3499999999999996,3.4499999999999997,1.9212962962962963,0,42,26
BP,104729,Eu,Tm,6,47,1.6261904761904762,0.45238095238095233,2.8,3.5428571428571427,1.9166666666666665,0,32,15
BP,104729,Eu,Yb,7,51,1.5734848484848485,0.6136363636363638,2.533333333333333,3.3484848484848486,1.775,0,34,17
BP,104729,Eu,Lu,8,55,2.0458333333333334,0.3666666666666667,3.7249999999999996,3.7333333333333334,1.6875,0,41,14
BP,104729,Gd,Tb,1,65,5.3930921052631575,0.7861842105263159,10.0,12.736842105263158,7.34375,0,42,23
BP,104729,Gd,Dy,2,74,0.10535117056856191,0.7107023411371238,-0.5,7.6923076923076925,7.586956521739131,0,49,25
BP,104729,Gd,Ho,3,57,3.105833333333333,0.6116666666666666,5.6,6.96,3.8541666666666665,0,40,17
BP,104729,Gd,Er,4,69,1.9587025877348458,0.4888337468982633,3.4285714285714284,4.629032258064516,2.6703296703296706,0,45,24
BP,104729,Gd,Tm,5,54,2.3238095238095235,0.39047619047619064,4.257142857142856,5.0285714285714285,2.704761904761905,0,37,17
BP,104729,Gd,Yb,6,57,2.1108987630726763,0.4916387959866222,3.7301587301587302,4.337606837606838,2.2267080745341614,0,39,18
BP,104729,Gd,Lu,7,60,2.0146223508292476,0.3726790450928381,3.656565656565657,3.824451410658307,1.8098290598290598,0,44,16
BP,104729,Tb,Dy,1,66,4.449999999999999,-0.9333333333333336,9.833333333333332,17.866666666666667,13.416666666666668,0,42,24
BP,104729,Tb,Ho,2,57,0.8293650793650797,1.2142857142857149,0.44444444444444464,5.293650793650794,4.464285714285714,0,40,17
BP,104729,Tb,Er,3,63,2.6052631578947367,1.2105263157894735,4.0,5.684210526315789,3.0789473684210527,0,40,23
BP,104729,Tb,Tm,4,54,2.3895833333333334,0.9041666666666668,3.875,5.15625,2.7666666666666666,0,37,17
BP,104729,Tb,Yb,5,56,2.451388888888889,0.7777777777777777,4.125,5.0625,2.611111111111111,0,39,17
BP,104729,Tb,Lu,6,54,0.5734126984126984,0.36904761904761907,0.7777777777777777,3.8095238095238093,3.236111111111111,0,17,37
BP,104729,Dy,Ho,1,57,-2.125,4.25,-8.5,21.75,23.875,0,40,17
BP,104729,Dy,Er,2,69,4.041666666666666,2.666666666666667,5.416666666666666,9.722222222222221,5.680555555555555,0,45,24
BP,104729,Dy,Tm,3,54,0.18412698412698392,0.11111111111111072,0.2571428571428571,6.984126984126984,6.8,0,17,37
BP,104729,Dy,Yb,4,58,-0.05912698412698414,-0.8166666666666669,0.6984126984126986,5.2444444444444445,5.303571428571429,0,18,40
BP,104729,Dy,Lu,5,60,-0.12032828282828256,-0.411111111111111,0.17045454545454586,4.467171717171717,4.5875,0,18,42
BP,104729,Ho,Er,1,57,-5.416666666666669,-12.000000000000004,1.166666666666666,16.916666666666664,22.333333333333336,0,18,39
BP,104729,Ho,Tm,2,55,-7.958333333333333,-14.166666666666666,-1.75,8.666666666666668,16.625,0,17,38
BP,104729,Ho,Yb,3,57,-7.9333333333333345,-15.000000000000002,-0.8666666666666671,7.7333333333333325,15.666666666666668,0,18,39
BP,104729,Ho,Lu,4,54,-1.875,-4.0,0.25,5.0,6.875,0,17,37
BP,104729,Er,Tm,1,55,-5.65,-12.75,1.4499999999999993,12.6,18.25,0,17,38
BP,104729,Er,Yb,2,58,-6.208333333333331,-11.999999999999996,-0.4166666666666661,14.75,20.958333333333332,0,18,40
BP,104729,Er,Lu,3,60,-8.201785714285714,-15.428571428571429,-0.9749999999999996,8.169642857142858,16.37142857142857,0,18,42
BP,104729,Tm,Yb,1,55,4.25,0.0,8.5,42.0,37.75,0,17,38
BP,104729,Tm,Lu,2,52,-0.8666666666666671,0.0,-1.7333333333333343,31.8,32.666666666666664,0,16,36
BP,104729,Yb,Lu,1,54,0.0,-8.5,8.5,27.5,27.5,0,17,37
BP,130363,La,Ce,1,68,8.392045454545455,0.28409090909090917,16.5,12.9375,4.545454545454545,0,56,12
BP,130363,La,Pr,2,72,2.7839285714285715,0.13928571428571423,5.428571428571429,6.126785714285714,3.342857142857143,0,58,14
BP,130363,La,Nd,3,77,5.828671328671328,0.1573426573426573,11.5,10.636363636363637,4.8076923076923075,0,62,15
BP,130363,La,Sm,5,74,3.488348530901722,0.26241134751773054,6.7142857142857135,6.155015197568389,2.6666666666666665,0,55,19
BP,130363,La,Eu,6,83,1.8852836879432622,0.45390070921985815,3.3166666666666664,3.5186170212765955,1.6333333333333333,0,55,28
BP,130363,La,Gd,7,68,1.8512959302432987,0.41038406827880514,3.292207792207792,3.3721804511278197,1.520884520884521,0,51,17
BP,130363,La,Tb,8,58,2.0010416666666666,0.4770833333333333,3.5250000000000004,3.871875,1.8708333333333333,0,40,18
BP,130363,La,Dy,9,68,1.9853632478632477,0.44294871794871793,3.5277777777777777,3.7375,1.7521367521367521,0,49,19
BP,130363,La,Ho,10,52,2.0028510915607693,0.2834799608993157,3.7222222222222228,3.7474747474747474,1.7446236559139785,0,40,12
BP,130363,La,Er,11,69,1.2006491785903552,0.4797297297297298,1.9215686274509804,2.541666666666667,1.3410174880763117,0,46,23
BP,130363,La,Tm,12,48,1.9532931946725052,0.3192848020434227,3.5873015873015874,3.567049808429119,1.613756613756614,0,36,12
BP,130363,La,Yb,13,52,1.553125,0.35624999999999996,2.75,3.0364583333333335,1.4833333333333334,0,38,14
BP,130363,La,Lu,14,56,2.5239035087719297,0.21447368421052637,4.833333333333333,3.8791666666666664,1.3552631578947367,0,45,11
BP,130363,Ce,Pr,1,68,4.15,1.0,7.300000000000001,9.775,5.625,0,56,12
BP,130363,Ce,Nd,2,65,7.8901098901098905,0.2802197802197801,15.5,12.178571428571429,4.288461538461538,0,53,12
BP,130363,Ce,Sm,4,65,3.4255639097744366,0.22255639097744373,6.628571428571429,5.582706766917293,2.157142857142857,0,52,13
BP,130363,Ce,Eu,5,68,2.5416666666666665,0.5166666666666668,4.566666666666666,4.408333333333333,1.8666666666666667,0,48,20
BP,130363,Ce,Gd,6,57,2.0804435483870964,0.3608870967741935,3.8,3.80625,1.7258064516129032,0,44,13
BP,130363,Ce,Tb,7,53,3.1833333333333336,0.3666666666666667,6.0,5.4,2.216666666666667,0,42,11
BP,130363,Ce,Dy,8,55,2.9617647058823526,0.32352941176470584,5.6,4.823529411764706,1.861764705882353,0,44,11
BP,130363,Ce,Ho,9,52,2.484375,0.34375,4.625,4.140625,1.65625,0,41,11
BP,130363,Ce,Er,10,55,1.4078598484848488,0.415719696969697,2.4000000000000004,2.7151515151515153,1.3072916666666665,0,40,15
BP,130363,Ce,Tm,11,48,2.346481025360336,0.2822477650063857,4.410714285714286,3.907327586206897,1.560846560846561,0,37,11
BP,130363,Ce,Yb,12,50,1.9357142857142855,0.27142857142857135,3.5999999999999996,3.4,1.4642857142857144,0,39,11
BP,130363,Ce,Lu,13,48,2.492908787541713,0.23581757508342593,4.75,3.852822580645161,1.3599137931034484,0,38,10
BP,130363,Pr,Nd,1,71,7.464285714285714,1.4285714285714288,13.5,14.571428571428571,7.107142857142858,0,51,20
BP,130363,Pr,Sm,3,70,3.9451612903225812,0.6569892473118282,7.233333333333334,7.061827956989248,3.1166666666666663,0,48,22
BP,130363,Pr,Eu,4,73,2.077403846153846,0.7124999999999999,3.4423076923076925,4.002403846153847,1.925,0,47,26
BP,130363,Pr,Gd,5,62,1.369844276094276,0.6203703703703705,2.1193181818181817,3.09375,1.7239057239057238,0,43,19
BP,130363,Pr,Tb,6,58,1.8047008547008545,0.6538461538461537,2.9555555555555553,4.412393162393162,2.6076923076923078,0,41,17
BP,130363,Pr,Dy,7,60,1.8648148148148147,0.6296296296296295,3.0999999999999996,4.17962962962963,2.314814814814815,0,43,17
BP,130363,Pr,Ho,8,52,1.839655172413793,0.3793103448275863,3.3,3.5637931034482757,1.7241379310344827,0,41,11
BP,130363,Pr,Er,9,60,1.2976190476190474,0.7777777777777777,1.8174603174603174,2.824074074074074,1.5264550264550265,0,39,21
BP,130363,Pr,Tm,10,48,2.0473870573870574,0.36461538461538456,3.7301587301587302,3.664529914529915,1.617142857142857,0,37,11
BP,130363,Pr,Yb,11,50,1.4079670329670328,0.3928571428571428,2.423076923076923,2.8722527472527473,1.4642857142857144,0,39,11
BP,130363,Pr,Lu,12,48,1.6925505050505047,0.3055555555555556,3.079545454545454,3.102272727272727,1.4097222222222223,0,38,10
BP,130363,Nd,Sm,2,78,5.821969696969697,0.643939393939394,11.0,9.096969696969698,3.275,0,55,23
BP,130363,Nd,Eu,3,80,2.3801695616211744,0.7795698924731183,3.980769230769231,4.421836228287841,2.0416666666666665,0,54,26
BP,130363,Nd,Gd,4,72,1.6251528061596847,0.5715725806451613,2.678733031674208,3.2876838235294117,1.662531017369727,0,52,20
BP,130363,Nd,Tb,5,59,2.8005291005291006,0.6296296296296298,4.9714285714285715,5.396825396825397,2.5962962962962965,0,42,17
BP,130363,Nd,Dy,6,71,2.2941558441558443,0.5428571428571427,4.045454545454546,4.301298701298702,2.007142857142857,0,52,19
BP,130363,Nd,Ho,7,52,2.1481481481481484,0.40740740740740744,3.8888888888888893,3.925925925925926,1.7777777777777777,0,41,11
BP,130363,Nd,Er,8,65,1.4333333333333331,0.48571428571428577,2.3809523809523805,2.776190476190476,1.342857142857143,0,48,17
BP,130363,Nd,Tm,9,48,1.8823076923076925,0.36461538461538456,3.4000000000000004,3.3923076923076927,1.51,0,37,11
BP,130363,Nd,Yb,10,51,1.6964285714285716,0.392857142857143,3.0,3.095238095238095,1.3988095238095237,0,40,11
BP,130363,Nd,Lu,11,56,2.5994047619047618,0.2404761904761905,4.958333333333333,3.958333333333333,1.3589285714285713,0,46,10
BP,130363,Sm,Eu,1,77,3.0462912087912084,1.417582417582417,4.675,6.685714285714285,3.639423076923077,0,53,24
BP,130363,Sm,Gd,2,72,2.4590080971659916,1.0526315789473686,3.865384615384615,4.728744939271255,2.269736842105263,0,52,20
BP,130363,Sm,Tb,3,59,2.0838509316770186,0.7391304347826086,3.4285714285714284,4.304347826086957,2.220496894409938,0,42,17
BP,130363,Sm,Dy,4,70,1.8915130568356378,0.5806451612903227,3.2023809523809526,4.103494623655914,2.2119815668202767,0,52,18
BP,130363,Sm,Ho,5,52,1.8615384615384614,0.4230769230769229,3.3,3.669230769230769,1.8076923076923077,0,41,11
BP,130363,Sm,Er,6,65,1.6318181818181818,0.5,2.7636363636363637,3.170588235294118,1.5387700534759359,0,48,17
BP,130363,Sm,Tm,7,48,1.8883333333333336,0.3766666666666667,3.4000000000000004,3.43,1.5416666666666665,0,37,11
BP,130363,Sm,Yb,8,51,1.9361001317523059,0.4782608695652173,3.3939393939393945,3.4940711462450595,1.5579710144927534,0,40,11
BP,130363,Sm,Lu,9,56,2.035969574780059,0.2651209677419355,3.8068181818181817,3.481534090909091,1.4455645161290323,0,46,10
BP,130363,Eu,Gd,1,70,4.85,0.75,8.95,15.975,11.125,0,50,20
BP,130363,Eu,Tb,2,58,-5.375757575757575,0.5818181818181816,-11.333333333333332,11.174242424242426,16.55,0,41,17
BP,130363,Eu,Dy,3,69,2.1586538461538463,0.5673076923076925,3.75,5.721153846153847,3.5625,0,50,19
BP,130363,Eu,Ho,4,51,2.4642857142857144,0.5000000000000002,4.428571428571429,4.896103896103896,2.4318181818181817,0,40,11
BP,130363,Eu,Er,5,68,1.56525974025974,0.6214285714285712,2.509090909090909,3.4499999999999997,1.8847402597402598,0,46,22
BP,130363,Eu,Tm,6,47,1.8191729323308268,0.33834586466165395,3.3,3.5428571428571427,1.723684210526316,0,36,11
BP,130363,Eu,Yb,7,51,1.7199134199134198,0.5064935064935066,2.933333333333333,3.3484848484848486,1.6285714285714286,0,38,13
BP,130363,Eu,Lu,8,55,2.2527298850574713,0.2804597701149425,4.225,3.7333333333333334,1.480603448275862,0,45,10
BP,130363,Gd,Tb,1,65,6.2680921052631575,0.5361842105263159,12.0,12.736842105263158,6.46875,0,46,19
BP,130363,Gd,Dy,2,74,1.3423076923076922,0.6846153846153844,2.0,7.6923076923076925,6.35,0,54,20
BP,130363,Gd,Ho,3,57,3.726666666666666,0.5199999999999998,6.933333333333333,6.96,3.2333333333333334,0,44,13
BP,130363,Gd,Er,4,69,2.083055246570263,0.4994438264738601,3.6666666666666665,4.629032258064516,2.545977011494253,0,50,19
BP,130363,Gd,Tm,5,54,2.715527950310559,0.37391304347826115,5.057142857142857,5.0285714285714285,2.3130434782608695,0,41,13
BP,130363,Gd,Yb,6,57,2.437606837606838,0.4307692307692308,4.444444444444445,4.337606837606838,1.9,0,44,13
BP,130363,Gd,Lu,7,60,2.227229188436085,0.35344827586206895,4.101010101010101,3.824451410658307,1.5972222222222223,0,48,12
BP,130363,Tb,Dy,1,66,4.783333333333333,-2.2666666666666657,11.833333333333332,17.866666666666667,13.083333333333332,0,46,20
BP,130363,Tb,Ho,2,57,1.3531746031746033,0.9285714285714288,1.7777777777777777,5.293650793650794,3.9404761904761907,0,44,13
BP,130363,Tb,Er,3,63,2.833333333333333,1.0,4.666666666666666,5.684210526315789,2.8508771929824563,0,44,19
BP,130363,Tb,Tm,4,54,2.589583333333333,0.6375000000000002,4.541666666666666,5.15625,2.5666666666666664,0,41,13
BP,130363,Tb,Yb,5,56,2.6736111111111107,0.5555555555555554,4.791666666666666,5.0625,2.3888888888888893,0,43,13
BP,130363,Tb,Lu,6,54,2.0123015873015873,0.46904761904761916,3.5555555555555554,3.8095238095238093,1.797222222222222,0,42,12
BP,130363,Dy,Ho,1,57,-1.625,3.25,-6.5,21.75,23.375,0,44,13
BP,130363,Dy,Er,2,69,4.388888888888888,2.1111111111111107,6.666666666666666,9.722222222222221,5.333333333333334,0,50,19
BP,130363,Dy,Tm,3,54,2.959126984126984,0.8611111111111107,5.057142857142857,6.984126984126984,4.025,0,41,13
BP,130363,Dy,Yb,4,58,2.6015873015873012,0.6476190476190475,4.555555555555555,5.2444444444444445,2.642857142857143,0,45,13
BP,130363,Dy,Lu,5,60,1.7171717171717173,0.38888888888888884,3.045454545454546,4.467171717171717,2.75,0,41,19
BP,130363,Ho,Er,1,57,-6.583333333333334,-2.666666666666668,-10.5,16.916666666666664,23.5,0,43,14
BP,130363,Ho,Tm,2,55,1.541666666666667,0.5833333333333339,2.5,8.666666666666668,7.125,0,34,21
BP,130363,Ho,Yb,3,57,1.8333333333333326,2.2666666666666657,1.3999999999999995,7.7333333333333325,5.9,0,36,21
BP,130363,Ho,Lu,4,54,1.5,0.5,2.5,5.0,3.5,0,35,19
BP,130363,Er,Tm,1,55,-9.9,-25.5,5.699999999999999,12.6,22.5,0,34,21
BP,130363,Er,Yb,2,58,2.500000000000001,0.6666666666666679,4.333333333333334,14.75,12.25,0,37,21
BP,130363,Er,Lu,3,60,1.9696428571428566,0.31428571428571317,3.625,8.169642857142858,6.2,0,41,19
BP,130363,Tm,Yb,1,55,8.5,0.0,17.0,42.0,33.5,0,34,21
BP,130363,Tm,Lu,2,52,1.9666666666666663,0.0,3.9333333333333327,31.8,29.833333333333332,0,33,19
BP,130363,Yb,Lu,1,54,13.5,16.0,11.0,27.5,14.0,0,22,32
BP,155921,Nd,Eu,3,80,2.121836228287841,0.8129032258064515,3.430769230769231,4.421836228287841,2.3,0,53,27
BP,155921,La,Pr,2,72,3.1200289575289575,0.31148648648648636,5.928571428571429,6.126785714285714,3.006756756756757,0,55,17
BP,155921,La,Nd,3,77,3.675837320574163,0.35167464114832536,7.0,10.636363636363637,6.9605263157894735,0,53,24
BP,155921,La,Sm,5,74,2.5050151975683885,0.29574468085106376,4.7142857142857135,6.155015197568389,3.65,0,51,23
BP,155921,La,Eu,6,83,1.573424713584288,0.5122340425531915,2.6346153846153846,3.5186170212765955,1.9451923076923077,0,50,33
BP,155921,La,Gd,7,68,1.7888471177944867,0.48245614035087736,3.095238095238096,3.3721804511278197,1.5833333333333333,0,47,21
BP,155921,La,Tb,8,58,1.7218750000000003,0.54375,2.9000000000000004,3.871875,2.15,0,38,20
BP,155921,La,Dy,9,68,1.7471153846153846,0.49423076923076925,3.0,3.7375,1.9903846153846154,0,47,21
BP,155921,La,Er,11,69,1.1688526762056175,0.5337837837837838,1.8039215686274512,2.541666666666667,1.3728139904610492,0,44,25
BP,155921,Pr,Nd,1,71,6.821428571428571,1.6428571428571432,12.0,14.571428571428571,7.75,0,48,23
BP,155921,Pr,Sm,3,70,2.2618279569892477,0.6903225806451614,3.833333333333334,7.061827956989248,4.8,0,47,23
BP,155921,Pr,Eu,4,73,1.8190705128205131,0.7458333333333333,2.8923076923076927,4.002403846153847,2.183333333333333,0,46,27
BP,155921,Pr,Gd,5,62,1.3159722222222223,0.6944444444444444,1.9375,3.09375,1.7777777777777777,0,41,21
BP,155921,Pr,Tb,6,58,2.1623931623931623,0.7692307692307692,3.5555555555555554,4.412393162393162,2.25,0,38,20
BP,155921,Pr,Dy,7,60,1.92037037037037,0.7407407407407405,3.0999999999999996,4.17962962962963,2.2592592592592595,0,40,20
BP,155921,Pr,Er,9,60,1.3055555555555554,0.8888888888888886,1.722222222222222,2.824074074074074,1.5185185185185186,0,36,24
BP,155921,Nd,Sm,2,78,4.070928030303031,0.675189393939394,7.466666666666667,9.096969696969698,5.026041666666667,0,54,24
BP,155921,Nd,Gd,4,72,1.5067698450347877,0.6360887096774193,2.3774509803921564,3.2876838235294117,1.7809139784946237,0,50,22
BP,155921,Nd,Tb,5,59,2.556084656084656,0.7407407407407409,4.371428571428571,5.396825396825397,2.840740740740741,0,39,20
BP,155921,Nd,Dy,6,71,2.149512987012987,0.6285714285714283,3.670454545454546,4.301298701298702,2.1517857142857144,0,49,22
BP,155921,Nd,Er,8,65,1.419047619047619,0.5714285714285714,2.2666666666666666,2.776190476190476,1.3571428571428572,0,45,20
BP,155921,Sm,Eu,1,77,2.9714285714285706,1.714285714285714,4.228571428571428,6.685714285714285,3.7142857142857144,0,53,24
BP,155921,Sm,Gd,2,72,2.3411851306588147,1.1578947368421053,3.524475524475524,4.728744939271255,2.38755980861244,0,50,22
BP,155921,Sm,Tb,3,59,2.1222826086956523,0.8695652173913044,3.375,4.304347826086957,2.182065217391304,0,39,20
BP,155921,Sm,Dy,4,70,1.6987327188940093,0.6236559139784947,2.773809523809524,4.103494623655914,2.4047619047619047,0,49,21
BP,155921,Sm,Er,6,65,1.5986185383244207,0.5472370766488412,2.6500000000000004,3.170588235294118,1.571969696969697,0,45,20
BP,155921,Eu,Gd,1,70,3.975,1.4166666666666679,6.533333333333332,15.975,12.0,0,48,22
BP,155921,Eu,Tb,2,58,-6.300757575757575,0.7318181818181817,-13.333333333333332,11.174242424242426,17.475,0,38,20
BP,155921,Eu,Dy,3,69,1.8461538461538463,0.6923076923076925,3.0,5.721153846153847,3.875,0,47,22
BP,155921,Eu,Er,5,68,1.5809523809523807,0.7285714285714284,2.433333333333333,3.4499999999999997,1.869047619047619,0,43,25
BP,155921,Gd,Tb,1,65,-6.36732456140351,0.5986842105263159,-13.333333333333336,12.736842105263158,19.104166666666668,0,45,20
BP,155921,Gd,Dy,2,74,1.0673076923076923,0.6346153846153846,1.5,7.6923076923076925,6.625,0,53,21
BP,155921,Gd,Er,4,69,2.236175115207373,0.47235023041474666,4.0,4.629032258064516,2.392857142857143,0,49,20
BP,155921,Tb,Dy,1,66,7.916666666666666,4.0,11.833333333333332,17.866666666666667,9.95,0,46,20
BP,155921,Tb,Er,3,63,2.776315789473684,1.0526315789473681,4.5,5.684210526315789,2.9078947368421053,0,43,20
BP,155921,Dy,Er,2,69,4.319444444444445,2.2222222222222223,6.416666666666666,9.722222222222221,5.402777777777778,0,49,20
BP,155921,La,Ce,1,68,8.67663043478261,0.3532608695652173,17.0,12.9375,4.260869565217392,0,57,11
BP,155921,La,Ho,10,52,1.6184424894102314,0.3479960899315737,2.8888888888888893,3.7474747474747474,2.129032258064516,0,38,14
BP,155921,La,Tm,12,48,1.6689016602809708,0.39335887611749687,2.9444444444444446,3.567049808429119,1.8981481481481481,0,34,14
BP,155921,La,Yb,13,52,1.4753472222222224,0.4229166666666666,2.527777777777778,3.0364583333333335,1.5611111111111111,0,36,16
BP,155921,La,Lu,14,56,2.3002192982456138,0.26710526315789473,4.333333333333333,3.8791666666666664,1.5789473684210527,0,43,13
BP,155921,Ce,Pr,1,68,4.168939393939394,1.2045454545454541,7.133333333333334,9.775,5.606060606060606,0,49,19
BP,155921,Ce,Nd,2,65,7.197802197802198,0.39560439560439575,14.0,12.178571428571429,4.980769230769231,0,50,15
BP,155921,Ce,Sm,4,65,2.6327067669172934,0.33684210526315805,4.928571428571429,5.582706766917293,2.95,0,48,17
BP,155921,Ce,Eu,5,68,2.1511904761904765,0.5452380952380953,3.7571428571428576,4.408333333333333,2.257142857142857,0,47,21
BP,155921,Ce,Gd,6,57,2.1127016129032254,0.4254032258064515,3.8,3.80625,1.6935483870967742,0,42,15
BP,155921,Ce,Tb,7,53,2.8583333333333334,0.4666666666666668,5.25,5.4,2.5416666666666665,0,39,14
BP,155921,Ce,Dy,8,55,2.7058823529411766,0.4117647058823528,5.0,4.823529411764706,2.1176470588235294,0,41,14
BP,155921,Ce,Ho,9,52,2.28125,0.4375,4.125,4.140625,1.859375,0,38,14
BP,155921,Ce,Er,10,55,1.3906322843822845,0.509469696969697,2.2717948717948717,2.7151515151515153,1.3245192307692308,0,37,18
BP,155921,Ce,Tm,11,48,2.187750866630177,0.39335887611749687,3.982142857142857,3.907327586206897,1.7195767195767195,0,34,14
BP,155921,Ce,Yb,12,50,1.9059523809523806,0.37857142857142856,3.4333333333333327,3.4,1.494047619047619,0,36,14
BP,155921,Ce,Lu,13,48,2.3571329254727473,0.3392658509454949,4.375,3.852822580645161,1.4956896551724137,0,35,13
BP,155921,Pr,Ho,8,52,1.8199507389162561,0.48275862068965525,3.157142857142857,3.5637931034482757,1.7438423645320196,0,38,14
BP,155921,Pr,Tm,10,48,1.8931013431013433,0.48461538461538467,3.301587301587302,3.664529914529915,1.7714285714285714,0,34,14
BP,155921,Pr,Yb,11,50,1.5297202797202796,0.5,2.559440559440559,2.8722527472527473,1.3425324675324675,0,36,14
BP,155921,Pr,Lu,12,48,1.7356060606060604,0.41666666666666674,3.0545454545454542,3.102272727272727,1.3666666666666667,0,35,13
BP,155921,Nd,Ho,7,52,1.953703703703704,0.5185185185185186,3.3888888888888893,3.925925925925926,1.9722222222222223,0,38,14
BP,155921,Nd,Tm,9,48,1.7548076923076925,0.48461538461538467,3.0250000000000004,3.3923076923076927,1.6375,0,34,14
BP,155921,Nd,Yb,10,51,1.6666666666666665,0.5,2.833333333333333,3.095238095238095,1.4285714285714286,0,37,14
BP,155921,Nd,Lu,11,56,2.4547619047619045,0.32619047619047614,4.583333333333333,3.958333333333333,1.5035714285714286,0,43,13
BP,155921,Sm,Ho,5,52,1.669230769230769,0.5384615384615383,2.8,3.669230769230769,2.0,0,38,14
BP,155921,Sm,Tm,7,48,1.7316304347826088,0.43826086956521726,3.0250000000000004,3.43,1.6983695652173914,0,34,14
BP,155921,Sm,Yb,8,51,1.8346508563899868,0.6086956521739129,3.0606060606060606,3.4940711462450595,1.6594202898550725,0,37,14
BP,155921,Sm,Lu,9,56,1.9704229797979798,0.31458333333333344,3.6262626262626263,3.481534090909091,1.511111111111111,0,43,13
BP,155921,Eu,Ho,4,51,2.1574675324675328,0.6363636363636365,3.678571428571429,4.896103896103896,2.7386363636363638,0,37,14
BP,155921,Eu,Tm,6,47,1.7106203007518794,0.49624060150375926,2.925,3.5428571428571427,1.8322368421052633,0,33,14
BP,155921,Eu,Yb,7,51,1.6413419913419913,0.6493506493506496,2.633333333333333,3.3484848484848486,1.707142857142857,0,35,16
BP,155921,Eu,Lu,8,55,2.1169540229885055,0.38390804597701145,3.8499999999999996,3.7333333333333334,1.6163793103448276,0,42,13
BP,155921,Gd,Ho,3,57,3.5799999999999996,0.5599999999999998,6.6,6.96,3.38,0,43,14
BP,155921,Gd,Tm,5,54,2.596753246753247,0.33636363636363664,4.857142857142857,5.0285714285714285,2.4318181818181817,0,40,14
BP,155921,Gd,Yb,6,57,2.207606837606838,0.47076923076923083,3.9444444444444446,4.337606837606838,2.13,0,43,14
BP,155921,Gd,Lu,7,60,1.9355625217694186,0.32567049808429127,3.545454545454546,3.824451410658307,1.8888888888888888,0,47,13
BP,155921,Tb,Ho,2,57,1.2222222222222225,1.0000000000000004,1.4444444444444446,5.293650793650794,4.071428571428571,0,43,14
