design,split_seed,A,B,n_units,obs_spread,arm,spearman,top1_up,regret_up,top1_down,regret_down,top1,regret
BQ,196613,Pr,Sm,70,3.624657086661183,G14,0.4656498929588055,0.0,1.3193430693750006,0.0,2.214089553943904,0.0,1.7667163116594522
BQ,196613,Pr,Sm,70,3.624657086661183,_RANDOM,0.0,0.014285714285714285,1.744927113216998,0.014285714285714285,1.8797299734441852,0.014285714285714285,1.8123285433305916
BQ,196613,Pr,Eu,73,3.629831642500016,G14@k1,0.9041319891974895,1.0,0.0,0.0,0.2524855932138381,0.5,0.12624279660691906
BQ,196613,Pr,Eu,73,3.629831642500016,NAIVE_LINE@k1,0.9054895215739057,1.0,0.0,0.0,0.2524855932138381,0.5,0.12624279660691906
BQ,196613,Pr,Eu,73,3.629831642500016,G14,0.5525729919424148,0.0,1.500059002,0.0,1.8907865542005324,0.0,1.6954227781002662
BQ,196613,Pr,Eu,73,3.629831642500016,_RANDOM,0.0,0.0136986301369863,2.0257481933552213,0.0136986301369863,1.6040834491447948,0.0136986301369863,1.814915821250008
BQ,196613,Pr,Gd,62,4.044731503998943,G14@k1,0.9259650978318351,0.0,0.06965891399892565,0.0,0.38786617305536586,0.0,0.22876254352714576
BQ,196613,Pr,Gd,62,4.044731503998943,NAIVE_LINE@k1,0.92203671526781,0.0,0.06965891399892565,0.0,0.38786617305536586,0.0,0.22876254352714576
BQ,196613,Pr,Gd,62,4.044731503998943,G14,0.46360587928715646,0.0,1.7194248079697176,0.0,2.273092317500016,0.0,1.9962585627348668
BQ,196613,Pr,Gd,62,4.044731503998943,_RANDOM,0.0,0.016129032258064516,2.133731158185185,0.016129032258064516,1.9110003458137572,0.016129032258064516,2.0223657519994713
BQ,196613,Pr,Tb,58,4.728948644000017,G14@k1,0.9353553687065409,1.0,0.0,0.0,0.381515535193067,0.5,0.1907577675965335
BQ,196613,Pr,Tb,58,4.728948644000017,NAIVE_LINE@k1,0.9304028178346445,1.0,0.0,0.0,0.381515535193067,0.5,0.1907577675965335
BQ,196613,Pr,Tb,58,4.728948644000017,G14,0.5493408908463334,0.0,1.6738399742500005,0.0,2.8682592010000163,0.0,2.2710495876250083
BQ,196613,Pr,Tb,58,4.728948644000017,_RANDOM,0.0,0.017241379310344827,2.381925797044276,0.017241379310344827,2.3470228469557406,0.017241379310344827,2.3644743220000084
BQ,196613,Pr,Dy,60,5.3409195145000155,G14@k1,0.9389830508474578,1.0,0.0,0.0,0.8795968160890775,0.5,0.43979840804453874
BQ,196613,Pr,Dy,60,5.3409195145000155,NAIVE_LINE@k1,0.9422061683801057,1.0,0.0,0.0,0.8795968160890775,0.5,0.43979840804453874
BQ,196613,Pr,Dy,60,5.3409195145000155,G14,0.5490364779057944,0.0,1.8285333574999998,0.0,3.1915732930000162,0.0,2.510053325250008
BQ,196613,Pr,Dy,60,5.3409195145000155,_RANDOM,0.0,0.016666666666666666,2.6517554726814523,0.016666666666666666,2.6891640418185636,0.016666666666666666,2.6704597572500077
BQ,196613,Pr,Ho,52,5.880132817500016,G14@k1,0.9523809525978939,1.0,0.0,0.0,0.2924815629597117,0.5,0.14624078147985586
BQ,196613,Pr,Ho,52,5.880132817500016,NAIVE_LINE@k1,0.9638641653387651,1.0,0.0,0.0,0.2924815629597117,0.5,0.14624078147985586
BQ,196613,Pr,Ho,52,5.880132817500016,G14,0.483379804436608,0.0,2.1227693210000003,0.0,3.458607314500016,0.0,2.790688317750008
BQ,196613,Pr,Ho,52,5.880132817500016,_RANDOM,0.0,0.019230769230769232,2.996091255596392,0.019230769230769232,2.884041561903624,0.019230769230769232,2.940066408750008
BQ,196613,Pr,Er,60,5.746329698000016,G14@k1,0.9421505973881636,1.0,0.0,0.0,0.5826620259892645,0.5,0.29133101299463227
BQ,196613,Pr,Er,60,5.746329698000016,NAIVE_LINE@k1,0.9459294248402335,1.0,0.0,0.0,0.5826620259892645,0.5,0.29133101299463227
BQ,196613,Pr,Er,60,5.746329698000016,G14,0.6390616533876797,0.0,1.8503635952,0.0,3.2300466880000163,0.0,2.540205141600008
BQ,196613,Pr,Er,60,5.746329698000016,_RANDOM,0.0,0.016666666666666666,2.8405457025303367,0.016666666666666666,2.9057839954696796,0.016666666666666666,2.873164849000008
BQ,196613,Pr,Tm,48,5.3368583235000004,G14@k1,0.9450716456795484,1.0,0.0,0.0,0.005180511999983928,0.5,0.002590255999991964
BQ,196613,Pr,Tm,48,5.3368583235000004,NAIVE_LINE@k1,0.9447459834997829,1.0,0.0,0.0,0.005180511999983928,0.5,0.002590255999991964
BQ,196613,Pr,Tm,48,5.3368583235000004,G14,0.5074096036731387,0.0,2.0739369955000004,0.0,2.706212838,0.0,2.39007491675
BQ,196613,Pr,Tm,48,5.3368583235000004,_RANDOM,0.0,0.020833333333333332,3.045048461797955,0.020833333333333332,2.2918098617020455,0.020833333333333332,2.6684291617500002
BQ,196613,Pr,Yb,50,5.419070646103124,G14@k1,0.9773349339735894,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Pr,Yb,50,5.419070646103124,NAIVE_LINE@k1,0.9778151260504201,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Pr,Yb,50,5.419070646103124,G14,0.5208399605197186,0.0,2.0554200345,0.0,2.703258276103124,0.0,2.3793391553015617
BQ,196613,Pr,Yb,50,5.419070646103124,_RANDOM,0.0,0.02,3.108835273858727,0.02,2.310235372244397,0.02,2.709535323051562
BQ,196613,Pr,Lu,48,6.254977644530113,G14@k1,0.9744897959183673,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Pr,Lu,48,6.254977644530113,NAIVE_LINE@k1,0.978831958315241,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Pr,Lu,48,6.254977644530113,G14,0.47556012415451593,0.0,1.8870848590000002,0.0,3.4032409000301125,0.0,2.6451628795150564
BQ,196613,Pr,Lu,48,6.254977644530113,_RANDOM,0.0,0.020833333333333332,3.223643730101587,0.020833333333333332,3.031333914428526,0.020833333333333332,3.1274888222650565
BQ,196613,Nd,Sm,78,2.4571255298778727,G14@k1,0.8570001393790239,1.0,0.0,0.0,0.8555716711354121,0.5,0.42778583556770605
BQ,196613,Nd,Sm,78,2.4571255298778727,NAIVE_LINE@k1,0.8682044086391548,1.0,0.0,0.0,0.8555716711354121,0.5,0.42778583556770605
BQ,196613,Nd,Sm,78,2.4571255298778727,G14,0.36622680890917314,0.0,0.8534044270573462,0.0,1.616964199947673,0.0,1.2351843135025096
BQ,196613,Nd,Sm,78,2.4571255298778727,_RANDOM,0.0,0.01282051282051282,0.9741287812460627,0.01282051282051282,1.48299674863181,0.01282051282051282,1.2285627649389363
BQ,196613,Nd,Eu,79,2.7184877485772585,G14@k1,0.9148480385593789,0.0,0.06145187257725393,0.0,0.3811774137082877,0.0,0.22131464314277083
BQ,196613,Nd,Eu,79,2.7184877485772585,NAIVE_LINE@k1,0.9242631710442032,0.0,0.06145187257725393,0.0,0.3811774137082877,0.0,0.22131464314277083
BQ,196613,Nd,Eu,79,2.7184877485772585,G14,0.5190944255803512,0.0,1.0353380190154304,0.0,1.6072606838472006,0.0,1.3212993514313154
BQ,196613,Nd,Eu,79,2.7184877485772585,_RANDOM,0.0,0.012658227848101266,1.308700568788048,0.012658227848101266,1.4097871797892108,0.012658227848101266,1.3592438742886293
BQ,196613,Nd,Gd,72,3.0139006416291316,G14@k1,0.9170994452930298,0.0,0.22550363812912577,0.0,0.30267817354981585,0.0,0.2640909058394708
BQ,196613,Nd,Gd,72,3.0139006416291316,NAIVE_LINE@k1,0.9137551250100489,0.0,0.22550363812912577,0.0,0.30267817354981585,0.0,0.2640909058394708
BQ,196613,Nd,Gd,72,3.0139006416291316,G14,0.47373956446205,0.0,1.1290580308991598,0.0,1.4715209348865637,0.0,1.3002894828928617
BQ,196613,Nd,Gd,72,3.0139006416291316,_RANDOM,0.0,0.013888888888888888,1.5371584906431668,0.013888888888888888,1.4767421509859646,0.013888888888888888,1.5069503208145658
BQ,196613,Nd,Tb,59,3.7507578465000053,G14@k1,0.9455289304500293,1.0,0.0,0.0,0.5048123246875167,0.5,0.25240616234375834
BQ,196613,Nd,Tb,59,3.7507578465000053,NAIVE_LINE@k1,0.9444184687317361,1.0,0.0,0.0,0.5048123246875167,0.5,0.25240616234375834
BQ,196613,Nd,Tb,59,3.7507578465000053,G14,0.5546066500168583,0.0,0.98163067575,0.0,2.6294410440000053,0.0,1.8055358598750026
BQ,196613,Nd,Tb,59,3.7507578465000053,_RANDOM,0.0,0.01694915254237288,1.6331288565748574,0.01694915254237288,2.117628989925148,0.01694915254237288,1.8753789232500027
BQ,196613,Nd,Dy,71,4.090574848000005,G14@k1,0.9327967806841044,1.0,0.0,0.0,0.7307397365835271,0.5,0.36536986829176354
BQ,196613,Nd,Dy,71,4.090574848000005,NAIVE_LINE@k1,0.9367114077408979,1.0,0.0,0.0,0.7307397365835271,0.5,0.36536986829176354
BQ,196613,Nd,Dy,71,4.090574848000005,G14,0.5420980533650824,0.0,1.1363240589999997,0.0,2.298255000337574,0.0,1.717289529668787
BQ,196613,Nd,Dy,71,4.090574848000005,_RANDOM,0.0,0.014084507042253521,1.8949543690686803,0.014084507042253521,2.1956204789313247,0.014084507042253521,2.0452874240000023
BQ,196613,Nd,Ho,52,4.555154534000003,G14@k1,0.9445689528522456,1.0,0.0,0.0,0.06899086645415986,0.5,0.03449543322707993
BQ,196613,Nd,Ho,52,4.555154534000003,NAIVE_LINE@k1,0.9505453461002827,1.0,0.0,0.0,0.06899086645415986,0.5,0.03449543322707993
BQ,196613,Nd,Ho,52,4.555154534000003,G14,0.45842156461334904,0.0,1.3817607909999996,0.0,2.8730016715000035,0.0,2.1273812312500016
BQ,196613,Nd,Ho,52,4.555154534000003,_RANDOM,0.0,0.019230769230769232,2.2195760887144713,0.019230769230769232,2.335578445285532,0.019230769230769232,2.2775772670000016
BQ,196613,Nd,Er,65,4.421351414500004,G14@k1,0.9534517799777092,1.0,0.0,0.0,0.35917132948371266,0.5,0.17958566474185633
BQ,196613,Nd,Er,65,4.421351414500004,NAIVE_LINE@k1,0.9579973338578204,1.0,0.0,0.0,0.35917132948371266,0.5,0.17958566474185633
BQ,196613,Nd,Er,65,4.421351414500004,G14,0.5860740877599346,0.0,1.1425799157499998,0.0,2.2796392687960214,0.0,1.7111095922730106
BQ,196613,Nd,Er,65,4.421351414500004,_RANDOM,0.0,0.015384615384615385,2.1736009475563356,0.015384615384615385,2.247750466943668,0.015384615384615385,2.210675707250002
BQ,196613,Nd,Tm,48,4.507855871000006,G14@k1,0.931719496309162,0.0,0.13942850799999995,0.0,0.3617278350000017,0.0,0.25057817150000083
BQ,196613,Nd,Tm,48,4.507855871000006,NAIVE_LINE@k1,0.9285714285714286,0.0,0.13942850799999995,0.0,0.3617278350000017,0.0,0.25057817150000083
BQ,196613,Nd,Tm,48,4.507855871000006,G14,0.49100579822455315,0.0,1.4723569735000002,0.0,2.477154518000005,0.0,1.9747557457500027
BQ,196613,Nd,Tm,48,4.507855871000006,_RANDOM,0.0,0.020833333333333332,2.4214920284141543,0.020833333333333332,2.0863638425858513,0.020833333333333332,2.253927935500003
BQ,196613,Nd,Yb,51,4.4648867980000055,G14@k1,0.9717414423627864,0.0,0.1455953760000004,0.0,0.00170836289134213,0.0,0.07365186944567126
BQ,196613,Nd,Yb,51,4.4648867980000055,NAIVE_LINE@k1,0.9696146974132613,0.0,0.1455953760000004,0.0,0.00170836289134213,0.0,0.07365186944567126
BQ,196613,Nd,Yb,51,4.4648867980000055,G14,0.5218493490591571,0.0,1.4600068805000004,0.0,1.8675347597410723,0.0,1.6637708201205363
BQ,196613,Nd,Yb,51,4.4648867980000055,_RANDOM,0.0,0.0196078431372549,2.5078406137167883,0.0196078431372549,1.9570461842832174,0.0196078431372549,2.2324433990000028
BQ,196613,Nd,Lu,56,5.301782949035652,G14@k1,0.9560997284329729,0.0,0.14829289150000013,1.0,0.0,0.5,0.07414644575000007
BQ,196613,Nd,Lu,56,5.301782949035652,NAIVE_LINE@k1,0.9552111281491745,0.0,0.14829289150000013,1.0,0.0,0.5,0.07414644575000007
BQ,196613,Nd,Lu,56,5.301782949035652,G14,0.4114517208533039,0.0,1.2430380490000001,0.0,2.8855656560320626,0.0,2.0643018525160315
BQ,196613,Nd,Lu,56,5.301782949035652,_RANDOM,0.0,0.017857142857142856,2.5976526805364926,0.017857142857142856,2.704130268499159,0.017857142857142856,2.6508914745178256
BQ,196613,Sm,Eu,76,1.2041199820000004,G14@k1,0.7599671933214263,0.0,0.4362065250000005,0.0,0.09360885345074355,0.0,0.264907689225372
BQ,196613,Sm,Eu,76,1.2041199820000004,NAIVE_LINE@k1,0.7793273247575075,0.0,0.4362065250000005,0.0,0.09360885345074355,0.0,0.264907689225372
BQ,196613,Sm,Eu,76,1.2041199820000004,G14,0.416052487461769,0.0,0.6148710720250408,0.0,0.4394359014177956,0.0,0.5271534867214182
BQ,196613,Sm,Eu,76,1.2041199820000004,_RANDOM,0.0,0.013157894736842105,0.7463037644944497,0.013157894736842105,0.4578162175055507,0.013157894736842105,0.6020599910000002
BQ,196613,Sm,Gd,72,2.029681149559791,G14@k1,0.8973872497789209,0.0,1.0560100875597906,0.0,0.05289817529227103,0.0,0.5544541314260308
BQ,196613,Sm,Gd,72,2.029681149559791,NAIVE_LINE@k1,0.8742021062786396,0.0,1.092618003059791,0.0,0.05289817529227103,0.0,0.572758089176031
BQ,196613,Sm,Gd,72,2.029681149559791,G14,0.506392558585336,0.0,1.1361700535505008,0.0,0.46780813232931984,0.0,0.8019890929399103
BQ,196613,Sm,Gd,72,2.029681149559791,_RANDOM,0.0,0.013888888888888888,1.4362060508217713,0.013888888888888888,0.5934750987380195,0.013888888888888888,1.0148405747798954
BQ,196613,Sm,Tb,59,1.8819006880000004,G14@k1,0.9165534272373373,0.0,0.02026526050000005,0.0,0.21724376442997229,0.0,0.11875451246498617
BQ,196613,Sm,Tb,59,1.8819006880000004,NAIVE_LINE@k1,0.9206738848715826,0.0,0.02026526050000005,0.0,0.21724376442997229,0.0,0.11875451246498617
BQ,196613,Sm,Tb,59,1.8819006880000004,G14,0.504733652196143,0.0,0.24366368525000004,0.0,1.4120744515000005,0.0,0.8278690683750003
BQ,196613,Sm,Tb,59,1.8819006880000004,_RANDOM,0.0,0.01694915254237288,0.6836255628255667,0.01694915254237288,1.1982751251744337,0.01694915254237288,0.9409503440000002
BQ,196613,Sm,Dy,70,2.4301246919999997,G14@k1,0.8835777023480421,0.0,0.030304609000000426,0.0,0.6415388303259824,0.0,0.3359217196629914
BQ,196613,Sm,Dy,70,2.4301246919999997,NAIVE_LINE@k1,0.8753543059103476,0.0,0.030304609000000426,0.0,0.6415388303259824,0.0,0.3359217196629914
BQ,196613,Sm,Dy,70,2.4301246919999997,G14,0.5061839434465543,0.25,0.40839641699999996,0.0,1.4530147947850363,0.125,0.930705605892518
BQ,196613,Sm,Dy,70,2.4301246919999997,_RANDOM,0.0,0.014285714285714285,0.9704907306167663,0.014285714285714285,1.4596339613832336,0.014285714285714285,1.2150623459999998
BQ,196613,Sm,Ho,52,2.8846098088033827,G14@k1,0.863503447294944,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Sm,Ho,52,2.8846098088033827,NAIVE_LINE@k1,0.8665343324421626,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Sm,Ho,52,2.8846098088033827,G14,0.3899615506420065,0.0,0.6202746244999995,0.0,1.8742127728033835,0.0,1.2472436986516915
BQ,196613,Sm,Ho,52,2.8846098088033827,_RANDOM,0.0,0.019230769230769232,1.1932640120045528,0.019230769230769232,1.6913457967988301,0.019230769230769232,1.4423049044016913
BQ,196613,Sm,Er,65,2.845098041,G14@k1,0.9260574538616813,0.0,0.13677778650000016,0.0,0.24769402822616926,0.0,0.1922359073630847
BQ,196613,Sm,Er,65,2.845098041,NAIVE_LINE@k1,0.9350612455074868,0.0,0.13677778650000016,0.0,0.24769402822616926,0.0,0.1922359073630847
BQ,196613,Sm,Er,65,2.845098041,G14,0.5131567427605651,0.25,0.5211254512499999,0.0,1.434762779172706,0.125,0.9779441152113529
BQ,196613,Sm,Er,65,2.845098041,_RANDOM,0.0,0.015384615384615385,1.35113765104192,0.015384615384615385,1.49396038995808,0.015384615384615385,1.4225490205
BQ,196613,Sm,Tm,48,2.979159996,G14@k1,0.8790946348937223,0.0,0.3083916240000002,0.0,0.3771000039999999,0.0,0.34274581400000004
BQ,196613,Sm,Tm,48,2.979159996,NAIVE_LINE@k1,0.8817000030386284,0.0,0.3083916240000002,0.0,0.3771000039999999,0.0,0.34274581400000004
BQ,196613,Sm,Tm,48,2.979159996,G14,0.039819101641925515,0.0,0.8798339230000001,0.0,1.4512513535,0.0,1.16554263825
BQ,196613,Sm,Tm,48,2.979159996,_RANDOM,0.0,0.020833333333333332,1.6113445026950401,0.020833333333333332,1.3678154933049598,0.020833333333333332,1.489579998
BQ,196613,Sm,Yb,51,3.030587692366203,G14@k1,0.9232579185520361,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Sm,Yb,51,3.030587692366203,NAIVE_LINE@k1,0.9331221719457014,0.0,0.3145584920000004,1.0,0.0,0.5,0.1572792460000002
BQ,196613,Sm,Yb,51,3.030587692366203,G14,0.09166665155055123,0.0,0.8674838300000002,0.0,1.2261218582510442,0.0,1.0468028441255222
BQ,196613,Sm,Yb,51,3.030587692366203,_RANDOM,0.0,0.0196078431372549,1.6694352784134319,0.0196078431372549,1.361152413952771,0.0196078431372549,1.5152938461831016
BQ,196613,Sm,Lu,56,3.8691922062931914,G14@k1,0.8736798933661437,0.0,0.31725600750000016,1.0,0.0,0.5,0.15862800375000008
BQ,196613,Sm,Lu,56,3.8691922062931914,NAIVE_LINE@k1,0.888786356334803,0.0,0.31725600750000016,1.0,0.0,0.5,0.15862800375000008
BQ,196613,Sm,Lu,56,3.8691922062931914,G14,0.011696036755274133,0.0,0.6989700050000001,0.0,2.028223154641496,0.0,1.3635965798207481
BQ,196613,Sm,Lu,56,3.8691922062931914,_RANDOM,0.0,0.017857142857142856,1.7839082304107683,0.017857142857142856,2.085283975882423,0.017857142857142856,1.9345961031465957
BQ,196613,Eu,Gd,70,1.6474275469810429,G14@k1,0.5087177513382839,1.0,0.0,0.0,0.33550338382938627,0.5,0.16775169191469314
BQ,196613,Eu,Gd,70,1.6474275469810429,NAIVE_LINE@k1,0.5592833335005416,0.0,1.1368770781707291,0.0,0.300690101151841,0.0,0.7187835896612851
BQ,196613,Eu,Gd,70,1.6474275469810429,G14,0.29038681134269667,0.0,1.0232817151168072,0.0,0.452480182671856,0.0,0.7378809488943316
BQ,196613,Eu,Gd,70,1.6474275469810429,_RANDOM,0.0,0.014285714285714285,1.158733469422001,0.014285714285714285,0.48869407755904176,0.014285714285714285,0.8237137734905214
BQ,196613,Eu,Tb,58,1.3561522226665452,G14@k1,0.7632157744262171,0.0,0.25703522116654487,0.0,0.12902994197922846,0.0,0.19303258157288666
BQ,196613,Eu,Tb,58,1.3561522226665452,NAIVE_LINE@k1,0.7851792609015837,0.0,0.25703522116654487,0.0,0.12902994197922846,0.0,0.19303258157288666
BQ,196613,Eu,Tb,58,1.3561522226665452,G14,0.3047374947559989,0.0,0.40694316916654527,0.0,0.9446518859999998,0.0,0.6757975275832726
BQ,196613,Eu,Tb,58,1.3561522226665452,_RANDOM,0.0,0.017241379310344827,0.5895505280993489,0.017241379310344827,0.7666016945671963,0.017241379310344827,0.6780761113332726
BQ,196613,Eu,Dy,69,2.0536178976306427,G14@k1,0.7590200770931145,0.0,0.5099839316306429,0.0,0.6826285498752389,0.0,0.5963062407529409
BQ,196613,Eu,Dy,69,2.0536178976306427,NAIVE_LINE@k1,0.7686770979229862,0.0,0.28701269863064294,0.0,0.6826285498752389,0.0,0.4848206242529409
BQ,196613,Eu,Dy,69,2.0536178976306427,G14,0.3702764546566227,0.0,0.5916140298806429,0.0,1.2949118350321727,0.0,0.9432629324564078
BQ,196613,Eu,Dy,69,2.0536178976306427,_RANDOM,0.0,0.014492753623188406,0.8925442125138411,0.014492753623188406,1.1610736851168015,0.014492753623188406,1.0268089488153214
BQ,196613,Eu,Ho,51,2.4041308854101255,G14@k1,0.8402452546325765,0.0,0.1538297104101256,0.0,0.03999596974587338,0.0,0.0969128400779995
BQ,196613,Eu,Ho,51,2.4041308854101255,NAIVE_LINE@k1,0.8428697484000756,0.0,0.1538297104101256,0.0,0.03999596974587338,0.0,0.0969128400779995
BQ,196613,Eu,Ho,51,2.4041308854101255,G14,0.3416427870023519,0.0,0.5250851579101256,0.0,1.5349999994999999,0.0,1.0300425787050627
BQ,196613,Eu,Ho,51,2.4041308854101255,_RANDOM,0.0,0.0196078431372549,0.9771201173497701,0.0196078431372549,1.4270107680603554,0.0196078431372549,1.2020654427050628
BQ,196613,Eu,Er,68,3.9719712769999997,G14@k1,0.7888649247036817,0.0,1.971971277,0.0,0.33017643277542597,0.0,1.1510738548877129
BQ,196613,Eu,Er,68,3.9719712769999997,NAIVE_LINE@k1,0.8240222930544157,0.0,1.8554732215,0.0,0.33017643277542597,0.0,1.092824827137713
BQ,196613,Eu,Er,68,3.9719712769999997,G14,0.17382838447367652,0.0,2.1968160802,0.0,1.3156959644599329,0.0,1.7562560223299664
BQ,196613,Eu,Er,68,3.9719712769999997,_RANDOM,0.0,0.014705882352941176,2.660642581333665,0.014705882352941176,1.311328695666335,0.014705882352941176,1.9859856384999999
BQ,196613,Eu,Tm,47,2.338818557,G14@k1,0.8225023126734504,1.0,0.0,0.0,0.3388185570000002,0.5,0.1694092785000001
BQ,196613,Eu,Tm,47,2.338818557,NAIVE_LINE@k1,0.8385753931544866,0.0,0.2981538309999997,0.0,0.3388185570000002,0.0,0.31848619399999994
BQ,196613,Eu,Tm,47,2.338818557,G14,0.019554482496153457,0.0,0.620576953,0.0,1.1162435680000002,0.0,0.8684102605000001
BQ,196613,Eu,Tm,47,2.338818557,_RANDOM,0.0,0.02127659574468085,1.231751425633596,0.02127659574468085,1.1070671313664042,0.02127659574468085,1.1694092785
BQ,196613,Eu,Yb,51,2.346787487,G14@k1,0.8786425339366516,1.0,0.0,0.0,0.000742191183053631,0.5,0.0003710955915268155
BQ,196613,Eu,Yb,51,2.346787487,NAIVE_LINE@k1,0.9033484162895927,0.0,0.30432069900000003,0.0,0.000742191183053631,0.0,0.15253144509152683
BQ,196613,Eu,Yb,51,2.346787487,G14,0.12366768844928472,0.0,0.6082268600000001,0.0,1.0328787454999997,0.0,0.82055280275
BQ,196613,Eu,Yb,51,2.346787487,_RANDOM,0.0,0.0196078431372549,1.2507453751682653,0.0196078431372549,1.0960421118317345,0.0196078431372549,1.1733937435
BQ,196613,Eu,Lu,55,3.184649809743935,G14@k1,0.8310245310245311,1.0,0.0,1.0,0.0,1.0,0.0
BQ,196613,Eu,Lu,55,3.184649809743935,NAIVE_LINE@k1,0.8558441558441561,0.0,0.3070182144999998,1.0,0.0,0.5,0.1535091072499999
BQ,196613,Eu,Lu,55,3.184649809743935,G14,0.011540054230061624,0.0,0.5228787460000001,0.0,1.7306459782226105,0.0,1.1267623621113052
BQ,196613,Eu,Lu,55,3.184649809743935,_RANDOM,0.0,0.01818181818181818,1.3971038501812232,0.01818181818181818,1.7875459595627117,0.01818181818181818,1.5923249048719674
BQ,196613,Gd,Tb,65,1.2639355509098673,G14@k1,0.7318938771797231,0.0,0.3015747079098675,0.0,0.2021341511377006,0.0,0.25185442952378406
BQ,196613,Gd,Tb,65,1.2639355509098673,NAIVE_LINE@k1,0.723108528161322,0.0,0.3015747079098675,0.0,0.2021341511377006,0.0,0.25185442952378406
BQ,196613,Gd,Tb,65,1.2639355509098673,G14,0.16496410282394997,0.0,0.5860941536598674,0.0,0.7301568887807881,0.0,0.6581255212203277
BQ,196613,Gd,Tb,65,1.2639355509098673,_RANDOM,0.0,0.015384615384615385,0.5967079586002345,0.015384615384615385,0.6672275923096328,0.015384615384615385,0.6319677754549337
BQ,196613,Gd,Dy,74,1.898542359,G14@k1,0.6658175921514791,0.0,0.13475542650000039,0.0,0.8896706510337113,0.0,0.5122130387668559
BQ,196613,Gd,Dy,74,1.898542359,NAIVE_LINE@k1,0.6871630827557609,0.0,0.13475542650000039,0.0,0.8896706510337113,0.0,0.5122130387668559
BQ,196613,Gd,Dy,74,1.898542359,G14,0.28471410773875594,0.0,0.5739682555,0.0,1.1740361174823877,0.0,0.8740021864911938
BQ,196613,Gd,Dy,74,1.898542359,_RANDOM,0.0,0.013513513513513514,0.7076912079105432,0.013513513513513514,1.1908511510894566,0.013513513513513514,0.9492711795
BQ,196613,Gd,Ho,57,2.3587019296534475,G14@k1,0.7931487094104182,0.0,0.19836919715344825,0.0,0.15988789490434563,0.0,0.17912854602889694
BQ,196613,Gd,Ho,57,2.3587019296534475,NAIVE_LINE@k1,0.7997925816544886,0.0,0.19836919715344825,0.0,0.15988789490434563,0.0,0.17912854602889694
BQ,196613,Gd,Ho,57,2.3587019296534475,G14,0.06518003943679715,0.0,0.6826106716534478,0.0,1.296895645576403,0.0,0.9897531586149253
BQ,196613,Gd,Ho,57,2.3587019296534475,_RANDOM,0.0,0.017543859649122806,0.9901127215801788,0.017543859649122806,1.368589208073269,0.017543859649122806,1.1793509648267237
BQ,196613,Gd,Er,69,1.8769391417151085,G14@k1,0.7915490642371146,0.0,0.10568203371510887,0.0,0.19479585293389823,0.0,0.15023894332450355
BQ,196613,Gd,Er,69,1.8769391417151085,NAIVE_LINE@k1,0.8135881181607262,0.0,0.10568203371510887,0.0,0.19479585293389823,0.0,0.15023894332450355
BQ,196613,Gd,Er,69,1.8769391417151085,G14,0.1765725788564971,0.0,0.5511507194651086,0.0,0.8144700298975281,0.0,0.6828103746813183
BQ,196613,Gd,Er,69,1.8769391417151085,_RANDOM,0.0,0.014492753623188406,0.9426730088470536,0.014492753623188406,0.9342661328680548,0.014492753623188406,0.9384695708575542
BQ,196613,Gd,Tm,54,2.0683078148888865,G14@k1,0.7617686296931578,0.0,0.2717837085000001,0.0,0.21649374688888656,0.0,0.24413872769444334
BQ,196613,Gd,Tm,54,2.0683078148888865,NAIVE_LINE@k1,0.7740423098913664,0.0,0.2717837085000001,0.0,0.4399188848888864,0.0,0.35585129669444326
BQ,196613,Gd,Tm,54,2.0683078148888865,G14,0.04296755419736117,0.0,0.7071928575,0.0,0.7009488403092612,0.0,0.7040708489046306
BQ,196613,Gd,Tm,54,2.0683078148888865,_RANDOM,0.0,0.018518518518518517,1.1698739280108514,0.018518518518518517,0.8984338868780349,0.018518518518518517,1.0341539074444432
BQ,196613,Gd,Yb,57,2.1714710619999997,G14@k1,0.8515037593984963,0.0,0.27795057650000043,0.0,0.06165625634152594,0.0,0.1698034164207632
BQ,196613,Gd,Yb,57,2.1714710619999997,NAIVE_LINE@k1,0.847031371532279,0.0,0.27795057650000043,0.0,0.06165625634152594,0.0,0.1698034164207632
BQ,196613,Gd,Yb,57,2.1714710619999997,G14,0.1385467266339522,0.0,0.6948427645000002,0.0,0.5993007636652045,0.0,0.6470717640826023
BQ,196613,Gd,Yb,57,2.1714710619999997,_RANDOM,0.0,0.017543859649122806,1.2197846261134673,0.017543859649122806,0.9516864358865326,0.017543859649122806,1.0857355309999999
BQ,196613,Gd,Lu,60,2.9484193195854624,G14@k1,0.7663174858984688,0.0,0.28064809200000007,1.0,0.0,0.5,0.14032404600000004
BQ,196613,Gd,Lu,60,2.9484193195854624,NAIVE_LINE@k1,0.7883242101753312,0.0,0.28064809200000007,1.0,0.0,0.5,0.14032404600000004
BQ,196613,Gd,Lu,60,2.9484193195854624,G14,0.046845044416320064,0.0,0.6283889309999999,0.0,1.9594242588213744,0.0,1.2939065949106872
