# regime: cohort=sys_fbff75db47e9b852 (C5BTBP in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_C5BTBP,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,4.0,3.0,2.0,0.0,2.134095175221149,2.1712742111003522,1.778896712310838,2.3195494500666802,5.952997957558918,0.0,3.885435295228648,0.0,0.12458048755546099,0.35443267320185873,0.0,0.0,1.0,1.0,1.0,3.3163670824014554e-17,0.000806338074683788,0.004678730424270778,-0.012865115588379465,10,2.833770316500399e-05,1.0174494777071239e-05,,2.2246595480865876e+16,2.6500000000000004,2.6500000000000004,0.0034874886516280735,11.948165974880519,1174325.2354707913,0.0,0.0,0.038776772831942724,3811.174282513588,0.0,0.0,,,,,3.95017092341119,388242.464118524,1174325.2354707913,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,2.227923181250405e-16,275
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,8.0,5.0,0.0,0.0,3.396650738620824,1.8919534309133246,1.0194291671084152,2.2779870712265735,35.55276937081577,0.0,2.899140802942593,0.0,0.336443166800229,0.28023329704653077,0.0,0.0,1.0,1.0,1.0,1.547923315396569e-19,0.007645724858791945,0.008525032645875608,-0.06669075462517565,16,0.00016882199806101677,9.647490312696557e-05,,3.1773756369524936e+20,2.6500000000000004,2.6500000000000004,0.002219761414901472,7.265314149057101,75307.81491944699,0.0,0.0,0.20179255196875548,2091.658508360323,0.0,0.0,,,,,2.91138259802174,30177.61618470061,75307.81491944699,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.6499414079115143e-16,71
2,0,converged_newton,OUT_OF_DOMAIN,False,False,4.0,5.0,9.0,2.0,0.0,4.31031110499792,3.0938166903310553,3.3659181274657564,1.864791722372594,44.91080487027302,0.0,5.266813660558446,0.0,0.5120471489128395,0.07681110135621952,0.0,0.0,1.0,1.0,1.0,2.7829972557112986e-18,0.012265532885744456,0.006620674980929965,-0.13802588271742106,18,0.00021342194194849844,0.0001547683337822564,,1.0707424457791814e+19,2.6500000000000004,2.6500000000000004,0.0015190813397433646,23.496987328725474,151820.38052941367,0.0,0.0,0.4168373930515558,2693.298964102078,0.0,0.0,,,,,6.459734817796812,41738.09111936951,151820.38052941367,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,2.1682046799446943e-16,216
2,0,converged_newton,OUT_OF_DOMAIN,False,False,4.0,5.0,12.0,0.0,3.0,3.1636180801991087,1.8168863685460894,0.9808294913359914,1.6269885499606083,26.339476530210458,0.0,2.667437816917649,0.0,0.8374667446280417,0.016874408058376738,0.0,0.0,0.9999999999998931,0.9999999999998955,0.9999999999998953,5.849870560435211e-13,0.0052925208208736895,0.008294475571655384,-0.047458896800813506,21,0.0001254699687202902,6.678182159590734e-05,,3116986229448.0845,2.6500000000000004,2.6500000000000004,0.0014365333425105235,5.572354995341723,83441.19495661106,0.0,0.0,0.143567507587137,2149.799214161229,0.0,0.0,,,,,2.797715859882081,41893.37446964064,83441.19495661106,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,2,3.896209002093047e-13,260
2,0,converged_newton,OUT_OF_DOMAIN,False,False,4.0,6.0,1.0,0.0,3.0,1.1174796266765754,4.324030232469726,2.5997628888706696,1.8994940660628865,23.490970902584674,0.0,2.9909855404406174,0.0,0.21199787991177887,0.45385021843737616,0.0,0.0,1.0,1.0,1.0,1.7818715437806246e-20,0.0016582514466155125,0.0012243961618805808,-0.1014512995143466,11,0.00011129407241726714,2.0924065491111525e-05,,8.517304866337902e+19,2.6500000000000004,2.6500000000000004,0.005604066434331236,15.98932297723907,764159.4786649507,0.0,0.0,0.30472700511852785,14563.47024185978,0.0,0.0,,,,,6.923793121340395,330900.94868426025,764159.4786649507,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.8983956188340083e-14,169
2,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,2.0,6.0,0.0,2.0,1.819500684780023,0.26647723369233983,1.2299330942609334,0.4557642502288987,38.963363853720374,0.0,4.66709913709637,0.0,0.44381235232025595,0.2289217615403296,0.0,0.0,0.9999906130388929,0.9999908300064985,0.9999907990557044,6.811557518248181e-07,0.0012375816458054336,0.008934689606421374,-0.010290030791652104,13,5.101323907807666e-05,1.561599084401983e-05,,35509.91641979044,2.6500000000000004,2.7234927234927238,0.0027004214217148646,5.861670479528331,375363.33993004786,0.0,0.0,0.031148548245262524,1994.6571790666046,0.0,0.0,,,,,1.4964103279532732,95825.51263638362,375363.33993004786,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,8.755458395588008e-16,78
2,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,2.0,12.0,0.0,4.0,2.6829954152258932,1.1243024683535316,2.9083261293857383,2.866212243809685,33.22874892255438,0.0,3.000521134980946,0.0,0.5726903886207535,0.4408958197745803,0.0,0.0,0.9999948306948605,0.9999949501772325,0.9999949331328725,1.620986859383506e-06,0.005656922632380026,0.011353241696937709,-0.03693489523649914,19,0.00015813265837906056,7.137989831376602e-05,,64482.86592303656,2.6500000000000004,2.6500000000000004,0.002096536829108939,11.94898351917958,167399.8394709838,0.0,0.0,0.11207749330178318,1570.1548468046556,0.0,0.0,,,,,4.03262859773927,56495.297597833014,167399.8394709838,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,2,6.2605455006138935e-12,97
2,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,6.0,12.0,0.0,4.0,4.331344114526851,4.861264683892617,4.8913320753515785,1.0537918030305589,30.975730399009166,0.0,4.458974311110432,0.0,0.06253605248536262,0.12320115277060709,0.0,0.0,1.0,1.0,1.0,1.0118948669329197e-16,0.00835652699194925,0.004162135933828598,-0.14995448472208603,23,0.0001446986219114243,0.00010544391106346443,,7.558863511177733e+16,2.6500000000000004,2.6500000000000004,0.018280519939559387,26.933084947351144,255425.70145317065,0.0,0.0,0.45174367273944677,4284.208240981804,0.0,0.0,,,,,9.752596759244195,92490.84808106479,255425.70145317065,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,8.43283059512565e-15,9
2,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,7.0,7.0,0.0,2.0,3.094310778928671,2.425985373061846,2.1761014847413924,1.017329497221377,40.60656224822225,0.0,3.255399852365249,0.0,0.15380774341437106,0.27793979869985275,0.0,0.0,1.0,1.0,1.0,4.088443357683047e-18,0.007902069948772144,0.006016137192434816,-0.09791827081835462,19,0.00019153061489289163,9.970950392409922e-05,,4.681829252995682e+18,2.6500000000000004,2.6500000000000004,0.0076756286884319385,9.552106932002351,95799.36270943237,0.0,0.0,0.29553277819353774,2963.937905242242,0.0,0.0,,,,,4.602086857803238,46154.94688757488,95799.36270943237,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,9.022814781455133e-16,290
2,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,1.0,6.0,0.0,0.0,1.9862726426941375,2.86884143704929,0.37559403681300413,0.37975837858751904,43.5635365010556,0.0,1.3043438704044708,0.0,0.47672408075839384,0.10439813475047775,0.0,0.0,0.9999077938968458,0.9999099249506129,0.9999096209517074,6.254793044267332e-07,0.0004283045937822656,0.0002566549423389769,-0.12494475581410386,13,1.61724245922751e-05,5.404411610033694e-06,,3614.7563617132932,2.6500000000000004,1.989247311827956,0.001620470451027178,1.5793703522360394,292237.24360739294,0.0,0.0,0.37493063597591264,69374.92238374773,0.0,0.0,,,,,3.244435473862294,600330.9347938556,292237.24360739294,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.164429351732101e-16,92
2,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,2.0,1.0,5.0,0.0,1.7828100361000394,2.358508317295818,2.6973572772169536,0.36776032566608646,4.8225148574753725,0.0,1.0606458165000152,0.0,0.17660555570495867,0.007138743692691361,0.0,0.0,1.0,1.0,1.0,3.35276206905481e-28,4.227781790964968e-05,0.00027878078770187726,-0.0113707705652951,9,1.7785609678079013e-06,5.33467848056646e-07,,8.481731884135345e+24,2.6500000000000004,1.989247311827956,0.0022955225939535876,3.728306498540917,6988812.0008031465,0.0,0.0,0.03412182420491494,63962.288128921566,0.0,0.0,,,,,5.055865594512772,9477357.656943401,6988812.0008031465,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.5716139565845835e-16,46
2,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,2.0,7.0,0.0,3.0,1.3958391121618703,3.967185160837934,1.4680402087810167,2.933220926607932,35.25220532479072,0.0,1.5599834351641386,0.0,0.681019825534213,0.15170717141506052,0.0,0.0,0.9999998935327449,0.9999998959936216,0.9999998956425734,1.8541221846869633e-08,0.0031226032692024215,0.0016745832115976436,-0.13961783060613156,15,0.00016778097357328018,3.9401476441286533e-05,,3130852.74343378,2.6500000000000004,2.6500000000000004,0.0017648005923502756,13.926748941351573,353457.5401534582,0.0,0.0,0.419556077553966,10648.2323874122,0.0,0.0,,,,,5.4352253696189505,137944.71325758978,353457.5401534582,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.613933623028846e-14,24
2,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,2.0,9.0,0.0,3.0,3.541929053875869,0.37781635491058163,2.5027723796683885,0.32020228965451175,40.38088708258834,0.0,3.628427334765587,0.0,0.3725116740131165,0.22070340043404546,0.0,0.0,0.999990952318899,0.9999911614445501,0.9999911316124243,2.004712856762246e-07,0.0007055333972886891,0.0034673590217224005,-0.015203644560802665,17,1.4939600424448859e-05,8.902526236998271e-06,,36841.51924860037,2.6500000000000004,1.989247311827956,0.003212363187893095,9.202105376996387,1033651.0257900826,0.0,0.0,0.045769678696797954,5141.2012139410945,0.0,0.0,,,,,2.88058873457897,323569.8112977692,1033651.0257900826,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.490185545951594e-16,29
2,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,2.0,9.0,3.0,0.0,4.810264493738486,2.2700790065012257,0.9329849391769893,1.9824610419312283,5.086785101628504,0.0,2.017736284172473,0.0,0.3944788347663096,0.011889204819905371,0.0,0.0,0.9999999999995451,0.9999999999995557,0.9999999999995541,7.334931334084064e-13,0.0015553536664627313,0.010101969605001745,-0.011430752544805366,17,2.425054279999571e-05,1.962568586647671e-05,,732922151304.555,2.6500000000000004,2.6500000000000004,0.0010670552395871612,6.382860756858486,325229.9461167502,0.0,0.0,0.03464221220937033,1765.1465760258525,0.0,0.0,,,,,3.203063945678215,163207.74557741574,325229.9461167502,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,2,1.117881484420705e-12,44
2,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,4.0,7.0,0.0,5.0,1.5340895703404607,0.4130263828470661,3.3086075297015243,2.802986872785624,18.299137862469685,0.0,2.346206140722165,0.0,0.5010213295012212,0.42844251390614063,0.0,0.0,0.9999999989890423,0.9999999990124094,0.9999999990090761,6.987144394610505e-10,0.0017826189577652145,0.017689322143462746,-0.007424330298723256,17,8.715033621062936e-05,2.2493353401925138e-05,,329720360.3484377,2.6500000000000004,2.6500000000000004,0.0023942933709009853,8.920382832659765,396578.61027943913,0.0,0.0,0.022674080161666995,1008.0346739106668,0.0,0.0,,,,,3.72163391254859,165454.82774614063,396578.61027943913,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,6.647759042895899e-16,28
2,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,6.0,3.0,0.0,5.0,2.2469139261258144,4.798384035112962,4.639528192872372,2.681484191802038,35.33894119979067,0.0,4.514066134222967,0.0,0.6904565222403343,0.2699854109526593,0.0,0.0,1.0,1.0,1.0,1.3037880586738294e-18,0.005039002474370009,0.0022287291749947887,-0.1691918860852935,15,0.0001681974468106924,6.358288907197193e-05,,3.5420256166403384e+18,2.6500000000000004,2.6500000000000004,0.0017408061942493687,33.809928030568535,531745.7027203934,0.0,0.0,0.5087094338126144,8000.728517334066,0.0,0.0,,,,,9.437912227985333,148434.78120823033,531745.7027203934,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.607955010726526e-16,69
2,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,3.0,1.0,1.0,0.0,0.5716995015243049,3.493901660196611,0.28663987595398793,0.17401108951111838,49.406206473131114,0.0,0.8305300428449186,0.0,0.46900920810583513,0.47504120409592776,0.0,0.0,1.0,1.0,1.0,1.3981601445842956e-21,8.914056087162337e-05,3.8729727347529693e-05,-0.17261374127842397,11,1.169415409239696e-05,1.1247889681622744e-06,,7.264434284035716e+18,2.6500000000000004,2.572658772874059,0.0017371578939283036,0.8460406629926454,752177.2411894657,0.0,0.0,0.5178612804614681,460407.5032026414,0.0,0.0,,,,,3.780541536150599,3361111.8557887357,752177.2411894657,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,8,5.0,,3,1.3877787807814457e-16,182
2,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,4.0,3.0,0.0,1.0,1.5011212195258605,3.3512287516165045,4.407371708764914,0.8944374326432109,29.81954107814358,0.0,2.1549364496175363,0.0,0.8321500311052012,0.2989190899354394,0.0,0.0,0.9999999999998679,0.9999999999998709,0.9999999999998705,1.4655647850019648e-13,0.0028425399914145514,0.002133353467471592,-0.0997189129217281,14,0.00014202084187673334,3.586759599266752e-05,,2522775311025.587,2.6500000000000004,2.6500000000000004,0.0014411546117492325,12.495070383026615,348366.54192215746,0.0,0.0,0.29979631026325265,8358.416614387554,0.0,0.0,,,,,7.758600460381418,216312.2519269907,348366.54192215746,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.49426154070885e-14,6
2,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,5.0,10.0,0.0,1.0,3.3073293543771496,2.1462798054172687,2.603348619097962,0.8536888483570227,31.525551699415704,0.0,3.8390460783889764,0.0,0.4105388891152639,0.3402549859738437,0.0,0.0,0.9999999999999524,0.9999999999999534,0.9999999999999533,3.2422279089362453e-13,0.006609513113624748,0.007326249372547047,-0.06716694148357212,22,0.00014988331381807934,8.33998278946841e-05,,6981999525610.528,2.6500000000000004,2.6500000000000004,0.002900591878688614,11.826630442165989,141806.41304320746,0.0,0.0,0.2029879649012819,2433.9134747089847,0.0,0.0,,,,,4.7496284245152305,56950.09863225355,141806.41304320746,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,2.995213319589469e-16,43
2,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,1.0,1.0,0.0,3.0,4.421007485889125,3.8372437229727567,2.7556352805458966,0.28805368976859175,24.14488885140828,0.0,2.748549774412048,0.0,0.09959850888059195,0.4792214820745882,0.0,0.0,0.998970897110849,0.998994659812982,0.998991269955028,8.600854429915982e-06,0.0005305579174217923,0.0004225240629483291,-0.09261003134313468,10,9.000628009258332e-06,6.694659385715788e-06,,323.57337885976983,2.6500000000000004,1.989247311827956,0.011709965792569822,8.679332941649974,1296456.2409506345,0.0,0.0,0.27794946956082406,41518.0898006368,0.0,0.0,,,,,6.592879003518654,984796.7795920582,1296456.2409506345,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,4.694273804900063e-13,84
2,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,2.0,5.0,1.0,0.0,2.4073398878914856,1.4699717526212723,4.115124549164497,0.9546090202882742,28.42793289808409,0.0,4.7796302224276115,0.0,0.2113159279101251,0.3168673618541193,0.0,0.0,0.9999999966367821,0.9999999967145192,0.9999999967034299,2.149018520547737e-09,0.004327566473699564,0.0077669502678682275,-0.04146369086006913,15,0.0001348241214960908,5.460588290011214e-05,,99111428.13771194,2.6500000000000004,2.6500000000000004,0.003431344041920187,21.07202195886166,385892.889918247,0.0,0.0,0.1253647750367898,2295.8107877518146,0.0,0.0,,,,,5.585096301785769,102280.12084343204,385892.889918247,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,4.058602183966463e-14,184
2,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,2.0,12.0,0.0,7.0,3.7848114481653137,0.9155000226514827,0.33321457436509816,0.4752805184494314,15.720501306473997,0.0,3.594686153303578,0.0,0.55147074462759,0.46701017064756856,0.0,0.0,0.9999914401800011,0.9999916380294572,0.9999916098058997,5.228474602809668e-07,0.0010393946227912475,0.005413753284971505,-0.014314164705460264,22,2.0596692273040983e-05,1.3115237259573378e-05,,38941.29550683904,2.6500000000000004,2.7234927234927238,0.0021766834231587043,1.6329211419554266,124505.65015615612,0.0,0.0,0.04317635790650881,3292.0760068593136,0.0,0.0,,,,,1.2487145970165807,95210.98035074356,124505.65015615612,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,2,2.8668022782130514e-12,173
2,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,3.0,1.0,0.0,1.0,1.7845995869203457,4.517989033717974,3.338745192807564,1.508986672827679,31.197164614755646,0.0,3.2245631575092406,0.0,0.28430229855233313,0.47465415144698575,0.0,0.0,0.9999999998938549,0.9999999998963083,0.9999999998959584,5.481924376480992e-11,0.0035153556811851126,0.0018705539255186874,-0.14068479593647157,12,0.00014773716077333787,4.435728528854593e-05,,3140354960.6370697,2.6500000000000004,2.6500000000000004,0.0041808331990500144,17.58357998090038,396407.9376480884,0.0,0.0,0.42284534283768166,9532.714639479302,0.0,0.0,,,,,7.856734226525538,177123.87436285077,396407.9376480884,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,8.20652417560491e-13,64
2,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,3.0,2.0,0.0,5.0,1.877057837756903,1.2947937175534185,3.3944946238753064,0.8864519902785689,14.581431489440558,0.0,2.477009515873071,0.0,0.8739586461826111,0.36915574989161976,0.0,0.0,0.9999999885979091,0.9999999888614561,0.9999999888238608,2.921667572541594e-09,0.0017394887425256599,0.006910053522177014,-0.018749484229773798,13,6.950326892714561e-05,2.1949129876500152e-05,,29234403.56566379,2.6500000000000004,2.6500000000000004,0.0013768000546427878,9.555967952844531,435368.87369169167,0.0,0.0,0.056639837656389594,2580.5049209276885,0.0,0.0,,,,,4.689288341428725,213643.47324079182,435368.87369169167,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.8340841057358584e-16,13
2,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,6.0,10.0,0.0,2.0,3.6935792941537864,3.5386245779208045,3.7437052103239155,2.700274930232366,7.422489976146898,0.0,5.4851913042154,0.0,0.17873852569927895,0.018354314433873815,0.0,0.0,1.0,1.0,1.0,2.5891507813301046e-16,0.0017405282163440226,0.004970020981771289,-0.02613486584273842,24,3.534230778053699e-05,2.1962246113061325e-05,,6148590994360778.0,2.6500000000000004,2.6500000000000004,0.006625200912973021,30.09019850047826,1370087.4831096216,0.0,0.0,0.07879621637689325,3587.8031769269624,0.0,0.0,,,,,7.28232978824472,331584.01698785234,1370087.4831096216,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,3.4209487205967907e-13,60
2,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,8.0,1.0,0.0,7.0,3.718274677270112,2.6932273803605606,0.5967936985721858,2.433110713541303,40.26562343604669,0.0,2.70004914754346,0.0,0.867623095018834,0.4210914031391289,0.0,0.0,1.0,1.0,1.0,5.932646744469141e-20,0.009228925354621286,0.006382707581121647,-0.10775231012365223,17,0.00018615338071386762,0.00011645196446341458,,9.804965771789879e+20,2.6500000000000004,2.6500000000000004,0.0013868120018621685,8.164292710247198,70108.67311570473,0.0,0.0,0.3253334385757466,2793.713614663459,0.0,0.0,,,,,3.2900210789327464,28252.173280995736,70108.67311570473,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,1.3853193639075295e-16,227
2,0,converged_newton,OUT_OF_DOMAIN,False,False,9.0,2.0,1.0,0.0,1.0,4.746662298451374,1.44838613216737,0.8354768039769189,1.2333723936856384,0.46844666494171017,0.0,3.5255211485233264,0.0,0.3157735375729756,0.10661575296214787,0.0,0.0,0.9993287636325235,0.9993442683716843,0.999342056565538,5.1747675650447724e-06,0.00014281960412283062,0.015215165424260192,-0.0006677801828524153,12,2.2566320575843315e-06,1.802119187762495e-06,,496.26272356172484,2.6500000000000004,2.6500000000000004,0.0037386928033218024,4.731890612333658,2625736.7683925265,0.0,0.0,0.002035474959484782,1129.4896438076446,0.0,0.0,,,,,2.2838629361442893,1267320.6920236645,2625736.7683925265,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|SAPONIFICATION_RANGE_UNKNOWN,9,5.0,,3,2.2974417622601434e-16,198
