# regime: cohort=sys_f58e3a596f8d50f9 (TDdDGA in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_TDdDGA,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,3.0,0.0,0.0,2.2925977748656057,2.297883686445646,2.011258821714976,1.8416746332608525,19.74264978603314,0.0,4.918094003029071,0.0,0.08704707656079234,0.0,0.0,0.0,0.9999761287172811,0.9999766804636565,0.9999766017560848,0.009569272825529787,0.11377852579596141,0.17227968239531674,-0.03683292343583807,15,0.003722148528734981,0.0014356745052723104,,13963.446378895624,2.1420796881489217,2.1420796881489217,0.7880091031337044,14.123514045126619,9837.546040735573,0.0,0.0,0.13609893861160544,94.79790726366001,0.0,0.0,,,,,4.309142508160622,3001.475955960706,9837.546040735573,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|PHASE_BEHAVIOUR_UNKNOWN,8,0.10808449014802023,,18,6.377141361259811e-16,267
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,11.0,0.0,0.0,2.4356771150320013,1.2270570516159494,2.4003349342376272,0.05468676575028258,43.27156107366465,0.0,1.8669936556809723,0.0,0.05666479364740729,0.0,0.0,0.0,0.999999935627435,0.9999999371153381,0.9999999369030862,1.033825334525709e-05,0.24973724244727172,0.35274370974119057,-0.03436638096632505,23,0.007689973793303588,0.0031512219857860414,,5178189.059782559,2.1420796881489217,1.6467031203422398,0.6060033367623765,4.548513875275007,1443.41271284334,0.0,0.0,0.1592900224496113,50.548651655804555,0.0,0.0,,,,,3.627391985853577,1151.10646035581,1443.41271284334,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,9,0.9922419131559784,,11,1.212305652715012e-14,272
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,12.0,11.0,0.0,0.0,1.813327984283784,3.2522778402775727,4.044274657509787,1.600474421652203,21.22155392483863,0.0,3.746022951324347,0.0,0.22281660543494775,0.0,0.0,0.0,0.9999183578001747,0.9999202447220504,0.9999199755490836,0.04515551481973925,0.31584085850132443,0.2941448055188831,-0.045330325178408896,24,0.013063309336703079,0.003985327328698486,,4082.522518740619,2.1420796881489217,2.1420796881489217,0.7028418866004009,20.3551331839616,5107.518531133829,0.0,0.0,0.20705516869802437,51.95436952117148,0.0,0.0,,,,,7.29655249778736,1830.8540041980043,5107.518531133829,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,8,0.34911195182751276,,8,2.628361761218694e-13,295
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,2.0,2.0,0.0,0.0,2.9128552094225877,1.317880870254862,3.0160799932867923,2.2623462327708665,4.951900103828871,0.0,4.799947298752176,0.0,0.21878731182805627,0.0,0.0,0.0,0.9165810668026537,0.9183517773018499,0.9180987642632271,0.12389359406442413,0.13787547148333498,0.16068625338704962,0.00381464594300099,6,0.003550008365606316,0.001739733380497443,,3.6625620894091053,2.1420796881489217,2.1420796881489217,0.7396649313858683,17.4585278386593,10035.174374631688,0.0,0.0,0.019578043254747147,11.253473362193686,0.0,0.0,,,,,4.333960863541654,2491.163825518162,10035.174374631688,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,10,0.3491188408831453,,8,9.026341741379297e-16,11
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,2.0,5.0,1.0,0.0,0.3602183709453357,4.9864671409237165,4.295112571640072,2.1861589700143744,49.26294432991227,0.0,4.3119787377967445,0.0,0.24492656639290794,0.0,0.0,0.0,0.9999979943300248,0.9999980406888563,0.9999980340756919,2.352393426741733e-05,0.16113799193465175,0.049190640610737,-0.23356270377116298,9,0.0335500639886378,0.002033263352930226,,166195.17113007253,2.1420796881489217,2.1420796881489217,0.7397923119970744,29.4216439541678,14470.158974619282,0.0,0.0,0.7369441594987864,362.4440279399831,0.0,0.0,,,,,9.281579712563788,4564.868441261036,14470.158974619282,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,9,0.39040078231669223,,16,1.1332202963684956e-15,104
1,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,2.0,3.0,3.0,1.0,0.0,0.2737948009394215,0.8259393354125824,4.989406921465011,0.58774310007426,38.1320749900281,0.0,2.7210051571043303,0.0,0.09858490164277262,0.0,0.0,0.0,0.9999935364398914,0.9999936858372467,0.9999936645254638,6.384262526341971e-06,0.03091150772441385,0.07359582159177255,-0.029176417595835523,8,0.008467520461953506,0.0003900460411928126,,51570.83297887425,2.1420796881489217,1.6467031203422398,0.8127215368646382,14.061642109667,36051.23658392899,0.0,0.0,0.09448434202549967,242.23894629606804,0.0,0.0,,,,,5.815346256877593,14909.384130892578,36051.23658392899,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|PHASE_BEHAVIOUR_UNKNOWN,6,0.04284137460824243,,7,3.6797254676052586e-13,203
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,3.0,4.0,0.0,1.0,3.9066236055102364,4.952223356849351,2.338422157054731,1.4828313321268711,37.67945367476659,0.0,5.0953484640803435,0.0,0.22103566543594844,0.0,0.0,0.0,0.9946636682477806,0.9947863687970544,0.9947688635092848,0.048436636304393016,0.34610074228719107,0.11964179223998933,-0.16063951488996292,9,0.006644498752049358,0.004367151081291119,,62.131548688796755,2.1420796881489217,2.1420796881489217,0.7751700698587359,19.258387703546997,4409.8285919280315,0.0,0.0,0.5597912116845066,128.1822408394921,0.0,0.0,,,,,7.2906455139040816,1669.428279030056,4409.8285919280315,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,10,0.49068042661650635,,10,1.004564600410042e-15,265
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,10.0,1.0,0.0,4.433121573393157,3.362967481886166,4.567800415195365,1.670127553043192,45.50275508664804,0.0,1.4373655725556094,0.0,0.280569840552178,0.0,0.0,0.0,0.978024000404785,0.978521041923363,0.9784501072359049,0.2783928133130863,1.3475985429299204,0.5240372752486151,-0.051954394972883636,16,0.022798808705438704,0.01700420055447117,,14.834729074435883,2.1420796881489217,2.1420796881489217,0.7142947909966161,12.182183710593403,716.4220200514018,0.0,0.0,0.4590728570778829,26.99761483095258,0.0,0.0,,,,,7.930767897081531,466.40051507720983,716.4220200514018,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,0.5503230813040102,,9,5.296543362788557e-12,193
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,11.0,0.0,1.0,0.8473588350961918,3.597759889033022,0.3176914887314176,2.9522388139558897,39.446811207727144,0.0,0.7209367956222049,0.0,0.2849290184026944,0.0,0.0,0.0,0.9998496054927337,0.9998530811906573,0.9998525853751132,0.006727694178013028,0.601416472080712,0.31427289737005915,-0.09681391970736558,17,0.05323156322661457,0.007588763257185236,,2216.0596679300456,2.1420796881489217,2.1420796881489217,0.7621130000793215,10.8504818715794,1429.8089825513907,0.0,0.0,0.42576046534025624,56.104064774604126,0.0,0.0,,,,,3.9154513777644393,515.9538181741524,1429.8089825513907,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,0.4817087302758828,,22,9.74122459383956e-16,200
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,12.0,0.0,1.0,3.1575880151040994,4.0216489824997135,1.4417426349854352,0.35080033081903855,38.63964617412917,0.0,0.8064042159360527,0.0,0.3126699638015419,0.0,0.0,0.0,0.9967028469907074,0.99677881167887,0.9967679744821768,0.028244307363594602,0.6806162385029517,0.31486125889860633,-0.10434887583261415,18,0.01616620586458569,0.00858811778986602,,100.76398680736969,2.1420796881489217,1.6467031203422398,0.5369542142916479,2.573423132645958,299.64925908242634,0.0,0.0,0.4661852811610065,54.282590500925025,0.0,0.0,,,,,5.463391617485149,636.1570429241144,299.64925908242634,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,10,0.5368434798905195,,4,5.163777284285482e-16,284
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,3.0,0.0,1.0,0.6396662873688916,4.9118275605247685,2.3700014733886596,0.8056471605338481,13.754688633200903,0.0,5.496848232490434,0.0,0.0835737156693994,0.0,0.0,0.0,0.9999994730856006,0.9999994852646585,0.9999994835272956,1.1957920088061452e-07,0.007733475691124316,0.008584903099317233,-0.06698064803815863,10,0.0009067394800811741,9.758215629196028e-05,,632613.4908441779,2.1420796881489217,1.3131094983044918,0.8349664204952044,16.984738337164856,174055.7800992579,0.0,0.0,0.20268197614497901,2077.039326109643,0.0,0.0,,,,,7.281829033913429,74622.54689398961,174055.7800992579,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,0.15853065687169718,,7,8.302722750004414e-16,237
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,6.0,0.0,0.0,4.615007320168069,4.4282749072269505,4.941020714670759,1.5488500851428364,15.952896907116356,0.0,4.812517383119802,0.0,0.2569848923911372,0.0,0.0,0.0,0.9675981669395856,0.96832337706106,0.9682198581667018,0.1501058446763767,0.3349106981031339,0.19620067780041214,-0.04552551071362673,13,0.00544274377376725,0.004225953425270059,,9.954150486233955,2.1420796881489217,2.1420796881489217,0.6906911908569168,30.637482046802404,7249.839021792939,0.0,0.0,0.2119314392140849,50.14997040591886,0.0,0.0,,,,,9.36929562189771,2217.0844491261673,7249.839021792939,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,9,0.4177012130331749,,7,3.4589676764294924e-15,39
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,11.0,1.0,0.0,4.3214660237234845,4.449757233406279,2.19881529278625,2.9770654338454996,40.727896636069914,0.0,4.870573813538137,0.0,0.10789619805585601,0.0,0.0,0.0,0.9999758539597743,0.9999764120565784,0.9999763324431068,0.00295624027043474,0.300620139920552,0.12318536961533413,-0.15868274216373401,18,0.00521732911245123,0.003793270018538513,,13804.552694298418,2.1420796881489217,2.1420796881489217,0.7860175556551241,23.956710634429715,6315.582733986298,0.0,0.0,0.5436877579733265,143.3295692940944,0.0,0.0,,,,,6.648572526192529,1752.7285148959998,6315.582733986298,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|PHASE_BEHAVIOUR_UNKNOWN,8,0.09166842104189202,,13,1.749254538965036e-14,214
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,6.0,4.0,0.0,1.0,4.261744887778081,3.4977579868093756,2.09281634545947,0.5190530663261171,37.0345344345976,0.0,1.3160967629224154,0.0,0.23679826701763784,0.0,0.0,0.0,0.9985272995286064,0.9985612904558792,0.9985564414522827,0.02200331964084231,0.5050332209253412,0.2796653316597254,-0.09166034703698,12,0.008887789524433158,0.006372584936619094,,226.00823428896535,2.1420796881489217,1.6467031203422398,0.6313017388054194,4.5698708259704,717.1141493478306,0.0,0.0,0.38861351581914166,60.98208492852453,0.0,0.0,,,,,5.5905743322688455,877.2851814251164,717.1141493478306,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,0.48615066112186456,,3,7.032714208223884e-16,217
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,7.0,3.0,1.0,0.0,2.737300311386033,1.282338493923886,4.079258703527108,2.352258639611079,45.870385912171294,0.0,4.96599000299678,0.0,0.0659784775965672,0.0,0.0,0.0,0.9999750019203014,0.9999755797101437,0.9999754972874247,0.005559961623614785,0.1877855308971863,0.23234616348458356,-0.0447374467690322,12,0.005145184384302203,0.002369505996690331,,13334.024239417591,2.1420796881489217,2.1420796881489217,0.8296329420042502,23.273949742591544,9822.279316912485,0.0,0.0,0.17646408475896339,74.47294288575094,0.0,0.0,,,,,5.361597197450994,2262.7489463795173,9822.279316912485,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,9,0.2035714994931547,,26,4.254088130515621e-12,204
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,9.0,1.0,0.0,1.0,1.320530961616072,4.739784833512939,2.6559975579210517,0.809499484378179,21.357193476813066,0.0,3.389004708745256,0.0,0.07848336816924582,0.0,0.0,0.0,0.9999999984690987,0.9999999985044837,0.9999999984994361,1.2840146163886406e-09,0.025292550049532018,0.018739200176197568,-0.09933156047408515,12,0.001436498884807226,0.00031914519040750244,,217736654.61336175,2.1420796881489217,1.3131094983044918,0.8354130931857328,12.838041609002582,40226.335833575475,0.0,0.0,0.3036855051833999,951.559084426863,0.0,0.0,,,,,7.395782391433991,23173.723476736846,40226.335833575475,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,0.11779450845156773,,7,4.388785820801818e-13,93
