# regime: cohort=sys_1419f400c83e9ad8 (DMDODGA in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus, ASSUMED_PLACEHOLDER values)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_DMDODGA,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,2.0,0.0,0.0,1.635164002255088,3.2224607998261408,2.226757251942991,5.16711472356782,12.092580520010845,0.0,4.577352298188874,0.0,0.07391795631678463,0.0,0.0,0.0,0.999999999999832,0.9999999999998359,0.9999999999998354,0.001901854893011443,0.08806087905355833,0.16582706111948955,-0.032363300765459284,14,0.004039084715605519,0.001111165381029657,,1984413082406.4607,9.963502471760446,9.963502471760446,0.8649747759616085,26.843477069591778,24157.94941768018,0.0,0.0,0.11690360008342726,105.20810140350036,0.0,0.0,,,,,5.449218051769131,4904.056718109446,24157.94941768018,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.1205819951791005,,10,1.501966612641666e-15,250
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,2.0,0.0,0.0,4.741498886344053,4.490568400859755,1.82150022853626,4.49028934016612,47.86026473928828,0.0,3.3450166627801017,0.0,0.022013755959665225,0.0,0.0,0.0,0.999999999999935,0.9999999999999365,0.9999999999999363,3.913649306370198e-12,0.12706142159720862,0.04434029322691383,-0.20539018587523963,14,0.00200982998166187,0.0016032800769268181,,5127594155715.922,1.9044264929702002,1.5810663770038633,0.7994046595825229,26.25690003737893,16376.988908705456,0.0,0.0,0.6447593774850909,402.15018371647926,0.0,0.0,,,,,6.312068629396014,3936.9719116668907,16376.988908705456,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.3059712006511115,,13,2.206450249396208e-15,291
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,12.0,11.0,0.0,0.0,1.813327984283784,3.2522778402775727,4.044274657509787,3.4191450184283694,21.22155392483863,0.0,3.7396303602675496,0.0,0.0656313666864491,0.0,0.0,0.0,1.0,1.0,1.0,9.988661134845985e-06,0.1606850760372851,0.1746003004269786,-0.05696700886321184,24,0.006646001609883253,0.002027548392199869,,2.61711203156952e+16,9.963502471760446,9.963502471760446,0.8777924472244639,26.244101870614283,12943.761032573779,0.0,0.0,0.20705516869802437,102.12095035293912,0.0,0.0,,,,,7.29655249778736,3598.7069536084787,12943.761032573779,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.1770816776069881,,11,2.537406458247008e-15,295
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,1.0,10.0,1.0,0.0,3.3542638907762274,0.980435266124313,0.6498532157961088,4.472092736968399,44.814963359122,0.0,5.442157738990157,0.0,0.08470138822294845,0.0,0.0,0.0,0.9957519678178214,0.9958497490434217,0.9958357992152873,0.061444465460476,0.16797665932787903,0.1818444974872514,-0.031339921077761186,13,0.0037558909673846503,0.0021195546838980762,,78.13437101498569,9.963502471760446,9.963502471760446,0.8888694438394876,7.921201140254653,3737.2006489998926,0.0,0.0,0.13181451158205615,62.189719653581136,0.0,0.0,,,,,1.6302884819204218,769.1655677984942,3737.2006489998926,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.6771880369627608,,16,3.6700986066108036e-14,119
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,2.0,5.0,1.0,0.0,0.3602183709453357,4.9864671409237165,4.295112571640072,4.496774421722307,49.26294432991227,0.0,4.305734941661263,0.0,0.07249690754319299,0.0,0.0,0.0,0.9999999995453939,0.9999999995559015,0.9999999995544027,4.0750465531102384e-07,0.05675773231089394,0.017328854454975482,-0.24139122324294482,9,0.011817359320530137,0.0007161775799587063,,733235315.9085941,9.963502471760446,9.963502471760446,0.8932091009840111,40.91663417214376,57131.96742978599,0.0,0.0,0.7369441594987864,1028.9964111153515,0.0,0.0,,,,,9.281579712563788,12959.88588905415,57131.96742978599,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.288740742301005,,8,7.402823489871627e-12,104
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,3.0,3.0,1.0,0.0,0.2737948009394215,0.8259393354125824,4.989406921465011,1.5557715474686078,38.1320749900281,0.0,2.714343079551089,0.0,0.027055186488310463,0.0,0.0,0.0,0.9999996659800401,0.9999996737005526,0.9999996725992089,1.2357388017374814e-07,0.020941055379623215,0.04986762415110613,-0.02992420152169482,8,0.005736336658267079,0.0002642373779383926,,997944.0212570763,2.420184585021508,1.3479684654112574,0.7459297285022032,14.827935066312884,56115.96354006374,0.0,0.0,0.09448434202549967,357.5737193680784,0.0,0.0,,,,,5.815346256877593,22008.038008284544,56115.96354006374,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.629380697274111,,11,1.2823592820003782e-15,203
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,3.0,4.0,0.0,1.0,3.9066236055102364,4.952223356849351,2.338422157054731,3.202687792911052,37.67945367476659,0.0,5.089310622967445,0.0,0.06507835275983984,0.0,0.0,0.0,0.9999916197205702,0.999991813420206,0.9999917857886276,0.005589575759789094,0.21557043006942478,0.0843987744600309,-0.1704292883062954,9,0.004138556433336048,0.0027201000221805122,,39775.58775888324,9.963502471760446,9.963502471760446,0.9084641672021934,27.761382017631497,10206.015143287694,0.0,0.0,0.5597912116845066,205.79802474901695,0.0,0.0,,,,,7.2906455139040816,2680.285818335344,10206.015143287694,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.7666272889445145,,11,1.4927316155833855e-15,265
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,4.0,1.0,0.0,2.334183124545338,0.9642037200457942,2.5574725335952873,1.8812238349751431,36.66673689656021,0.0,3.897930474672388,0.0,0.11311005265888119,0.0,0.0,0.0,0.9998508119515932,0.9998542597716679,0.9998537679329687,0.08674903346768921,0.21498618255315938,0.272040805936867,-0.019230240426116787,10,0.006907754375367462,0.0027127278993831477,,2233.9832683839954,8.23266455367717,8.23266455367717,0.9040058255410205,11.78273314676052,4343.499821504331,0.0,0.0,0.10606261235281127,39.09813895338675,0.0,0.0,,,,,3.5216762536410817,1298.2047533930263,4343.499821504331,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.5986493401371844,,11,1.7376979684983228e-12,299
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,10.0,1.0,0.0,4.433121573393157,3.362967481886166,4.567800415195365,3.547303192702092,45.50275508664804,0.0,1.4303660144861396,0.0,0.0835647857485812,0.0,0.0,0.0,0.9999999238137783,0.9999999255747415,0.9999999253235371,0.0095105638815215,0.4173527736796438,0.1998909231721562,-0.12172282766665438,16,0.007060816516704464,0.0052662199012057966,,4375243.981370717,9.963502471760446,9.963502471760446,0.8825982405196384,18.46309176029924,3505.947739871588,0.0,0.0,0.4590728570778837,87.17312715573664,0.0,0.0,,,,,7.930767897081531,1505.9697555101409,3505.947739871588,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.4144488562666564,,24,1.8267941994759545e-15,193
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,12.0,0.0,1.0,3.1575880151040994,4.0216489824997135,1.4417426349854352,1.119809055780293,38.63964617412917,0.0,0.7992387723899153,0.0,0.09353245181972718,0.0,0.0,0.0,0.9999959451982664,0.999996038920313,0.9999960255507067,0.006416754365886492,0.20520476413650526,0.09594318826840391,-0.14000473641009764,18,0.00487408656120406,0.002589304494589044,,82206.72763673883,8.23266455367717,8.23266455367717,0.9221104837111127,5.655775563460741,2184.283685167119,0.0,0.0,0.4661852811610067,180.04266479095435,0.0,0.0,,,,,5.463391617485149,2109.9842173456927,2184.283685167119,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.799735936315429,,16,2.0772365690131985e-15,284
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,6.0,0.0,0.0,4.615007320168069,4.4282749072269505,4.941020714670759,3.32415889816345,15.952896907116356,0.0,4.806405183144528,0.0,0.07624123481551114,0.0,0.0,0.0,0.9999965655730731,0.9999966449559224,0.9999966336318268,0.07771081233390471,0.3214215956499813,0.25873898865342476,-0.04653719339761318,13,0.0052235279386015545,0.004055745907150811,,97056.13065061183,9.963502471760446,9.963502471760446,0.8657379710484352,38.46883700939041,9485.021470789088,0.0,0.0,0.2119314392140859,52.254614580371765,0.0,0.0,,,,,9.36929562189771,2310.1288484020693,9485.021470789088,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.2262484349251082,,9,1.4561975908596954e-15,39
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,6.0,4.0,0.0,1.0,4.261744887778081,3.4977579868093756,2.09281634545947,1.4293854232533616,37.0345344345976,0.0,1.3090653221804494,0.0,0.06997292427778287,0.0,0.0,0.0,0.9999999869298728,0.9999999872319748,0.9999999871888796,0.005171506418226432,0.23100917512465083,0.13075581108350834,-0.11221215047203179,12,0.004065397763257903,0.0029149084230991125,,25503449.636978526,9.963502471760446,9.963502471760446,0.9061898524796747,7.739277583946757,2655.0671446886845,0.0,0.0,0.38861351581914205,133.31928809138043,0.0,0.0,,,,,5.5905743322688455,1917.924517959635,2655.0671446886845,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.7972502855054835,,11,1.5588802854142753e-13,217
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,9.0,1.0,0.0,1.0,1.320530961616072,4.739784833512939,2.6559975579210517,1.963791873021537,21.357193476813066,0.0,3.382518254346864,0.0,0.02081329851717787,0.0,0.0,0.0,0.9999999999998059,0.9999999999998104,0.9999999999998098,3.582339936608858e-13,0.03218379819659375,0.02384491347316636,-0.09881471686305551,12,0.0018278896405355992,0.00040609999321434935,,1718055521352.2378,1.9044264929702002,1.3479684654112574,0.8370946650934721,18.291911159092095,45042.87482082568,0.0,0.0,0.3036855051833994,747.8096780541113,0.0,0.0,,,,,7.395782391433991,18211.727444009877,45042.87482082568,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.5503245400965728,,15,2.0003250993148463e-15,93
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,9.0,2.0,0.0,1.0,4.018713662428898,1.3432775315616154,0.9110238698728026,3.1725308844775637,25.22990910822015,0.0,4.245675989599033,0.0,0.07332079288477515,0.0,0.0,0.0,0.9999994075422013,0.9999994212362237,0.9999994192827487,0.060648025094688016,0.11970186581793062,0.1306856719552226,-0.024913130092069087,13,0.0022339585973186102,0.001510416098170521,,562627.644724063,9.963502471760446,9.963502471760446,0.9045097035554748,8.129501625574562,5382.292757221903,0.0,0.0,0.10167231008524187,67.3141064958137,0.0,0.0,,,,,2.254301401434418,1492.5035585656972,5382.292757221903,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.7947283922618544,,9,2.460574066419429e-15,255
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,10.0,11.0,1.0,0.0,2.9379527491196162,3.515442066452123,2.003992817181534,0.7462714536552917,27.683364023412356,0.0,4.086292035490829,0.0,0.11302071240384964,0.0,0.0,0.0,0.9999999999922833,0.9999999999924618,0.9999999999924363,0.009940884868271457,0.24042395420712775,0.17762393352558625,-0.07928746586327652,23,0.006137537974679126,0.0030337055177786687,,43196671610.95136,8.23266455367717,8.23266455367717,0.8925566786193946,10.812373949201922,3564.081578069228,0.0,0.0,0.29195778728643323,96.2380117567277,0.0,0.0,,,,,5.519434883633657,1819.370684230117,3564.081578069228,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.312345834789919,,15,1.5962670705608017e-15,95
1,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,1.0,1.0,2.0,0.0,4.89463623206637,2.6210673847882315,3.140690548744737,1.531474834403951,6.8382806010327775,0.0,5.059258215174489,0.0,0.09062362193392676,0.0,0.0,0.0,0.9852581089046571,0.985593943231207,0.9855460219086801,0.08569826467367804,0.12364510108925526,0.15878582672915112,-0.008650211669702933,5,0.0018946009758480454,0.0015601724323093863,,22.277967427030976,9.963502471760446,9.963502471760446,0.851858768514716,19.90366319913784,12757.348346218496,0.0,0.0,0.053770782754191046,34.46464098497041,0.0,0.0,,,,,5.7617579335329685,3693.026369530414,12757.348346218496,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.3341189778378015,,8,2.1883211412390697e-13,14
