# regime: cohort=sys_d93f24ac2fbe9b76 (2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide in chlorinated, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,11.0,0.0,0.0,2.4356771150320013,1.2270570516159494,2.4003349342376272,0.05468676575028258,43.27156107366465,0.0,1.8669936556809723,0.0,0.06809015418581978,0.0680699440146348,0.0,0.0,0.9998282424723166,0.9998322117982765,0.9998316455654257,0.00015163879209591688,0.3073107998908626,0.43386779777221735,-0.03004836415805574,23,0.009462793672268778,0.003877693769642887,,1940.3870404924994,1.096777476205587,1.0,0.5784131921276507,4.548513875275007,1172.9946059391634,0.0,0.0,0.1592900224496113,41.078546144266824,0.0,0.0,,,,,3.627391985853577,935.4508636682876,1172.9946059391634,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,3.861837745007614,,10,2.6919871684441907e-12,272
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,1.0,10.0,0.0,0.0,3.1900465281887573,0.24249934184125238,3.382856121519433,0.43132189776859825,3.9921952354959536,0.0,2.761612339699294,0.0,0.7690842043701119,0.19452121550614618,0.0,0.0,0.7511453772551275,0.7554909682613955,0.7548679903051261,0.8571811893204547,0.868580281113126,0.8830985629352883,0.0641754163663749,13,0.020420868632430762,0.01095987627412759,,1.00613679447325,1.096777476205587,1.0,0.19392218374675024,9.446732484945965,861.9378767300844,0.0,0.0,0.0029043141513286548,0.264995158584474,0.0,0.0,,,,,3.6253554633606853,330.7843421479924,861.9378767300844,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,4.818209645086005,,3,1.2467641364112343e-15,117
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,1.0,10.0,1.0,0.0,3.3542638907762274,0.980435266124313,0.6498532157961088,2.172744635416855,44.814963359122,0.0,5.448102837771355,0.0,0.6857676418279964,0.10753280686613614,0.0,0.0,0.9689670713995492,0.9696626036448847,0.9695633237637598,0.474096133848525,0.8803604701020468,0.6934705030571585,0.022088864730301395,13,0.019684508258047,0.01110852046581814,,10.407945313777352,1.096777476205587,1.0769253584473573,0.2582805758240681,5.670702613958719,510.48225831765376,0.0,0.0,0.13181451158205615,11.86607271307287,0.0,0.0,,,,,1.6302884819204218,146.76018169448918,510.48225831765376,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,4.610880861410134,,4,3.0928236363739936e-16,119
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,2.0,2.0,0.0,0.0,2.9128552094225877,1.317880870254862,3.0160799932867923,2.2623462327708665,4.951900103828871,0.0,4.799947298752176,0.0,0.5081369892475813,0.35744242672252885,0.0,0.0,0.9138675420213459,0.9156905536330326,0.9154300533691333,0.7048704342425578,0.7810776078988667,0.8758083660128657,0.05205480617416587,6,0.020111133709260962,0.009855754418109085,,3.536675036983256,1.096777476205587,1.0769253584473573,0.28060891770324503,17.4585278386593,1771.4045113158243,0.0,0.0,0.019578043254747147,1.9864581060151223,0.0,0.0,,,,,4.333960863541654,439.73912900857,1771.4045113158243,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,4.095389647061028,,3,4.3697784184895023e-16,11
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,2.0,5.0,1.0,0.0,0.3602183709453357,4.9864671409237165,4.295112571640072,2.1861589700143744,49.26294432991227,0.0,4.3119787377967445,0.0,0.5790863944950358,0.3087290890052597,0.0,0.0,0.9999566948077787,0.9999576957187687,0.9999575529370354,5.256540187031524e-05,0.30300085225525414,0.09249461260181639,-0.22292298924711781,9,0.06308690991940737,0.0038233102038846348,,7696.973068877615,1.096777476205587,1.0769253584473573,0.33826634956783425,29.4216439541678,7695.33267906806,0.0,0.0,0.7369441594987864,192.75029233830463,0.0,0.0,,,,,9.281579712563788,2427.629257791674,7695.33267906806,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.7624605815866987,,3,3.8343951271494563e-16,104
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,3.0,3.0,1.0,0.0,0.2737948009394215,0.8259393354125824,4.989406921465011,0.58774310007426,38.1320749900281,0.0,2.7210051571043303,0.0,0.18187330445895422,0.4237443859378453,0.0,0.0,0.9996276295113076,0.9996362333271107,0.9996350059694771,0.0001066172838907226,0.08867583285586089,0.21091403164256628,-0.024844093210976994,8,0.024290773387114335,0.001118924960350181,,894.8324852681121,1.096777476205587,1.0,0.5191548740776245,14.061642109667,12567.100214893982,0.0,0.0,0.09448434202549967,84.44207196515633,0.0,0.0,,,,,5.815346256877593,5197.262071138006,12567.100214893982,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,3.863861158841167,,6,7.020032335790505e-14,203
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,3.0,4.0,0.0,1.0,3.9066236055102364,4.952223356849351,2.338422157054731,1.4828313321268711,37.67945367476659,0.0,5.0953484640803435,0.0,0.5142396633261457,0.2621398455386588,0.0,0.0,0.9913472722078654,0.9915455799109216,0.9915172861370861,0.33046079256938243,2.034566518310132,0.6849407069787351,-0.03400458168824236,9,0.039059941341169996,0.025672465513014987,,38.19016368876662,1.096777476205587,1.0769253584473573,0.31337913381850996,19.258387703546997,750.1573112946129,0.0,0.0,0.5597912116845066,21.80512079763875,0.0,0.0,,,,,7.2906455139040816,283.9869630054813,750.1573112946129,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,4.414275062179522,,3,2.065718988768163e-15,265
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,4.0,1.0,0.0,2.334183124545338,0.9642037200457942,2.5574725335952873,0.7646242945174194,36.66673689656021,0.0,3.904281458129033,0.0,0.9340921577671331,0.02085222193692113,0.0,0.0,0.8387765346647451,0.841913934063444,0.8414649443576545,0.5691292853294543,0.9679176890267818,0.8459851105064777,0.03723962255940489,10,0.031100313387429173,0.012213330587793286,,1.734190352751604,1.096777476205587,1.0,0.1843231184782046,10.722346181801447,877.9215550357725,0.0,0.0,0.10606261235281116,8.684167810770333,0.0,0.0,,,,,3.5216762536410817,288.3469196486706,877.9215550357725,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,4.241003792224364,,3,5.253654082713638e-16,299
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,10.0,1.0,0.0,4.433121573393157,3.362967481886166,4.567800415195365,1.670127553043192,45.50275508664804,0.0,1.4373655725556094,0.0,0.6758324243559116,0.4594331788238148,0.0,0.0,0.9332787723797196,0.9347202886805516,0.934514381743376,0.44240574650630493,1.9989363515611969,0.7628841059490834,-0.0031040593255378945,16,0.03381820775385126,0.025222878724451912,,4.662577941416866,1.096777476205587,1.0769253584473573,0.2766099247198003,12.182183710593403,482.9814964294136,0.0,0.0,0.4590728570778829,18.200652752330058,0.0,0.0,,,,,7.930767897081531,314.4275474548897,482.9814964294136,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,4.084650092405915,,3,1.0547776201966462e-13,193
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,12.0,0.0,1.0,3.1575880151040994,4.0216489824997135,1.4417426349854352,0.35080033081903855,38.63964617412917,0.0,0.8064042159360527,0.0,0.7629613303184708,0.24990171421580926,0.0,0.0,0.9563481822464017,0.9573140788507862,0.9571761728066148,0.10148405117072841,0.7278968629493989,0.30233233082604305,-0.10080282899913061,18,0.01728922977287305,0.009184711801224956,,7.302851148488304,1.096777476205587,1.0,0.2762197293818942,2.573423132645958,280.18550699682737,0.0,0.0,0.4661852811610065,50.756658592034626,0.0,0.0,,,,,5.463391617485149,594.8353890381734,280.18550699682737,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,4.442706858532452,,3,5.093024288093432e-15,284
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,3.0,0.0,1.0,0.6396662873688916,4.9118275605247685,2.3700014733886596,0.8056471605338481,13.754688633200903,0.0,5.496848232490434,0.0,0.1411286568169412,0.09483948218141425,0.0,0.0,0.9999936430995127,0.9999937900315755,0.9999937690714706,5.673645530463646e-06,0.11882981135855937,0.13190828061745144,-0.05864842286310101,10,0.013932633355667719,0.0014994123841940057,,52436.122765888766,1.096777476205587,1.0,0.562301969217713,16.984738337164856,11327.596407905377,0.0,0.0,0.20268197614497901,135.17427112216944,0.0,0.0,,,,,7.281829033913429,4856.455175823897,11327.596407905377,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,4.04813196293534,,7,5.900058055175321e-16,237
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,6.0,0.0,0.0,4.615007320168069,4.4282749072269505,4.941020714670759,1.5488500851428364,15.952896907116356,0.0,4.812517383119802,0.0,0.6118161364902295,0.16971466382372255,0.0,0.0,0.9564891133374807,0.9574520302569784,0.957314550022085,0.7791298807013841,1.6951065158107803,0.9724595070173749,0.056489175614446746,13,0.02754773283462064,0.021389108282477795,,7.327584632295461,1.096777476205587,1.0769253584473573,0.18748867833029134,30.637482046802404,1432.3870655188082,0.0,0.0,0.2119314392140849,9.908381238487701,0.0,0.0,,,,,9.36929562189771,438.04049697448795,1432.3870655188082,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,3.7556860975088324,,3,1.3039629148673099e-14,39
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,11.0,1.0,0.0,4.3214660237234845,4.449757233406279,2.19881529278625,2.9770654338454996,40.727896636069914,0.0,4.870573813538137,0.0,0.20714682329446626,0.3152307926230114,0.0,0.0,0.9995527459978464,0.9995630792803238,0.9995616052073961,0.01959117346919864,1.4217717074487344,0.5802790581889361,-0.07459637459912033,18,0.02467516288992537,0.017940128670344245,,744.9553208280095,1.096777476205587,1.096777476205587,0.41056755548104823,23.956710634429715,1335.3700564049534,0.0,0.0,0.5436877579733265,30.305677733073576,0.0,0.0,,,,,6.648572526192529,370.5978172376705,1335.3700564049534,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.940032252793336,,5,3.2191065909688914e-12,214
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,6.0,5.0,1.0,0.0,4.196347850671324,4.0598170337787485,1.3290889370465573,0.4087544977407023,42.09613558688339,0.0,5.580240910601505,0.0,0.4382045339163235,0.14011470874657342,0.0,0.0,0.9969012674708981,0.996972674539749,0.9969624875775416,0.09596155821106127,1.4577763087119113,0.5976275452810541,-0.061569385158495624,13,0.02605437562472387,0.0183944401297732,,107.23752998024105,1.096777476205587,1.0,0.2983926189134585,9.076104932896447,493.41566630266084,0.0,0.0,0.5127078249356668,27.872977993268684,0.0,0.0,,,,,5.388905970825306,292.96384846760486,493.41566630266084,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,4.305266522531602,,4,3.423231597492668e-16,33
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,7.0,3.0,1.0,0.0,2.737300311386033,1.282338493923886,4.079258703527108,2.352258639611079,45.870385912171294,0.0,4.96599000299678,0.0,0.09337015347639668,0.378865863056426,0.0,0.0,0.9984636611664593,0.9984991187025887,0.9984940604723244,0.015302737745753308,0.5846765960479404,0.7259784238417657,-0.014970616882725649,12,0.016019705445250065,0.0073775369904223185,,216.6326939883333,1.096777476205587,1.0769253584473573,0.5529258674381448,23.273949742591544,3154.7045813265727,0.0,0.0,0.17646408475896339,23.9191053854495,0.0,0.0,,,,,5.361597197450994,726.7462304033904,3154.7045813265727,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.916976298486737,,10,1.0404236368665565e-15,204
