# regime: cohort=Pr/Nd case: literature placeholder entries PC88A and Cyanex 272 (no corpus rows), feed_status assumed (U1); holdout=none (computed regimes, consistency checks are not validation); averaging_unit=one factor at a time, median draw; status_of_parameters=PLACEHOLDER_PARAMETERS (assumed with ranges, --allow-placeholders), feed_status assumed, spec_status assumed
system_id,factor,value,status,purity_mol,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,consumption_index,acid_mol_per_kg_oxide,base_mol_per_kg_oxide,n_stages_total,regime_status,flags,max_loading_PC88A,max_loading_Cyanex 272
sys_f02db527a94a5e86,sf_nd_pr,1.175,converged_newton,0.8504777004132361,0.9999999999999997,1.8959885420964178,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,sf_nd_pr,1.25,converged_newton,0.8504777004132362,1.0,1.8959885420964178,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,sf_nd_pr,1.325,converged_newton,0.8504777004132361,0.9999999999999994,1.8959885420964178,0.9999999999999996,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,sf_nd_pr,1.4,converged_newton,0.8504777004132362,1.0,1.8959885420964178,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,log_k_Nd (2-log window clipped to range),-4.263362462583089,converged_newton,0.8504777004132362,0.9999999999999994,1.8959885420964173,1.0,0.07499999999999998,589.4225158490598,442.09335532860223,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.1423099241429902
sys_f02db527a94a5e86,log_k_Nd (2-log window clipped to range),-3.797521846937317,converged_newton,0.8504777004132362,1.0,1.8959885420964173,0.9999999999999998,0.07499999999999998,589.4225158490598,442.09335532860223,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299026
sys_f02db527a94a5e86,log_k_Nd (2-log window clipped to range),-3.3316812312915447,converged_newton,0.8504777004132361,1.0,1.8959885420964178,1.0,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299037
sys_f02db527a94a5e86,log_k_Nd (2-log window clipped to range),-2.865840615645772,converged_newton,0.8504777004132361,1.0,1.8959885420964178,1.0,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299035
sys_f02db527a94a5e86,log_k_Nd (2-log window clipped to range),-2.4,converged_newton,0.8504777004132362,1.0000000000000002,1.8959885420964173,1.0,0.07499999999999998,589.4225158490598,442.09335532860223,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,ligand_total_M,0.2,converged_newton,0.9999999999677796,8.887239661392977e-15,3.792048289818496e-05,4.232250872379586e-05,-0.06719629662101395,23090896.548898168,22104252.693472687,986643.8554254799,44,OUT_OF_DOMAIN,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.06504217057797378
sys_f02db527a94a5e86,ligand_total_M,0.525,failed,,,,,,,,,44,INADMISSIBLE,ALKALI_EXCESS|HIGH_LOADING|MEDIUM_STRENGTH_UNMODELLED|NOT_CONVERGED|OOD_ACID|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,,
sys_f02db527a94a5e86,ligand_total_M,0.8500000000000001,converged_ss,0.8504777004132362,1.0000000000000002,1.8959885420964173,1.0,0.07499999999999998,525.9596578489704,442.09335532860223,83.86630252036822,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.2499979255986006
sys_f02db527a94a5e86,ligand_total_M,1.175,converged_newton,0.8504777004132362,1.0000000000000002,1.8959885420964173,1.0,0.07499999999999998,558.0261852832289,442.09335532860223,115.93282995462665,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.18084956319898768
sys_f02db527a94a5e86,ligand_total_M,1.5,converged_newton,0.8504777004132362,0.9999999999999997,1.8959885420964173,0.9999999999999998,0.07499999999999998,590.0927127174873,442.09335532860223,147.9993573888851,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14166549117254096
sys_f02db527a94a5e86,saponification_degree,0.0,converged_newton,0.9999946455047307,2.1632092721028987e-07,0.005812421438300229,0.006486919022171564,-0.0667632090493588,144209.07794413346,144209.07794413346,0.0,44,OUT_OF_DOMAIN,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA,,0.041858323782864124
sys_f02db527a94a5e86,saponification_degree,0.3,converged_ss,0.8504777004132362,1.0,1.8959885420964173,0.9999999999999998,0.07499999999999998,530.4908516408767,442.09335532860223,88.39749631227451,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299026
sys_f02db527a94a5e86,saponification_degree,0.5,converged_newton,0.8504777004132362,1.0,1.8959885420964178,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,oa_ext (x reference),0.5,failed,,,,,,,,,44,INADMISSIBLE,ALKALI_EXCESS|HIGH_LOADING|MEDIUM_STRENGTH_UNMODELLED|NOT_CONVERGED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,,
sys_f02db527a94a5e86,oa_ext (x reference),1.0,converged_newton,0.8504777004132362,1.0,1.8959885420964178,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,oa_ext (x reference),2.0,converged_newton,0.8504777004132362,1.0000000000000002,1.8959885420964178,1.0,0.07500000000000001,736.7516763695172,442.0933553286022,294.65832104091504,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.07115496207149515
sys_f02db527a94a5e86,feed_total_metal_M,0.03,converged_newton,0.9228388239928125,1.0000000000000002,3.986628473654725,1.0,0.022499999999999992,934.4055542075321,700.8461258088007,233.55942839873137,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.08273010422973243
sys_f02db527a94a5e86,feed_total_metal_M,0.1,converged_newton,0.8504777004132362,0.9999999999999998,1.8959885420964173,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414298987
sys_f02db527a94a5e86,feed_total_metal_M,0.3,converged_ss,0.7957511559919196,1.0000000000000002,1.2986628473654722,1.0,0.22499999999999992,286.8433324247196,215.14538022459266,71.69795220012699,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,,0.3125379810380128
sys_f02db527a94a5e86,feed_ratio_nd_pr,1:1,converged_newton,0.7009554008264725,0.9999999999999999,2.3439828131446263,0.9999999999999998,0.05,715.1534965848582,536.3972369205285,178.75625966432978,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.1423099241429904
sys_f02db527a94a5e86,feed_ratio_nd_pr,3:1,converged_newton,0.8504777004132362,0.9999999999999998,1.8959885420964173,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414298987
