baseline_build_id,selected_build_id,selection_source,source_xyz_path,final_xyz_name,source_xyz_sha256,file_qc_status,qc_class,coreCN_max_dist,gap_after_coreCN,resolution_spec_json
6ddb7853aa70,7cbb3cdacf2b,all_remaining_resolved_existing,data/processed/geometries_all_remaining/20260718T190859Z_2441667/adaptive_cn_fill/accepted/Sm/Sm_Z62_ox3_CN8_nlig1_nitrate_7cbb3cdacf2b_attempt01_standard.xyz,Sm_6ddb7853aa70.xyz,f94aaccbe5c020387a6f8ae4d870029b98ecd3cf7ab841232f2304fe1dae51c5,accepted,OK,2.5095,0.1778,"{""Atomic Number_metal"":""62"",""COORDLIST"":""[51, 53, 56, 59]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O"",""build_id"":""7cbb3cdacf2b"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":"""",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Sm"",""n_fill"":""4"",""n_ligs"":""1""}"
6ebdcf56451b,6ebdcf56451b,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated/sibling_template_amide_core/accepted/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_6ebdcf56451b_attempt01_standard.xyz,Tb_6ebdcf56451b.xyz,6ef9b1770a10cb1160a22dc4fee58d5c24b35690575d409630c97ca0ced1e3b6,accepted,OK,2.6304,0.1673,"{""Atomic Number_metal"":""65"",""COORDLIST"":""[22, 25, 30]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC"",""build_id"":""6ebdcf56451b"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""65|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Tb"",""n_fill"":""2"",""n_ligs"":""2""}"
6eed3d683da1,6eed3d683da1,canonical_geometry_index,data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_6eed3d683da1.xyz,Dy_6eed3d683da1.xyz,ab461b9254117da5c8ed28f8f6c021e6ff4e6656bd6ed627e45c097cfdf71760,accepted,OK,2.6533,1.7335,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[10, 13]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC"",""build_id"":""6eed3d683da1"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""66|CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""0"",""n_ligs"":""4""}"
6f2b8ea84d8f,6f2b8ea84d8f,canonical_geometry_index,data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_water_6f2b8ea84d8f.xyz,Tm_6f2b8ea84d8f.xyz,e3c4edb9d6e61f19492c9825cce391aef9da8c0061621876b4d6a604ffe00f03,accepted,OK,2.4871,1.7716,"{""Atomic Number_metal"":""69"",""COORDLIST"":""[18, 20, 23]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""6f2b8ea84d8f"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""69|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Tm"",""n_fill"":""2"",""n_ligs"":""2""}"
6f4e7788de0c,6f4e7788de0c,canonical_geometry_index,data/geometries/Tb/Tb_Z65_ox3_CN8_nlig4_nitrate_6f4e7788de0c.xyz,Tb_6f4e7788de0c.xyz,bfe06cb3787b53df5adb779f19787deea963366760accada215f5d2e5c28a2e3,accepted,OK,2.7229,0.7026,"{""Atomic Number_metal"":""65"",""COORDLIST"":""[9, 12]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1"",""build_id"":""6f4e7788de0c"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""65|CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Tb"",""n_fill"":""0"",""n_ligs"":""4""}"
6fcf4b2f3837,6fcf4b2f3837,canonical_geometry_index,data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_6fcf4b2f3837.xyz,Tb_6fcf4b2f3837.xyz,2280a165c4e6d011004786be438b23e581a48fa0dd996681c10f9f0f2620f0a3,accepted,OK,2.5898,1.3860,"{""Atomic Number_metal"":""65"",""COORDLIST"":""[18, 30, 48, 51]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1"",""build_id"":""6fcf4b2f3837"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""65|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Tb"",""n_fill"":""0"",""n_ligs"":""2""}"
703d7ea29cc6,703d7ea29cc6,canonical_geometry_index,data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_703d7ea29cc6.xyz,Dy_703d7ea29cc6.xyz,6e368c7dde424073b50e3fd93d19953746ed12d3ec593115c21003d4d66a4415,accepted,OK,2.5318,1.7448,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[4, 16, 28, 29]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1"",""build_id"":""703d7ea29cc6"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""66|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""0"",""n_ligs"":""2""}"
7090c77a2fc2,7090c77a2fc2,canonical_geometry_index,data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_water_7090c77a2fc2.xyz,Lu_7090c77a2fc2.xyz,f9051f75bf090ee086d7421c43b3c050c7eda94403c9e04d9079b343c8b86f7a,accepted,OK,2.8382,0.4595,"{""Atomic Number_metal"":""71"",""COORDLIST"":""[9, 26, 44]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]"",""build_id"":""7090c77a2fc2"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""71|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Lu"",""n_fill"":""2"",""n_ligs"":""2""}"
70e091c4e6a2,b0f064433a85,family_or_adaptive_regeneration,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Ce/Ce_Z58_ox3_CN8_nlig1_nitrate_b0f064433a85_attempt01_standard.xyz,Ce_70e091c4e6a2.xyz,0f22f92bbdb1560f5c25bcbfcdde1fc93ab325a13f3a22db83786bafe8f1c7c3,accepted,OK,2.5348,0.1598,"{""Atomic Number_metal"":""58"",""COORDLIST"":""[7, 20, 35, 36]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC"",""build_id"":""b0f064433a85"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":"""",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ce"",""n_fill"":""4"",""n_ligs"":""1""}"
71027d67add4,71027d67add4,focused_regeneration,data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_71027d67add4_attempt02_standard.xyz,Ce_71027d67add4.xyz,35900b1da39ee2ceb0cd88121141ce888662bf0d610b24feda431ef0a5068027,accepted,OK,2.8715,1.5945,"{""Atomic Number_metal"":""58"",""COORDLIST"":""[18, 23, 29]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""71027d67add4"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""58|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ce"",""n_fill"":""0"",""n_ligs"":""3""}"
710d25d80b46,710d25d80b46,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated_rescue/sibling_rescue_cn_up/accepted/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_710d25d80b46_attempt02_standard.xyz,Eu_710d25d80b46.xyz,87b50e5f717d4ffe2115ff534911e683e58fa20b6b22481828d7ea9903884d59,accepted,OK,2.6559,1.9665,"{""Atomic Number_metal"":""63"",""COORDLIST"":""[11, 14]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC"",""build_id"":""710d25d80b46"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""63|CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Eu"",""n_fill"":""1"",""n_ligs"":""4""}"
71135eb07a7d,71135eb07a7d,canonical_geometry_index,data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_water_71135eb07a7d.xyz,Tb_71135eb07a7d.xyz,a3771b13d5cc2412b33a6f0eaf981ab2c918130d5edac2562dff21187e50122e,accepted,OK,2.6237,1.5941,"{""Atomic Number_metal"":""65"",""COORDLIST"":""[26, 28, 31, 34]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC"",""build_id"":""71135eb07a7d"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""65|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Tb"",""n_fill"":""0"",""n_ligs"":""2""}"
71953fa62ef7,71953fa62ef7,canonical_geometry_index,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_71953fa62ef7.xyz,Eu_71953fa62ef7.xyz,e721a4a9e0b23c5a085c823b270c45db9aa1878b5908b76320ee82d3d2b8670f,accepted,OK,2.7032,0.7480,"{""Atomic Number_metal"":""63"",""COORDLIST"":""[18, 20, 23]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC"",""build_id"":""71953fa62ef7"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""63|CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Eu"",""n_fill"":""0"",""n_ligs"":""3""}"
71c5db64de9f,71c5db64de9f,canonical_geometry_index,data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_71c5db64de9f.xyz,Dy_71c5db64de9f.xyz,1b36065d79749dda50a1720f5185de5b3d09ff3de1fc6e1ada38d8fa96ecfc28,accepted,OK,2.3446,1.9385,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[10, 22, 32, 35]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1"",""build_id"":""71c5db64de9f"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""66|CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""0"",""n_ligs"":""2""}"
720a392ef0d0,720a392ef0d0,canonical_geometry_index,data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_720a392ef0d0.xyz,Lu_720a392ef0d0.xyz,61d8c67935ccf1758fe4e9d50b398692f98c77a91dea2cfe85fc7012dc67ce3e,accepted,OK,2.3826,1.8100,"{""Atomic Number_metal"":""71"",""COORDLIST"":""[10, 22, 34, 37]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1"",""build_id"":""720a392ef0d0"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""71|CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Lu"",""n_fill"":""0"",""n_ligs"":""2""}"
7218af7f73e0,7218af7f73e0,focused_regeneration,data/processed/geometries_regenerated_fail_long_bond/accepted/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_7218af7f73e0_attempt02_standard.xyz,Dy_7218af7f73e0.xyz,a5da9dfb9b3af434e2b6a281a15acd8754d8b77c0549e26bf20e9c1df42f30f0,accepted,OK,2.5771,1.9499,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[11, 20]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC"",""build_id"":""7218af7f73e0"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""66|CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""0"",""n_ligs"":""4""}"
721a61092186,721a61092186,focused_regeneration,data/processed/geometries_regenerated_fail_long_bond/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_721a61092186_attempt01_standard.xyz,Nd_721a61092186.xyz,ccd4e5609c32cf9632c2ad9e4d7f24e73e14c70a910370790949b5251bd1f1d5,accepted,OK,2.6165,1.7360,"{""Atomic Number_metal"":""60"",""COORDLIST"":""[18, 21, 25]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""721a61092186"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""60|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Nd"",""n_fill"":""0"",""n_ligs"":""3""}"
72b20e30d213,72b20e30d213,focused_regeneration,data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_72b20e30d213_attempt01_standard.xyz,Pr_72b20e30d213.xyz,c2437dc6cba41ea696dd82be5dccd5b0c54435575c8ec0ea8a868f249500fbd3,accepted,OK,2.8809,1.3320,"{""Atomic Number_metal"":""59"",""COORDLIST"":""[11, 13, 16]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC"",""build_id"":""72b20e30d213"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""59|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Pr"",""n_fill"":""0"",""n_ligs"":""3""}"
72cbb52679c0,72cbb52679c0,canonical_geometry_index,data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_72cbb52679c0.xyz,Dy_72cbb52679c0.xyz,6c4370f952be14c1ae65332ca8f2debbb53153e89fd42c3701c4118d16bbdabb,accepted,OK,2.5640,0.1686,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[11, 15, 23]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC"",""build_id"":""72cbb52679c0"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""66|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""2"",""n_ligs"":""2""}"
730ccd1931fb,730ccd1931fb,canonical_geometry_index,data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_water_730ccd1931fb.xyz,Nd_730ccd1931fb.xyz,a9956903a145fcbc1019b5e4d10900768dd36b11aeac9f765953fb7a855ee50a,accepted,OK,2.9323,0.8741,"{""Atomic Number_metal"":""60"",""COORDLIST"":""[18, 20, 23]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C"",""build_id"":""730ccd1931fb"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":""60|CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Nd"",""n_fill"":""0"",""n_ligs"":""3""}"
73947a2946b0,73947a2946b0,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated_rescue/sibling_rescue_cn_up/accepted/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_73947a2946b0_attempt02_standard.xyz,Sm_73947a2946b0.xyz,5621dd219df6ee44634c2a15b989ff64fea96d555244a14e5fa079b3e5e0184e,accepted,OK,2.6675,1.9528,"{""Atomic Number_metal"":""62"",""COORDLIST"":""[11, 14]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC"",""build_id"":""73947a2946b0"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""62|CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Sm"",""n_fill"":""1"",""n_ligs"":""4""}"
73eeb14fc6d0,73eeb14fc6d0,canonical_geometry_index,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_73eeb14fc6d0.xyz,Sm_73eeb14fc6d0.xyz,d67b0565bf2141eaa95b21e2de0a0995e2355e6622adb459f7254e0d24a14790,accepted,OK,2.7499,1.4086,"{""Atomic Number_metal"":""62"",""COORDLIST"":""[11, 13, 16]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC"",""build_id"":""73eeb14fc6d0"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":""62|CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Sm"",""n_fill"":""0"",""n_ligs"":""3""}"
74994befb54c,74994befb54c,canonical_geometry_index,data/geometries/Er/Er_Z68_ox3_CN8_nlig4_nitrate_74994befb54c.xyz,Er_74994befb54c.xyz,2703366cac7b7f8fb3d7cebc5af4682cd44a07af5bf9a1a78c203be3e2ac6510,accepted,OK,2.5232,2.0536,"{""Atomic Number_metal"":""68"",""COORDLIST"":""[11, 14]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC"",""build_id"":""74994befb54c"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""68|CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Er"",""n_fill"":""0"",""n_ligs"":""4""}"
753e733fcdc6,753e733fcdc6,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated_rescue/sibling_rescue_cn_up/accepted/Nd/Nd_Z60_ox3_CN9_nlig2_nitrate_753e733fcdc6_attempt02_standard.xyz,Nd_753e733fcdc6.xyz,eba2b89120be0f30697d9f39512a4b66f603ac73b5e3e5aea6bde00bf15be125,accepted,OK,2.8797,1.5966,"{""Atomic Number_metal"":""60"",""COORDLIST"":""[10, 22, 32, 35]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1"",""build_id"":""753e733fcdc6"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""60|CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Nd"",""n_fill"":""1"",""n_ligs"":""2""}"
7585da06f83d,7585da06f83d,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated/sibling_template_amide_core/accepted/Pr/Pr_Z59_ox3_CN9_nlig1_water_7585da06f83d_attempt01_standard.xyz,Pr_7585da06f83d.xyz,02c768fb26745937c5e8d5763120010e4c67b23d16d161c1723e3aa87f2369eb,accepted,OK,2.7070,0.8239,"{""Atomic Number_metal"":""59"",""COORDLIST"":""[1, 7, 10, 12, 15, 19, 23]"",""DENTATE"":""7"",""SMILES_FOR_ARCHITECTOR"":""COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC"",""build_id"":""7585da06f83d"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":""59|COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Pr"",""n_fill"":""2"",""n_ligs"":""1""}"
7589c84e6642,7589c84e6642,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated_rescue/sibling_rescue_ambiguous_shell/accepted/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_7589c84e6642_attempt02_standard.xyz,Lu_7589c84e6642.xyz,ca57a48fa6567d57bd0999834ec30912e0abb6e1cd1cc26c5a604d16cb39fa74,accepted,OK,2.4558,0.1903,"{""Atomic Number_metal"":""71"",""COORDLIST"":""[3, 5, 8]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1"",""build_id"":""7589c84e6642"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""71|CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Lu"",""n_fill"":""2"",""n_ligs"":""2""}"
7599752bb1b0,7599752bb1b0,canonical_geometry_index,data/geometries/Yb/Yb_Z70_ox3_CN8_nlig2_water_7599752bb1b0.xyz,Yb_7599752bb1b0.xyz,4e433f8fbd5327307b7118d7148fb7ca1d971c34e193bd59ef6f801282c21cfa,accepted,OK,2.5999,1.5329,"{""Atomic Number_metal"":""70"",""COORDLIST"":""[13, 15, 18]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC"",""build_id"":""7599752bb1b0"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""70|CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Yb"",""n_fill"":""2"",""n_ligs"":""2""}"
75b6e521a71e,75b6e521a71e,canonical_geometry_index,data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_75b6e521a71e.xyz,Dy_75b6e521a71e.xyz,a3dad73216e12147aad76e1a57d6386e4b11792ee75bf7429f1a82ba58947a72,accepted,OK,2.7161,1.5490,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[13, 15, 18]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC"",""build_id"":""75b6e521a71e"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""66|CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""2"",""n_ligs"":""2""}"
75d4009f7aec,75d4009f7aec,canonical_geometry_index,data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_75d4009f7aec.xyz,Dy_75d4009f7aec.xyz,39eb64d4625c936ed7d6ac27c64fb06708ac541ede69455624bdee0168267d68,accepted,OK,2.8407,1.6085,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[18, 21]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""75d4009f7aec"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""66|CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""0"",""n_ligs"":""4""}"
