outer_fold,inner_fold,arm,search_phase,scope,weighting_scheme,fit_rows_before_swap,fit_groups,mean_weight_before_swap,minimum_weight,maximum_weight,group_counts_sha256,counts_from_fit_subset_only
2,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4321,13,1.0,0.1137913780844284,15.827838827838827,4649dc3125c48d8dfcdcadd607db0174f831ade21469429d328249f2870218d6,True
2,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5784,27,0.9999999999999999,0.0733386587546122,214.22222222222223,95d241dcef676547f0a69c4e776096130f3ad01f6740752f324a8bc4bf17a532,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2863,26,1.0,0.369514713474445,110.11538461538461,ab0ba5b858773208e5f2b4a44a7a656953d38e1ec221c3a3ef3cf6e2a18b506d,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4321,13,1.0,0.1137913780844284,15.827838827838827,4649dc3125c48d8dfcdcadd607db0174f831ade21469429d328249f2870218d6,True
2,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,5784,27,0.9999999999999999,0.0733386587546122,214.22222222222223,95d241dcef676547f0a69c4e776096130f3ad01f6740752f324a8bc4bf17a532,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2863,26,1.0,0.369514713474445,110.11538461538461,ab0ba5b858773208e5f2b4a44a7a656953d38e1ec221c3a3ef3cf6e2a18b506d,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4321,13,1.0,0.1137913780844284,15.827838827838827,4649dc3125c48d8dfcdcadd607db0174f831ade21469429d328249f2870218d6,True
2,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5784,27,0.9999999999999999,0.0733386587546122,214.22222222222223,95d241dcef676547f0a69c4e776096130f3ad01f6740752f324a8bc4bf17a532,True
3,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2449,21,1.0,1.0,1.0,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2505,22,1.0,1.0,1.0,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_NONE_RMSE,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2449,21,1.0,1.0,1.0,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2505,22,1.0,1.0,1.0,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_NONE_MAE,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2449,21,1.0,1.0,1.0,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2505,22,1.0,1.0,1.0,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_NONE_HUBER,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,0.0,H1_CATBOOST_GROUP_SQRT_MAE,expanded,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_SQRT_MAE,expanded,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_SQRT_MAE,expanded,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_GROUP_SQRT_MAE,expanded,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2449,21,1.0,0.2300178454024608,116.61904761904762,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2449,21,1.0,0.2300178454024608,116.61904761904762,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,inner_training_only,group_equal,2449,21,1.0,0.2300178454024608,116.61904761904762,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2449,21,1.0,0.2300178454024608,116.61904761904762,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,inner_training_only,group_equal,2449,21,1.0,0.2300178454024608,116.61904761904762,294ca909ab1ff49c1c163548a92a12faa37affa70c79974274faa218a988bfeb,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,112d1bdfe31df54dd788db4d199165f22178eaaae7d36f2d3281bd3abad21257,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,4967d95221329e9e0f049247f6b65d3bf751380c1613222d65376eed49e0a4e4,True
3,,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
4,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2787,26,1.0,1.0,1.0,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4313,11,1.0,1.0,1.0,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4316,17,1.0,1.0,1.0,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,0.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,2787,26,1.0,1.0,1.0,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4313,11,1.0,1.0,1.0,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4316,17,1.0,1.0,1.0,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_NONE_RMSE,expanded,outer_training_only,none,5708,27,1.0,1.0,1.0,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2787,26,1.0,1.0,1.0,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4313,11,1.0,1.0,1.0,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4316,17,1.0,1.0,1.0,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,0.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2787,26,1.0,1.0,1.0,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4313,11,1.0,1.0,1.0,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4316,17,1.0,1.0,1.0,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_NONE_MAE,expanded,outer_training_only,none,5708,27,1.0,1.0,1.0,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2787,26,1.0,1.0,1.0,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4313,11,1.0,1.0,1.0,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4316,17,1.0,1.0,1.0,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,0.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,2787,26,1.0,1.0,1.0,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4313,11,1.0,1.0,1.0,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4316,17,1.0,1.0,1.0,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_NONE_HUBER,expanded,outer_training_only,none,5708,27,1.0,1.0,1.0,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2787,26,1.0,0.506634153741142,11.407709236681153,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4313,11,1.0000000000000002,0.48596329137413274,4.963525159907772,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4316,17,1.0,0.4243517660951903,22.93463286984688,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,5708,27,1.0,0.35398530483049856,19.13158765029666,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2787,26,1.0,0.506634153741142,11.407709236681153,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4313,11,1.0000000000000002,0.48596329137413274,4.963525159907772,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4316,17,1.0,0.4243517660951903,22.93463286984688,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5708,27,1.0,0.35398530483049856,19.13158765029666,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2787,26,1.0,0.506634153741142,11.407709236681153,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4313,11,1.0000000000000002,0.48596329137413274,4.963525159907772,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4316,17,1.0,0.4243517660951903,22.93463286984688,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,5708,27,1.0,0.35398530483049856,19.13158765029666,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2787,26,1.0000000000000002,0.2114246700045517,107.19230769230771,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4313,11,1.0000000000000002,0.13423173881920886,14.003246753246753,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4316,17,1.0,0.08691624544374409,253.8823529411765,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5708,27,1.0,0.07237501109462767,211.40740740740742,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2787,26,1.0000000000000002,0.2114246700045517,107.19230769230771,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4313,11,1.0000000000000002,0.13423173881920886,14.003246753246753,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4316,17,1.0,0.08691624544374409,253.8823529411765,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,5708,27,1.0,0.07237501109462767,211.40740740740742,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
4,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2787,26,1.0000000000000002,0.2114246700045517,107.19230769230771,3502cfb67a36a7de47244138a0df74061b3f29f5aea77508fca327c92282bc49,True
4,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4313,11,1.0000000000000002,0.13423173881920886,14.003246753246753,98443d5987927d810b3a492615088b414cf4bfe537a68ae484ba1e8329927b04,True
4,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4316,17,1.0,0.08691624544374409,253.8823529411765,ead27d291d5f19bc150a20f3b79bec08c4d2f55471895f58787c9fc8af3a5d58,True
4,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5708,27,1.0,0.07237501109462767,211.40740740740742,36d7fc12faffffd293edc0480734b48ae0d01d745e3fcc22648c7edeea6888ef,True
