extractant,extractant_family,arm,mean_mae,split_seed_sd_mae,mean_delta_mae_baseline_minus_candidate,split_seeds_improved,split_seed_count
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,0.4180827185626562,0.1370011091397194,0.00460457391560862,3,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,0.4059522280174341,0.17589538704563135,0.016735064460830736,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,0.421097329443931,0.15183569685130915,0.0015899630343338596,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_HUBER,0.4271547384945026,0.1328611157885215,-0.004467446016237759,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_REAL,0.44798761940637705,0.08578180917241456,-0.02530032692811216,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_SHUFFLED,0.447191461272124,0.0875378225461236,-0.02450416879385916,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_REAL,0.44648992797147136,0.08515445277321869,-0.0238026354932065,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_SHUFFLED,0.4481046769413558,0.08795163469048724,-0.025417384463090942,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_REAL,0.4479876194063771,0.08578180917241447,-0.0253003269281122,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_SHUFFLED,0.4460996661257391,0.08679601574945742,-0.02341237364747422,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2,0.5878812469892154,0.2298394973773288,-0.1651939545109505,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC,0.4337152436962322,0.11284445447241653,-0.01102795121796732,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_LABEL_SHUFFLED,0.7010579795652498,0.10147129310610441,-0.2783706870869849,0,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,0.6381783580122902,0.07616696827226319,-0.21549106553402533,0,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,A2_current_champion,0.48024347319675637,0.042589039840653625,0.0,0,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_RMSE,0.46690867840307604,0.09959281023022665,0.01333479479368036,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_MAE,0.4803734140191035,0.03580926931809464,-0.00012994082234712008,3,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_HUBER,0.48118705055733846,0.05663251140544535,-0.0009435773605820404,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,0.4738272187658733,0.06017963682650519,0.00641625443088306,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,0.45963685492446765,0.0804276105777913,0.02060661827228872,5,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,0.4800421254798749,0.06022954929925944,0.00020134771688154024,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,0.4982051687026017,0.009277521880477474,-0.01796169550584522,0,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,0.48453209720335744,0.034230749299516056,-0.004288624006601139,3,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_HUBER,0.47921947366844375,0.04894524091144446,0.00102399952831264,2,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_REAL,0.4671659672191469,0.09574478527335965,0.013077505977609519,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_SHUFFLED,0.46657747152907414,0.09956441579023041,0.0136660016676823,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_REAL,0.4671659672191469,0.09574478527335965,0.013077505977609519,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_SHUFFLED,0.46657747152907414,0.09956441579023041,0.0136660016676823,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_REAL,0.4673777185972658,0.09587594887695364,0.01286575459949064,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_SHUFFLED,0.4662747100897846,0.09936878705599089,0.01396876310697184,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2,0.7218111068485936,0.42443939905544725,-0.24156763365183717,0,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC,0.4900687581031985,0.07087987624582041,-0.009825284906441998,1,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_LABEL_SHUFFLED,0.31137048701423325,0.12366305692616046,0.16887298618252308,4,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,0.2845738324176714,0.02461949097939828,0.1956696407790849,5,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,A2_current_champion,0.2660234463143519,0.012436124930633972,0.0,0,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_NONE_RMSE,0.2959598680642253,0.009798722008290387,-0.029936421749873376,0,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_NONE_MAE,0.2998900833737338,0.013411387101188143,-0.03386663705938186,0,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_NONE_HUBER,0.301389547281789,0.011484605025602734,-0.0353661009674371,0,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_GROUP_SQRT_RMSE,0.28120693199695823,0.013471118627269848,-0.01518348568260638,0,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_GROUP_SQRT_MAE,0.28497131929320574,0.01804174817193224,-0.018947872978853857,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_GROUP_SQRT_HUBER,0.2834461136238443,0.016832391082255236,-0.017422667309492417,0,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_GROUP_EQUAL_RMSE,0.2683373719413254,0.015663722397638618,-0.00231392562697354,2,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_GROUP_EQUAL_MAE,0.2777574781658093,0.025220069347552224,-0.011734031851457358,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H1_CATBOOST_GROUP_EQUAL_HUBER,0.2672895180089962,0.007307822596609278,-0.0012660716946443602,2,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H2_E3_RAW_REAL,0.28118907674059773,0.02077072102342853,-0.01516563042624588,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H2_E3_RAW_SHUFFLED,0.28247760621756807,0.022448841671302414,-0.0164541599032162,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H2_E3_COMPACT_REAL,0.28118907674059773,0.02077072102342853,-0.01516563042624588,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H2_E3_COMPACT_SHUFFLED,0.28247760621756807,0.022448841671302414,-0.0164541599032162,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H2_E3_STABLE_REAL,0.28118907674059773,0.02077072102342853,-0.01516563042624588,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H2_E3_STABLE_SHUFFLED,0.28247760621756807,0.022448841671302414,-0.0164541599032162,1,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H3_A2,0.2173709513555135,0.025512887398192387,0.04865249495883828,5,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H3_A2_ELEC,0.2332328991809784,0.009777665916030059,0.03279054713337341,5,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H3_A2_LABEL_SHUFFLED,0.2531288745349912,0.0014817566607620593,0.01289457177936058,5,5
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,H3_A2_ELEC_LABEL_SHUFFLED,0.2647223628094519,0.01489166765704582,0.0013010835048999601,4,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,A2_current_champion,0.504513246740599,0.0066022165611901145,0.0,0,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_NONE_RMSE,0.43281972492643694,0.023512964090996954,0.07169352181416204,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_NONE_MAE,0.4117870036190405,0.02438343276189855,0.0927262431215585,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_NONE_HUBER,0.3873008634001539,0.03705284584609161,0.11721238334044512,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,0.4018383233212692,0.04383487270811408,0.10267492341932974,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,0.417590456317584,0.019738924268196276,0.08692279042301494,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,0.38014676470659037,0.026268105124057268,0.12436648203400864,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,0.4109214062112504,0.046403000924687896,0.09359184052934857,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,0.40934564811255736,0.029981711905794742,0.09516759862804161,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_HUBER,0.375517637532016,0.030550954591610096,0.128995609208583,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H2_E3_RAW_REAL,0.42848875406393,0.012516075735063725,0.07602449267666894,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H2_E3_RAW_SHUFFLED,0.42745297779772323,0.013053212941105737,0.07706026894287576,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H2_E3_COMPACT_REAL,0.42820070954873274,0.012836742923175062,0.07631253719186622,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H2_E3_COMPACT_SHUFFLED,0.4273879630032538,0.012886680752454239,0.0771252837373452,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H2_E3_STABLE_REAL,0.4349378672971621,0.013851886373629718,0.06957537944343681,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H2_E3_STABLE_SHUFFLED,0.4287019588975213,0.013753818219901886,0.07581128784307778,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H3_A2,0.3018294218313218,0.029233700131069518,0.20268382490927722,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H3_A2_ELEC,0.3381202252515157,0.07489939720907544,0.16639302148908333,5,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H3_A2_LABEL_SHUFFLED,0.49114081817272054,0.05765408937215404,0.013372428567878496,3,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,0.46819908638685137,0.061496779327759744,0.036314160353747724,4,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,A2_current_champion,0.4276894372817802,0.006300712031149512,0.0,0,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_NONE_RMSE,0.4149675785900486,0.017916399617866282,0.012721858691731619,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_NONE_MAE,0.39415405445734897,0.018644724802897878,0.033535382824431234,5,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_NONE_HUBER,0.4113484084692069,0.014008058905291441,0.01634102881257336,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_GROUP_SQRT_RMSE,0.41110162014368345,0.01691969118825906,0.01658781713809682,4,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_GROUP_SQRT_MAE,0.40281293753817904,0.017000612253698796,0.02487649974360116,5,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_GROUP_SQRT_HUBER,0.4292072537084697,0.03172261127182951,-0.0015178164266894411,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,0.4403824679575111,0.022237550455207696,-0.01269303067573084,2,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_GROUP_EQUAL_MAE,0.4087163049184535,0.01803200625634439,0.0189731323633267,5,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H1_CATBOOST_GROUP_EQUAL_HUBER,0.42459056004794765,0.014817901519159498,0.0030988772338326,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H2_E3_RAW_REAL,0.4112522798500141,0.018260205196859444,0.01643715743176622,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H2_E3_RAW_SHUFFLED,0.41245995141362524,0.017457931596113096,0.01522948586815498,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H2_E3_COMPACT_REAL,0.4114606019474195,0.018627175735320016,0.01622883533436078,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H2_E3_COMPACT_SHUFFLED,0.4126211312496898,0.017294866232649572,0.015068306032090422,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H2_E3_STABLE_REAL,0.411321443390482,0.01819756388870075,0.01636799389129828,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H2_E3_STABLE_SHUFFLED,0.4118767411235941,0.01803834018531705,0.015812696158186163,3,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H3_A2,0.46896754752653386,0.013738651970420006,-0.041278110244753495,0,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H3_A2_ELEC,0.471383989901191,0.0304135781463039,-0.043694552619410784,1,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H3_A2_LABEL_SHUFFLED,0.33876183894552214,0.02235684115376383,0.08892759833625814,5,5
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,H3_A2_ELEC_LABEL_SHUFFLED,0.31338577521550626,0.01510013443276874,0.11430366206627393,5,5
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,A2_current_champion,0.412674190414808,0.023100262675413437,0.0,0,5
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,H1_CATBOOST_NONE_RMSE,0.426393594944677,0.05643316022989923,-0.01371940452986902,2,5
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,H1_CATBOOST_NONE_MAE,0.42032459862997806,0.03523879793438178,-0.00765040821517006,2,5
