run_dir,model_seed,split_seed,ablation,n_samples,mae,rmse,r2,pearson,spearman,fold_mae_mean,fold_mae_sample_std,fold_rmse_mean,fold_rmse_sample_std,fold_r2_mean,fold_r2_sample_std,fold_pearson_mean,fold_pearson_sample_std,fold_spearman_mean,fold_spearman_sample_std
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A3,6699,0.48570387137031334,0.7421471881454085,-0.007552268604883672,0.41858729511324655,0.3044559442387078,0.4229269438368758,0.13989907495995801,0.6119381932941172,0.20793641361977983,0.13883754830160003,0.5507775073123907,0.5919704254015379,0.274926535770944,0.5289023261657715,0.29059254954183417
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A3,6699,0.48751538333849476,0.7475213387993112,-0.02219718752847788,0.41027028771415835,0.30325562652396953,0.4239653475054255,0.14022228365479975,0.6132963675193512,0.21156092180396202,0.1321667060574675,0.5664294692642388,0.5866003492151384,0.2886835095906897,0.525497639188065,0.2923800291762863
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A3,6699,0.5033544601611774,0.7703096895785472,-0.0854709726239351,0.38863259133171857,0.2531221805374574,0.43021174114466865,0.1557504218466491,0.6201551021992653,0.228626914320856,0.10453235474251206,0.6287944105303207,0.581613596375585,0.30300680496011845,0.5098573625128313,0.32554000780865383
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A3,6699,0.49079008272604563,0.7482003293797984,-0.024055000655504033,0.4115715318998105,0.27470786570527217,0.42552273293652504,0.14323111825149934,0.6141072150811213,0.2110792114869615,0.12864916703966695,0.5690794770028536,0.5889554073394978,0.28105557340894893,0.5133765256733169,0.31688314525443395
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A4,6699,0.4210646890774574,0.6146344870126669,0.3089311109122296,0.596059941326662,0.5745803912675381,0.38481700124553686,0.09580382895817785,0.5482756540178007,0.14245661857289815,0.3096819803326193,0.39171304241831345,0.6724606676290948,0.15297977000878782,0.6421849074663925,0.19189385249728316
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A4,6699,0.41896551347412836,0.610093610500589,0.3191045283649373,0.6029173957631236,0.5766063420947208,0.3826246736301348,0.09682676993309901,0.5446417563253647,0.14320491547926475,0.3185583444615274,0.3880891117321181,0.6778250886520266,0.1486153780424273,0.6446372309934033,0.18850609900469187
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A4,6699,0.42232966893485874,0.6182139432162049,0.30085849607045767,0.5903771960169235,0.5721297719499596,0.38362823259168843,0.09928191025826136,0.5462792851294889,0.147845093360165,0.31079790699615695,0.4022397236155964,0.6711717229386579,0.16439028715690895,0.6435214481903999,0.1887950854416709
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A4,6699,0.42320064563560367,0.6186089691180787,0.2999647367417032,0.5901265715991294,0.5746679404869022,0.38619696913161033,0.09604827054307043,0.5493679984064854,0.1450346108044198,0.305144965045837,0.395223383799398,0.6687054980765714,0.15962951560399125,0.642948801757425,0.18996958096079133
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A4,6699,0.42421256252998824,0.6226507031471409,0.2907873746073909,0.5844464177930044,0.569550070656667,0.3856655744535444,0.09859034551187854,0.5504084948487159,0.14761731140146664,0.30105618574239723,0.40591607373661787,0.666354318531198,0.16609584920086928,0.6402756745946752,0.19231075907530257
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A5,6699,0.41487919145751057,0.6021074115239077,0.3368138638327367,0.6128307418337458,0.5780809007285391,0.38132757877431234,0.09227085962908853,0.5418043607083316,0.13643999767645582,0.3348228078432752,0.3499242417421653,0.6780277624410751,0.13854930482168085,0.642345198673694,0.18912134111407194
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A5,6699,0.41655481550879725,0.6045346760762195,0.3314561060543081,0.6088635512900251,0.5764133405621583,0.38336797667916156,0.09302249244830614,0.543920199951881,0.13911521769505553,0.3286418858122956,0.35670305729187135,0.6752464552285972,0.14022623458727826,0.6401999934283576,0.19040581054477443
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A5,6699,0.4212633243923366,0.6127659035630343,0.3131266352777967,0.5988332168670092,0.5724016264713664,0.3871959221793994,0.09322869770743106,0.5509757563726728,0.1379496640527809,0.31016156999537053,0.36043869072628343,0.6682008059979962,0.1450755584443572,0.6396750565124956,0.19233165559011664
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A5,6699,0.4141557887046127,0.6001239116324893,0.34117608531902566,0.6149790566974478,0.5756939830109933,0.38274777900482854,0.08999342071983844,0.5434637679940174,0.13466797983985415,0.33250885959766474,0.3448579004676638,0.6780816716962453,0.13067437249225397,0.6378447236490775,0.18873530266543195
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A5,6699,0.4194826382131828,0.6096563915540333,0.32008009579700547,0.6025702952841322,0.5684701715071374,0.38384134040782414,0.09630811674357895,0.5447059523880668,0.14381781533765356,0.32630764737709717,0.3608895495893258,0.6730447382830931,0.1463909509846062,0.6382811669086251,0.1901395470082884
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A6,6699,0.4130957764185389,0.5992117921789232,0.3431772368414535,0.6168065507642219,0.5891500920610855,0.38275083364826656,0.08658694254988733,0.5448325707437631,0.12833190482727558,0.3271240568531494,0.34147111119663504,0.6788260988603161,0.12999444659452963,0.6462530595955622,0.18545112217364806
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A6,6699,0.4137177489933822,0.6002417996430338,0.3409172218824259,0.6138875322699917,0.5814529868115218,0.3820756519382494,0.0920859019195967,0.5416192624757896,0.1383500432509507,0.3378094669639331,0.34477283337246917,0.6779203899437003,0.13534667835299233,0.6402718946958987,0.1915583198812063
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A6,6699,0.4159008631444765,0.6037778447406666,0.3331289902314931,0.6108174662092263,0.582087855409996,0.384437847720291,0.08898239074744002,0.547070666640575,0.13213906746406365,0.3228066113082105,0.3425132266782127,0.6748005449628504,0.13341080940550099,0.6429374383246396,0.18845986932706846
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A6,6699,0.42260315971452816,0.6150615958658318,0.3079703311295434,0.5946130464938495,0.5735855813602462,0.38797841522403065,0.09353677695021852,0.5511470263966771,0.13869528898524253,0.3089665890010227,0.3613489645107843,0.666855744310656,0.1489103814519587,0.6394798011003175,0.19431380003266968
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A6,6699,0.41389393835775584,0.6005636860546831,0.34021015125052656,0.6143888444025797,0.5819208745782352,0.38190516970807104,0.09129216876884957,0.5417780371929213,0.13673710344646822,0.33546584862592865,0.34889160720830475,0.6780255033168959,0.13613552447450272,0.6424257939383275,0.19061829988959147
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A5_SHUFFLED_s1009,6699,0.4170395797853902,0.6003688506158599,0.34063818110137634,0.6145642131746405,0.5811467422220848,0.385828463063703,0.0931047501740879,0.5430440491893356,0.13541184328454525,0.3254480176268474,0.3704189034860225,0.680156633051266,0.1382194974125131,0.6415917979791022,0.18728081736147917
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A5_SHUFFLED_s1009,6699,0.41961460793129507,0.6068065503220706,0.3264218154793901,0.6048121855738979,0.5757688520533434,0.3859653423942655,0.09540715149913562,0.5451962747467691,0.13902439724751495,0.3178980516317037,0.38158441503984114,0.6757299919472659,0.14635310288188955,0.6386898447059275,0.18942349023492774
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A5_SHUFFLED_s1009,6699,0.41866700808408547,0.6039630305974495,0.3327198529334311,0.60856070406389,0.5778892758145228,0.38621402006754174,0.09264112798226341,0.5440340096940458,0.1354583129384807,0.31940065181281696,0.3819419131674577,0.6754088724072325,0.14640219984979075,0.6381225857134736,0.1910939034384227
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A5_SHUFFLED_s1009,6699,0.42046919614346295,0.6060099420370186,0.328189185181025,0.6066659274294998,0.5719920764166864,0.3873780064834386,0.09241617192753827,0.5456165932493606,0.13544123798314953,0.3174827828343805,0.3757128797629297,0.6750395608754267,0.14366260866037436,0.6349818393444873,0.1922262375150463
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A5_SHUFFLED_s1009,6699,0.41548554421402556,0.5987143497576969,0.34426732181629704,0.6173537251857385,0.5811497147481546,0.383490086605065,0.09131998159411348,0.5408943561685591,0.13237537745302388,0.3310756598199817,0.3642759159857987,0.6816409899592144,0.13823149266473161,0.6399387952631451,0.1901843474844208
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A5_SHUFFLED_s2017,6699,0.4215849914547259,0.6152491121331624,0.30754830314885495,0.5936557966404207,0.5727413193669169,0.38496353486388735,0.09984719180608445,0.546552910529579,0.14739700310188936,0.3090905872648627,0.4059201342605823,0.6702563967268454,0.16475775074810134,0.6415242071202727,0.19375853246328564
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A5_SHUFFLED_s2017,6699,0.4198618546505029,0.609308427529868,0.3208560087621971,0.6029101626258843,0.5780287390985082,0.3860438543243552,0.09494987429793955,0.5464973630641501,0.14053876006324806,0.31147278644279397,0.39487076503941265,0.6739174172205111,0.1506217592862821,0.6413841292269984,0.1940237617754279
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A5_SHUFFLED_s2017,6699,0.4207497718976809,0.6115597415867406,0.31582804259843,0.6006365450805919,0.5781395922736325,0.38629585292678126,0.09470488791228758,0.5474504934711415,0.1392077567632184,0.30993579016873307,0.3895197883525293,0.6721195304575339,0.1526609244797032,0.64260138851625,0.19223103806529712
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A5_SHUFFLED_s2017,6699,0.4226797716648698,0.6140731486208278,0.31019282454554153,0.5963470795433151,0.5727393314818519,0.3875550298787112,0.09502245368189562,0.5490051231880347,0.14183635746974188,0.30651668731617376,0.39360256234682195,0.6705655156509566,0.15376303912488568,0.6399600069859847,0.19070784718776038
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A5_SHUFFLED_s2017,6699,0.4196945468944928,0.6111948705308556,0.31664418551493256,0.5997099080807338,0.5781498136277996,0.3858587122838374,0.09484470751055445,0.5486347796690151,0.14139232090531942,0.3081794607313337,0.3921474647972833,0.6716545723389855,0.15075602932433244,0.6440758437044463,0.19348168954281075
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A5_SHUFFLED_s3019,6699,0.413696979176954,0.5979088688944045,0.3460305160010867,0.6183481424060602,0.5878388614734993,0.3810817529493483,0.0916275499104106,0.5383010317374237,0.1354174920026234,0.3344392488060693,0.37445911634410595,0.6848270298118166,0.14137650195589735,0.6496615151363632,0.1935268028763321
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A5_SHUFFLED_s3019,6699,0.41833229833079555,0.603672490575114,0.33336169671349913,0.6101326620499238,0.5811195246702838,0.3851519451380766,0.09117356576500767,0.542735692537107,0.13572217196112588,0.32291455916993295,0.3784155538432015,0.6786485979925615,0.1439913954642507,0.6449167492210576,0.19342541860383655
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A5_SHUFFLED_s3019,6699,0.41938006353872903,0.6070074857784358,0.3259756497326569,0.6063807829930559,0.5848444184487671,0.3860021340117381,0.08920216815918151,0.545591450706202,0.13267834028697417,0.3173373494126818,0.3670266114629043,0.6750221304027444,0.1465620046936042,0.6458042679829525,0.19061924567568506
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A5_SHUFFLED_s3019,6699,0.4206498119153884,0.6092686325335532,0.32094471802283575,0.602283620411822,0.5821010748304112,0.38576668390130303,0.09428294908904286,0.5444110472649931,0.13979582318373363,0.32133359378422804,0.37447827344079615,0.6747032772753336,0.1494756610454467,0.6457737480942519,0.19362969127251112
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A5_SHUFFLED_s3019,6699,0.41941686319734883,0.6066465474637611,0.3267769870765659,0.6064146418411119,0.5778891796539812,0.384386408318472,0.09338662286506241,0.542436509733674,0.1377619463412199,0.3221342249330199,0.38415291111179484,0.6768299473651259,0.14954335295266777,0.6429672634616556,0.19690219887374777
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A2+D1,6699,0.4151717817686252,0.6061277696579963,0.32792791697411827,0.608357276188558,0.5857480505306347,0.37914405757960934,0.09979213549887715,0.540859827291581,0.14262935813617827,0.3259144154487827,0.38935134160087803,0.6801549620194841,0.15168139033485312,0.6510465831607459,0.1921402629722575
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A2+D1,6699,0.41798424649732985,0.6104310421893677,0.3183511382563581,0.6019161323138884,0.5880017475044537,0.382313095640042,0.09937367934839343,0.5450763695389058,0.14208194125678092,0.31754733156239345,0.38728007182232016,0.6742143581763378,0.1524664966227964,0.6506368366908755,0.18996961440198415
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A2+D1,6699,0.41555235612787195,0.6044152591937434,0.33172020188079643,0.6104827689474692,0.5839979701949642,0.3810622406525836,0.0962237609802246,0.5423354929166855,0.1389807784434915,0.3231254152805234,0.3868168518540823,0.680015635752403,0.14539090156022672,0.6490915273691007,0.1917970376466905
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A2+D1,6699,0.41547449767813255,0.6052252309162697,0.32992788966329556,0.6088776103119081,0.5874858733699491,0.3807703230510663,0.0967152822612949,0.5419278222013907,0.14054857876259613,0.3266299288509204,0.3805317400530331,0.6799753150172542,0.14650498766983994,0.6507150346866238,0.19102165107762462
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A2+D1,6699,0.4138057783362546,0.6041504085413796,0.3323057448794027,0.6120849935614175,0.5914742782572482,0.37907897444266053,0.09919667668941422,0.5405371785914815,0.14292973568955278,0.33208595355340187,0.37600856929443716,0.6823786961184538,0.14607343053124164,0.6533421973511735,0.18792301612793003
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A2+D2,6699,0.42027425800131274,0.615677349153555,0.30658402170606003,0.5953697479604548,0.5781360604552629,0.3819959980252393,0.10064351569322885,0.5464023298800228,0.14684199806306172,0.30985478060585486,0.4028810065133642,0.6747762955297818,0.15823171565473002,0.6485386777678911,0.18802838913071587
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A2+D2,6699,0.41738897918246526,0.6078657939667786,0.324068162110414,0.6056618375543604,0.5800695163300942,0.3814400435828652,0.09577228577254117,0.5431634467568421,0.14027533722353377,0.31874291577344654,0.3928477286435445,0.6787423692065538,0.15043587344196688,0.6459667051062105,0.1891449655832403
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A2+D2,6699,0.4244570584736915,0.62347789746757,0.28890173843685185,0.5831580929218237,0.5672624693752295,0.38457678621367963,0.1035109501878418,0.5501709528082986,0.15061229566482678,0.29849261432077395,0.41645005149922765,0.6663165515691836,0.17103633456834247,0.6412247286179836,0.19307741130520636
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A2+D2,6699,0.4217299213692379,0.6151126474684884,0.3078554460834769,0.5957009455643385,0.5774287654175858,0.3852203103610789,0.09859099364727693,0.5485193324190905,0.1443228716598528,0.3054841674120657,0.4008698844328692,0.6715408647898576,0.15579308171828915,0.6427161710715842,0.19135766796927883
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A2+D2,6699,0.4174126279304437,0.6085928988520757,0.3224501494281089,0.6050239598510321,0.5750452220008243,0.381400660765095,0.09684578230433366,0.5445255199875766,0.14112710033285658,0.3139045984613631,0.40205149039338667,0.6776244530053296,0.15191839468894994,0.6412603969598665,0.19361799446121752
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A2+D3,6699,0.42281752086695473,0.6195464782123786,0.297841305735832,0.5949846073041901,0.5555908553238914,0.38086040347420685,0.1024330843769328,0.5486010762329807,0.14774585693353096,0.31186722067857386,0.38571911343615406,0.6742320352083929,0.15357628624039493,0.6394063572820012,0.18371727243690975
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A2+D3,6699,0.41759337175909816,0.6088095728256133,0.32196761487278314,0.6094353462264923,0.5644316150703287,0.3799342770299627,0.09731309224936066,0.5466006209943187,0.14077883706228717,0.3163119712236491,0.3814706124043658,0.6793008931590734,0.1405579542695066,0.6417185858804462,0.1890108414419837
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A2+D3,6699,0.42282268413501495,0.6172708344158344,0.30299000270499266,0.5991911406198002,0.5533022175761896,0.3821142015684285,0.100702674518826,0.5496190798811662,0.14416644353046368,0.3072104465169093,0.3867708154298238,0.6735541585841415,0.15021775588341754,0.6363024956307408,0.18879020622851583
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_3_model_2027_split_104729,2027,104729,A2+D3,6699,0.42638948913899466,0.6241638372497693,0.2873362012875983,0.5875469549506612,0.5471044691071738,0.38409755380440624,0.10348714094286306,0.5527731202345418,0.14824201536978443,0.2985263620321962,0.3988963695193936,0.6681545647471685,0.15813397772088592,0.6329316630724864,0.19232740628867334
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_4_model_9001_split_104729,9001,104729,A2+D3,6699,0.41732501876096434,0.6081666481686147,0.3233989115624841,0.6099642192374143,0.5614793576042553,0.3806045476737946,0.0944281208965685,0.5479113276785439,0.13781665413609775,0.3150144959038646,0.37268996728497467,0.67708901756088,0.13823415026681893,0.6377407127811563,0.18633022721289078
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_1_model_7_split_104729,7,104729,A2+D4,6699,0.42077664969556744,0.616042207767467,0.305761923058828,0.5945869818496835,0.575009251148322,0.38359137197832255,0.09884090155901604,0.549532185157705,0.14385045796177123,0.30524338994040484,0.39633488918088494,0.6713585022583584,0.15478068902494715,0.64466042927285,0.18943594299130972
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_0_model_42_split_104729,42,104729,A2+D4,6699,0.41803199615049674,0.6109544302164103,0.3171817357343162,0.6022530757161492,0.5794595647315904,0.3821858665029481,0.09776171005570622,0.5460544082455654,0.14147011873258986,0.3103938649315845,0.40141582125058517,0.6765235005331148,0.1522408304336485,0.6468208765772852,0.1926680383705206
/nfs/home/nshank3/ml_separator/runs/ablation_all_20260810T181058Z/run_2_model_137_split_104729,137,104729,A2+D4,6699,0.4208510902525067,0.6155449139643343,0.30688230391375493,0.5960078497145572,0.5717850455944021,0.3830219720612916,0.09926685488949478,0.5475540730356274,0.1441435763442302,0.30679838350637195,0.4040716436789155,0.6730646360212951,0.15729474775006994,0.6431511966137589,0.18911631447022983
