arm,half,seed,g19_metal_state,extractant_system_key,n_rows,mae,mse,rmse,mean_error,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,unit_reading
B3i,selection,,Ce(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,21,0.10619,0.0203801,0.142759,0.0504487,1,0.995106,1,3.12479,1,6.24585,registered: hidden cell
B3i,selection,,Ce(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,99,0.441186,0.486022,0.697153,0.0614485,0.757576,1.19791,0.969697,3.29419,0.989899,6.04888,registered: hidden cell
B3i,selection,,Ce(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,15,0.429834,0.510207,0.714288,-0.341361,0.8,1.11037,0.866667,3.05263,1,5.08172,registered: hidden cell
B3i,selection,,Ce(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.11021,2.94449,1.71595,-1.06336,0.5,1.04085,0.7,2.99661,0.8,5.24226,registered: hidden cell
B3i,selection,,Cm(III),CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,10,0.9149,1.20721,1.09873,0.572847,0.2,1.0748,0.9,3.4024,1,6.32978,registered: hidden cell
B3i,selection,,Cm(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,77,0.511504,0.707974,0.841412,0.0127953,0.701299,1.19827,0.909091,3.4473,1,6.13353,registered: hidden cell
B3i,selection,,Dy(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,60,0.339374,0.215928,0.464681,-0.0453872,0.8,1.07609,1,3.4024,1,6.32978,registered: hidden cell
B3i,selection,,Dy(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,22,0.351939,0.595299,0.771556,0.116486,0.954545,0.937449,0.954545,3.09288,0.954545,6.13353,registered: hidden cell
B3i,selection,,Dy(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,85,0.483436,0.824693,0.908126,-0.0563534,0.776471,0.935799,0.882353,2.8702,0.976471,6.10132,registered: hidden cell
B3i,selection,,Dy(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.172232,0.343929,0.586454,-0.120835,0.9375,1.11037,0.9375,3.04228,1,5.07693,registered: hidden cell
B3i,selection,,Dy(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.00734,2.93287,1.71256,-0.988961,0.6,1.03519,0.7,2.99251,0.8,5.23753,registered: hidden cell
B3i,selection,,Er(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,15,0.343543,0.298638,0.546478,-0.214402,0.8,1.06036,1,3.35998,1,6.32978,registered: hidden cell
B3i,selection,,Er(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,20,0.336689,0.718408,0.84759,0.151252,0.9,0.930276,0.95,3.06853,0.95,6.12395,registered: hidden cell
B3i,selection,,Er(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,77,0.239961,0.265412,0.515182,0.041004,0.896104,0.970686,0.961039,3.05221,1,6.25975,registered: hidden cell
B3i,selection,,Er(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.207068,0.322185,0.567613,-0.207068,0.9375,1.11719,0.9375,3.06473,1,5.08172,registered: hidden cell
B3i,selection,,Er(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.05689,3.15159,1.77527,-1.05689,0.6,1.03092,0.7,2.98594,0.8,5.20984,registered: hidden cell
B3i,selection,,Eu(III),CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.466366,0.30995,0.556731,-0.128417,0.714286,1.02861,1,3.23021,1,6.04888,registered: hidden cell
B3i,selection,,Eu(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,22,0.15589,0.0550194,0.234562,0.0673543,0.954545,0.920123,1,3.0339,1,6.09827,registered: hidden cell
B3i,selection,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,20,2.02771,6.2831,2.50661,1.80613,0.2,1.0502,0.45,3.34877,0.7,6.27425,registered: hidden cell
B3i,selection,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,13,0.887866,1.01448,1.00722,-0.209084,0.538462,1.19086,0.846154,3.32284,1,5.64331,registered: hidden cell
B3i,selection,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,408,1.25671,2.88623,1.69889,-0.20868,0.401961,1.02861,0.639706,3.23021,0.904412,6.04888,registered: hidden cell
B3i,selection,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,16,0.694679,0.891809,0.944356,-0.691162,0.5,1.0384,0.9375,3.03711,1,5.25032,registered: hidden cell
B3i,selection,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,13,0.57313,0.491443,0.70103,0.0556649,0.692308,1.1557,0.923077,3.41975,1,6.12395,registered: hidden cell
B3i,selection,,Eu(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,157,2.54028,7.88801,2.80856,-2.54028,0.165605,1.119,0.197452,3.05319,0.375796,5.39964,registered: hidden cell
B3i,selection,,Eu(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.07708,3.25974,1.80547,-1.07708,0.6,1.03337,0.7,2.99039,0.8,5.22415,registered: hidden cell
B3i,selection,,Gd(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,15,0.319284,0.22886,0.478393,-0.0825989,0.8,1.06759,1,3.41975,1,6.32978,registered: hidden cell
B3i,selection,,Gd(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,22,0.132513,0.125184,0.353814,0.128783,0.954545,0.877265,0.954545,2.97272,1,6.04888,registered: hidden cell
B3i,selection,,Gd(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,120,0.3714,0.581236,0.762389,0.309281,0.816667,0.8911,0.95,2.74866,0.983333,6.04888,registered: hidden cell
B3i,selection,,Gd(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.425761,0.381792,0.617893,0.159866,0.875,1.13511,0.9375,3.09688,1,5.13629,registered: hidden cell
B3i,selection,,Gd(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.03641,2.58368,1.60738,-0.804026,0.6,1.03337,0.7,2.99039,0.8,5.22415,registered: hidden cell
B3i,selection,,Ho(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,21,0.219431,0.0942742,0.307041,-0.141417,0.857143,0.862574,1,2.97984,1,6.04888,registered: hidden cell
B3i,selection,,Ho(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,82,0.468607,0.732127,0.855644,-0.191262,0.792683,0.919824,0.890244,2.89664,0.987805,6.24585,registered: hidden cell
B3i,selection,,Ho(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.169658,0.330731,0.575092,-0.169658,0.9375,1.13828,0.9375,3.09688,1,5.13629,registered: hidden cell
B3i,selection,,Ho(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.00548,2.99656,1.73106,-0.995721,0.6,1.03337,0.7,2.99039,0.8,5.22415,registered: hidden cell
B3i,selection,,La(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,22,0.371224,0.289243,0.537813,0.371224,0.727273,0.8911,0.954545,2.99573,1,6.04888,registered: hidden cell
B3i,selection,,La(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,88,0.990525,1.74601,1.32137,0.934048,0.420455,0.872853,0.704545,2.73286,0.977273,6.04888,registered: hidden cell
B3i,selection,,La(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.417849,0.292051,0.540418,0.233217,0.75,1.1198,1,3.09288,1,5.08172,registered: hidden cell
B3i,selection,,La(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.14018,3.16239,1.77831,-1.03492,0.5,1.03593,0.7,2.99586,0.8,5.23753,registered: hidden cell
B3i,selection,,Lu(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,22,0.300691,0.649039,0.805629,0.0310504,0.818182,0.882054,0.954545,2.99573,0.954545,6.04888,registered: hidden cell
B3i,selection,,Lu(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,90,0.329107,0.310336,0.557078,-0.0257631,0.844444,0.96,0.944444,2.99204,1,6.24585,registered: hidden cell
B3i,selection,,Lu(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.165655,0.292694,0.541012,-0.114152,0.9375,1.1198,0.9375,3.09288,1,5.08172,registered: hidden cell
B3i,selection,,Lu(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.06865,3.16111,1.77795,-1.06865,0.6,1.04496,0.7,2.99887,0.8,5.24226,registered: hidden cell
B3i,selection,,Nd(III),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,12,0.423295,0.286587,0.535339,-0.131553,0.666667,1.1928,1,3.33574,1,5.64331,registered: hidden cell
B3i,selection,,Nd(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,14,0.570753,0.4556,0.674982,0.458559,0.428571,1.06036,1,3.42972,1,6.32978,registered: hidden cell
B3i,selection,,Np(IV),CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,22,0.459853,0.374511,0.611973,0.277325,0.727273,0.963295,0.954545,2.84524,1,5.25032,registered: hidden cell
B3i,selection,,Np(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC,38,0.702625,0.734064,0.856775,0.46604,0.184211,0.856444,0.921053,3.30112,1,6.16068,registered: hidden cell
B3i,selection,,Np(IV),CCCCN(CCCC)C(=O)CCC,11,0.810667,1.12777,1.06197,-0.0726632,0.454545,1.05129,0.818182,3.42391,1,6.32978,registered: hidden cell
B3i,selection,,Np(V),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,21,0.97654,1.28376,1.13303,0.601146,0.142857,0.939816,0.761905,2.99204,1,6.24585,registered: hidden cell
B3i,selection,,Np(V),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,19,1.13387,1.82949,1.35259,0.864976,0.210526,0.942539,0.578947,2.97984,1,6.24585,registered: hidden cell
B3i,selection,,Np(V),CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,10,0.478978,0.388337,0.623167,0.475553,0.4,0.955477,1,2.98463,1,6.24585,registered: hidden cell
B3i,selection,,Np(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC,15,0.380669,0.240222,0.490125,0.0912788,0.8,1.10709,1,3.07078,1,5.34126,registered: hidden cell
B3i,selection,,Pu(III),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,20,1.50856,2.42803,1.55822,1.50856,0,0.818493,0.5,2.98528,1,6.12517,registered: hidden cell
B3i,selection,,Pu(III),CCCCCCCC(=O)N(CCCCCC)CCCCCC,27,1.36984,2.68774,1.63943,0.588833,0.222222,0.822759,0.555556,2.98528,1,6.13353,registered: hidden cell
B3i,selection,,Pu(IV),CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,10,0.883717,1.05794,1.02856,-0.883717,0.1,0.96,0.9,2.83683,1,5.24331,registered: hidden cell
B3i,selection,,Pu(IV),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,13,0.81171,1.35371,1.16349,0.806721,0.230769,0.825606,0.846154,3.01928,0.923077,6.12517,registered: hidden cell
B3i,selection,,Pu(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC,90,0.821288,0.969089,0.984423,-0.592979,0.322222,1.07614,0.922222,3.09292,0.988889,5.34395,registered: hidden cell
B3i,selection,,Pu(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.11872,1.32688,1.1519,-1.11872,0,1.14159,1,3.48298,1,6.24585,registered: hidden cell
B3i,selection,,Pu(IV),CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,14,0.938383,0.943297,0.971235,-0.114769,0.142857,1.07114,1,3.41975,1,6.32978,registered: hidden cell
B3i,selection,,Pu(IV),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22,0.998587,1.54084,1.24131,-0.839196,0.363636,1.07157,0.636364,2.73708,1,4.80292,registered: hidden cell
B3i,selection,,Pu(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC,16,0.333123,0.139768,0.373856,0.0346456,0.9375,1.10946,1,3.06473,1,5.34126,registered: hidden cell
B3i,selection,,Pu(VI),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,11,1.77113,4.03449,2.0086,-1.77113,0.181818,1.10946,0.363636,2.99251,0.818182,5.26762,registered: hidden cell
B3i,selection,,Sm(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,15,0.379772,0.248408,0.498405,-0.188655,0.666667,1.06036,1,3.42391,1,6.32978,registered: hidden cell
B3i,selection,,Sm(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,22,0.743218,0.740977,0.8608,0.546567,0.272727,0.893424,0.909091,3.01877,1,6.08174,registered: hidden cell
B3i,selection,,Sm(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,70,0.601592,0.908563,0.953186,-0.212994,0.542857,0.807253,0.914286,2.99661,0.971429,6.12395,registered: hidden cell
B3i,selection,,Sm(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.302291,0.466276,0.682844,-0.102742,0.875,1.10977,0.9375,3.04228,1,5.08172,registered: hidden cell
B3i,selection,,Sm(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.03757,3.06914,1.7519,-1.03757,0.6,1.05634,0.7,2.99441,0.8,5.24066,registered: hidden cell
B3i,selection,,Sr(II),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,17,1.00764,1.37091,1.17086,0.0562401,0.235294,1.07006,0.941176,3.44205,1,6.32978,registered: hidden cell
B3i,selection,,Sr(II),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60,0.760905,1.22966,1.1089,0.707991,0.6,1.07006,0.766667,3.44205,1,6.32978,registered: hidden cell
B3i,selection,,Tb(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,21,0.139302,0.0263716,0.162393,-0.0432696,1,0.865949,1,3.01725,1,6.08174,registered: hidden cell
B3i,selection,,Tb(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,87,0.333684,0.580956,0.762205,0.0612002,0.850575,0.955375,0.954023,2.97169,0.977011,6.16334,registered: hidden cell
B3i,selection,,Tb(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.292976,0.398689,0.631418,-0.292976,0.9375,1.11719,0.9375,3.02477,1,5.10173,registered: hidden cell
B3i,selection,,Tb(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.03653,3.12259,1.76709,-1.03447,0.6,1.05634,0.7,2.99441,0.8,5.24066,registered: hidden cell
B3i,selection,,Th(IV),CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,20,0.285036,0.180888,0.425309,-0.0703925,0.85,0.970033,1,2.8582,1,5.22746,registered: hidden cell
B3i,selection,,Th(IV),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,32,1.03442,1.67673,1.29489,0.706398,0.3125,0.98509,0.71875,3.05923,1,6.25975,registered: hidden cell
B3i,selection,,Th(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC,21,1.54641,3.21913,1.79419,1.48659,0.142857,1.08172,0.619048,3.01928,0.714286,5.26491,registered: hidden cell
B3i,selection,,Th(IV),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,46,1.02532,1.39769,1.18224,-0.44013,0.195652,0.96,0.847826,3.09389,1,6.28961,registered: hidden cell
B3i,selection,,Th(IV),CCCCN(CCCC)C(=O)CCC,11,1.59813,2.72766,1.65156,1.59813,0,1.07609,0.545455,3.44205,1,6.32978,registered: hidden cell
B3i,selection,,Th(IV),CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,15,0.840889,1.19272,1.09212,0.631127,0.4,0.955375,0.733333,3.05923,1,6.28932,registered: hidden cell
B3i,selection,,Tm(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,19,0.107427,0.0313143,0.176959,-0.0511005,0.947368,0.830743,1,2.99039,1,6.12517,registered: hidden cell
B3i,selection,,Tm(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,76,0.205288,0.226388,0.475803,0.0380476,0.881579,0.955375,0.973684,3.05923,1,6.28932,registered: hidden cell
B3i,selection,,Tm(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.00748,2.95219,1.71819,-0.994014,0.6,1.06036,0.7,2.99251,0.8,5.26762,registered: hidden cell
B3i,selection,,U(VI),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,44,0.685382,0.883339,0.939861,0.135089,0.454545,0.817328,0.886364,2.93544,1,6.08279,registered: hidden cell
B3i,selection,,U(VI),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,27,1.3142,2.23266,1.49421,1.3142,0.0740741,0.939108,0.703704,3.08465,1,6.28932,registered: hidden cell
B3i,selection,,U(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC,198,0.502823,0.381867,0.617954,0.281038,0.626263,1.14131,1,3.46078,1,6.24585,registered: hidden cell
B3i,selection,,U(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.15197,1.37866,1.17416,1.15197,0,1.19277,1,3.60799,1,6.41671,registered: hidden cell
B3i,selection,,U(VI),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,48,1.06814,1.58334,1.25831,0.796655,0.125,0.845236,0.708333,2.51276,0.9375,4.69726,registered: hidden cell
B3i,selection,,U(VI),CCCCN(CCCC)C(=O)CCC,13,0.637406,0.673454,0.820643,-0.0654558,0.538462,1.06032,1,3.29268,1,6.24585,registered: hidden cell
B3i,selection,,U(VI),CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,10,2.07478,4.85556,2.20353,2.07478,0,0.912171,0.3,2.95232,0.9,6.12517,registered: hidden cell
B3i,selection,,Yb(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,15,0.533492,0.540135,0.734939,-0.533492,0.733333,1.12634,0.933333,3.54635,1,6.41671,registered: hidden cell
B3i,selection,,Yb(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,21,0.147104,0.0627505,0.2505,-0.0466471,0.857143,0.850567,1,2.98528,1,6.12395,registered: hidden cell
B3i,selection,,Yb(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,69,0.202251,0.233009,0.48271,0.0586549,0.884058,0.899884,0.971014,3.01028,1,6.24585,registered: hidden cell
B3i,selection,,Yb(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.175674,0.301278,0.548888,-0.170611,0.9375,1.14192,0.9375,3.13738,1,5.24066,registered: hidden cell
B3i,selection,,Yb(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.00123,2.92216,1.70943,-0.974522,0.6,1.10237,0.7,3.02228,0.8,5.30312,registered: hidden cell
B3i,confirmation,,Am(III),CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,15,1.60353,4.08424,2.02095,1.58667,0.333333,0.957292,0.466667,3.06473,0.866667,6.04888,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,33,1.23023,2.39091,1.54626,-1.09067,0.333333,0.957292,0.515152,3.06473,1,6.04888,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,30,1.16264,2.26957,1.50651,0.954332,0.333333,0.942478,0.633333,2.92465,0.933333,6.24585,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,34,1.256,2.28216,1.51068,-0.862515,0.205882,0.942478,0.647059,2.92528,1,6.24585,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,17,1.77829,4.12063,2.02993,1.77829,0,0.932846,0.470588,3.0848,0.882353,6.04888,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,33,1.40653,3.49124,1.86849,0.632847,0.181818,0.932846,0.636364,3.0848,0.909091,6.04888,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,50,1.11894,1.83153,1.35334,0.953865,0.16,1.01318,0.7,2.94619,0.96,5.23753,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,50,0.917527,1.75609,1.32517,0.906275,0.48,1.02316,0.8,2.96488,0.92,5.22415,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,21,1.03127,1.5738,1.25451,-0.749126,0.47619,1.20348,0.809524,3.48147,1,6.18778,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,26,1.03898,1.55822,1.24829,0.414564,0.269231,0.942478,0.807692,2.92528,1,6.24585,registered: hidden cell
B3i,confirmation,,Am(III),CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,29,1.28978,2.51035,1.58441,-1.1165,0.206897,0.942478,0.62069,2.92528,1,6.24585,registered: hidden cell
B3i,confirmation,,Am(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,27,1.07043,1.64628,1.28308,-0.390544,0.185185,0.935799,0.777778,2.94169,1,6.24585,registered: hidden cell
B3i,confirmation,,Ce(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,12,1.02733,1.97969,1.40702,0.907581,0.416667,1.07255,0.666667,2.97118,0.916667,5.30312,registered: hidden cell
B3i,confirmation,,Ce(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.56964,0.626433,0.791475,0.385612,0.571429,1.06331,0.928571,2.97272,1,5.26762,registered: hidden cell
B3i,confirmation,,Ce(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,10,0.0639061,0.00595443,0.077165,-0.00281986,1,1.19791,1,3.29419,1,6.04888,registered: hidden cell
B3i,confirmation,,Ce(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,16,0.25804,0.121366,0.348376,-0.0439245,0.875,1.11075,1,3.06473,1,5.08172,registered: hidden cell
B3i,confirmation,,Dy(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,18,1.07632,1.86904,1.36713,0.485845,0.333333,1.06032,0.666667,2.96627,0.944444,5.26491,registered: hidden cell
B3i,confirmation,,Dy(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.741464,1.1268,1.06151,0.586248,0.5,1.06032,0.857143,2.96627,1,5.26491,registered: hidden cell
B3i,confirmation,,Dy(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,34,0.160514,0.0811329,0.284838,0.0341753,0.970588,1.0748,1,3.4024,1,6.32978,registered: hidden cell
