arm,extractant,shift_p95
RECOMPOSED_ALL,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,0.1138318762206516
RECOMPOSED_ALL,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,0.11059876078431966
RECOMPOSED_ALL,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.10975993923698707
RECOMPOSED_ALL,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.10844309207304095
RECOMPOSED_ALL,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.10840683137096789
RECOMPOSED_ALL,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.10688341279271349
RECOMPOSED_ALL,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.10676750511988337
RECOMPOSED_ALL,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.10590084225834205
RECOMPOSED_ALL,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.10526097265863418
RECOMPOSED_ALL,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.1051442745406689
RECOMPOSED_ALL,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.10344586266461496
RECOMPOSED_ALL,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,0.10344586266461496
RECOMPOSED_ALL,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.10298394073023115
RECOMPOSED_ALL,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,0.10250807946947865
RECOMPOSED_ALL,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.10133051716677742
RECOMPOSED_ALL,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.10020169652026245
RECOMPOSED_ALL,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,0.09683646777894725
RECOMPOSED_ALL,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,0.09655904582260594
RECOMPOSED_ALL,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.09641113261383087
RECOMPOSED_ALL,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.09518224229775998
RECOMPOSED_ALL,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,0.09510483101614456
RECOMPOSED_ALL,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.09396260721611209
RECOMPOSED_ALL,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.09306350735534066
RECOMPOSED_ALL,C1COCCOCCOCCOCCOCCO1,0.09074800498051944
RECOMPOSED_ALL,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.0904637112848585
RECOMPOSED_ALL,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,0.08705873478529491
RECOMPOSED_ALL,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.08703985186551111
RECOMPOSED_ALL,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.08703985186551111
RECOMPOSED_ALL,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.08287780730453834
RECOMPOSED_ALL,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,0.08197320956948778
RECOMPOSED_ALL,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.08112017826577175
RECOMPOSED_ALL,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.08009584412030354
RECOMPOSED_ALL,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.07697052317936959
RECOMPOSED_ALL,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,0.07634720927045274
RECOMPOSED_ALL,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,0.07578155896891398
RECOMPOSED_ALL,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.07235341523561176
RECOMPOSED_ALL,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.071077836580097
RECOMPOSED_ALL,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,0.06980320565337146
RECOMPOSED_ALL,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,0.0689714492417328
RECOMPOSED_ALL,CCCCCCOP(=O)(O)OCCCCCC,0.06746644907321801
RECOMPOSED_ALL,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.06672508224456884
RECOMPOSED_ALL,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,0.06653680468534989
RECOMPOSED_ALL,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,0.06349265941111538
RECOMPOSED_ALL,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.06115865472164052
RECOMPOSED_ALL,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.06096814236606071
RECOMPOSED_ALL,CCCCCCCCN(CCCCCCCC)C(=O)CO,0.060404821577780224
RECOMPOSED_ALL,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.05963759661995572
RECOMPOSED_ALL,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.05961543826738443
RECOMPOSED_ALL,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.05917309099316536
RECOMPOSED_ALL,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.05894381486077511
RECOMPOSED_ALL,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,0.05416694024542845
RECOMPOSED_ALL,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,0.05380496749495639
RECOMPOSED_ALL,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.053224208559361164
RECOMPOSED_ALL,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.04711091323813719
RECOMPOSED_ALL,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,0.032714691023228167
RECOMPOSED_ALL,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2.0816681711721685e-16
RECOMPOSED_ALL,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,1.1102230246251565e-16
RECOMPOSED_ALL,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0
RECOMPOSED_ALL,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.0
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.38712293298003936
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.30163270171610024
RECOMPOSED_HYBRID,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.2826412530292592
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.26889104671271175
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.26610960556774016
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,0.2519687075423577
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.24644769993894383
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.2456589692566839
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.24335130858552495
RECOMPOSED_HYBRID,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.2418756862967889
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.2318631158752299
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.2310456990225358
RECOMPOSED_HYBRID,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.23062118993949687
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.22731801458535836
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.22106626432706447
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.21498528494859082
RECOMPOSED_HYBRID,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.2085940224081217
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.2068388704014198
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.20645275993764078
RECOMPOSED_HYBRID,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.20488577793718907
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.204615706110191
RECOMPOSED_HYBRID,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,0.20358678256112372
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.19518586865476878
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.1909406519664829
RECOMPOSED_HYBRID,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,0.19082672075887352
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1866417483163298
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,0.1830373144616321
RECOMPOSED_HYBRID,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,0.17873400772660097
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.17863421092995202
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.17696995625678205
RECOMPOSED_HYBRID,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,0.17513701873357246
RECOMPOSED_HYBRID,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.17487778006143914
RECOMPOSED_HYBRID,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.16947134036272662
RECOMPOSED_HYBRID,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.16584523871834858
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.16354428777118504
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.16028096921562254
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.1589670642421394
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.15873841641336744
RECOMPOSED_HYBRID,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,0.15772814091188284
RECOMPOSED_HYBRID,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.15645993510023046
RECOMPOSED_HYBRID,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,0.15628558041272947
RECOMPOSED_HYBRID,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,0.15358441450191113
RECOMPOSED_HYBRID,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,0.15098930957959905
RECOMPOSED_HYBRID,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,0.15007072265033422
RECOMPOSED_HYBRID,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.14322552318496162
RECOMPOSED_HYBRID,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.14265943159786754
RECOMPOSED_HYBRID,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.14151073932273664
RECOMPOSED_HYBRID,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.13530154682439388
RECOMPOSED_HYBRID,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.1322340894728625
RECOMPOSED_HYBRID,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.13058502601703675
RECOMPOSED_HYBRID,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1291696180022235
RECOMPOSED_HYBRID,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.12891539736687474
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,0.12773817476368646
RECOMPOSED_HYBRID,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.12759330295322055
RECOMPOSED_HYBRID,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.12700766332222269
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1263775532866922
RECOMPOSED_HYBRID,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.12319633028355577
RECOMPOSED_HYBRID,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.12046973716397041
RECOMPOSED_HYBRID,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,0.11901096361503516
RECOMPOSED_HYBRID,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,0.11735064415472787
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.11668075740277162
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.11586701047358455
RECOMPOSED_HYBRID,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.11502485228770437
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.11430125584633069
RECOMPOSED_HYBRID,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,0.11424984798214291
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.11376073110510519
RECOMPOSED_HYBRID,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.11227506692864103
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.11104735993288109
RECOMPOSED_HYBRID,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.11070800447720353
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.11070199254175535
RECOMPOSED_HYBRID,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.11070199254175535
RECOMPOSED_HYBRID,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.10841880963381956
RECOMPOSED_HYBRID,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.10605579493216952
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.10479533226829921
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.10479533226829921
RECOMPOSED_HYBRID,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.10414939645043428
RECOMPOSED_HYBRID,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.0986689427742799
RECOMPOSED_HYBRID,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,0.09704002452116788
RECOMPOSED_HYBRID,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.09511870262252808
RECOMPOSED_HYBRID,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,0.09415079519907493
RECOMPOSED_HYBRID,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.09249589331120041
RECOMPOSED_HYBRID,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,0.09198413554641885
RECOMPOSED_HYBRID,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.09102213104719634
RECOMPOSED_HYBRID,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.09062891498492665
RECOMPOSED_HYBRID,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.08980745001287277
RECOMPOSED_HYBRID,C1COCCOCCOCCOCCOCCO1,0.08925377969614384
RECOMPOSED_HYBRID,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.0890267264461724
RECOMPOSED_HYBRID,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.08871020619489833
RECOMPOSED_HYBRID,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.08822320875036765
RECOMPOSED_HYBRID,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,0.08798228729577157
RECOMPOSED_HYBRID,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.087321733649119
RECOMPOSED_HYBRID,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.08656703806266067
RECOMPOSED_HYBRID,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,0.08656703806266067
RECOMPOSED_HYBRID,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.08620164871016647
RECOMPOSED_HYBRID,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,0.08469990662376706
RECOMPOSED_HYBRID,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.08229620743674207
RECOMPOSED_HYBRID,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0806558185907557
RECOMPOSED_HYBRID,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.07982592991229628
RECOMPOSED_HYBRID,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.07906243457596937
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.07807815468496812
RECOMPOSED_HYBRID,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,0.07505022985816812
RECOMPOSED_HYBRID,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.07457613779449722
RECOMPOSED_HYBRID,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.07293911441091361
RECOMPOSED_HYBRID,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,0.07105797577643486
RECOMPOSED_HYBRID,CCCCCCCCN(CCCCCCCC)C(=O)CO,0.0684489912849908
RECOMPOSED_HYBRID,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.06769362767821926
RECOMPOSED_HYBRID,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,0.06743713263808888
RECOMPOSED_HYBRID,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.06512833169164314
RECOMPOSED_HYBRID,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,0.06382730211296885
RECOMPOSED_HYBRID,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.061269907646327795
RECOMPOSED_HYBRID,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,0.060862750865333715
RECOMPOSED_HYBRID,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.06073142924121457
RECOMPOSED_HYBRID,CCCCCCOP(=O)(O)OCCCCCC,0.06010625900778724
RECOMPOSED_HYBRID,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.05938130737484637
RECOMPOSED_HYBRID,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,0.05757515243540539
RECOMPOSED_HYBRID,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,0.05676747137631672
RECOMPOSED_HYBRID,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.056488967117810415
RECOMPOSED_HYBRID,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,0.05591988341692666
RECOMPOSED_HYBRID,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,0.055853026824385296
RECOMPOSED_HYBRID,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.054747743724887124
RECOMPOSED_HYBRID,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.052005325620004914
RECOMPOSED_HYBRID,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,0.05153292045756115
RECOMPOSED_HYBRID,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.05095358885985597
RECOMPOSED_HYBRID,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,0.04997687636713709
RECOMPOSED_HYBRID,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.03976914000860887
