label,draw,candidate,status,regime_status,in_domain,on_spec,purity_mol,recovery_from_feed,recovery_total,net_product_mol_h,n_stages_total,n_ext,n_scr,n_str,oa_ext,s_over_a,w_over_a,consumption_index,consumption_index_incomplete,acid_mol_per_kg_oxide,throughput_kg_oxide_per_h,throughput_mol_T_per_h_per_L_org,max_loading,flags,n_flags,ood_distance_max,balance_rel_max,iterations,front,feed_stage_offset,scrub_return_offset,scrub_acid_M,scrub_target_mM,strip_acid_M,ligand_total_M,saponification_degree,scrub_complexant_M,strip_anion_M,feed_dilution,f_bleed
transfer-unsupported,0,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,5.862850921e-05,0.1809237332,-0.07489318754,56,21,6,29,4.95580437,3.07712337,1.262333967,8176.143038,False,8176.143038,0.002282922804,0.002738058037,0.6494636362,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,8.018900742e-14,13,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,1,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,0.0003163032087,0.1382152739,-0.07809632198,56,21,6,29,4.95580437,3.07712337,1.262333967,10702.56767,False,10702.56767,0.001744021058,0.002091718067,0.8397144932,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,9.74186326e-14,16,9,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,2,273,converged_newton,INADMISSIBLE,False,False,0.9999287561,0.0003726144345,0.08095589165,-0.08239077565,56,21,6,29,4.95580437,3.07712337,1.262333967,18272.3986,False,18272.3986,0.001021513584,0.001225167787,0.9452494938,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.23865135e-15,25,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,3,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9972464727,3.716913653e-05,0.1786734717,-0.07506195714,56,21,6,29,4.95580437,3.07712337,1.262333967,8279.115569,False,8279.115569,0.002254528667,0.0027040031,0.7085282355,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.684098702e-14,17,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,4,273,converged_newton,INADMISSIBLE,False,False,0.9524201375,1.33467075e-07,0.07655236311,-0.08272104029,56,21,6,29,4.95580437,3.07712337,1.262333967,19323.48345,False,19323.48345,0.0009659492006,0.001158525802,0.9606394135,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.720467134e-15,24,2,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,5,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9752740816,6.301118542e-07,0.1697368397,-0.07573220455,56,21,6,29,4.95580437,3.07712337,1.262333967,8715.010392,False,8715.010392,0.002141764903,0.002568758172,0.6526600242,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.072736864e-15,16,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,6,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999201,0.00027004552,0.1454322959,-0.07755504533,56,21,6,29,4.95580437,3.07712337,1.262333967,10171.45684,False,10171.45684,0.001835086525,0.002200938815,0.8231996355,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.59092108e-15,30,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,7,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999599554,0.0003458453843,0.118918318,-0.07954359367,56,21,6,29,4.95580437,3.07712337,1.262333967,12439.28056,False,12439.28056,0.001500529175,0.00179968239,0.8887051692,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.720467134e-15,18,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,8,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999995,0.0003848243131,0.1196464466,-0.07948898403,56,21,6,29,4.95580437,3.07712337,1.262333967,12363.57922,False,12363.57922,0.00150971681,0.00181070172,0.8820569001,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.813644756e-15,28,7,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,9,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9996309369,0.0001102100105,0.1677357666,-0.07588228503,56,21,6,29,4.95580437,3.07712337,1.262333967,8818.979704,False,8818.979704,0.002116515064,0.002538474394,0.7599977536,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.850013188e-15,17,2,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,10,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999910974,0.0001361686811,0.1669496977,-0.0759412402,56,21,6,29,4.95580437,3.07712337,1.262333967,8860.503145,False,8860.503145,0.002106596328,0.002526578208,0.7536279098,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.331828972e-15,24,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,11,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999000119,1.480603155e-05,0.1835282606,-0.07469784798,56,21,6,29,4.95580437,3.07712337,1.262333967,8060.111923,False,8060.111923,0.002315787122,0.002777474355,0.5986878844,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.29546054e-15,9,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,12,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999975124,0.0001801385716,0.1601097113,-0.07645423917,56,21,6,29,4.95580437,3.07712337,1.262333967,9239.029344,False,9239.029344,0.002020288354,0.002423063433,0.7791588625,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.700026376e-15,15,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,13,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9959374276,7.416497834e-05,0.1674292888,-0.07590527086,56,21,6,29,4.95580437,3.07712337,1.262333967,8835.122769,False,8835.122769,0.00211264788,0.002533836229,0.7703058226,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.461375026e-15,18,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,14,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9927663142,9.568688711e-06,0.1818034509,-0.07482720871,56,21,6,29,4.95580437,3.07712337,1.262333967,8136.579996,False,8136.579996,0.002294023213,0.002751371482,0.662780799,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.813644756e-15,9,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,15,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999797598,9.662069857e-05,0.173239574,-0.07546949948,56,21,6,29,4.95580437,3.07712337,1.262333967,8538.801428,False,8538.801428,0.00218596293,0.002621767745,0.7243536838,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.425006594e-15,19,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,16,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9862816717,2.683438687e-05,0.1709146651,-0.07564386764,56,21,6,29,4.95580437,3.07712337,1.262333967,8654.952578,False,8654.952578,0.002156626882,0.00258658311,0.756134023,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,9.88565938e-13,12,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,17,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999992319,0.0003167982401,0.1341856249,-0.07839854565,56,21,6,29,4.95580437,3.07712337,1.262333967,11023.97013,False,11023.97013,0.001693174343,0.00203073429,0.8535698723,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.578062011e-13,25,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,18,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9527428549,6.130043928e-08,0.1435451846,-0.07769657868,56,21,6,29,4.95580437,3.07712337,1.262333967,10305.17552,False,10305.17552,0.001811274671,0.002172379706,0.8059738984,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.461375026e-15,16,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,19,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,0.0002852177644,0.14445396,-0.07762842052,56,21,6,29,4.95580437,3.07712337,1.262333967,10240.34455,False,10240.34455,0.001822741735,0.002186132904,0.8229180836,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.992513847e-13,13,8,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,20,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.999997524,0.0001345824464,0.1678747286,-0.07587186288,56,21,6,29,4.95580437,3.07712337,1.262333967,8811.679601,False,8811.679601,0.002118268507,0.002540577413,0.7471419733,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.072736864e-15,17,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,21,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999305,0.0003159298211,0.1359829459,-0.07826374658,56,21,6,29,4.95580437,3.07712337,1.262333967,10878.26353,False,10878.26353,0.001715853209,0.002057934531,0.8478455546,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.072736864e-15,19,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,22,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9634970712,3.67497197e-07,0.1635248968,-0.07619810026,56,21,6,29,4.95580437,3.07712337,1.262333967,9046.074024,False,9046.074024,0.002063381677,0.002474748062,0.7151087409,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.178693596e-12,21,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,23,273,converged_newton,OUT_OF_DOMAIN,False,False,1,1.74908258e-09,0.05982923755,-0.08397527471,56,21,6,29,4.95580437,3.07712337,1.262333967,24724.67278,False,24724.67278,0.0007549342938,0.0009054418781,0.198623951,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,11.58033969,3.88638162e-16,4,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,24,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999134,4.320677969e-05,0.1825063726,-0.07477448958,56,21,6,29,4.95580437,3.07712337,1.262333967,8105.242029,False,8105.242029,0.002302892785,0.002762009337,0.6349239309,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.29546054e-15,10,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,25,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999904069,0.0001041902422,0.1723502299,-0.07553620028,56,21,6,29,4.95580437,3.07712337,1.262333967,8582.862479,False,8582.862479,0.002174741053,0.002608308617,0.7274499867,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.072736864e-15,22,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,26,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,0.0003790943758,0.1232227422,-0.07922076186,56,21,6,29,4.95580437,3.07712337,1.262333967,12004.75087,False,12004.75087,0.001554843044,0.001864824552,0.873877957,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.109105296e-15,18,12,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,27,273,converged_newton,INADMISSIBLE,False,False,0.9999999564,0.0003257743021,0.0512681846,-0.08461735368,56,21,6,29,4.95580437,3.07712337,1.262333967,28853.33922,False,28853.33922,0.0006469096435,0.0007758808778,0.9732532992,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.850013188e-15,67,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,28,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999414,1.839074213e-05,0.1835109463,-0.07469914655,56,21,6,29,4.95580437,3.07712337,1.262333967,8060.872396,False,8060.872396,0.002315568647,0.002777212324,0.5717336051,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.420083844e-12,8,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,29,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,5.19932047e-05,0.1818749057,-0.0748218496,56,21,6,29,4.95580437,3.07712337,1.262333967,8133.383304,False,8133.383304,0.002294924842,0.002752452863,0.6345143667,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.700026376e-15,8,9,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,30,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,0.0002506180599,0.1507598332,-0.07715548004,56,21,6,29,4.95580437,3.07712337,1.262333967,9812.018828,False,9812.018828,0.001902310189,0.002281564534,0.8041663046,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,6.179346776e-14,14,8,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,31,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999999,4.27656201e-05,0.1827734678,-0.07475445744,56,21,6,29,4.95580437,3.07712337,1.262333967,8093.397467,False,8093.397467,0.002306263033,0.002766051495,0.623485549,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.813644756e-15,22,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,32,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.999968235,2.951188593e-05,0.1833762314,-0.07470925017,56,21,6,29,4.95580437,3.07712337,1.262333967,8066.794208,False,8066.794208,0.002313868794,0.00277517358,0.6328647586,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.554552648e-15,14,2,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,33,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.951713142,4.992326043e-09,0.1180011773,-0.07961237922,56,21,6,29,4.95580437,3.07712337,1.262333967,12535.96239,False,12535.96239,0.001488956556,0.001785802594,0.6533359754,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.29546054e-15,19,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,34,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999998716,1.3394712e-06,0.1589625934,-0.07654027302,56,21,6,29,4.95580437,3.07712337,1.262333967,9305.700733,False,9305.700733,0.002005813847,0.002405703214,0.4329472784,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,3,0,4.793203998e-15,5,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,35,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9975334915,8.219441799e-05,0.1681883696,-0.07584833981,56,21,6,29,4.95580437,3.07712337,1.262333967,8795.247408,False,8795.247408,0.002122226076,0.002545323983,0.7652840543,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.359647364e-12,18,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,36,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999938796,0.0001824524307,0.1591336482,-0.07652744391,56,21,6,29,4.95580437,3.07712337,1.262333967,9295.697912,False,9295.697912,0.002007972243,0.002408291919,0.7840583574,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.735917124e-14,18,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,37,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999259445,0.0002310638337,0.1468998489,-0.07744497885,56,21,6,29,4.95580437,3.07712337,1.262333967,10069.84236,False,10069.84236,0.001853604329,0.002223148423,0.8266375032,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.813644756e-15,23,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,38,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9963399015,3.037614138e-06,0.1780594876,-0.07510800595,56,21,6,29,4.95580437,3.07712337,1.262333967,8307.663587,False,8307.663587,0.002246781323,0.002694711206,0.5846142824,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.554552648e-15,10,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,39,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,2.872510477e-05,0.1837782935,-0.07467909551,56,21,6,29,4.95580437,3.07712337,1.262333967,8049.14603,False,8049.14603,0.002318942074,0.002781258295,0.5917917073,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.414833983e-13,9,6,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,40,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999685,0.0001162693344,0.1719674948,-0.07556490542,56,21,6,29,4.95580437,3.07712337,1.262333967,8601.964712,False,8601.964712,0.002169911644,0.002602516391,0.7211130669,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.850013188e-15,16,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,41,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999371497,0.0001711292308,0.1589138214,-0.07654393092,56,21,6,29,4.95580437,3.07712337,1.262333967,9308.55673,False,9308.55673,0.002005198435,0.00240496511,0.789183695,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.217923981e-13,12,2,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,42,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9996244225,2.182771531e-05,0.183569296,-0.07469477032,56,21,6,29,4.95580437,3.07712337,1.262333967,8058.310152,False,8058.310152,0.002316304912,0.002778095375,0.6377273978,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.666930604e-12,12,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,43,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,0.0001264549419,0.1712134516,-0.07562145865,56,21,6,29,4.95580437,3.07712337,1.262333967,8639.848724,False,8639.848724,0.002160397015,0.002591104877,0.7199882928,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.425006594e-15,12,8,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,44,273,converged_newton,INADMISSIBLE,False,False,0.9999999766,0.0004163866458,0.1007073328,-0.08090941756,56,21,6,29,4.95580437,3.07712337,1.262333967,14688.68532,False,14688.68532,0.001270740232,0.001524081541,0.9157559512,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.979559242e-15,25,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,45,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9904597653,3.50693905e-05,0.1721947734,-0.07554785952,56,21,6,29,4.95580437,3.07712337,1.262333967,8590.611042,False,8590.611042,0.00217277948,0.002605955974,0.7504928703,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.396601999e-14,15,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,46,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999938,4.034673234e-07,0.1366435658,-0.07821420009,56,21,6,29,4.95580437,3.07712337,1.262333967,10825.67125,False,10825.67125,0.00172418901,0.0020679322,0.374282051,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,3,0,2.850013188e-15,5,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,47,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,0.000361705141,0.1282116389,-0.0788465946,56,21,6,29,4.95580437,3.07712337,1.262333967,11537.62898,False,11537.62898,0.001617793692,0.001940325364,0.8630375821,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.850013188e-15,23,11,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,48,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9549919388,3.012619924e-08,0.1444721361,-0.07762705732,56,21,6,29,4.95580437,3.07712337,1.262333967,10239.05621,False,10239.05621,0.001822971084,0.002186407976,0.7238898163,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.860472409e-14,31,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,49,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,0.0002872356669,0.1439516367,-0.07766609477,56,21,6,29,4.95580437,3.07712337,1.262333967,10276.07852,False,10276.07852,0.001816403344,0.002178530859,0.824519065,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,6.264847171e-13,32,7,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,50,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9960816813,7.778057884e-05,0.1667157966,-0.07595878278,56,21,6,29,4.95580437,3.07712337,1.262333967,8872.934367,False,8872.934367,0.002103644929,0.002523038404,0.7730823725,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.63098482e-13,17,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,51,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999763506,1.210316424e-05,0.1827314671,-0.07475760749,56,21,6,29,4.95580437,3.07712337,1.262333967,8095.257728,False,8095.257728,0.002305733062,0.002765415866,0.5738613059,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.554552648e-15,8,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,52,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999967072,0.0002077094431,0.1550489208,-0.07683379846,56,21,6,29,4.95580437,3.07712337,1.262333967,9540.590892,False,9540.590892,0.00195643054,0.002346474596,0.7972525928,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.59092108e-15,25,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,53,273,converged_newton,INADMISSIBLE,False,False,0.9999999076,0.0004122546078,0.1016223588,-0.08084079062,56,21,6,29,4.95580437,3.07712337,1.262333967,14556.42576,False,14556.42576,0.001282286166,0.001537929333,0.9146774927,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,8.480369838e-15,26,4,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,54,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999199982,8.389863708e-05,0.1745357564,-0.0753722858,56,21,6,29,4.95580437,3.07712337,1.262333967,8475.38838,False,8475.38838,0.002202318354,0.00264138387,0.7209269856,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.722280779e-12,12,2,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,55,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999987,6.016851814e-05,0.1806064241,-0.07491698572,56,21,6,29,4.95580437,3.07712337,1.262333967,8190.507779,False,8190.507779,0.00227891895,0.002733255955,0.655066055,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.29546054e-15,12,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
