model,axis_label,n_curves,n_curves_guarded,n_ligands,slope_true_median,slope_pred_median,slope_mae,slope_mae_median,slope_ratio_median,slope_pearson,slope_spearman,slope_sign_agree,span_true_median,span_pred_median,span_recovery_median,span_recovery_median_unguarded,span_recovery_q25,span_recovery_q75,compression_median,shape_mae,shape_mae_median,within_curve_spearman,within_curve_sign_accuracy,row_mae,n_distinct_pred_median,n_distinct_true_median,step_share_pred_median,linear_r2_pred_median,linear_r2_true_median,cohort
REC_ecfp_plus_recovered,acid,2035,1900,68,1.7324979229264266,0.36472578872587336,1.5995572947285914,1.373283757058083,0.1710208935275262,0.16495789764055907,0.1758273620180566,0.8324324324324325,1.9711565739302828,0.46407380729537884,0.20717620982857016,0.21718573031622024,0.11190717120736524,0.38279598221164257,0.21167339804418658,0.6019738626810965,0.5524751167106973,0.6339479812048706,0.8051783768172334,1.2464639024837592,5.0,5.0,1.0,0.9437404402519741,0.9242216412606429,QUARANTINED
REC_ecfp_plus_recovered,contact_time,40,0,8,0.00014296899524398737,4.846730144335393e-17,0.0017634952577701758,0.0006715408515096451,1.3571947232569156e-13,0.27911845900163146,0.2627674363997402,0.75,0.06287846248431395,0.0052892784619111965,,0.04974910506496384,,,,0.041829159393517404,0.026597666172529334,0.24269707775307794,0.5549999999999999,1.8764803046458542,3.0,5.0,0.6,0.7365265996870995,0.1646628381999693,QUARANTINED
REC_ecfp_plus_recovered,extractant,775,775,25,2.573675226299942,0.11642844967037402,2.4329272187008852,2.3173022242635835,0.04318144096624175,-0.05472947152753828,-0.23011720801146485,0.8503225806451613,2.073913043478258,0.10891940530238081,0.05071765852937553,0.05071765852937553,0.022840387987369357,0.10023277592833477,0.05170837558126942,0.6648148953790014,0.576149592487801,0.5823711919570708,0.7618444208121627,1.199752687875742,5.0,5.0,1.0,0.8202931537191755,0.9940258395786431,QUARANTINED
REC_ecfp_plus_recovered,metal_concentration,45,30,4,-1.1226193871745382,-2.6298638788314296e-16,0.8480255286498475,1.1195293690207997,0.00039056698251842704,0.05956690546291607,-0.02385728317462632,0.5777777777777777,0.72923076923077,0.0062406922875739845,0.008034236454030416,0.011044509819555274,0.004890438699622064,0.021271160017192526,0.009029082206804498,0.2655305770814445,0.22939421116086342,0.06353021126407787,0.5300580029991795,0.541185100544916,4.0,8.0,0.5833333333333334,0.60596930210264,0.7515429813530872,QUARANTINED
REC_ecfp_plus_recovered,metal_series,1580,1195,84,0.08631700661437655,0.04032650335003107,0.09464598259000231,0.07680812200393823,0.29917675131919136,0.34650207692442575,0.368128212374199,0.7784810126582279,1.0307743988542324,0.410192461589986,0.3362263047583154,0.38237913453673256,0.17770307542231684,0.5408800924119987,0.35034023793957475,0.29867338003728483,0.24310135763663376,0.5008665520055399,0.7302962646575651,1.0902645299491813,8.0,8.0,1.0,0.8612586604023964,0.875015761377274,QUARANTINED
REC_ecfp_plus_recovered,temperature,160,160,5,-0.04032650561688559,2.425214624595689e-18,0.03895765035174237,0.04171812113219917,-5.734087181312403e-17,-0.12704072822747714,-0.07621119809691321,0.4375,1.1765941508309075,0.08454284717890098,0.06371785259906743,0.06371785259906743,0.028804137967698352,0.11730379740945208,0.0713894826058243,0.3951396560359267,0.3977253579688858,0.020487794790125267,0.5620833333333333,1.2354814683140372,2.0,4.0,0.5,0.5997485333854162,0.9893613987029377,QUARANTINED
GEN9_A0_ROW_ONLY,acid,2105,1970,68,1.78650552271054,0.38014228586656473,1.7412446869814977,1.4417629936572463,0.16653064996837455,0.13598069840848104,0.1555483750360765,0.8432304038004751,2.0081944786152714,0.46189053,0.20995077310608523,0.22746721880501686,0.11838916305919181,0.36558295232319554,0.21132385794783107,0.6308329597589252,0.5832219686449921,0.6469549326781491,0.8124053795296423,1.274963179005318,5.0,5.0,1.0,0.9470198525344138,0.9254499680935993,CORRECTED
GEN9_A0_ROW_ONLY,contact_time,40,0,8,0.00014296899524398737,2.2344604124314783e-17,0.001590831783721304,0.0007401060706645178,0.029231124085575808,0.2854154414539576,0.5085688642824475,0.8,0.06287846248431395,0.017727335499999997,,0.059636278672119514,,,,0.03941835843327689,0.02491240078312181,0.20373406519139997,0.5533333333333333,1.9591603845672707,3.0,5.0,0.6,0.48523033936179816,0.1646628381999693,CORRECTED
GEN9_A0_ROW_ONLY,extractant,775,775,25,2.573675226299942,0.10782603015388033,2.4439657529087198,2.339783220448659,0.043137629588542836,-0.0012953738774483428,-0.17323756645964394,0.8838709677419355,2.073913043478258,0.09307970999999993,0.04644511481739399,0.04644511481739399,0.018897339317352154,0.0829011477785474,0.04896026190879742,0.6662629248967843,0.5834469208871259,0.691652254394124,0.822923825278664,1.2206655594806421,5.0,5.0,1.0,0.8536828099550392,0.9940258395786431,CORRECTED
GEN9_A0_ROW_ONLY,metal_concentration,45,30,4,-1.1226193871745382,-0.00041611708824528887,0.8496701789077875,1.1185152195740937,0.0017067319335272737,0.07700043360494738,0.03313511552031433,0.5555555555555556,0.72923076923077,0.006984108000000017,0.010897703197282699,0.015195555053999088,0.0034017827697843967,0.025048775212475536,0.010885138832140458,0.2651651999445861,0.22869910686538455,0.08519835124613408,0.5392158041667846,0.5525907865070766,6.0,8.0,0.8333333333333334,0.5608896733453907,0.7515429813530872,CORRECTED
GEN9_A0_ROW_ONLY,metal_series,1605,1210,84,0.0856338783168053,0.044390836829882985,0.09422678987464213,0.08177266204226599,0.3119933048400828,0.36293211213063625,0.380886538990313,0.7806853582554517,1.0261096605744122,0.4867136729999999,0.37776992312640684,0.4389345164110066,0.23014353108025973,0.5854128099885655,0.3781117094611297,0.2982055107696426,0.2407243121416207,0.49756504812227026,0.7271799302661892,1.0962794711392012,8.0,8.0,1.0,0.8278321207720577,0.874586388178975,CORRECTED
GEN9_A0_ROW_ONLY,temperature,160,160,5,-0.04032650561688559,0.0,0.038361391870903476,0.04044036932942144,0.0,-0.10999505797296709,-0.03897763102668089,0.49375,1.1765941508309075,0.0684819445,0.058980234553815056,0.058980234553815056,0.01996735568780316,0.09951755049554169,0.06672394517827582,0.38947553403340285,0.3819523404759144,0.11551598924193882,0.5877083333333333,1.2379727215188445,3.0,4.0,0.6,0.599748533385414,0.9893613987029377,CORRECTED
GEN9_A1_ADJ_d05,acid,2105,1970,68,1.78650552271054,0.43213839039278323,1.7154268871384415,1.3335228667878438,0.19604052825538898,0.10333140266151951,0.11047364569356716,0.8261282660332542,2.0081944786152714,0.5932939190000001,0.2633147283742971,0.28302479133034636,0.1535478952909523,0.48436343827554773,0.2661983697559134,0.6318321050345789,0.5842177261643733,0.5763573774270078,0.7703923411132768,1.274241112586494,5.0,5.0,1.0,0.8811582956125907,0.9254499680935993,CORRECTED
GEN9_A1_ADJ_d05,contact_time,40,0,8,0.00014296899524398737,8.9478140536824e-17,0.003542903749412224,0.0006578222215723199,5.089480212213434e-14,-0.030718406257594057,0.1446369644058525,0.65,0.06287846248431395,0.02653305750000002,,0.06424186278371656,,,,0.06128145224436815,0.026118146590986196,0.17485129433415342,0.5538088768115942,1.880690816820718,3.0,5.0,0.6,0.46369100793562035,0.1646628381999693,CORRECTED
GEN9_A1_ADJ_d05,extractant,775,775,25,2.573675226299942,0.1052541365504362,2.4584764942750836,2.366008949901849,0.03944784807109573,-0.07683925086182991,-0.14668926946820796,0.7703225806451612,2.073913043478258,0.13953305600000002,0.06833425096099477,0.06833425096099477,0.03530408503803198,0.11470989065027817,0.06894010015007718,0.6760445244407953,0.5878734784411749,0.44448105295225765,0.700161369096853,1.2154207661644536,5.0,5.0,1.0,0.6885953532934765,0.9940258395786431,CORRECTED
GEN9_A1_ADJ_d05,metal_concentration,45,30,4,-1.1226193871745382,-0.00209977664915062,0.8473890277919304,1.1183112023333643,0.0023096885294457774,0.2653103508144268,0.24188634329829464,0.5777777777777777,0.72923076923077,0.008363088999999997,0.013663329810971386,0.016614614391834037,0.003985018410661224,0.031104913770262595,0.013531633835997224,0.26472060812528736,0.2265129693653845,0.21111179931789523,0.5851580463835366,0.5603010020599049,6.0,8.0,0.8333333333333334,0.4835518643100649,0.7515429813530872,CORRECTED
GEN9_A1_ADJ_d05,metal_series,1605,1210,84,0.0856338783168053,0.045938881511764715,0.09805771526767947,0.08399103766684107,0.3197407530217107,0.2926414803263039,0.3604329841825639,0.7657320872274144,1.0261096605744122,0.58620659,0.43023897683633205,0.5259522641251967,0.29817719119767744,0.6645624607808848,0.4167885543054102,0.3200768423585061,0.2554803970763355,0.44228797424863137,0.6966255858678312,1.1045912582324748,8.0,8.0,1.0,0.7477244196708186,0.874586388178975,CORRECTED
GEN9_A1_ADJ_d05,temperature,160,160,5,-0.04032650561688559,-0.00046966121453824916,0.03691803368317742,0.0388107330374302,0.014132179213340392,0.018179636005046046,0.005503315769674661,0.59375,1.1765941508309075,0.0815704765,0.06751232003044852,0.06751232003044852,0.023423561822597132,0.16726248571579935,0.07338785554761112,0.3827540029575336,0.3555112674682798,0.2666857596845208,0.6142708333333333,1.2524340842524802,3.0,4.0,0.6,0.598994609853066,0.9893613987029377,CORRECTED
GEN9_A2_END_d05,acid,2105,1970,68,1.78650552271054,0.518530561820996,1.6824253952917327,1.2132654299225787,0.25601778864589964,-0.06834162710794399,0.022370315827460886,0.7923990498812351,2.0081944786152714,0.8312778139999999,0.39786145286441577,0.42398528425834636,0.19613751713837071,0.7505063687646653,0.40006750298447424,0.6523459715397261,0.569257554433065,0.530428683973116,0.7506653011138736,1.2868861219434973,5.0,5.0,1.0,0.8193188786210762,0.9254499680935993,CORRECTED
GEN9_A2_END_d05,contact_time,40,0,8,0.00014296899524398737,4.468950441773841e-17,0.005189193730070134,0.0019254088999672788,2.1809829737921944e-14,-0.22207269813016586,0.004726476433851741,0.65,0.06287846248431395,0.01942855350000003,,0.05888587409955863,,,,0.08456674093568904,0.03004357958425965,0.16715678368415404,0.5402083333333334,2.2806651678160654,3.0,5.0,0.6,0.45248480106514843,0.1646628381999693,CORRECTED
GEN9_A2_END_d05,extractant,775,775,25,2.573675226299942,0.09511504590266937,2.4579797776699444,2.4073599854138026,0.03215381312752461,-0.030301271212282332,-0.04817792963342517,0.64,2.073913043478258,0.19809167100000002,0.09742664590295325,0.09742664590295325,0.054131771122258684,0.17528577671726409,0.09826573229916113,0.6918911291999642,0.6035273409431138,0.24705138552637737,0.6147759265823782,1.2507491144712746,5.0,5.0,1.0,0.6468516433519788,0.9940258395786431,CORRECTED
GEN9_A2_END_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0029911090526329757,0.8542003951160257,1.1215464587324064,-0.004759311673946931,-0.0005531887129102893,-0.022531878553813747,0.4,0.72923076923077,0.018380095999999985,0.022304746418304794,0.026131836394684225,0.010924347340956316,0.03013498252586273,0.023891049093515797,0.26647196113630545,0.2292041018653845,-0.06423333965451541,0.46786100972375483,0.5704797627776139,6.0,8.0,0.8333333333333334,0.5146284346730169,0.7515429813530872,CORRECTED
GEN9_A2_END_d05,metal_series,1605,1210,84,0.0856338783168053,0.045549683893789356,0.11718705997620232,0.09128968404464993,0.3387977041119728,0.2066754725615043,0.2822643162548178,0.712772585669782,1.0261096605744122,0.81809359,0.6163565188373976,0.7591903748791681,0.38232645139603016,0.9945519654950483,0.5734313950127513,0.3878326477892433,0.305905032010953,0.3336486753005488,0.6443618455676896,1.1657351400358158,8.0,8.0,1.0,0.6802635890821956,0.874586388178975,CORRECTED
GEN9_A2_END_d05,temperature,160,160,5,-0.04032650561688559,0.0007184806200000031,0.042682475855432354,0.04337071669289835,-0.020886623672089266,-0.00802943167775654,-0.06354841441311838,0.35625,1.1765941508309075,0.12478415900000003,0.11945105621909179,0.11945105621909179,0.03701227293981903,0.20158957025384316,0.13204472272516926,0.44902996347093255,0.3924298709887413,-0.18676995005238542,0.44854166666666667,1.3680929063224119,3.0,4.0,0.6,0.5353982300884956,0.9893613987029377,CORRECTED
GEN9_A3_RAND_d05,acid,2105,1970,68,1.78650552271054,0.46632923292037415,1.6641429315267329,1.2857389186878314,0.21857578050329785,0.12803688138905564,0.14385226064865825,0.8375296912114014,2.0081944786152714,0.634893987,0.2914346081203262,0.3080219361408688,0.16306974597744953,0.5389170468211958,0.28490997455358025,0.6236293308440839,0.5653626646449921,0.5994337567743809,0.780664940303949,1.2726829367404782,5.0,5.0,1.0,0.8802685214375772,0.9254499680935993,CORRECTED
GEN9_A3_RAND_d05,contact_time,40,0,8,0.00014296899524398737,2.979280549908637e-17,0.005766274125287932,0.0007463791152969457,2.8274890067852412e-14,0.18433147843959075,0.1701611345951206,0.65,0.06287846248431395,0.017030342999999996,,0.0891428134054862,,,,0.08596315217493258,0.026611490430986207,0.18502513959887232,0.5519618741765481,1.9894512140473144,3.0,5.0,0.6,0.49267021484023943,0.1646628381999693,CORRECTED
GEN9_A3_RAND_d05,extractant,775,775,25,2.573675226299942,0.08388534476095368,2.5018282508666325,2.3763349590420937,0.027317753608404872,-0.10371895601780119,-0.13772633991012107,0.6916129032258065,2.073913043478258,0.149770664,0.0744925838554097,0.0744925838554097,0.04120701989455948,0.13111284492984002,0.07540915471936332,0.6898619634116799,0.5854628771910693,0.3362662500058096,0.6534295167198394,1.2634839461108978,5.0,5.0,1.0,0.6657033132544015,0.9940258395786431,CORRECTED
GEN9_A3_RAND_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0005326436007885988,0.8521313898704072,1.1187338403540878,0.003172884850294808,0.13542364751984073,0.13452856901247623,0.5777777777777777,0.72923076923077,0.011853642999999997,0.016030508130048346,0.024978110420781387,0.007563425816712631,0.04091294969181159,0.01633169762632542,0.26572864640559946,0.22893696836538452,0.10780112462842315,0.5374284158107688,0.5715086087960779,5.0,8.0,0.8125,0.6435689162484852,0.7515429813530872,CORRECTED
GEN9_A3_RAND_d05,metal_series,1605,1210,84,0.0856338783168053,0.0462594833690475,0.1020944401169272,0.08327636446560199,0.33314889867651964,0.21360180693913375,0.3308040865115702,0.7395638629283489,1.0261096605744122,0.630654358,0.47408066511618285,0.5675070328631839,0.3059057603869678,0.7401690100508408,0.46867752160186116,0.3367758500894894,0.2610328414172718,0.42111028368733144,0.6876353179727858,1.1214733195283013,8.0,8.0,1.0,0.7499765481432612,0.874586388178975,CORRECTED
GEN9_A3_RAND_d05,temperature,160,160,5,-0.04032650561688559,-0.0011382442848275865,0.03900138726573306,0.04041299010007082,0.0309584607121334,-0.04373539239338092,-0.07593223354803817,0.6625,1.1765941508309075,0.119467532,0.09650273175396215,0.09650273175396215,0.04297468614740456,0.1806545423065195,0.1167093669273579,0.4102864400845176,0.37262106223094804,0.30090706058279015,0.6251041666666667,1.3316432096063315,3.0,4.0,0.6,0.5989946098530601,0.9893613987029377,CORRECTED
GEN9_A4_MULTI_d05,acid,2105,1970,68,1.78650552271054,0.4535069743029744,1.6894410490404557,1.3518097029238567,0.20379889906545776,0.11919630652136164,0.13424514935259346,0.836104513064133,2.0081944786152714,0.6251735600000001,0.2781469795922549,0.2966105913889937,0.15739246547376787,0.49369543570075186,0.2756756528034321,0.6270526527711612,0.5655270020685547,0.5985247450401108,0.7828327698898688,1.2860958515279752,5.0,5.0,1.0,0.8874834557440856,0.9254499680935993,CORRECTED
GEN9_A4_MULTI_d05,contact_time,40,0,8,0.00014296899524398737,1.8616471672409135e-17,0.003493024860119394,0.0009744312459341651,0.07018739173049023,0.22337431338700134,0.2747114007055792,0.6,0.06287846248431395,0.020802551999999995,,0.1174361231672611,,,,0.06534399664100801,0.0264810754709862,0.17996339617155624,0.5593404150197628,1.9992226915646085,3.0,5.0,0.6,0.4606292885485347,0.1646628381999693,CORRECTED
GEN9_A4_MULTI_d05,extractant,775,775,25,2.573675226299942,0.07872302526754286,2.468120114287593,2.349223873000416,0.02963661120266664,-0.11270075613546894,-0.18955055327547954,0.72,2.073913043478258,0.11618726599999996,0.060439338625336805,0.060439338625336805,0.030358346269918776,0.11065582687922215,0.062150067756396886,0.679653597371275,0.5892852856403776,0.37812827040637653,0.6700616408680925,1.2274370475629355,5.0,5.0,1.0,0.7093900524235148,0.9940258395786431,CORRECTED
GEN9_A4_MULTI_d05,metal_concentration,45,30,4,-1.1226193871745382,-0.0031485708081256665,0.8476447901217589,1.1194708163664127,0.002804664558706882,0.04992093383592435,0.1742907076368534,0.6,0.72923076923077,0.010343736999999964,0.018187227884308297,0.02266098852037944,0.004679081663250073,0.02828847927924866,0.01908406664027025,0.265054125748876,0.22885108136538454,0.19317299182591677,0.5727950136283468,0.5682627324180866,6.0,8.0,0.75,0.6026063973282711,0.7515429813530872,CORRECTED
GEN9_A4_MULTI_d05,metal_series,1605,1210,84,0.0856338783168053,0.046029136499999984,0.0980715194277543,0.08298560583061591,0.31117875617183105,0.27373094818884636,0.3478829334080056,0.7607476635514019,1.0261096605744122,0.5974472430000001,0.4415313799685341,0.5213472873323557,0.28739127406038956,0.6773698025442997,0.42628912414908154,0.3168712486827792,0.24871078775308642,0.45282745797309437,0.7026324699359316,1.1129703643966475,8.0,8.0,1.0,0.7578813008071508,0.874586388178975,CORRECTED
GEN9_A4_MULTI_d05,temperature,160,160,5,-0.04032650561688559,-4.502059380149522e-18,0.03858874510957569,0.040860912297709384,9.459287390486067e-17,-0.06371008754587507,-0.05523850308076328,0.5625,1.1765941508309075,0.073146564,0.07404686642098512,0.07404686642098512,0.025790529705427286,0.18628600419002428,0.08012771400810081,0.3974208732797215,0.35470744672827986,0.10781657473181835,0.5623958333333333,1.2465534721977405,2.0,4.0,0.5,0.5989946098530612,0.9893613987029377,CORRECTED
GEN9_REL_MONOLITH,acid,2105,1970,68,1.78650552271054,0.49412787122149354,1.6224715637982503,1.3199373352802428,0.2635474574037431,0.12615611457464235,0.1842428149655808,0.8470308788598575,2.0081944786152714,0.5742144371044158,0.2791196411645208,0.2901627606243409,0.14898694618681152,0.4880988452757179,0.2818890153038018,0.5873991459080731,0.530541559873745,0.6420742914811477,0.8052890522184769,1.2372016337560774,5.0,5.0,1.0,0.9488555807897892,0.9254499680935993,CORRECTED
GEN9_REL_MONOLITH,contact_time,40,0,8,0.00014296899524398737,-2.1301723432646543e-06,0.0020034420423905245,0.0007017212299468618,1.9249768469765133e-14,0.23194381911029927,0.5217785206146436,0.575,0.06287846248431395,0.05193436221575646,,0.32618697554194,,,,0.049293004831779626,0.023990083731183245,0.1589220830798599,0.5425,2.1485538066939114,3.0,5.0,0.6,0.4212034632385686,0.1646628381999693,CORRECTED
GEN9_REL_MONOLITH,extractant,775,775,25,2.573675226299942,0.5210451780818858,1.9841825733756835,1.9548081850150743,0.19152845460908025,0.27108204458927165,0.3256477149235448,0.9509677419354838,2.073913043478258,0.47652110331416403,0.20953012760778428,0.20953012760778428,0.14679135111623315,0.3624227599059895,0.2172702519267732,0.5671798109102415,0.5035632126805429,0.8402100686058442,0.9025990783410138,1.1640823824510946,5.0,5.0,1.0,0.9363391405074808,0.9940258395786431,CORRECTED
GEN9_REL_MONOLITH,metal_concentration,45,30,4,-1.1226193871745382,0.008878889853669811,0.8537620017108039,1.1311228142277576,-2.69852523542937e-05,0.07751566460777617,0.05831780331575323,0.4444444444444444,0.72923076923077,0.01040752438549436,0.022486051912788886,0.014271921625677905,0.009755390938991398,0.05021593628575228,0.022188441274544026,0.27393142333527465,0.23153075931845302,0.0066781619174063915,0.48950412151392536,0.5434735199625561,4.0,8.0,0.5833333333333334,0.5817507541100404,0.7515429813530872,CORRECTED
GEN9_REL_MONOLITH,metal_series,1605,1210,84,0.0856338783168053,0.05524397149364304,0.09344601993833167,0.07596424481137228,0.3930058674773829,0.21093462979235647,0.2342205643767103,0.8043613707165109,1.0261096605744122,0.5399412725661764,0.42812658282869104,0.4930985688121558,0.22926347021604554,0.6459280861052822,0.4407416839796151,0.29665684489975114,0.2470732861706175,0.5455326729299794,0.750514759505314,1.0986189021322026,8.0,8.0,1.0,0.8810577491994338,0.874586388178975,CORRECTED
GEN9_REL_MONOLITH,temperature,160,160,5,-0.04032650561688559,-3.472314040032537e-05,0.038572934956885255,0.041345631623968634,0.0007087442225059751,0.0696360744924971,0.08734905404283602,0.525,1.1765941508309075,0.14855348071760227,0.12168416965859566,0.12168416965859566,0.055691628694863965,0.23632748995674868,0.12979325981160927,0.3909797952240789,0.3737411046450009,0.09442167025038026,0.5575,1.279707257500816,4.0,4.0,1.0,0.2899222202353738,0.9893613987029377,CORRECTED
GEN9_SHAPE_RECOMPOSED,acid,2105,1970,68,1.78650552271054,0.6056998045083773,1.5471901724248351,1.1718055269677237,0.32462712566342067,0.12689725488334436,0.17740390221030122,0.8394299287410927,2.0081944786152714,0.7435707459722786,0.36963689914865666,0.384992968995195,0.19608088239560398,0.6476380680528551,0.34598507259770106,0.5801118741287776,0.5203938461787202,0.6213692374790645,0.7960807769984267,1.2208627886703913,5.0,5.0,1.0,0.9544600888644268,0.9254499680935993,CORRECTED
GEN9_SHAPE_RECOMPOSED,contact_time,40,0,8,0.00014296899524398737,-6.814156454341574e-06,0.003958118888921676,0.0006715408515096455,7.726487278272095e-15,0.16603958449147188,0.3828445911419911,0.575,0.06287846248431395,0.06645219029775767,,0.43354704682176565,,,,0.07312988753142828,0.036737934329620636,0.16768034541063254,0.545625,1.88935325123223,3.0,5.0,0.6,0.6231618176131031,0.1646628381999693,CORRECTED
GEN9_SHAPE_RECOMPOSED,extractant,775,775,25,2.573675226299942,1.0240136832686502,1.5103337371475218,1.475534403814272,0.38662085478012603,0.33430239990079713,0.3785572737249749,0.9651612903225807,2.073913043478258,0.9651282273088733,0.4232912084165291,0.4232912084165291,0.26903215651219115,0.6588941838541895,0.416602084187348,0.469194113387331,0.43360043588063385,0.8856282679685347,0.9255721769270157,1.077465366957528,5.0,5.0,1.0,0.9560329014834918,0.9940258395786431,CORRECTED
GEN9_SHAPE_RECOMPOSED,metal_concentration,45,30,4,-1.1226193871745382,-4.1091623106741086e-19,0.8475735155249087,1.1195293690207997,0.000591712389346944,0.09465664712350634,0.00596432079365658,0.6,0.72923076923077,0.006240692287574005,0.008034236454030421,0.011044509819555296,0.004890438699622073,0.021271160017192557,0.009029082206804488,0.2698361128847399,0.2293942111608634,0.039143698296165375,0.5237087966499732,0.5377406719022797,4.0,8.0,0.5833333333333334,0.3999177375423638,0.7515429813530872,CORRECTED
GEN9_SHAPE_RECOMPOSED,metal_series,1605,1210,84,0.0856338783168053,0.08433205242990373,0.09286570317391747,0.07207360192876316,0.601805720971045,0.19326711348525571,0.23179806810701337,0.822429906542056,1.0261096605744122,0.8997695244707797,0.6183676461935808,0.7161549904633122,0.3625785432316373,0.9340315601171439,0.6219826628676386,0.2916589656844516,0.24661950949898193,0.5692303934493159,0.7640730853446301,1.0816195267534516,8.0,8.0,1.0,0.9116107053095731,0.874586388178975,CORRECTED
GEN9_SHAPE_RECOMPOSED,temperature,160,160,5,-0.04032650561688559,0.000700947754812739,0.03962953571783297,0.043914695430439785,-0.02180426702902697,-0.007327166178468527,0.002638058679146054,0.4125,1.1765941508309075,0.17745000060186455,0.16258794107125887,0.16258794107125887,0.07135952061274695,0.3367478951595152,0.17314354906061047,0.4077324562510798,0.3890663220374857,0.01752938502649686,0.5290625,1.2243065703619762,4.0,4.0,1.0,0.3856399466670606,0.9893613987029377,CORRECTED
GEN9_X_MULTI_d2,acid,2105,1970,68,1.78650552271054,0.612478670954704,1.925317489637108,1.3169917675580893,0.31887512643106186,-0.19174470319057443,0.04268336131464884,0.7757719714964371,2.0081944786152714,1.1697146079999998,0.5796473367893827,0.6128901985233939,0.2783827807437446,1.0863655070700777,0.553627996190122,0.7397219516172373,0.6247260066760864,0.4901880428235854,0.7263295810043856,1.360744695686076,5.0,5.0,1.0,0.7597342475261573,0.9254499680935993,CORRECTED
GEN9_X_MULTI_d2,contact_time,40,0,8,0.00014296899524398737,5.951952319727463e-17,0.008526816191104021,0.0011645530856543096,1.7499789517968303e-14,0.02477051441788268,0.12857825629466563,0.55,0.06287846248431395,0.015096885000000004,,0.07066655865097884,,,,0.1356667493968835,0.026752685591986892,0.02104684325230446,0.5166646080368906,2.5359341669711855,3.0,5.0,0.6,0.48028391438976237,0.1646628381999693,CORRECTED
GEN9_X_MULTI_d2,extractant,775,775,25,2.573675226299942,0.08863458954585535,2.7301698897208646,2.48212279140574,0.03379837893091734,-0.07083409717586191,0.04767618294578752,0.6064516129032258,2.073913043478258,0.356140759,0.17302864666999992,0.17302864666999992,0.09870913667355488,0.3348737277970234,0.1797657615273834,0.7935400224148649,0.6060233317184963,0.17887667973243768,0.5797975501201308,1.3463955843662256,5.0,5.0,1.0,0.5220810803150587,0.9940258395786431,CORRECTED
GEN9_X_MULTI_d2,metal_concentration,45,30,4,-1.1226193871745382,0.006177300211630971,0.8625053894351399,1.1112217084573863,-0.001056416881209559,-0.06603701141622004,0.0198810693121886,0.4666666666666667,0.72923076923077,0.02991919300000001,0.03000720887955824,0.04206522303467988,0.018679809599155283,0.0851491312559469,0.03706839356308132,0.2670041491535214,0.23216068261538453,-0.0253127971518854,0.47828617642343135,0.665617936084385,5.0,8.0,0.75,0.6480941487529154,0.7515429813530872,CORRECTED
GEN9_X_MULTI_d2,metal_series,1605,1210,84,0.0856338783168053,0.04256204970013207,0.13052318889809375,0.09188045685072656,0.3058719917002055,0.06351067435393298,0.18629417492571726,0.6903426791277258,1.0261096605744122,0.953388143,0.7199661870456653,0.9173758311274866,0.4398165125979363,1.216862134838761,0.6941368852549736,0.4951746928575075,0.34838950856791323,0.29747300618641975,0.627360351533276,1.3116347595341071,8.0,8.0,1.0,0.5067872686608832,0.874586388178975,CORRECTED
GEN9_X_MULTI_d2,temperature,160,160,5,-0.04032650561688559,-0.00015536885048090501,0.03991244241654707,0.03855025789318868,0.004248228534115589,0.049393711776139514,0.16223339965468295,0.55,1.1765941508309075,0.159084373,0.139084347006251,0.139084347006251,0.05546543378141365,0.22183604943349067,0.1543353128025287,0.5039773807757968,0.38118574330434857,0.0697586237405924,0.5202083333333334,1.4834260835047282,3.0,4.0,0.6,0.5336036048134003,0.9893613987029377,CORRECTED
GEN9_X_MULTI_d8c,acid,2105,1970,68,1.78650552271054,0.32097832206791355,1.882203596566107,1.5868178230985501,0.15123334207166222,0.04596105672783128,0.08641999522830875,0.6171021377672209,2.0081944786152714,1.372738997,0.6131554767107168,0.6463692207030788,0.3478817911302201,1.135222928213885,0.6023461960965855,0.7975065557333357,0.7449640506677422,0.17950639212455916,0.5758140370576239,1.4750068457297798,5.0,5.0,1.0,0.3772768048644942,0.9254499680935993,CORRECTED
GEN9_X_MULTI_d8c,contact_time,40,0,8,0.00014296899524398737,1.1168220936119399e-17,0.0029456151979386294,0.0015301779121092373,1.6406052673095284e-16,-0.07734498265316528,-0.13610975122864238,0.5,0.06287846248431395,0.06308602600000013,,0.2797260522919548,,,,0.06097570498155547,0.037121999098533864,-0.07693362919146388,0.48257246376811586,2.1356445784098668,3.0,5.0,0.6,0.40734819349547374,0.1646628381999693,CORRECTED
GEN9_X_MULTI_d8c,extractant,775,775,25,2.573675226299942,0.11023033610590637,2.5531075026538694,2.530608208848064,0.04114200573975502,-0.010635584881802699,0.04218255620707734,0.5574193548387096,2.073913043478258,0.6867505439999999,0.33537900366666673,0.33537900366666673,0.21176535553989012,0.5458582521684772,0.3443648671262261,0.7273948507404443,0.6573633266591742,0.08957109900571375,0.5440384418448935,1.4708515023669873,5.0,5.0,1.0,0.5171983337220959,0.9940258395786431,CORRECTED
