split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows,suite
104729,EMB_chembertamlm_hybrid_pca32_catboost,1.2442729666167829,1.0861110045802354,0.5505635836772519,0.026667198539295223,1.2534374901412717,1.2247443598932801,0.13305580874437106,0.4458507458471687,1.0451644366403747,2.4766404040890246,0.34330159396411924,0.5940100216783956,0.2549542682926829,0.49028201219512196,0.551579751137286,5248,152,131,79,6.256051615740402,131,1.2503143226240654,1.1338098163651964,0.42449739354651067,396,1.4685489992335803,1.3914764924890488,0.566914644302865,1282,embeddings
104729,EMB_chembertamlm_pca32,1.1190237234322111,0.9697801858952112,0.5408434789177218,0.11419662029839417,1.1405358952771958,1.2958680990413738,0.043984396262112146,0.5426708469625122,0.9561342586539411,2.1893203101063032,0.329849319456939,0.613080938608584,0.25609756097560976,0.4649390243902439,0.40242138479365813,5248,152,131,79,6.256051615740402,131,1.01638534599742,0.8934527818712796,0.3806805208188396,396,1.2701202022156874,1.1802304969972606,0.5430100192427042,1282,embeddings
104729,EMB_chembertamlm_raw,1.2027517324431924,1.0529131812629036,0.5453477980235908,0.12597009661785064,1.2161878547036875,1.3364366575030584,0.008065865914659964,0.5650894018901877,1.06544556850077,2.2768472242135225,0.32332703559425696,0.6171271886439123,0.2303734756097561,0.4500762195121951,0.398995839865234,5248,152,131,79,6.256051615740402,131,1.1751207448156071,1.077302004287271,0.3881435803185903,396,1.3618919109736314,1.2536084452143639,0.5468034329461161,1282,embeddings
104729,EMB_molformer_hybrid_pca32,1.127543237539009,1.0049386654904524,0.5164469844861649,0.14487384144629167,1.15655173740672,1.3147152168828349,0.03189224402167923,0.5640235537281301,0.9636092792975949,2.255586548657084,0.37458423230981475,0.6124141526112994,0.24409298780487804,0.45083841463414637,0.4268334200596035,5248,152,131,79,6.256051615740402,131,0.9969537826006253,0.9105153838500677,0.3867736891896026,396,1.2120916821873366,1.125317332224758,0.5124848961806817,1282,embeddings
104729,EMB_molformer_hybrid_pca32_catboost,1.253954892404166,1.1430947029751906,0.5401703521999633,0.14087744092179233,1.2955438747978614,1.433526254971158,-0.16732122065225918,0.6367369064313163,1.0695840334603663,2.5776757867439835,0.34809689755616435,0.6066187669378821,0.2301829268292683,0.4340701219512195,0.4507258741827722,5248,152,131,79,6.256051615740402,131,1.2157811054212426,1.124357020220592,0.4042651975063021,396,1.383569605715622,1.3031453473474632,0.5398189755895306,1282,embeddings
104729,EMB_molformer_pca32,1.1626547429396024,1.0524516842854894,0.5303864894936732,0.09572073485689958,1.2086810139520008,1.4612182422212483,-0.19488808970577476,0.6264645063135755,1.0034601174821542,2.35179840502163,0.3775989180220192,0.584624249865753,0.21932164634146342,0.42035060975609756,0.40300112509660596,5248,152,131,79,6.256051615740402,131,1.0032475720955816,0.8884967998875389,0.3859067834365152,396,1.2605538712667126,1.1903024571710095,0.5195551347032278,1282,embeddings
104729,EMB_molformer_raw,1.2449278811179256,1.1288233489851718,0.5459029371015355,0.14270009664305683,1.2807625926353017,1.4469748906170923,-0.1295493024407135,0.625385901626417,1.145059200937815,2.346703931707303,0.2870024664957312,0.6291727771270421,0.19740853658536586,0.4060594512195122,0.36158216632766854,5248,152,131,79,6.256051615740402,131,1.2175941022275203,1.1201489824376794,0.3834366079638439,396,1.366888975511191,1.2861425797726362,0.5427725309200135,1282,embeddings
104729,EMB_molformercls_pca32,1.1914659609725282,1.0776093917819436,0.5420493149749415,0.06668407118037634,1.24025173493567,1.4754872550084785,-0.22455914768767782,0.6238115601115065,1.0247545549304127,2.41061050531983,0.3035164541452562,0.5706055191457603,0.21741615853658536,0.42035060975609756,0.40924884797924843,5248,152,131,79,6.256051615740402,131,1.0822716796796414,0.9541386133410155,0.39117729544501917,396,1.3170315864617321,1.2553897047175036,0.5335528732515201,1282,embeddings
104729,EMB_molformercls_raw,1.2519346056177345,1.1364851906443079,0.5541877179131776,0.1294064528292741,1.2903655195057686,1.4275894529068258,-0.10740318065089882,0.6119691885220478,1.170083141508114,2.369988629858826,0.2359484054435525,0.6211566905223227,0.2109375,0.4138719512195122,0.34658017624690424,5248,152,131,79,6.256051615740402,131,1.268438927824004,1.1573860862430008,0.39191467508614974,396,1.3725584710615766,1.295260849316652,0.5470509507189215,1282,embeddings
104729,DECOMP_offset_shape_tree,1.1844497366417768,1.1020054526172942,0.4837440508120309,0.2461300494269113,1.2288572468891903,1.3023840343141435,0.048948430812255306,0.6087549095763735,1.0331427319384987,2.467577511728419,0.4619500000132395,0.6692369853736252,0.25571646341463417,0.4533155487804878,0.5074589448871752,5248,152,131,79,6.256051615740402,131,1.3268173515330006,1.224232570892798,0.3687227249606765,396,1.3465455889000244,1.2869967296372402,0.4867936437244414,1282,finalists
130363,DECOMP_offset_shape_tree,1.099724892272305,0.9454415687676921,0.49143062023690215,0.25821167076584295,1.1025575422122242,1.0851278528214765,0.3378850366479891,0.4470280166128844,0.9552567014588207,2.125552756380782,0.4442214844210306,0.6705323506352262,0.2919207317073171,0.526295731707317,0.5644656742944825,5248,152,131,79,6.256051615740402,131,1.2727408288493423,1.1973071364606764,0.3485119448017725,433,1.2251463341912814,1.108117459031747,0.4640812256625401,1372,finalists
155921,DECOMP_offset_shape_tree,1.1172869148180837,0.9641766590617624,0.4709239310723252,0.2721204065434112,1.1168371777570987,1.1243521695979208,0.26991423727279895,0.5079126519671415,0.9023519186881515,2.3395022202505116,0.4738579361154251,0.6700670659008572,0.2940167682926829,0.5282012195121951,0.5570989283237557,5248,152,131,79,6.256051615740402,131,1.3437595105107636,1.2384876213931368,0.40465949377715216,397,1.370179064573917,1.2416673386951587,0.5097822254682434,1829,finalists
196613,DECOMP_offset_shape_tree,1.14234650116696,0.9935587795370854,0.50148900924393,0.25789867491696794,1.161478630611662,1.1569991922532852,0.24568155747915021,0.514415276100654,1.0315268423114108,2.2497064406513005,0.360453358814871,0.6756761283285654,0.2768673780487805,0.5001905487804879,0.5460228699573897,5248,152,131,79,6.256051615740402,131,1.345751262089986,1.20026131954066,0.44874437355963476,406,1.3214184602443924,1.1693186878940283,0.5255406381238319,1159,finalists
262147,DECOMP_offset_shape_tree,1.10729342799182,0.9799673455962017,0.4855992537301984,0.24732986031186144,1.1290826714740596,1.1217012820011785,0.2930090733613179,0.47453065956092466,0.9641249205033648,2.22449749077371,0.41958004597750603,0.6560807847348924,0.2808689024390244,0.5175304878048781,0.52702463415437,5248,152,131,79,6.256051615740402,131,1.3596245337981347,1.2637338697403997,0.39999787796627123,406,1.3112868218464846,1.1966921774267354,0.5359449911336485,1273,finalists
104729,DECONF_batch,1.1190970568419634,1.0102871020536344,0.49888554752513153,0.19477865990758159,1.1381955090566431,1.2510905995122927,0.12001130355216705,0.5483575889552345,0.9339084488497275,2.2642995566213324,0.4753772037831189,0.6369025749244501,0.2623856707317073,0.47065548780487804,0.47029450497801645,5248,152,131,79,6.256051615740402,131,0.9813988595550502,0.8657029529858837,0.3772423208400082,396,1.2704996414334913,1.218165106335918,0.5276081476306826,1282,finalists
130363,DECONF_batch,1.0319315622229293,0.8644623701405832,0.5235029339710909,0.1587622847834319,1.0387583523177397,1.0815417833155572,0.3612433849965714,0.3499603330470288,1.022456785400622,1.8232103721531694,0.42199113440349745,0.635438681333865,0.27458079268292684,0.5148628048780488,0.5120731003740321,5248,152,131,79,6.256051615740402,131,0.9703706214770437,0.8443831518649956,0.3851412582495748,433,1.083362043162662,0.9254998799377869,0.5266267482111826,1372,finalists
155921,DECONF_batch,1.0069379118702535,0.8458536808437556,0.4925510199013736,0.20430533229270065,1.0076569122414336,1.0928879558957432,0.3416260570520362,0.40347266650040975,0.9445670755885551,1.8629248548859578,0.45087740956599853,0.6591043504384353,0.28125,0.5139100609756098,0.49984792369593306,5248,152,131,79,6.256051615740402,131,0.9648322486768589,0.8545233033908837,0.42716008767329594,397,1.133847555606009,0.9709865739892254,0.5366940459214411,1829,finalists
196613,DECONF_batch,1.0417115237540802,0.8819419677795362,0.4926779403169313,0.22807960802248373,1.030507377316028,1.0881111830884658,0.33673304728179754,0.4255652696278085,0.9020859603276806,1.9284996332592657,0.4182312628415237,0.6669288799984089,0.29001524390243905,0.5209603658536586,0.48839861580967003,5248,152,131,79,6.256051615740402,131,1.0743095175023858,0.992608425698627,0.41909399103496087,406,1.2037328359686457,1.0622904223760452,0.5388122458804488,1159,finalists
262147,DECONF_batch,1.1027803198750668,0.9831662398775063,0.500806515908217,0.09168417640878812,1.1217547080498393,1.2087717558137951,0.16076938965138077,0.4657898951680043,0.9864871035188623,2.207472783739512,0.41437535226919026,0.5964081483970444,0.2692454268292683,0.4891387195121951,0.5194683503910591,5248,152,131,79,6.256051615740402,131,1.1104832783630207,1.0174399460005663,0.3863089746557039,406,1.3196768826025824,1.2427868785881382,0.5500480455010368,1273,finalists
104729,GEN7_everything_EXPLORATORY,1.0296728296087545,0.9055183116824468,0.48594876890119565,0.20441473707141267,1.05501023153128,1.2060550008220812,0.18993655395926623,0.5152428434245953,0.9619782300825309,2.0763336825001097,0.527671181824352,0.6378833888639411,0.26333841463414637,0.4735137195121951,0.4976226668435895,5248,152,131,79,6.256051615740402,131,1.0031003066310693,0.8778641516455707,0.3411623646917591,396,1.117826953541025,0.993457753167241,0.507490200480168,1282,finalists
130363,GEN7_everything_EXPLORATORY,0.9825174809942266,0.8073449749028027,0.5082332920566663,0.21134359156673233,1.0031728261976585,1.097299540895661,0.3200189979832292,0.42753677585694855,0.9030788443649067,1.9179892827991645,0.45780998373932,0.6381832855487481,0.28277439024390244,0.5236280487804879,0.5060065370785605,5248,152,131,79,6.256051615740402,131,0.8290162897806275,0.6965858373210917,0.35229866369740553,433,1.0395708454879131,0.8675958918904276,0.5048425084824755,1372,finalists
155921,GEN7_everything_EXPLORATORY,0.9745876414583643,0.8137916673800449,0.49488874904574887,0.23137353785043968,0.9938389769640057,1.1027926690429326,0.3100534341136023,0.450134578766805,0.875154620465266,1.9511789628386413,0.5034696797889723,0.6564508143267921,0.29458841463414637,0.5203887195121951,0.5007532302699813,5248,152,131,79,6.256051615740402,131,0.8761190132968956,0.7713762040784483,0.40197912970257804,397,1.1186796922772781,0.9437725356969578,0.5240079263344878,1829,finalists
196613,GEN7_everything_EXPLORATORY,0.991729998075893,0.8158921972374843,0.4980075766139419,0.20738108929990762,0.993723425543655,1.139777148354111,0.24685287428072544,0.48055312077703266,0.9046271265188062,1.9274911124839345,0.4412895254288463,0.6371825831729174,0.2924923780487805,0.5093368902439024,0.4581035964496294,5248,152,131,79,6.256051615740402,131,0.9328451889082338,0.7799294303891987,0.39822426011529577,406,1.1251340683927504,0.951066440766881,0.5364815258387455,1159,finalists
262147,GEN7_everything_EXPLORATORY,1.019384610073943,0.8753416679683748,0.49112970476284074,0.2022160538350668,1.0463467634596086,1.1640170104684786,0.23750687649427948,0.48357661972929894,0.9788083892243857,2.0263364855522625,0.47326455154188507,0.633123772019901,0.2774390243902439,0.4921875,0.4718400722090753,5248,152,131,79,6.256051615740402,131,0.9890079122015466,0.8412475031129408,0.3725754051437766,406,1.1591774402440989,1.0199118604616326,0.5413322362837921,1273,finalists
104729,GEN7_metalphys_ecfp_EXPLORATORY,1.0077904488007527,0.8689930662360649,0.49885848442798514,0.1820657130423281,1.024315296796521,1.176926432877222,0.22738010200633285,0.4774726107938449,0.907061007922608,2.010787763858658,0.49608636124537686,0.6312296601484934,0.27458079268292684,0.4809451219512195,0.48125405794039683,5248,152,131,79,6.256051615740402,131,0.8885868855410423,0.7765904388561893,0.3709376657198655,396,1.0966040539057844,1.0002911514687027,0.5141912604845135,1282,finalists
130363,GEN7_metalphys_ecfp_EXPLORATORY,1.0092393298161528,0.83770637703412,0.5125430057251041,0.14205273192807855,1.0203861702642139,1.12520672048026,0.26884551323576544,0.420827435658992,0.9025984188603788,2.0064413698948207,0.41452288872231013,0.6143396672769277,0.2884908536585366,0.5112423780487805,0.5378372146608088,5248,152,131,79,6.256051615740402,131,0.831584737734285,0.7221772745843665,0.35048227442538,433,1.0934020472079147,0.9290686345269306,0.5135106964267062,1372,finalists
155921,GEN7_metalphys_ecfp_EXPLORATORY,0.9624528334093512,0.8029849956013541,0.49625448760929164,0.20041228666216582,0.9802455964029848,1.1109874139790958,0.3065151144986291,0.43090385120505126,0.8935364910667252,1.8851315125696555,0.403376947464091,0.6380404028350443,0.28315548780487804,0.5118140243902439,0.5076905237838275,5248,152,131,79,6.256051615740402,131,0.8392892097467212,0.708420365298141,0.43640670698432577,397,1.090695966956451,0.9105520028237393,0.541952512301286,1829,finalists
196613,GEN7_metalphys_ecfp_EXPLORATORY,1.002109511263696,0.818815362678173,0.5062767498011906,0.1748872921221475,0.9986449604555495,1.1302886358968034,0.25918725970074386,0.45025489887275555,0.8953509530168419,1.937638829502811,0.41770717513255806,0.629203656541359,0.2810594512195122,0.5142911585365854,0.5030212646060214,5248,152,131,79,6.256051615740402,131,0.921204975322407,0.7289138646265446,0.4391537861309681,406,1.1376228132682071,0.9484108312957709,0.5517871805982749,1159,finalists
262147,GEN7_metalphys_ecfp_EXPLORATORY,1.016638130063672,0.8897681022498659,0.49997401448014717,0.1681699937931187,1.0540892679938036,1.1833900798692758,0.20364818678293783,0.4844317745647845,0.915294428040023,2.1393332610237534,0.40817242505545515,0.6293685212110174,0.2730564024390244,0.4897103658536585,0.4951367421526498,5248,152,131,79,6.256051615740402,131,0.929040809051434,0.7840353019881213,0.3851340891637463,406,1.182405599553077,1.0745467035051512,0.5411470311355742,1273,finalists
104729,HNN_base_film,1.1445260643071684,1.0568715068059695,0.5276906505317684,0.11904709486980103,1.2189134953631593,1.2813951223645144,0.0222806734920471,0.5552714332862545,1.080406226572256,2.473589576194712,0.4259830711502896,0.621636106514091,0.25971798780487804,0.4773246951219512,0.7378816115545931,5248,152,131,79,6.256051615740402,131,0.9608854878080543,0.811086527238013,0.3818503303983728,396,1.2933913483411366,1.151547330937477,0.513705045044738,1282,finalists
130363,HNN_base_film,1.1520015040513008,1.0317085021089858,0.5168243187476578,0.11321335434691848,1.1582227566832222,1.1779055640396385,0.18035195635217427,0.46599137396856544,1.0272322819618627,2.2558442640899545,0.4501845515122276,0.6243440741357166,0.2924923780487805,0.5080030487804879,0.7356348895482923,5248,152,131,79,6.256051615740402,131,1.3168381310790085,1.1757917927817017,0.4090183638022468,433,1.2849199886270406,1.1529262033236867,0.5317668019814896,1372,finalists
155921,HNN_base_film,1.102325652885851,0.9486031033636713,0.5277772273997222,0.08714651294052289,1.1148088346540999,1.1555552477709965,0.21715284219468922,0.42445321220105725,0.920187053844912,2.287679135648647,0.4389516708701987,0.6018104757628,0.28772865853658536,0.522484756097561,0.6439453028038357,5248,152,131,79,6.256051615740402,131,1.067705754142486,0.916730489259465,0.44636257190909806,397,1.3013833123774283,1.1330423420992095,0.5762731632454431,1829,finalists
196613,HNN_base_film,1.210343167536358,1.0991049969047058,0.543455863548565,0.07004158848562203,1.2470885085922478,1.2779561553732321,0.07385109396880984,0.5043909323572595,1.1124479954044968,2.435137240930892,0.39456567680126553,0.6026625382459865,0.2547637195121951,0.4603658536585366,0.57258821438508,5248,152,131,79,6.256051615740402,131,1.2552938369928628,1.1886212152502156,0.47241032154253343,406,1.3494880676111796,1.23598250855093,0.5438344049490352,1159,finalists
262147,HNN_base_film,1.0552860319597859,0.899007376469282,0.5334935322423378,0.20171678093598966,1.0828968921480935,1.0979474571598737,0.3056418558165457,0.43254686343935117,0.927123144432596,2.1552143798328762,0.4560192793218141,0.651441545268698,0.3100228658536585,0.5363948170731707,0.6251147212830219,5248,152,131,79,6.256051615740402,131,1.179333532404381,1.0689365336807093,0.40362929449701646,406,1.2420339743718536,1.1141830951713343,0.595549931820251,1273,finalists
104729,IND_all,1.0679925244552133,0.9369964668945605,0.5020443051476923,0.16109505504418142,1.0830395724222412,1.2033347821929021,0.17384672672999324,0.49880277106682297,0.9590295876905404,2.173249660387264,0.4823180154823573,0.6261424074847514,0.2785823170731707,0.48208841463414637,0.4744546281783871,5248,152,131,79,6.256051615740402,131,1.038096052221415,0.9544909102459447,0.3662734320580174,396,1.1949368322396252,1.0866962814782526,0.521404452916619,1282,finalists
130363,IND_all,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349946,0.30323643912783804,0.38669826020688775,0.8567364281873393,2.0548678682995645,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,6.256051615740402,131,0.9044891122449075,0.8282467169318382,0.3630063301971992,433,1.1574832352685869,0.9864543612305291,0.5056335510367119,1372,finalists
155921,IND_all,1.0268334488527662,0.8292172449069694,0.5096995913048199,0.16913610186172,1.0195080074770768,1.100059245599285,0.2694145236301938,0.4386737022224122,0.8638178947681496,2.0815655205578567,0.445269864284142,0.6273843879961772,0.3039253048780488,0.5463033536585366,0.5251987592287362,5248,152,131,79,6.256051615740402,131,1.0047839371892824,0.9111716163255492,0.43840478012117745,397,1.2490558031607422,1.0837724669047353,0.541491891093658,1829,finalists
196613,IND_all,1.047158642215369,0.8534020930398084,0.5102627734195697,0.15717108878517694,1.045797184617487,1.1260875879311103,0.2595641491595255,0.4381653488458699,0.9084428239527632,2.0385132754419173,0.38316549492033475,0.6154539430918563,0.29820884146341464,0.5196265243902439,0.4908246001992235,5248,152,131,79,6.256051615740402,131,1.0527403181893835,0.9240802133596248,0.39930959845353636,406,1.1993088064282689,1.0162240322831144,0.5363576204772325,1159,finalists
262147,IND_all,1.0440408867982598,0.9071998613499911,0.49589559845497366,0.1890215356246694,1.060361424231375,1.1478921211059396,0.24060084139006654,0.47289668844897426,0.9252839406868077,2.118872893712571,0.4527114315185682,0.6391986425618819,0.29020579268292684,0.5034298780487805,0.4809307307807841,5248,152,131,79,6.256051615740402,131,1.1201922746786364,1.0105782145549829,0.3890173191095722,406,1.2232702872266357,1.1117710946444332,0.5394185608481701,1273,finalists
104729,IND_none,1.1403114307546802,1.021728145323848,0.5104577568706784,0.11544335451061416,1.1608764502445263,1.2690693751997753,0.0806961751536418,0.5250770932097965,1.01173725912563,2.3001689893585846,0.43822279313008483,0.6175270508903216,0.24676067073170732,0.47046493902439024,0.5433925571357533,5248,152,131,79,6.256051615740402,131,1.1865931739480138,1.1023158722849773,0.37618740996193323,396,1.3092169695156617,1.1955370336428437,0.5315893743252368,1282,finalists
130363,IND_none,1.102218847894227,0.9232275985426279,0.5241319885378527,0.08828774860257793,1.103583520786854,1.153467705609935,0.2291481708816726,0.41622778822409234,0.9195050206263385,2.1727591120147802,0.39060726819291514,0.6140020872390559,0.2766768292682927,0.5247713414634146,0.5808744331534933,5248,152,131,79,6.256051615740402,131,1.0689591736872273,1.0010467558998113,0.37270382592390133,433,1.246521976528982,1.1013362788789192,0.5131252372832634,1372,finalists
155921,IND_none,1.0843160319805707,0.8887422855019151,0.51281042167374,0.1466120278324986,1.0767906073057654,1.13967287170611,0.22025611625384445,0.45980435907697065,0.8726636687639633,2.225580641250907,0.43069003969667546,0.6266511327511255,0.2921112804878049,0.5350609756097561,0.5605731631078069,5248,152,131,79,6.256051615740402,131,1.1346659643444237,1.032881190898701,0.4220301388469738,397,1.3278128286260653,1.163561835455266,0.5428492753960266,1829,finalists
196613,IND_none,1.1087552395812608,0.936029027432087,0.5135451080330334,0.1395808627876457,1.111142710945962,1.169951892453562,0.21815866392679362,0.4568147503310106,1.001361715369634,2.1487834516365294,0.38000309799752807,0.6180404865758289,0.2650533536585366,0.5064786585365854,0.5294508026639243,5248,152,131,79,6.256051615740402,131,1.2114278446115163,1.1108261091301057,0.3920159719808446,406,1.2820796311468865,1.119477411750969,0.5331082631189312,1159,finalists
262147,IND_none,1.1346190150001108,1.0008338095485,0.5076008629831231,0.09367532246261745,1.1535202916630145,1.2260793582796654,0.13088230233597464,0.4852910187291072,0.9643237212939082,2.334341662128396,0.44068007007188426,0.6056709259323227,0.2553353658536585,0.4809451219512195,0.5550868319640493,5248,152,131,79,6.256051615740402,131,1.2329030146648743,1.136677427133263,0.3838458995252626,406,1.3723750814958602,1.2766295244227819,0.5480419880428451,1273,finalists
104729,NULL_metal_cond,1.0794323240903636,0.8716536398360133,0.5767237490154715,0.006662402012873714,1.0778003948477113,1.3022016379137118,-0.00523308715877735,0.5122619544237695,0.9495883516224384,2.2132373732111943,0.34494490049664417,0.5894508593374639,0.28277439024390244,0.4685594512195122,0.5666259859056441,5248,152,131,79,6.256051615740402,131,1.004058936906974,0.8329440305491114,0.49172020025470903,396,1.211192983905087,1.0444152779542901,0.5758640733964626,1282,finalists
130363,NULL_metal_cond,1.0828503811922383,0.8800342066334266,0.5603133360440302,0.04648956490968281,1.0804346971261805,1.2311016674955138,0.11598850270422512,0.4676171319283462,0.9390017606482944,2.1695207234938585,0.3742612435678729,0.5906834190106236,0.28334603658536583,0.49047256097560976,0.6093609227933781,5248,152,131,79,6.256051615740402,131,0.8279419790823802,0.696554767475339,0.42655399423114987,433,1.1531612427080824,1.004893450502444,0.5148145571369541,1372,finalists
155921,NULL_metal_cond,1.1023061872861561,0.9199179169227826,0.5471552809825431,0.020830617301186183,1.0909358583088604,1.2745347042272877,0.04362379792939697,0.4946577623548943,0.9360494437964932,2.2161426996563094,0.3958833024002213,0.596554694770074,0.2808689024390244,0.47808689024390244,0.6280227565994367,5248,152,131,79,6.256051615740402,131,0.9548085971503852,0.8368737215417478,0.49616684937346966,397,1.264504278715156,1.10048630584852,0.5866313763446975,1829,finalists
196613,NULL_metal_cond,1.1265939847258784,0.9276922054254587,0.5816179763352302,-0.029031457033393604,1.1193181901065383,1.3816154812033155,-0.12062665701114983,0.5467641683209625,0.9718363872640224,2.2783421788112874,0.3036842033231508,0.5839684548464456,0.26791158536585363,0.4477896341463415,0.6322642552200242,5248,152,131,79,6.256051615740402,131,1.1169784741953503,0.8569955976182008,0.6788349676794022,406,1.2744819920366461,1.092565898100658,0.6300500325586993,1159,finalists
262147,NULL_metal_cond,1.1062953042046428,0.9401086557924213,0.5536279344558274,-0.022823248755152514,1.1180441732099755,1.260335432369569,0.06586340238028032,0.4595609293908526,0.9418354166432704,2.2979542311596157,0.3697323808457284,0.5754368390366041,0.2814405487804878,0.47770579268292684,0.6340373024188424,5248,152,131,79,6.256051615740402,131,1.03300256018364,0.9380667158470425,0.44767835158448416,406,1.3107914335120447,1.2329200017175195,0.5843786484791391,1273,finalists
104729,NULL_pair_mean,1.6333426884340534,1.5200335060689716,0.6028276668110364,0.0,1.6418893304918882,1.7262602594577046,-0.5938478137779788,0.6903224776652023,1.5037775762627397,2.932002946896471,,0.5,0.17263719512195122,0.33708079268292684,0.34013208338387907,5248,152,131,79,6.256051615740402,131,1.6361115695385875,1.582519785613678,0.3981892847345163,396,1.6366067782097296,1.5724455807272832,0.5881702275257596,1282,finalists
130363,NULL_pair_mean,1.4864695902405778,1.2662831991753818,0.6028276668110364,0.0,1.4471443845504353,1.3780816301898213,-0.07621015547352061,0.5413731793560991,1.3047135815772428,2.7338466083343316,,0.5,0.24904725609756098,0.4477896341463415,0.1201955084201007,5248,152,131,79,6.256051615740402,131,1.9829254836213615,1.9520275038452728,0.37547381214762476,433,1.5703764681080485,1.409687133999979,0.5757562858894107,1372,finalists
155921,NULL_pair_mean,1.5674305283828875,1.373186927997526,0.6028276668110364,0.0,1.5345641075636909,1.6185125471784954,-0.43486587308572977,0.6560104667567012,1.3896696237245258,2.8605136069221855,,0.5,0.20617378048780488,0.3696646341463415,0.2910840328723237,5248,152,131,79,6.256051615740402,131,1.8573544987322557,1.8162017535116104,0.42369152325617604,397,1.744940392269811,1.6137680730500126,0.5785960790763637,1829,finalists
196613,NULL_pair_mean,1.5753049693969685,1.4204483359148972,0.6028276668110364,0.0,1.5645670644726337,1.6947633361803065,-0.5389076359366218,0.6792667536222257,1.4685384860318358,2.797617135862828,,0.5,0.1833079268292683,0.3464176829268293,0.32454620709624216,5248,152,131,79,6.256051615740402,131,1.6919068238830903,1.6510617431719683,0.37585581871557455,406,1.7249745796109368,1.646817811375165,0.5497221968277596,1159,finalists
262147,NULL_pair_mean,1.4901277399629225,1.2858973673800431,0.6028276668110364,0.0,1.4588770833678224,1.4148103852542886,-0.11397625819483626,0.5569215786076736,1.3222405341446868,2.7143843145920394,,0.5,0.23266006097560976,0.4304496951219512,0.14525595363878302,5248,152,131,79,6.256051615740402,131,1.6830831672662625,1.5899791759201123,0.41752929146153944,406,1.6654256345868708,1.5370496709246566,0.6066956756027109,1273,finalists
104729,PADRE_donors,1.1086030034773209,1.0376733682581982,0.48917681988539957,0.23496768030883797,1.1831193137881926,1.2260269934325927,0.11795964766143996,0.5718974019658409,1.0463301397014333,2.400029462034021,0.4699422180777109,0.6628240114138689,0.26429115853658536,0.4879954268292683,0.6652810370230108,5248,152,131,79,6.256051615740402,131,1.1561220280676145,1.0587064956117853,0.36567248595442325,396,1.2279597162700802,1.141682261542849,0.4882459774504157,1282,finalists
130363,PADRE_donors,1.1234436086975772,0.9788690056781008,0.4928395657057411,0.2586878329452311,1.1272033784663353,1.1733466509899269,0.22125782835566876,0.5301448743101085,1.031125270657319,2.1271162565598027,0.4586398710913579,0.6694489542346145,0.2730564024390244,0.4881859756097561,0.5900889032193257,5248,152,131,79,6.256051615740402,131,1.269541565323657,1.1896509021080288,0.3459178258780053,433,1.2614211219372398,1.1619297905393418,0.4692232599431458,1372,finalists
155921,PADRE_donors,1.0781883050099268,0.9404893423956251,0.4762175681445643,0.264323095956276,1.0919535313312287,1.179023889728699,0.21235637492566017,0.538986233383629,0.9731773576682365,2.1286812392230257,0.481667666107924,0.6609534516381268,0.2648628048780488,0.4893292682926829,0.5853019454506012,5248,152,131,79,6.256051615740402,131,1.2925043789346304,1.2038572047495102,0.41211731945699787,397,1.2899765834479306,1.1652460615401552,0.513996084940301,1829,finalists
196613,PADRE_donors,1.171016616618851,1.067570751063033,0.5054895537100769,0.24543281187825483,1.231631918299979,1.2682009596069272,0.06554284446848069,0.60143876401227,1.0865051162058728,2.4309619846203163,0.3629210753688093,0.6695211806613219,0.2585746951219512,0.4651295731707317,0.6133777685991431,5248,152,131,79,6.256051615740402,131,1.2860519809263025,1.1609628852261225,0.4458245905114249,406,1.3055976125620936,1.1730891477974927,0.5307100757192491,1159,finalists
262147,PADRE_donors,1.0222656512359718,0.862194085889397,0.48743053271594866,0.24387790765175066,1.0295272860873281,1.067208173596264,0.36409932193331895,0.41310666966367593,0.9463165750399404,1.9423879512066389,0.43479982223207164,0.6508422752789876,0.2921112804878049,0.5268673780487805,0.5241390575493141,5248,152,131,79,6.256051615740402,131,1.2941256199238353,1.1820062875471604,0.40758537658993427,406,1.190320420793607,1.0524600827617892,0.5364529099614413,1273,finalists
104729,REC_ecfp_plus_recovered,0.9958202472688115,0.8520242696125676,0.49737797193118405,0.19256448455427555,1.0124588285498097,1.2016238728305184,0.1914137879408202,0.5071235686202512,0.9348225491791315,1.9661599697744918,0.49047336718100537,0.6207856141706156,0.28239329268292684,0.4798018292682927,0.47581386110609997,5248,152,131,79,6.256051615740402,131,0.8862801620464652,0.7714193161612102,0.369491901451024,396,1.0745410982645303,0.9534698023320126,0.5231079075319731,1282,finalists
