model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows,macro_mae_sd,macro_mae_min,macro_mae_max,offset_mae_sd,offset_mae_min,offset_mae_max,shape_mae_sd,shape_mae_min,shape_mae_max,n_seeds,suite
LRN_catboost_mae,1.1199721357349766,0.9526135143064764,0.52316470379287,0.1282058293449261,1.1220219553818198,1.1239417763970314,0.26397141450845796,0.4133957846137794,0.951821912515539,2.21996757061518,0.3822258815725456,0.6129200865181873,0.27997967479674796,0.5244537601626016,0.5838329428276593,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.2019318234643017,1.1311337320043309,0.38719078545323105,408.6666666666667,1.2978899487035316,1.1773397215048993,0.5240026928878317,1494.3333333333333,0.03180376827044271,1.0914916227680507,1.1542903642787745,0.04669695252682318,0.9132662446243999,1.0042159707937457,0.00805791490452893,0.5138978507576486,0.5285220562226679,3,learners
EMB_molformer_hybrid_pca32,1.127543237539009,1.0049386654904524,0.5164469844861649,0.14487384144629167,1.15655173740672,1.3147152168828349,0.03189224402167923,0.5640235537281301,0.9636092792975949,2.255586548657084,0.37458423230981475,0.6124141526112994,0.24409298780487804,0.45083841463414637,0.4268334200596035,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,0.9969537826006253,0.9105153838500677,0.3867736891896026,396.0,1.2120916821873366,1.125317332224758,0.5124848961806817,1282.0,,1.127543237539009,1.127543237539009,,1.0049386654904524,1.0049386654904524,,0.5164469844861649,0.5164469844861649,1,embeddings
HNN_no_center,1.1299061829502557,1.037911138267915,0.5327554076561385,0.07754854017216184,1.2099487225530066,1.3303211313341263,-0.03649501865105664,0.5607286913071697,1.028674228915786,2.40868487096891,0.4537330058499172,0.6263800219610207,0.25190548780487804,0.46284298780487804,0.7754466369792496,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,0.9559151298994804,0.8176488249948846,0.3539635231410597,396.0,1.2576939237564713,1.1179580098289814,0.5159703265390978,1282.0,,1.1299061829502557,1.1299061829502557,,1.037911138267915,1.037911138267915,,0.5327554076561385,0.5327554076561385,1,hnn
DECOMP_offset_shape_tree,1.1302202945781892,0.9970299611160073,0.4866373730190773,0.25633813239299896,1.1477626537888468,1.158112906197601,0.23908766711470228,0.5105283027635956,0.9772806229800493,2.2813672839569445,0.43201256506841446,0.6683186629946333,0.27987804878048783,0.5051067073170732,0.5404142103234346,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.3297386973562455,1.2248045036055342,0.3941272830131014,407.6,1.3149152539512199,1.200558478536982,0.5044285448225411,1383.0,0.0343174895572489,1.099724892272305,1.1844497366417768,0.06136720917317828,0.9454415687676921,1.1020054526172942,0.011179306556224998,0.4709239310723252,0.50148900924393,5,finalists
HNN_base_film,1.1328964841480929,1.0070590971305229,0.5298483184940103,0.11823306631577082,1.1643860974881646,1.198151909341651,0.15985568436485323,0.4765307630504975,1.0134793404432247,2.3214929193394163,0.4331408499311591,0.6203789479854585,0.2809451219512195,0.5009146341463415,0.6630329479149646,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.1560113484853585,1.0322333116420208,0.4226541764298535,407.6,1.2942433382657277,1.1575362960165276,0.5522258694081914,1383.0,0.058000421767773515,1.0552860319597859,1.210343167536358,0.08162964310504908,0.899007376469282,1.0991049969047058,0.009708532129419025,0.5168243187476578,0.543455863548565,5,finalists
PAIR_control_offset_shape_tree,1.1338205145773885,1.0038745601489163,0.4820328673737528,0.25882070891205516,1.149417322286171,1.170621352244514,0.21891590157768112,0.5212318593854665,0.9635837840284903,2.3108774961199043,0.4600098068498984,0.6699454673032362,0.2805513211382114,0.5026041666666666,0.5430078491684712,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.314439230297702,1.2200091095822037,0.37396472117986707,408.6666666666667,1.3139569958884076,1.2122605091213818,0.48688569828507494,1494.3333333333333,0.04471682853365685,1.099724892272305,1.1844497366417768,0.08549856691525307,0.9454415687676921,1.1020054526172942,0.010359883526986318,0.4709239310723252,0.49143062023690215,3,pairwise
EMB_chembertacls_raw,1.1364517004381989,0.9753986274276393,0.5325528860804292,0.13415128131539378,1.1498794401979309,1.2106188310048156,0.19119195826860214,0.47161182156775394,0.9874405427441164,2.168857502666388,0.34326577828151406,0.6285907786741531,0.24676067073170732,0.47751524390243905,0.49133427781325606,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.144170230673083,1.007091110365062,0.383448948801335,396.0,1.2411497453035416,1.1229767534943114,0.5300303374293753,1282.0,,1.1364517004381989,1.1364517004381989,,0.9753986274276393,0.9753986274276393,,0.5325528860804292,0.5325528860804292,1,embeddings
LRN_hgb_l2,1.1385834338444039,1.0103108848560258,0.5192874898369175,-0.02122541190146036,1.1435912566693485,1.2253063652524876,0.10596384386258932,0.4361887561923419,0.9676248145795775,2.293370418623786,0.42986473188103197,0.6000993723977115,0.27489837398373984,0.5040015243902439,0.7400065408999182,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.0458298158937078,0.9727769426261359,0.4071996647947489,408.6666666666667,1.2796313960453867,1.1845677570587263,0.5247863339718298,1494.3333333333333,0.06761882353029744,1.0606974432847744,1.1822840179600154,0.0606957974642823,0.940441422006321,1.0500072809735526,0.014133730718845923,0.5069932000391538,0.5347298040623529,3,learners
HNN_no_pair,1.1435341862864252,1.0439356650974465,0.5623755734191009,0.1689168152887629,1.2304636695812727,1.3327538529836902,-0.03637023499309677,0.6041906048409367,1.0513406715893587,2.3629217026886256,0.2692777070864358,0.6500231857297329,0.2505716463414634,0.4641768292682927,0.6420870147326322,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.208404124805028,1.1037263946921503,0.4016928051084518,396.0,1.2075037428843778,1.0860908589841107,0.5159817710920389,1282.0,,1.1435341862864252,1.1435341862864252,,1.0439356650974465,1.0439356650974465,,0.5623755734191009,0.5623755734191009,1,hnn
EMB_chemberta_pca32,1.1459189806856085,1.0092453358305267,0.5444442987691546,0.10645413547216631,1.1788539387462205,1.4190641078287198,-0.1163516729241365,0.6049315428648234,0.9802876484951211,2.257147033355784,0.27348813157974555,0.6122780738363433,0.22408536585365854,0.42016006097560976,0.38347157191754927,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.0691168856660962,0.9480574838937055,0.377334480879991,396.0,1.2730557691142055,1.2123068395125056,0.5328546660199192,1282.0,,1.1459189806856085,1.1459189806856085,,1.0092453358305267,1.0092453358305267,,0.5444442987691546,0.5444442987691546,1,embeddings
HNN_physics,1.1461914975481973,1.0625107642133624,0.525512405884919,0.13433290123564512,1.2058761083154537,1.2886813093155327,0.006675726470015908,0.5698534954718437,0.9730170828397566,2.4866838768567927,0.3810366208898555,0.6375227801103075,0.2629573170731707,0.4765625,0.7704272979596513,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.0570796090413692,0.930572385139891,0.4166391738611274,396.0,1.3221584354665386,1.2196309445460913,0.5096520173317234,1282.0,,1.1461914975481973,1.1461914975481973,,1.0625107642133624,1.0625107642133624,,0.525512405884919,0.525512405884919,1,hnn
HNN_concat,1.1503515604804706,1.0731509532603838,0.5312080766210201,0.1340100465882782,1.230771363957715,1.292909913383999,0.009839965068533574,0.5683179453163418,1.0518603755147986,2.4612357976486243,0.4066264120032739,0.6129134570394074,0.25628810975609756,0.47027439024390244,0.759527643858398,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,0.9750062091518918,0.8350357930943437,0.4009477966297926,396.0,1.2651813089547443,1.140522437252777,0.5148576554949774,1282.0,,1.1503515604804706,1.1503515604804706,,1.0731509532603838,1.0731509532603838,,0.5312080766210201,0.5312080766210201,1,hnn
REP_3d_complexphys,1.157165016665643,0.9905987441674933,0.5498703708240974,0.06274746911095652,1.1499583453541289,1.2504061383865963,0.07798574696740079,0.4977688192631706,0.9949913226281559,2.2475865090627507,0.3281225197551383,0.5829585060923165,0.27464430894308944,0.4885670731707317,0.49645320437675783,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,0.9216064088675524,0.8592365711915787,0.4149593228796764,408.6666666666667,1.3165136897399685,1.207096901699086,0.5480485944201344,1494.3333333333333,0.026514985622120717,1.1331674909629519,1.1856299124161478,0.028643520551280575,0.959578420706273,1.0160465071601072,0.003166010940027576,0.5469647206269855,0.5532445295666081,3,representations
EMB_molformer_pca32,1.1626547429396024,1.0524516842854894,0.5303864894936732,0.09572073485689958,1.2086810139520008,1.4612182422212483,-0.19488808970577476,0.6264645063135755,1.0034601174821542,2.35179840502163,0.3775989180220192,0.584624249865753,0.21932164634146342,0.42035060975609756,0.40300112509660596,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.0032475720955816,0.8884967998875389,0.3859067834365152,396.0,1.2605538712667126,1.1903024571710095,0.5195551347032278,1282.0,,1.1626547429396024,1.1626547429396024,,1.0524516842854894,1.0524516842854894,,0.5303864894936732,0.5303864894936732,1,embeddings
EMB_chemberta_raw,1.1838455707296667,1.0352774984514377,0.5410757212778975,0.12863047685012519,1.1998040791458335,1.298477077562893,0.07556149461668238,0.5347559003201992,1.064307735036126,2.2866600403746644,0.32524343614418894,0.6310155977678894,0.22465701219512196,0.4495045731707317,0.42834764154495003,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.1855388948178491,1.079448254899875,0.3906607107971977,396.0,1.3333633063844397,1.2342477423491576,0.5346608516565975,1282.0,,1.1838455707296667,1.1838455707296667,,1.0352774984514377,1.0352774984514377,,0.5410757212778975,0.5410757212778975,1,embeddings
HNN_lig2d,1.1862015455466717,1.0538528465359223,0.5340123343084294,0.1526116138224084,1.2144056676355555,1.1597236339257944,0.17261964246847472,0.49448524548148465,1.014920907391172,2.5271236312893994,0.4121248845383536,0.6408546165771164,0.2778201219512195,0.5241996951219512,0.7135790777428307,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.242228368643364,1.1350999920359424,0.3709448758331031,396.0,1.3800640535794146,1.2313528313978337,0.5634395057668367,1282.0,,1.1862015455466717,1.1862015455466717,,1.0538528465359223,1.0538528465359223,,0.5340123343084294,0.5340123343084294,1,hnn
EMB_molformercls_pca32,1.1914659609725282,1.0776093917819436,0.5420493149749415,0.06668407118037634,1.24025173493567,1.4754872550084785,-0.22455914768767782,0.6238115601115065,1.0247545549304127,2.41061050531983,0.3035164541452562,0.5706055191457603,0.21741615853658536,0.42035060975609756,0.40924884797924843,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.0822716796796414,0.9541386133410155,0.39117729544501917,396.0,1.3170315864617321,1.2553897047175036,0.5335528732515201,1282.0,,1.1914659609725282,1.1914659609725282,,1.0776093917819436,1.0776093917819436,,0.5420493149749415,0.5420493149749415,1,embeddings
KRR_tanimoto,1.1976096963470528,1.0559145928502214,0.5802530597466502,0.10939962350829757,1.2202587643901188,1.263137450249321,0.11477631368111774,0.5034232485389996,1.087859959464828,2.21175629391713,0.27971257798755667,0.5796186444669846,0.24085365853658536,0.4733231707317073,0.4121947660208405,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.1690814775447909,1.0713620602105725,0.42185353247958945,396.0,1.3462413416952739,1.232283156635681,0.5782453774495134,1282.0,,1.1976096963470528,1.1976096963470528,,1.0559145928502214,1.0559145928502214,,0.5802530597466502,0.5802530597466502,1,kernels
GP_tanimoto,1.2009791585663065,1.054995414598809,0.5643441801149223,0.145768219499826,1.2135065452674645,1.2599735284022966,0.09900017352263824,0.5320412717234545,1.0914499947853225,2.238994096926844,0.37046601602601054,0.6309313336033974,0.2540015243902439,0.4716082317073171,0.5292132330745147,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.247233780080582,1.184604605063071,0.5198196938069939,396.0,1.368226570242666,1.2874633687338681,0.5700148890990173,1282.0,,1.2009791585663065,1.2009791585663065,,1.054995414598809,1.054995414598809,,0.5643441801149223,0.5643441801149223,1,kernels
EMB_chembertamlm_raw,1.2027517324431924,1.0529131812629036,0.5453477980235908,0.12597009661785064,1.2161878547036875,1.3364366575030584,0.008065865914659964,0.5650894018901877,1.06544556850077,2.2768472242135225,0.32332703559425696,0.6171271886439123,0.2303734756097561,0.4500762195121951,0.398995839865234,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.1751207448156071,1.077302004287271,0.3881435803185903,396.0,1.3618919109736314,1.2536084452143639,0.5468034329461161,1282.0,,1.2027517324431924,1.2027517324431924,,1.0529131812629036,1.0529131812629036,,0.5453477980235908,0.5453477980235908,1,embeddings
KRR_tanimoto_additive,1.2297135708721958,1.082193815843344,0.5657091712132425,0.11038657217162129,1.2378654185374596,1.2291724532197044,0.13904542249864282,0.48999125277365374,1.0203727677864654,2.4082225675573787,0.3269402495224704,0.6194557058353719,0.2621951219512195,0.47427591463414637,0.6278731582745442,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.262053374559736,1.179603278187978,0.5026149951338961,396.0,1.4244570477830072,1.372523681031966,0.5501209313399181,1282.0,,1.2297135708721958,1.2297135708721958,,1.082193815843344,1.082193815843344,,0.5657091712132425,0.5657091712132425,1,kernels
EMB_chembertamlm_hybrid_pca32_catboost,1.2442729666167829,1.0861110045802354,0.5505635836772519,0.026667198539295223,1.2534374901412717,1.2247443598932801,0.13305580874437106,0.4458507458471687,1.0451644366403747,2.4766404040890246,0.34330159396411924,0.5940100216783956,0.2549542682926829,0.49028201219512196,0.551579751137286,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.2503143226240654,1.1338098163651964,0.42449739354651067,396.0,1.4685489992335803,1.3914764924890488,0.566914644302865,1282.0,,1.2442729666167829,1.2442729666167829,,1.0861110045802354,1.0861110045802354,,0.5505635836772519,0.5505635836772519,1,embeddings
EMB_molformer_raw,1.2449278811179256,1.1288233489851718,0.5459029371015355,0.14270009664305683,1.2807625926353017,1.4469748906170923,-0.1295493024407135,0.625385901626417,1.145059200937815,2.346703931707303,0.2870024664957312,0.6291727771270421,0.19740853658536586,0.4060594512195122,0.36158216632766854,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.2175941022275203,1.1201489824376794,0.3834366079638439,396.0,1.366888975511191,1.2861425797726362,0.5427725309200135,1282.0,,1.2449278811179256,1.2449278811179256,,1.1288233489851718,1.1288233489851718,,0.5459029371015355,0.5459029371015355,1,embeddings
EMB_molformercls_raw,1.2519346056177345,1.1364851906443079,0.5541877179131776,0.1294064528292741,1.2903655195057686,1.4275894529068258,-0.10740318065089882,0.6119691885220478,1.170083141508114,2.369988629858826,0.2359484054435525,0.6211566905223227,0.2109375,0.4138719512195122,0.34658017624690424,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.268438927824004,1.1573860862430008,0.39191467508614974,396.0,1.3725584710615766,1.295260849316652,0.5470509507189215,1282.0,,1.2519346056177345,1.2519346056177345,,1.1364851906443079,1.1364851906443079,,0.5541877179131776,0.5541877179131776,1,embeddings
EMB_molformer_hybrid_pca32_catboost,1.253954892404166,1.1430947029751906,0.5401703521999633,0.14087744092179233,1.2955438747978614,1.433526254971158,-0.16732122065225918,0.6367369064313163,1.0695840334603663,2.5776757867439835,0.34809689755616435,0.6066187669378821,0.2301829268292683,0.4340701219512195,0.4507258741827722,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.2157811054212426,1.124357020220592,0.4042651975063021,396.0,1.383569605715622,1.3031453473474632,0.5398189755895306,1282.0,,1.253954892404166,1.253954892404166,,1.1430947029751906,1.1430947029751906,,0.5401703521999633,0.5401703521999633,1,embeddings
LRN_kernelridge_rbf,1.255452257980837,1.0644734897198258,0.5977989322399385,0.0236042080338635,1.2617479319327225,1.3654542579385371,-0.014847038494662993,0.521895327059876,1.1626969622493755,2.1981421265349943,0.20735022211598628,0.5431336569216817,0.2229420731707317,0.4327997967479675,0.24045830364207854,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.3359558303077883,1.2456486958638486,0.40208514968635006,408.6666666666667,1.3307076626456986,1.1645235576420792,0.5743331159006896,1494.3333333333333,0.022286531398848414,1.2415495783435022,1.281157960117858,0.04342092012502367,1.035260996161215,1.1143692387564565,0.00046224349085534106,0.5973995346481283,0.5983052745056587,3,learners
EMB_chemberta_hybrid_pca32_catboost,1.274435708396799,1.1198754910009683,0.5509063551346184,0.10405263257914066,1.2931527607415583,1.336915378449876,-0.012100004799622033,0.5630662365752662,1.0784280009906377,2.627362109453203,0.37943660125114115,0.6138654850841961,0.22808689024390244,0.4502667682926829,0.5419934244652413,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.3079391522547805,1.1760573631474163,0.4264960524459228,396.0,1.4929533358028835,1.4278066186156095,0.5507190509088041,1282.0,,1.274435708396799,1.274435708396799,,1.1198754910009683,1.1198754910009683,,0.5509063551346184,0.5509063551346184,1,embeddings
KRR_rbf_donors,1.2983004905977038,1.1701703628428441,0.5375319422145308,-0.10261280634769632,1.3138868376681045,1.4005134751829973,-0.11267592215737166,0.5108851182646421,1.0727571753210685,2.5441370764725884,0.37908938559362443,0.5967300270378059,0.21817835365853658,0.43121189024390244,0.6487077943368169,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.3167675191216157,1.2470312922480429,0.4117730649358108,396.0,1.3940607120626893,1.2816908973474668,0.5140136328688028,1282.0,,1.2983004905977038,1.2983004905977038,,1.1701703628428441,1.1701703628428441,,0.5375319422145308,0.5375319422145308,1,kernels
LRN_mlp,1.3531686112693142,1.20416586045818,0.5438644246454593,0.05164943973056724,1.34120562121974,1.2478010610598849,0.030994725441319055,0.5105206233968159,1.069115076048396,2.7515449504145395,0.3874987792513145,0.6416365461532101,0.2615599593495935,0.4999364837398374,0.991269876736836,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.4424506452493642,1.3367734824378876,0.4993857116890075,408.6666666666667,1.6320901022922216,1.5166493189630943,0.5826389097859651,1494.3333333333333,0.012528834926948944,1.3392201095515113,1.3634671935644709,0.042261175662907484,1.1738151654103464,1.2524340085737085,0.01787704807079479,0.5233327531428561,0.5559813942945119,3,learners
KRR_rbf_lig2d,1.3715818956223689,1.262111173844994,0.5338447980408567,0.11380895185554984,1.395299581695488,1.473051512901011,-0.2354218884459538,0.6459467365926587,1.170470972145014,2.7278354368062843,0.3582937476286147,0.6144029962452726,0.2305640243902439,0.41996951219512196,0.4244776730752891,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.5084276212752321,1.4187722834064354,0.4633350280319584,396.0,1.4819232448818846,1.4189631251626333,0.5496402858697619,1282.0,,1.3715818956223689,1.3715818956223689,,1.262111173844994,1.262111173844994,,0.5338447980408567,0.5338447980408567,1,kernels
LRN_ridge,1.4426344528807338,1.2309819271145839,0.6155485672147133,0.011746702631911946,1.4323552892662939,1.370754694209402,-0.14963614916715082,0.574187063345656,1.1672802040267165,2.9748747420850346,0.2198290225805198,0.5910159397094265,0.2424415650406504,0.45388719512195125,0.8738543540731376,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.317614988583853,1.2500952351895658,0.46203042759349056,408.6666666666667,1.7021665363656258,1.5507160918928058,0.59275829909102,1494.3333333333333,0.04868136619479978,1.4002113246985464,1.4957847718163806,0.05662407561829091,1.1966018813350652,1.2963362031260786,0.001952415094852969,0.6143260502468578,0.6178002567091041,3,learners
LRN_elasticnet,1.4971701558287316,1.3101315750596438,0.6480738520251769,0.029872732262066475,1.4854119134044668,1.3620722549307207,-0.10073227923355525,0.5579993276591865,1.2050668723279783,2.939487484266754,0.2583980741686056,0.6408094314454322,0.23958333333333334,0.4442962398373984,0.9796767606462926,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.6915674119503752,1.5810756960450354,0.5805998750938699,408.6666666666667,1.7066501104436618,1.5534469746321093,0.6541357640330975,1494.3333333333333,0.020272282306502475,1.4739685666173912,1.5114598393249472,0.039461442649941766,1.2872234844424686,1.355697495048775,0.0016187695266995214,0.6462049213976209,0.6490354929274209,3,learners
NULL_pair_mean,1.550535103283482,1.373169867307364,0.6028276668110364,0.0,1.5294083940892942,1.5664856316521232,-0.35156154729373745,0.6247788912015804,1.3977879603482062,2.8076729225215713,,0.5,0.20876524390243906,0.38628048780487806,0.2442427570822657,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,1.7702763086083118,1.7183579924125283,0.39814794606308623,407.6,1.6684647705570792,1.5559536540154193,0.5797880929844009,1383.0,0.06226864644391957,1.4864695902405778,1.6333426884340534,0.10349568993823045,1.2662831991753818,1.5200335060689716,0.0,0.6028276668110364,0.6028276668110364,5,finalists
NULL_global_mean,1.5524733168840574,1.389808732218814,0.6028276668110364,3.700743415417188e-17,1.5397131827363078,1.6265296616650102,-0.4398358379226283,0.6499147037540344,1.4161125135286816,2.808059291972006,,0.5,0.20013973577235775,0.3661077235772358,0.271016758447496,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,1.7893079262342295,1.7416375475768842,0.39911820671277237,408.6666666666667,1.6486695771908366,1.5366545553534523,0.5808408641638446,1494.3333333333333,0.07422442739364725,1.4742381868958943,1.6219011763128064,0.12105423252006561,1.2745806153990251,1.5159500700993391,0.0,0.6028276668110364,0.6028276668110364,3,learners
